Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Performance Optimization / Android Interface ,"WireGuard is already a fast, efficient VPN solution because it is implemented in the kernel and uses modern cryptography. While it supports parallel...", Samuel Holland ," Mentor  Greg KH, Jason Donenfeld ", Organization  The Linux Foundation ,/archive/2017/projects/6045119761350656,https://gist.github.com/smaeul/975a11083db0294ca93c2ec6a8df4010
2, DroLa ,A ground station tool for monitor the locations of various kind of drones. Increase flying  range with monitoring through this system. Uniquely..., Namal Jayasuriya ," Mentor  Nithila Vithanage, Chamath Keppitiyagama, Kasun Hewage, Kasun De Zoyza, Girisha De Silva ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/6046674002640896,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Namal_Jayasuriya_DroLa.md
3, USB Sound Capture ,This project will add USB audio to the HDMI2USB firmware. It will allow the FX2 USB module to present itself as an audio device as well as the..., Kyle Robbertze , Mentor  Tim 'mithro' Ansell , Organization  TimVideos ,/archive/2017/projects/6047262144724992,https://gsoc.paddatrapper.me/post/gsoc-project-report-usb-sound-capture
4, Develop a set of Jupyter Notebooks for the Kubernetes Python Client + Kubernetes Python Client update ,The Kubernetes python client is a Kubernetes incubator project. The python client makes it possible to access Kubernetes with python. Jupyter..., Konrad Djimeli , Mentor  Sebastien Goasguen , Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2017/projects/6048005979373568,https://docs.google.com/document/d/1hkzasAlzqpRQAIZTChELLFsce4-HyQvnypQOjCjYlPE/edit?usp=sharing
5, Practice Appointment Calendar for LibreHealth EHR ,"LibreHealthEHR's calendar, based upon the PostNuke Calendar, has been an integral part of the application. However, the calendar is antiquated and...", Ujjwal Arora ," Mentor  Art Eaton, Terry ", Organization  LibreHealth ,/archive/2017/projects/6051275523227648,https://medium.com/@azwreith/gsoc-2017-final-report-7eebdd0838c1
6, Implementation and Visualization of algorithms ,AIMA-Python’s current repo has code for most of the algorithms in the third edition. The proposed project aims to update these implementations and..., Chipe1 , Mentor  Peter Norvig , Organization  aimacode ,/archive/2017/projects/6055199244288000,https://gist.github.com/Chipe1/54640f1164f62ad8f3ae8abbe690e82a
7, A better Mergesort for FreeBSD ,"The FreeBSD implementation of mergesort is fundamentally flawed in that
it cannot sort data smaller than half of the size of a pointer. I aim to...", Miles Fertel , Mentor  Brooks Davis , Organization  FreeBSD ,/archive/2017/projects/6055951132000256,https://wiki.freebsd.org/SummerOfCode2017/Mergesort
8, GSoC2017 Boost.Geometry:Filtering of compare distance predicates Proposal ,"In some algorithms there is the need to compare two distances of two point pairs. Especially, computing distances on ellipsoid in Boost.Geometry used...", Ruoyun Jing , Mentor  Vissarion Fysikopoulos , Organization  Boost C++ Libraries ,/archive/2017/projects/6056458475012096,https://github.com/BoostGSoC17/geometry/wiki
9, Developing a Vert.x based MQTT client (in the spirit of Eclipse Paho) ,"MQTT is “lightweight"" messaging protocol for use on top of the TCP/IP protocol. This protocol is used when you to keep connections with remote and...", Pavel Drankov , Mentor  Paolo Patierno , Organization  Eclipse Vert.x ,/archive/2017/projects/6059934177296384,https://docs.google.com/document/d/1PpzXr1-r2PncjwB1q6fymk8a62ItLn1tU9za-1gV7Sk/edit?usp=sharing
10, Face and Speech Recognition for Jitsi Meet ,"Jitsi Meet is a WebRTC JavaScript application, which provides high quality scalable videoconferencing solution. It uses Jitsi Videobridge as the...", Chunxu Tang ," Mentor  Yana Stamcheva, Saúl Ibarra Corretgé ", Organization  Jitsi ,/archive/2017/projects/6060456284258304,https://joshuatang.github.io/gsoc/2017/08/24/GSoC-Summary.html
11, geolocator (Software defined GPS) ,"A dynamical and flexible geolocator, which should give a GPS position based on WiFi information for devices which doesn't have GPS hardware but WiFi....", Jan-Tarek Butt , Mentor  Johannes Rudolph , Organization  Freifunk ,/archive/2017/projects/6061657130270720,https://blog.freifunk.net/2017/08/29/geolocator-software-defined-gps-final-evaluation/
