Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, RDKIt - 3Dmol.js integration ,"Although RDKit is a widely used extremely versatile chemoinformatics software package, it still lacks efficient 3D molecule visualization capability....", Malitha Humayun Kabir ," Mentor  Paul Czodrowski, Greg Landrum ", Organization  Open Chemistry ,/archive/2017/projects/6332750499938304,https://github.com/malithakabir/RDKitGSoC2017
2, Adding new functionalities to the Android app ,"The android version of Amahi works well. For Summer of Code’ 17, I will mainly be focusing on adding the following functionalities to the app:
...", Kumar Shashwat ," Mentor  Carlos Puchol, Bogdan Mitrea ", Organization  Amahi ,/archive/2017/projects/6336674220998656,https://drive.google.com/open?id=0B3goqm-HUlJvSTRNQ1J1QWw5clE
3," Group Theory: Subgroups, Homomorphisms and Presentations ","SymPy currently has limited support for subgroups of finitely presented groups. For finite FpGroups, this can be greatly extended by defining an...", Valeriia Gladkova ," Mentor  Kalevi Suominen, Sudhanshu Mishra, Kshitij Saraogi ", Organization  SymPy ,/archive/2017/projects/6337426108710912,https://github.com/sympy/sympy/wiki/GSoC-2017-Report-Valeriia-Gladkova:-Group-Theory
4, Updating Phimp.me Image Application ,"Updating Phimp.me, Image application and getting it ready for publishing in stores by implementing features like Image Tuning, Adding Filters of...", Vinay Sajjanapu ," Mentor  Hon Nguyen, Hong Phuc Dang, Harshit D (the-dagger), Mario Behling, Eden Dang, Sudheesh Singanamalla ", Organization  FOSSASIA ,/archive/2017/projects/6337933451722752,https://gist.github.com/vinaysajjanapu/e3b8367921a50846bc6012c4d9c39c12
5, Foreign Keys for Array Elements ,My proposal is to target the performance issue regarding the foreign keys for the array index. Any UPDATE or DELETE statement on a Primary Key table..., Mark Rofail ," Mentor  Alexander Korotkov, Stephen Frost, alvherre ", Organization  PostgreSQL ,/archive/2017/projects/6341409154007040,https://www.postgresql.org/message-id/CAJvoCuuEgQ%2Bpjv02rjvQN4o9s4_H3HJMdZdQwss2b0c0-xagEw%40mail.gmail.com
6, ASTERIXDB-1371 Support the standard GIS objects ,"Apache AsterixDB is a scalable, open source Big Data Management System (BDMS). It currently supports many data types in the Asterix Data Model (ADM)....", Riyafa Abdul Hameed , Mentor  Ahmed Eldawy , Organization  Apache Software Foundation ,/archive/2017/projects/6341931260968960,https://asterix-gerrit.ics.uci.edu/1974
7, Fuzzing the Xen Hypercall Interface ,Fuzzing is a recent trend for systematic testing of interfaces by trying more or less random inputs and iterating over them. A subset of fuzzers uses..., Felix Schmoll , Mentor  Wei Liu , Organization  Xen Project ,/archive/2017/projects/6343132106981376,https://lists.xen.org/archives/html/xen-devel/2017-08/msg01960.html
8, Easier Debugging and Development in the p5 Web Editor ,This project aims to improve debugging and development in the p5 web editor by implementing autocomplete code suggestions and improving the existing..., Jen Kagan , Mentor  Cassie Tarakajian , Organization  The Processing Foundation ,/archive/2017/projects/6347130318880768,http://blog.jennnkagan.com/2017/08/19/google-summer-of-code-final-submission/
9, Open Event Frontend -Design the new frontend and integrate it with the API ,"Redesign the frontend of the Open Event project using semantic UI
Enhance the functionality and reimplement functionality using ember JS
Integrate...", Abhinav Khare ," Mentor  NiranjanRajendran, eMBee, rayc, Jutin Lee, Duke Leto, Victoria Bondarchuk, Mario Behling, Eden Dang ", Organization  FOSSASIA ,/archive/2017/projects/6348389146951680,https://gist.github.com/CosmicCoder96/cc6ed77d539333b227748bb8d18759a1
10, GSoC 2017 Proposal - Kushal ,"For a widely used library like FreeType, a test framework to check font rasterization is a must have.
Having a test framework to test the output of...", Kushal K S V S ," Mentor  suzuki toshiya, Werner Lemberg ", Organization  The FreeType Project ,/archive/2017/projects/6350994178834432,http://lists.nongnu.org/archive/html/freetype-devel/2017-08/msg00154.html
11, Markerless model-based tracker CAD model editor ,"ViSP supports CAD model in .cao format or in .vrml format which are needed for Markerless 
model-based tracker module. Currently, the creation of...", Vikas Thamizharasan ," Mentor  Fabien Spindler, s-trinh, Aurelien Yol ", Organization  ViSP ,/archive/2017/projects/6353080996069376,https://github.com/lagadic/visp_cao_editor/wiki/GSoC-2017-with-ViSP
12, Add OpenMAX state tracker in Mesa/Gallium that uses Tizonia ,Currently the OpenMAX state tracker in Mesa/Gallium uses. Bellagio has not been updated for a few years and only supports the OpenMAX IL 1.1..., Gurkirpal Singh , Mentor  Julien Isorce , Organization  X.Org Foundation ,/archive/2017/projects/6355967214092288,https://singhcodes.wordpress.com/2017/08/22/gsoc-2017-project-summary-success/
13, NodeCloud - unified API for cloud providers ,NodeCloud is an easy to use abstract API which will remove the burden of switching in between many libraries to use cloud related APIs. NodeCloud is..., Rajika Abeyrathne ," Mentor  Rumesh Hapuarachchi, Tharindu Ranathunga ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/6356148139589632,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Rajika_AbeyrathneNode_Cloud_Unified_API_For_Cloud_Providers.md
14, addressbook-level5 ,Adding new features to addressbook so that it can be more useful for CS2103T students morphing it for their own project., Wang Leng Tan , Mentor  Zhi Yuan Yong , Organization  TEAMMATES @ National University of Singapore ,/archive/2017/projects/6358234956824576,https://gist.github.com/yamgent/66b2fc950624a42f44de4c4c8febbc0e
15, Zulip Mobile Enhancement ,"The current react native project runs great for iOS but a little buggy for Android. I intend to make it more robust, easy to use by implementing a...", kunall17 , Mentor  Boris Yankov , Organization  Zulip ,/archive/2017/projects/6358558421549056,http://kunall17.com/gsoc/gsoc17
16, Add SQL support ,Apache Gearpump is a real-time big data streaming engine. It is inspired by recent advances in the Akka framework and a desire to improve on existing..., Buddhi Ayesha , Mentor  Tianlun Zhang , Organization  Apache Software Foundation ,/archive/2017/projects/6359040665845760,https://github.com/GearGSoC/gsoc2017/blob/master/GSoC_2017.md
17, Django-radius ,Implement a reusable Django app which allows managing the main freeradius database tables., Fiorella de Luca ," Mentor  Ilaria De Marinis, Federico Capoano, Iacopo Spalletti ", Organization  OpenWISP ,/archive/2017/projects/6360344054202368,https://delucafiorella2602.blog/2017/08/28/google-summer-of-code-2017-django-freeradius/
