Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Build a Slack meta-integration ,My proposal describes my approach of how we could implement a Zulip incoming webhook API that allows Slack to post into Zulip with the additional..., Eeshan Garg , Mentor  Tomasz Kolek , Organization  Zulip ,/archive/2017/projects/5830753380204544,https://paper.dropbox.com/doc/Links-to-GSoC-work-product-OhaMdW6b35gBdnmbePoXA
2, Improve LLVM backend for Chapel compiler ,This project is about improving LLVM backend for chapel compiler. Improvements consist of improving loop vectorization by adding proper metadata and..., Przemysław Leśniak ," Mentor  Michael Ferguson, David Keaton ", Organization  Chapel ,/archive/2017/projects/5832541428776960,https://gist.github.com/coodie/546d92f3e18bed9a82537207f237f4e2
3, Custom Graphs in Vector ,Vector currently provides us with a set number of widgets which are generally used to monitor performance of the system. The idea is to extend the..., Suvigya Vijay ," Mentor  Mark Goodwin, Martin Spier, yinhen chang ", Organization  Performance Co-Pilot ,/archive/2017/projects/5832694705422336,https://gist.github.com/suvigyavijay/23fc3da2df3016edddc20b7e5f2a7959
4, macOS interface redesign ,"The goal of this project is to bring the macOS interface of VLC Media Player to an easier to maintain state and improve the overall design of it, to...", ePirat , Mentor  d-fu , Organization  VideoLAN ,/archive/2017/projects/5834013528817664,https://epir.at/2017/08/26/gsoc-2017-vlc-for-macos-interface-redesign/
5, Building support for Outgoing Webhooks and Slash commands ,"Through this project, I wish to improve the chat-ops capabilities of Zulip by adding support for slash commands and outgoing webhooks. Outgoing...", Vaibhav Singhal , Mentor  Elliott Jin , Organization  Zulip ,/archive/2017/projects/5835567770107904,https://docs.google.com/document/d/1CiWkT5-Btx9tcz4zBx0_O5goos2DEy6JK49h6Vhi_FQ/edit#heading=h.hlvkr1x49tyn
6, Proposal GNU Ring project Olivier Grégoire ,"I will work on the GNU Ring project. This project is, at the moment, unstable due to a lack of automated tests. Only a part of the code is tested.I...", Olivier Gasuleg , Mentor  Guillaume Roguez , Organization  The GNU Project ,/archive/2017/projects/5836252280520704,https://gasuleg.github.io/gsoc2017/final_report/2017/08/19/Final-Evaluation.html
7, GSoC17 Proposal to provide enhanced usability for Wikimedia Programs & Events Dashboard managed by Wiki Education foundation. ,"The Dashboard code runs 2 main projects:
1) The Wiki Education Foundation Dashboard : The use case(scope) for this project is limited to higher...", Sejal Khatri ," Mentor  Sage Ross, Jonathan Morgan ", Organization  Wikimedia Foundation ,/archive/2017/projects/5840103255572480,https://medium.com/@sejal.khatri5/gsoc-2017-project-overview-8421480081f0
8, kernel live patch - automatically check and live patching the Kernel ,I propose an utility to semi-automatically check the kernel for known security vulnerabilities and live patch the kernel if there is a security risk..., Alice Ferrazzi ," Mentor  Gokturk Yuksek, Michael Pagano ", Organization  Gentoo Foundation ,/archive/2017/projects/5844756315766784,https://wiki.gentoo.org/wiki/Elivepatch
9, Implement json-api spec compliant API for Open Event Server ,"At the time of writing this, the frontend and the backend in open-event-orga-server are tightly coupled with each other. The goal of the project is...", Shubham Padia ," Mentor  Jutin Lee, championswimmer, Nguyễn Hồng Quân, eMBee, aviaryan, Manan Wason, Nayana Adassuriya, NiranjanRajendran, rayc, Harshit D (the-dagger), Aayush Arora, Duke Leto, Eden Dang, Victoria Bondarchuk, Elio Qoshi ", Organization  FOSSASIA ,/archive/2017/projects/5845352242479104,https://gist.github.com/shubham-padia/77c7f0345907f1e970d813ec7c869790
10, Building a Javascript Based Configuration UI for OpenWisp ,"The openwisp project used netjson, a json schema standard, control network configurations. This requires a means for a user to edit these...", Nkhoh Gaston Che ," Mentor  colthreepv, Federico Capoano ", Organization  OpenWISP ,/archive/2017/projects/5846773071347712,https://medium.com/@gastonche/building-a-javascript-based-configuration-ui-for-openwisp-5eab15088a55
