Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Bassa - Dockerize and modify features. ,"Bassa is an automated download queue which tries to minimize bandwidth wastage. It
solves the problem of wasting internet bandwidth by queuing...", Kaveesha Baddage ," Mentor  Praneeth Peiris, Kenneth Thilakarathna, Rumesh Hapuarachchi, Randika, Madura Shelton, Malithsen ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/4945706112516096,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Kaveesha_Baddage-Bassa_Dockerize_And_Modify_Features.md
2, Refactoring – Reimplementing all UI tests in Espresso ,"Current UI test setup using Robotium is unstable, slow, and a big portion of UI tests is broken.
To fix this multiple steps are to be taken,...", Thomas Hirsch ," Mentor  Amix, Annemarie ", Organization  Catrobat ,/archive/2017/projects/4948592330539008,https://coffeeclstrfck.wordpress.com/2017/08/19/gsoc17-catroid-ui-test-refactoring/
3, Improve implementation of  End-to-End encryption with Signal protocol ,"End-to-End encryption is a highly important feature in chat clients, allowing users to talk to each other securely without fear of message...", Mrinal Dhar ," Mentor  Marcelo Schmidt, Marius ", Organization  Rocket.Chat ,/archive/2017/projects/4948773256036352,https://github.com/RocketChat/Rocket.Chat/pull/7181
4, CppSharp / Maintenance & Improvement tasks ,"An introduction to myself to the Mono team and a planning about the CppSharp / Maintenance & Improvement tasks
project. I tried to explain the...", Kimon Topouzidis , Mentor  Joao Matos , Organization  Mono Project ,/archive/2017/projects/4950860073271296,https://gist.github.com/ktopouzi/4eea6da89b1277c451d4358a55510298
5, To Create a PWA Client ,To create an Angular 4 based Progressive Web App (PWA) lite client that would be able to used as an alternative of native clients like..., Naman Gupta ," Mentor  Guilherme Gazzo, Karl Prieb ", Organization  Rocket.Chat ,/archive/2017/projects/4951183537995776,https://gist.github.com/InsaneNaman/0afc3810be187491efdea2039769aaf6
6, Increasing test coverage for Brew ,"Why this project?
The impact this project has, is huge and being able to make such an impact and also exponentiate my growth graph attracted me...", Mansimar Kaur , Mentor  Misty , Organization  Homebrew ,/archive/2017/projects/4951665782292480,https://medium.com/@mansimarkaur.mks/writing-tests-for-brew-during-gsoc-2017-9f61995d037c
7," Common Workflow Language reference implementation modernization- Making cwltool and schema-salad, Microsoft Windows compatible and providing complete Python 3 support for cwltool and schema-salad ",Cwltool is a reference implementation of the Common Workflow Language. It provides comprehensive validation of CWL files and include tools related to..., Kapil kumar ," Mentor  Anton Khodak, Michael Crusoe, Janneke van der Zwaan ", Organization  Open Bioinformatics Foundation ,/archive/2017/projects/4952969170649088,https://gist.github.com/kapilkd13/309f9893ebf5657f33c823b154555212
8, Add Python3 Support ,Kodi codebase is written in C++ which is dynamically converted to Python through SWIG and Groovy. In this project Python 3 support is to be added for..., Arpit Nandwani , Mentor  Kolja Lampe , Organization  XBMC Foundation ,/archive/2017/projects/4955302948503552,https://forum.kodi.tv/showthread.php?tid=310136&pid=2637648#pid2637648
9, Import of Events into Open Event Orga Server ,This project aims at providing support for automatic import of events from various event listing sites into Open Event. This import of events is..., Afroz Ahamad ," Mentor  Jutin Lee, championswimmer, Rafał Kowalski, eMBee, aviaryan, Nayana Adassuriya, NiranjanRajendran, rayc, Victoria Bondarchuk, Aayush Arora, Mario Behling, Eden Dang ", Organization  FOSSASIA ,/archive/2017/projects/4957105492590592,https://gist.github.com/enigmaeth/da43a8023ccfca9fc81bf270c0c175ac
10, Terasology Scenario Creation ,The inspiration for this proposal is from elements of Minecraft along with some pre-existing suggestions and ideas within Terasology. The concept of..., Tyler Thompson ," Mentor  Martin Steiger, Tobias Nett, Scott Moses Sunarto, Florian Köberle ", Organization  MovingBlocks ,/archive/2017/projects/5756370854871040,https://thompsontyler.github.io/gsoc/2017/08/25/scenario-gsoc.html
11, Implement QuarkXPress import filter ,"QuarkXPress is a desktop publishing application that was very popular in the 90s and early 2000, so there are lots of existing documents created in...", Aleksas Pantechovskis ," Mentor  Fridrich Strba, David Tardon ", Organization  LibreOffice ,/archive/2017/projects/5756673784283136,https://alexp11223.github.io/qxp/gsoc-results
12, Easier project model management ,"Most appealing for me: Project idea#2: Easier project model management.
I am already familiar with customer requirements related to the idea. The...", ALIAKSEI KARPAU , Mentor  Olivier Sarrat , Organization  Sigmah ,/archive/2017/projects/5758848111476736,https://gist.github.com/Seal98/1c8c9285c56cce0583f6484987136cfd
13, Coverage of Documentation Comments Style Guide and performance optimization of Javadoc parser ,"First, all the existing ANTLR issues are to be cleared out. Bottlenecks in javadoc grammar must be identified so that javadoc parsing could be sped...", ps ," Mentor  Vladislav Lisetskii, Illia Dubinin ", Organization  Checkstyle ,/archive/2017/projects/5760007215775744,https://gsoc-ps.netlify.com/
