Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, WikiPathways Pathway Presenter ,WikiPathways is an open and collaborative platform for sharing biological pathway information. It features an interactive diagram that aids the user..., jcbwndsr ," Mentor  Egon Willighagen, Anders Riutta, Vishwesh Kulkarni, Alexander Pico ", Organization  National Resource for Network Biology (NRNB) ,/archive/2017/projects/5336316745089024,http://jcbwndsr.com/gsoc-final-overview/
2, Redesign Friendly Debugger for p5.js ,"I propose to redesign p5.js’s friendly debugger module to improve user-experience -- in particular, to make it more inviting and helpful for both...", Alice Chung , Mentor  Luisa Pereira , Organization  The Processing Foundation ,/archive/2017/projects/5336838449397760,https://medium.com/@almchung/gsoc17-redesign-friendly-debugger-for-p5-js-cf63a85ae57
3, Mind Math Activity ,"An activity that can help learners to calculate  (999989)^2  in 10 seconds. 
The main objective is to make this web based sugar activity as a...", SanjayKumarAP , Mentor  Tony Anderson , Organization  Sugar Labs ,/archive/2017/projects/5337794750709760,https://github.com/SanjayKumarr/MindMath/blob/master/README.md
4, Performance Co-Pilot Project Proposal: Blocked process detection and reporting ,"When analyzing performance, especially in systems that have multi-core processors, it is important to be able to study how each process performs. To...", Alperen Karaoglu ," Mentor  Mark Goodwin, Nathan Scott ", Organization  Performance Co-Pilot ,/archive/2017/projects/5338172170960896,https://kalperen.github.io/pcp-description-page.html
5, Improving Lucene Indexing on Apache VXQuery ,"This proposal aims to introduce indexing as a way to speed up XML query evaluation. In XML, due to the complexity of tree structures, a wide range of...", Christina Pavlopoulou ," Mentor  Till, prestonc@apache, Steven Jacobs ", Organization  Apache Software Foundation ,/archive/2017/projects/5339960219533312,http://mail-archives.apache.org/mod_mbox/vxquery-dev/201708.mbox/%3Cf2f453d8-f848-88a1-6718-4af00b0df1ea%40ucr.edu%3E
6, Deep Anomaly ,"This project is aimed towards building a framework which monitors incoming ATLAS Computing Operations data for anomalies and then autonomously, acts...", Vyom Sharma ," Mentor  Alessandro Di Girolamo, Mario Lassnig ", Organization  CERN-HSF ,/archive/2017/projects/5341432319574016,https://medium.com/towards-data-science/gsoc-2017-working-on-anomaly-detection-at-cern-hsf-49766ba6a812
7, Integrating biodiversity data curation functionality ,The importance of data in the biodiversity research has been repeatedly stressed in the recent times and various organizations have come together and..., Thiloshon Nagarajah ," Mentor  Vijay Barve, Tom-Gu ", Organization  R project for statistical computing ,/archive/2017/projects/5343574702948352,https://github.com/thiloshon/Biodiversity
8, Polkit Support in KIO ,KIO framework is used by KDE applications to provide file management abilities. This framework provides almost all file management functions that one..., Chinmoy ," Mentor  arnav dhamija, Elvis Angelaccio ", Organization  KDE ,/archive/2017/projects/5344318537596928,https://community.kde.org/GSoC/2017/StatusReports/chinmoyrp
9, Add support for Shapes Constraint Language (SHACL) for Eclipse RDF4J ,Shapes Constraint Language (SHACL) is a data modelling language which is used to validate RDF graphs against a set of conditions.those conditions are..., Heshan Jayasinghe , Mentor  Håvard Ottestad , Organization  The Eclipse Foundation ,/archive/2017/projects/5345666620456960,https://gist.github.com/heshanjse/a081be9902458e909b2e411fbb8bac82
10, Pulsed and continuous wave radio frequency interferences mitigation: application to GNSS-SDR in low Signal to Noise ratio scenarios ,During last decades Global Navigation Satellite Systems (GNSS) have increasingly become a fundamental tool for high accuracy positioning purposes...., Antonio Ramos de Torres ," Mentor  Luis Esteve-Elfau, Javier Arribas, Monica Navarro ", Organization  GNSS-SDR ,/archive/2017/projects/5347588081451008,https://gnsssdrinterferencemitigationgsoc2017.wordpress.com
