Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Query parser for Senze language ,In MySensors platform the application communicate each other using  Senzes language. At the moment there are no proper mechanism to generate and..., Kavindi ," Mentor  rox, Oshan Chanitha Viduranga ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/6618901085421568,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Kavindi_Query_Parser_For_Senze_Language.md
2, Automatic Parallel Testing Environment ,"In the fast moving world of open source, PR requests are opened every day, which leads to the problem of testing. Time and resource needs to be put...", Flavius Andrei Isac ," Mentor  Niels Braczek, Tito Alvarez, Astrid Günther ", Organization  Joomla ,/archive/2017/projects/6619408428433408,https://github.com/isacandrei/joomla-testing/blob/container-test/readme_GSOC.md
3, Telemetry System for Terasology ,Telemetry System for Terasology has two goals: to gather players' gameplay information and to gather their error logs enriched with system details...., Jin XIA ," Mentor  Martin Steiger, Rostyslav Zatserkovnyi, Tobias Nett, oniatus ", Organization  MovingBlocks ,/archive/2017/projects/6620829257302016,https://gabrielxia.github.io/gsoc2017Final.html
4, Taskbar Shell Extensions for ReactOS ,"The current shell in ReactOS lets user manage running applications, start other applications and manage files but nothing more. This idea is about...", Shriraj Sawant ," Mentor  Sylvain Deverre, gadamopoulos ", Organization  ReactOS ,/archive/2017/projects/6622884130717696,https://reactos.org/blogs/gsoc%E2%80%9917-project-taskbar-shell-extensions-reactos-final-report
5, Jet Clustering Optimizations in Fads ,Fads is a fast detector simulation toolkit in Go used for High Energy Physics analyses. The current version is not very scalable and it takes up too..., Bastian Wieck ," Mentor  Sebastien Binet, Emmanuel Busato ", Organization  CERN-HSF ,/archive/2017/projects/6624607083692032,https://gist.github.com/Bastiantheone/03921bb8207c37e2e8306101e7e3bcaa
6, Wikipedia List-Extractor ,"Wikipedia, being the world’s largest encyclopedia, has humongous amount of information present in form of text. While key facts and figures are...", Krishh ," Mentor  Emanuele Storti, Marco Fossati, Domenico Potena ", Organization  DBpedia ,/archive/2017/projects/6628605295591424,https://github.com/dbpedia/list-extractor/wiki
7, PROJECT XI: REFACTORING THE HELP SCREENS LOCALISED ON JDOCS AND SERVED IN THE JOOMLA! BACKEND THROUGH THE HELP SERVER TO MAKE THEM MORE MANAGEABLE BY VOLUNTEERS ,The purpose of this project is to make the Help Screen more manageable for the Volunteers which will require less time to keep the documentation up..., Shivam Rajput ," Mentor  Peter Martin, Tom Hutchison, João Reys Santos, Sandra Thevenet ", Organization  Joomla ,/archive/2017/projects/6632469155545088,https://github.com/joomla-projects/gsoc17_helpscreens_on_jdocs/pull/10
8, Gocloud ,gocloud is a standard library for Go that abstracts away differences among multiple cloud providers. The gocloud compute package is designed to make..., Pratik Dhanave ," Mentor  Rumesh Hapuarachchi, Eranjan Kandegedara, Oshan Chanitha Viduranga, Raveen Perera ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/6634555972780032,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Pratik_Dhanave_GoCloud.md
9, Keysign: Alternative Key transports ,"Currently, GNOME Keysign transfers keys via a wireless network. This requirement can be challenging in certain situations where the network does not...", Ludovico de Nittis , Mentor  Tobiaas Mueller , Organization  GNOME ,/archive/2017/projects/6637442190802944,https://gist.github.com/RyuzakiKK/aa2697bac793f0e5031b7f5c25c96ee5
10, Neural Turing Machines ,One of the gems dug up by Deep Mind in the field of neural learning is Neural Turing Machines. By extending the capabilities of a simple neural..., Sumedh Ghaisas ," Mentor  Ryan Curtin, Marcus Edel ", Organization  mlpack ,/archive/2017/projects/6637623116300288,https://gist.github.com/sumedhghaisas/a214fedab1123863b7f337bb60c1c8fa
11, Smartphone Auto Settings Project ,The primary principle of the project is to allow the user the ability to switch to any setting on his/her phone based on location (identified by..., Savidu Dias ," Mentor  Paco Martin Fernandez, Andreu Ibanez-1 ", Organization  Physical Web Project ,/archive/2017/projects/6640033398259712,https://github.com/Savidude/smartphone-auto-settings
12, Network Visualization Layouts ,This proposal is focused in network visualization layouts. I intend to implement canonical algorithms for ccNetViz and to develop variations. Most..., Renato Fabbri ," Mentor  Aleš Saska, Tomas Helikar ", Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2017/projects/6640515642556416,https://github.com/ttm/ccNetViz/wiki/GSoC-2017-final-evaluation
13, Implementing some of the WebExtension APIs ,We will be implementing browsingData and contextMenu APIs of WebExtension (a cross-browser system) for android firefox. There are some bugs related..., Tushar Saini , Mentor  Sebastian Kaspari , Organization  Mozilla ,/archive/2017/projects/6641819030913024,https://shatur.github.io/gsoc_report.html
14, A ccache tool for managed languages ,"When you think about it ccache is a simple feature, however we shouldn't underestimate it's power. This tool is very handy for improving waiting time...", Daniel Calancea , Mentor  alexmkyte , Organization  Mono Project ,/archive/2017/projects/6644152808767488,https://gist.github.com/dcalance/1c00325484abbff4e4dfcf422d12d0f4
15, Documentation Extraction & Parsing ,"To develop an analyzing routine at least for python and java that will find all documentation strings in a file, parse them into specific groups and...", Saurav Singh ," Mentor  SanketDG, Niklas Meinzer ", Organization  coala ,/archive/2017/projects/6645955352854528,https://damngamerz.github.io/gsoc/Souvenir-of-GSoC'2017!.html
