Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Inclusion of new UI features along with third-party integrations ,"Going with the idea that is mentioned on Teem’s project idea page, that 
“Internet applications do not exist as independent islands but rather as a...", krshubham ," Mentor  Antonio Tenorio-Fornés, Samer Hassan ", Organization  Berkman Klein Center for Internet and Society at Harvard University ,/archive/2017/projects/5234444147359744,https://gist.github.com/krshubham/f8a6024d37c8e50f157ae5f745ebfdaa
2, Automated Malware Relationships Detection Tool ,"The increase in volume and diversity of malware attacks has created a difficult situation for security analysts. 
Now more than ever, automatic...", Donika Mirdita ," Mentor  webstergd, Huang3, Zachary Hanif ", Organization  The Honeynet Project ,/archive/2017/projects/5236777925214208,https://www.holmesprocessing.com/gsoc/#portfolioModal6
3, Intelligent LC/MS Feature Detection ,This project aims at developing efficient algorithm to analyze complex 3D data obtained from the Liquid Chromatography Mass Spectrometry (LCMS). The..., Dharak Tushar Shah , Mentor  Xiuxia Du , Organization  Open Chemistry ,/archive/2017/projects/5238154999103488,https://github.com/msdk/msdk/tree/master/msdk-featdet/msdk-featdet-ADAP-3D
4, Improve the Theme Editor UX and Functionality ,The overall goal is to make it possible for editors of themes to feel comfortable working directly with the theme editor. Allowing users to search..., Oshane Bailey ," Mentor  David Bain, Asko Soukka, seanupton, Paul Roeland ", Organization  Plone Foundation ,/archive/2017/projects/5238580469301248,http://b4oshany.blogspot.com/2017/08/google-summer-of-code-2017-wrap-this.html
5, New GUI app to visualize and edit robot-made maps ,I would like to develop a new GUI application based on Qt 5.5 or next version that should be able to load data in the simplemap format and visualize..., LisGein ," Mentor  Jose-Luis Blanco, Hunter Laux ", Organization  Mobile Robot Programming Toolkit (MRPT) ,/archive/2017/projects/5244103260372992,https://gist.github.com/LisGein/1ad3951ecc8a67d4915a59ae042b9f45
6, about:telemetry redesign ,about:telemetry is present on all builds of Firefox as a way for users to view the data being stored and sent via Telemetry. It was built before..., flyingrub , Mentor  chutten , Organization  Mozilla ,/archive/2017/projects/5253441056145408,https://gist.github.com/flyingrub/f0922b898347ba0bc59a687872a7c40b
7, New error control methods for integration of trajectories ,Track of a charged particle in a non-uniform electromagnetic field can be described by the first-order initial value problem (IVP). Robustness and..., Dmitry Sorokin ," Mentor  Gabriele Cosmo, John Apostolakis ", Organization  CERN-HSF ,/archive/2017/projects/5253859681239040,https://dmitrysorokin.github.io/GSoC2017/
8, Making Anti Evil Maid protection of Qubes OS resistant against shoulder surfing and video surveillance ,Observing the user during early boot should not be sufficient to defeat the protection offered by Anti Evil Maid (AEM). Using time based one-time..., Patrik Hagara , Mentor  Rusty Bird , Organization  Qubes OS ,/archive/2017/projects/5258028081217536,https://github.com/QubesOS/qubes-antievilmaid/pull/20
9, p5: Bringing the Processing API to Python ,"p5 is a Python package based on the core ideas of Processing. It aims to make programming more accessible for beginners, artists, and educators by...", Abhik Pal ," Mentor  Manindra Moharana, Ben Fry ", Organization  The Processing Foundation ,/archive/2017/projects/5258601325133824,https://abhikpal.github.io/blog/2017/08/27/p5-google-summer-of-code-progress-report
10, AngularJS Web App Enhancements ,The AngularJS Community App is the standard application on the Mifos X distribution that provides all the core functionalities for the most common..., Courage Angeh ," Mentor  Pranjal Goswami, Gaurav Saini ", Organization  Mifos Initiative ,/archive/2017/projects/5261241253625856,https://gist.github.com/Anh3h/ad945ffeb2064dc31f103e150879f0c6
11, Implementing and extending DynamicFusion (Newcombe et al 2015) ,"Recent research has produced impressive methods of 3D reconstruction of scenes containing non-rigid deformations using a RGB-D camera, however there...", Mihai Bujanca ," Mentor  Zhe Zhang, Reza Amayeh ", Organization  OpenCV ,/archive/2017/projects/5263789645627392,https://gist.github.com/mihaibujanca/5c4123a604d0e4ea7cd356d0c3981ada
12, POSIX Compliance ,POSIX Compliance allows developers the maximum flexibility in creating application software that can be port on to the other execution environments...., Aditya Upadhyay ," Mentor  Joel Sherrill, Jennifer Averett ", Organization  RTEMS Project ,/archive/2017/projects/5264092575039488,https://posix4rtemsandnewlib.wordpress.com/
13, PySAL: Explicitly spatial unsupervised learning (regionalization) ,clusterpy is a Python module which offers various clustering algorithms. The goal of this project is to make these algorithms easily usable together..., aleks_ ," Mentor  Dani Arribas-Bel, Levi John Wolf, Taylor Oshan, Serge Rey ", Organization  Python Software Foundation ,/archive/2017/projects/5264132035051520,https://gist.github.com/yogabonito/713d3e9177480e6a8ca7b486b57c1fb3#file-gsoc_2017_with_pysal___regionalization-ipynb
14, Parser and Crawler for Biodiversity checklists ,Compiling taxonomic checklists from varied sources of data is a common task that biodiversity informaticians encounter. Data for checklists usually..., Qingyue Xu ," Mentor  Narayani Barve, rohitmg, Vijay Barve, Thomas Vattakaven ", Organization  R project for statistical computing ,/archive/2017/projects/5265884381708288,https://github.com/qingyuexu/bioparser
15, Videolan application updater ,"The project meant to build a smart updating system.The system is composed of a client module responsible for update management (for example VLC) ,...", Marko Mohsen Younan , Mentor  Ludovic Fauvet , Organization  VideoLAN ,/archive/2017/projects/5266266902233088,https://code.videolan.org/GSoC2017/Marco/UpdateServer/wikis/home
16, Add Event Listeners to Data Objects and Implement Vote Based Locking ,Apache Gossip is a system which can be used to build a distributed peer-to-peer network using the gossip protocol. Currently Apache Gossip is under..., Mirage , Mentor  Edward Capriolo , Organization  Apache Software Foundation ,/archive/2017/projects/5267581699096576,https://docs.google.com/document/d/1JZsXxqlcQeD12qlWLWwyn5txCfjHUmu88TCQHMne5_Y/edit?usp=sharing
17, Make Daru more ready for integration with modern Web framework - GSoC 2017- Shekhar Prasad Rajak ,"DaRu (Data Analysis in RUby) is a library for storage, analysis, manipulation and visualisation of data. Currently it is doing good job for...", Shekhar Prasad Rajak ," Mentor  Lokesh Sharma, Sameer Deshmukh ", Organization  Ruby Science Foundation ,/archive/2017/projects/5267803426783232,http://shekharrajak.github.io/gsoc_2017_posts/
18, Program Repair via Symbolic Execution-Derived Constraint Characterization ,The Symbolic Execution (SPF) extension for NASA’s Java Pathfinder (JPF) has been used to generate quality test cases by symbolically executing code..., Andrew Hill ," Mentor  Kasper Luckow, Corina, Divya Gopinath ", Organization  The Java Pathfinder Team ,/archive/2017/projects/5269591475355648,https://github.com/CanonicalSearchAndRepair/CanonizedSearch
19, dnstap Middleware ,"The project
The goal is to capture the DNS data within a CoreDNS middleware and write it to a ""dnstap log file"" (prehaps over the network)
Steps
I...", Antoine D. ," Mentor  Miek Gieben, John Belamaric ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2017/projects/5269744752001024,https://drive.google.com/file/d/0B6nvUsp4JxeCenByOXpuSm5tMGc/view?usp=sharing
20, Adding MPI support to GeNN ,This proposal is for adding MPI support to GeNN. GeNN is known as a GPU-enhanced Neuronal Network simulation environment based on code generation for..., Mengchi Zhang ," Mentor  Jamie Knight, Thomas Nowotny ", Organization  INCF ,/archive/2017/projects/5271063575396352,https://github.com/genn-team/genn/tree/MPI_support
21, Scipy: Large-scale Constrained Optimization ,The project consists of implementing in Scipy an interior-point method for nonlinear problems. The main goal is to implement a constrained..., Antônio Horta Ribeiro ," Mentor  Ralf Gommers, Nikolay Mayorov, Matt Haberland ", Organization  Python Software Foundation ,/archive/2017/projects/5272617816686592,https://antonior92.github.io/posts/2017/24/GSoC-submission/
22," Leaderboard Population, Sorting, and Column Maintenance ","The project scope includes designing a web based leader board module for CMU Sphinx which would include details of top ranking people, models,...", S SINGH ," Mentor  Tom Hartung, James Salsman ", Organization  CMU Sphinx ,/archive/2017/projects/5273302327099392,https://github.com/saurabhima/gsoc_LEADERBOARD
23, CloudCV Web App Redesign ,The aim of this project is to rewrite Cloud CV Web App into a modern web app with a REST API  backend with continuous integration and deployment., Utkarsh Gupta ," Mentor  Harsh Agrawal, Deshraj ", Organization  CloudCV ,/archive/2017/projects/5277219337273344,https://uttu357.github.io/gsoc/2017/08/26/gsoc-final-blog.html
24, GSoC 2017: Make specfuns special again ,"Traditionally, problem solving environments like Octave provide simple interfaces to numerical linear algebra, special function evaluation, root...", Michele Ginesi ," Mentor  Marco Caliari, Colin Macdonald ", Organization  GNU Octave ,/archive/2017/projects/5281806362345472,http://gsocspecfun.blogspot.it/2017/08/final-resume.html
25, Support for decoding MVC/SVC base views/layers in the H264 decoder of gstreamer-vaapi ,"According to the H.264/AVC standard, a decoder should be able to only decode the base view of an MVC encoded stream if the hardware doesn't support...", Orestis Floros ," Mentor  Víctor Jáquez, Sreerenj ", Organization  Intel Media and Audio for Linux ,/archive/2017/projects/5282402289057792,https://gist.github.com/orestisf1993/cee24c54c1c9c2add951248a325c8e38
26, Aligning Faces Using OpenCV ,"Aim of the project is to implement the state of the art technique on Face Alignment i.e. ""One Millisecond Face Alignment with an Ensemble of...", Saksham Gupta , Mentor  sniklaus , Organization  Portland State University ,/archive/2017/projects/5283823117926400,https://github.com/sakshamgupta006/face_align
27, Hosted Version of OSEM ,Currently OSEM is a self hosted solution to organize conferences by various organizations developed in Ruby on Rails. Conference organizers all over..., Shlok Srivastava , Mentor  Hernán Schmidt , Organization  openSUSE ,/archive/2017/projects/5288625428234240,https://lifeinoss.wordpress.com/2017/08/27/gsoc-final-submission-blog/
28, Active Segmentation Toolbox for ImageJ ,"The major goal of this project is to Extend the work of making plugin which was developed in last year.
This year we need to come up with some...", Mukesh Gupta , Mentor  Dimiter Prodanov , Organization  INCF ,/archive/2017/projects/5293785697222656,https://github.com/mukesh14149/GOOGLESUMMERCODE2016/commits/master?author=mukesh14149
29, Smarty Template Engine Removal and UI Redevelopment ,This project aims to recreate all the features which are currently using Smarty Template Engine. This would involve the removal of all Smarty..., Nilesh Prasad ," Mentor  Art Eaton, Tony McCormick ", Organization  LibreHealth ,/archive/2017/projects/5295463016169472,https://gist.github.com/nileshprasad137/8cf19bbdcc7b38e6e54c191fd1c594bf
30, Biodiversity Data Cleaning ,"Data cleaning is a process used to determine inaccurate, incomplete, or unreasonable data and then improving the quality through correction of...", Ashwin Agrawal ," Mentor  Vijay Barve, Tom-Gu ", Organization  R project for statistical computing ,/archive/2017/projects/5296425625714688,https://github.com/AshwinAgrawal16/BiodiversitydatacleaningGSoC17
31, MVSim development ,Many contemporary robotic applications need precise simulation and prognosing of system dynamics. Making a lightweight application that is tailored..., Borys Tymchenko ," Mentor  Jose-Luis Blanco, Francisco J. M. Alvarez, Jose Luis Torres ", Organization  Mobile Robot Programming Toolkit (MRPT) ,/archive/2017/projects/5296787476709376,https://github.com/MRPT/GSoC2017-discussions/issues/2
32, TV Commercial Classification and Optimization of Visual Recognition Pipeline for News Videos (For Red Hen) ,"Red Hen has an existing visual feature based classification and labeling system for news videos, but TV commercials are not considered by the...", Abhinav Shukla ," Mentor  Mark Bernard Turner, Carlos Fernandez Sanz ", Organization  CCExtractor Development ,/archive/2017/projects/5299316407140352,http://abhinavshukla95.wordpress.com/2017/08/27/google-summer-of-code-2017-work-product-submission/
33, ETS support for Erlang Lab ,Erlang Lab (https://github.com/erlanglab) is an Open Source project aimed at analysing the performance of Erlang and Elixir systems. The project..., Kacper Mentel , Mentor  Michal Slaski , Organization  Beam Community ,/archive/2017/projects/5300436051427328,https://github.com/mkacper/erlangpl/wiki/GSOC-Work-Product-Submission
34, Menu Options for App Inventor ,"With this project, we will be able to provide one of the most sought out feature i.e menu options in applications developed from App Inventor. In...", Vishwajeet Srivastava , Mentor  Evan Patton , Organization  MIT App Inventor ,/archive/2017/projects/5300616976924672,https://medium.com/@vishwajeetsrivastava/final-report-gsoc17-with-mit-app-inventor-475ceb47e118
35, GNOME Disks: Resize and repair filesystems ,Disks has only seen minor development recently and needs support for resizing and reparing filesystems in order to fully replace GParted which runs..., Kai Lüke , Mentor  Ondrej Holy , Organization  GNOME ,/archive/2017/projects/5301579586469888,https://wiki.gnome.org/Outreach/SummerOfCode/2017/Projects/KaiLueke_Disks
