Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
22, ownCloud as a backend for web apps ,The aim of this project is to make support for cross-origin API access in ownCloud using OAuth2 verification AND ​write a JavaScript API Client..., Noveen Sachdeva , Mentor  Vincent Petry , Organization  ownCloud ,/archive/2017/projects/5166409181036544,https://gist.github.com/noveens/381b12c830d1b77b99877943f90ebb1b
22, Volume Rendering ,"Currently, appleseed only renders the surfaces of objects, and treats the space between objects as a void. Hereby, one of the most requested features...", Artem Bishev , Mentor  Franz , Organization  appleseedhq ,/archive/2017/projects/5167749210832896,https://github.com/Biart95/appleseed-volumetric-rendering-final-report/blob/master/report.md
22, Unicode username and search improvements ,"I will improve Unicode/i18n for Discourse, especially a Unicode username feature.
This includes a new gem to leverage on battle-tested ICU library...", Erick Guan ," Mentor  tgxworld, Rafael Silva, Arpit Jalan ", Organization  Discourse ,/archive/2017/projects/5173734516195328,https://github.com/discourse/discourse/pulls?utf8=%E2%9C%93&q=is%3Apr%20author%3Afantasticfears%20
22, Improve and Extend the JavaScript Bindings for OpenCV ,"Web is the most vibrant open computing platform. With huge multimedia contents available on web, web developers are in need of wide array of image...", Congxiang Pan , Mentor  Sajjad Taheri , Organization  OpenCV ,/archive/2017/projects/5183490937061376,https://gist.github.com/pancx/2778b72090782b6e5b47af13a32b0d7d
22, Adding support for Type 1 fonts to Adobe CFF Engine ,"Thanks to Adobe's contribution of their CFF engine, FreeType has excellent rasterization of CFF fonts. However, Type 1 fonts, a similar PostScript...", Ewald Hew ," Mentor  Werner Lemberg, Alexei Podtelezhnikov ", Organization  The FreeType Project ,/archive/2017/projects/5183742326865920,http://lists.gnu.org/archive/html/freetype-devel/2017-08/msg00148.html
22, Improving dataflow framework and analyzers ,"Checker Framework has a Dataflow Framework for Java Language.
This is useful to infer more specific types in Checker Framework.
This framework is not...", Shinya Yoshida ," Mentor  Suzanne Millstein, Werner Dietl ", Organization  Checker Framework ,/archive/2017/projects/5186377155084288,https://github.com/bitterfox/checker-framework/wiki/Final-results-for-GSoC-2017
22, Neural Networks package: Convolutional Neural Networks ,Neural Networks are one of the most breakthrough techniques nowadays. The goal of this project is to perform a radical update to Octave nnet package..., Enrico Bertino ," Mentor  Ankit, Francesco Faccio ", Organization  GNU Octave ,/archive/2017/projects/5187659337039872,https://gsocnnet.blogspot.com/2017/08/summary-of-work-done-during-gsoc.html
22, A DAB/DAB+ transceiver app ,The project ”DAB/DAB+ transceiver app” aims to produce a DAB/DAB+ tranceiver app that is capable of the transmission and reception of audio and data..., Moritz Luca Schmid ," Mentor  Marcus Müller, Felix Wunsch ", Organization  GNU Radio ,/archive/2017/projects/5191955914948608,https://github.com/kit-cel/gr-dab/
22, Common Print Dialog ,"I intend to integrate the backend being developed as part of the common print dialog in libreoffice.
The common backend ensures that all...", Yash Srivastav ," Mentor  Danny Brennan, Till Kamppeter, Aveek Basu ", Organization  The Linux Foundation ,/archive/2017/projects/5193723830861824,https://yashsriv.org/2017/08/gsoc.html
22, Mitmproxy Core ,"Project type
 Improve existing tool
Project goal
Spend the summer working on mitmproxy's core and its addons!
Improving mitmproxy. Adding various...", Ujjwal Verma ," Mentor  Aldo Cortesi, Thomas Kriechbaumer ", Organization  The Honeynet Project ,/archive/2017/projects/5195898158055424,https://github.com/mitmproxy/mitmproxy/commits?author=ujjwal96
22, Cytoscape app for GraphSpace (CyGraphSpace) ,The overall goal of the project is to create a Cytoscape app (CyGraphSpace) for syncing networks from Cytoscape to GraphSpace and vice-versa...., Rishabh Sethi ," Mentor  Scooter Morris, Aditya Bharadwaj, T. M. Murali ", Organization  National Resource for Network Biology (NRNB) ,/archive/2017/projects/5197057262354432,https://rishabhsethi.com/blog/2017/08/26/google-summer-of-code-final-report/
22, Convert the JPEG encoder from VHDL to  Migen/MiSoC ,This aim of this project is to convert the JPEG encoder from VHDL to the Migen/Misoc . Different modules of the encoder are been implemented using..., Ishan Bansal , Mentor  Joel , Organization  TimVideos ,/archive/2017/projects/5197434682605568,https://gsoc2017blog.wordpress.com/2017/08/27/gsoc-final-report/
22, Porting the Swift Programming Language to Haiku ,"Swift is a general purpose, multi-paradigm modern programming language which focuses on performance, safety and modern software design patterns...", Joseph Calvin Hill ," Mentor  korli, Julian Harnath ", Organization  Haiku ,/archive/2017/projects/5199222731177984,https://www.haiku-os.org/blog/return0e/2017-08-28_gsoc_2017_porting_swift_to_haiku_-_final_report
22, Creating the fastest math libraries for Ruby by using the GPU through OpenCL and ArrayFire. ,"Few people realise it, but even the modest computers today, including mobile phones, have powerful GPUs. And these GPUs can be used serially and in...", prasunanand ," Mentor  Alexej Gossmann, gaurav_tamba, Cristian Ré, Pjotr Prins ", Organization  Ruby Science Foundation ,/archive/2017/projects/5200694831218688,http://www.prasunanand.com/arrayfire/cuda/opencl/ruby/2017/08/28/gsoc17-project-report.html
22, Distributed EEG data storage and processing using Apache Hadoop and Spark ,"Currently the human assistive system collects the EEG data, processes it and trains customized classifiers. With the increasing number of tested...", Dorian Beganovic ," Mentor  Petr Ježek, Roman Mouček ", Organization  INCF ,/archive/2017/projects/5202249072508928,http://dorianbg.blogspot.com/2017/08/gsoc-2017-summary.html
22," Piper, gaming mice configuration ","Piper is an application frontend to libratbag and ratbagd, a library and system daemon to
configure gaming mice respectively. In its current state...", Jente Hidskes , Mentor  Peter Hutterer , Organization  X.Org Foundation ,/archive/2017/projects/5203581049241600,https://hjdskes.github.io/blog/gsoc-part-15/
22, [JOSM] UI enhancements and Main menu refactoring ,"JOSM is a great editor for OpenStreenMap. It provides a rich set of functionality to allow its users a fluent way of managing data. 
Currently, some...", bafonins ," Mentor  Polyglot, Michael Zangl ", Organization  OpenStreetMap ,/archive/2017/projects/5206850593095680,https://wiki.openstreetmap.org/wiki/User:Bafonins
22, Markov Switching GARCH models (MSGARCH) in R ,Modeling the volatility of financial markets is central in risk management. A seminal contribution in this field was the development of the GARCH..., Leopoldo Catania ," Mentor  Brian Peterson, kboudt, ArdiaD ", Organization  R project for statistical computing ,/archive/2017/projects/5210774314156032,https://drive.google.com/drive/folders/0Bzb_udhCb_sNeGRJMDZGZVlOaGM?usp=sharing
22," GSoC 2017 Project: Port ""Vote up/down"" module to Drupal 8 ","Introduction
The project is about porting the 'vote up/down' module from Drupal 7 to Drupal 8.
Module info
Vote up/down is a module which can be...", Sudhanshu Gautam ," Mentor  Slurpee, Marco Villegas ", Organization  Drupal ,/archive/2017/projects/5211526201868288,http://sudhanshug.com/blog/gsoc/2017/wrapup
22, Enhancements of SUSI AI web Chat ,"Susi AI is open source chatbot with enabled voice assistance. It can perform various tasks like music playback, making to-do lists, setting alarms,...", isuruAb ," Mentor  Michael Christen, Damini Satya, Mishari Muqbil, Mario Behling, Julian Renard, SP Mohanty ", Organization  FOSSASIA ,/archive/2017/projects/5212033544880128,https://gist.github.com/isuruAb/8f7a610571ff79a1c24bbe9891f1f392
22, Extend Linter Integration ,"The aim of the project is to ease the process of testing bears in coala by significantly improving the testing API to yield favorable, easy to...", Yash Nisar , Mentor  Mischa Krüger , Organization  coala ,/archive/2017/projects/5215509247164416,https://yash-nisar.github.io/blog/gsoc-summary/
22, User Manual for Music Blocks ,"Music Blocks is a free and open-source, browser-based software, designed basically for students to learn music in fun and interactive way. To get...", Dinuka Tharangi ," Mentor  Devin Ulibarri, Hrishi Patel ", Organization  Sugar Labs ,/archive/2017/projects/5216031354126336,https://dinukaasblog.blogspot.com/2017/08/gsoc-2017-diaries-with-sugar-labs-wrapup_27.html
