Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Improving SymEngine's Python Wrappers and SymPy-SymEngine Integration ,"Speed is of the utmost importance for any Computer Algebra System.
SymEngine, was initially developed with the aim of serving as an optional core for...", Shikhar Jaiswal ," Mentor  Isuru Fernando, sumith1896 ", Organization  SymPy ,/archive/2017/projects/5925654977576960,https://github.com/ShikharJ/GSoC-2017-Work-Report
2, Port Zotonic Shell Scripts to Erlang EScript. ,"Currently Zotonc uses shell scripts for the command line functionality e.g starting Zotonic, installing modules, etc.
These command line scripts are...", Mbeh , Mentor  Arjan Scherpenisse , Organization  Beam Community ,/archive/2017/projects/5926176681885696,https://docs.google.com/spreadsheets/d/1p9tYUJ3_JmTD1xbZ6fl6d-1foZ0iVR1CvcmsoxZKqMA/edit?usp=sharing
3, Enhancing Pharo Command Line Support ,"Command line is the most flexible and powerful platform. It is also the fastest way to work compared to a GUI. Also, the command line will give scope...", Rajula Vineet Reddy ," Mentor  eMBee, Guille Polito, Philippe Back ", Organization  Pharo Consortium ,/archive/2017/projects/5927132983197696,https://vineetreddy.wordpress.com/2017/08/28/google-summer-of-code-2017-final-report-pharo-consortium-rajula-vineet-reddy/
4, Adopting English-Catalan language pair to bring it close to state-of-the-art quality ,"Apertium currently has an English-Catalan language pair in trunk, but there is a lot of room for improvement. One of the existing problems is the use...", Marc Riera Irigoyen ," Mentor  Mikel L. Forcada, Adrià Martín-Mor, Xavier Ivars Ribes ", Organization  Apertium ,/archive/2017/projects/5930868531003392,http://wiki.apertium.org/wiki/English_and_Catalan/GSOC_2017
5, Gene Visualisation in Mixed Reality with Microsoft HoloLens. ,This project would involve building an application allowing genes to be visualised in ‘mixed reality’ with the Microsoft HoloLens. Mixed reality..., Rachel Slater ," Mentor  Carlos Garcia Giron, Fergal Martin "," Organization  Genes, Genomes and Variation ",/archive/2017/projects/5936022491758592,https://github.com/EnsemblGSOC/GeneticDataVisualisationInMixedReality_RachelSlater
6, Implementation of Token Bucket Filter and Heavy-Hitter Filter in ns-3 ,"In PSNs, sometimes it is not possible to distinguish and manipulate different kinds of network flows. For example, we may want to give priority to...", tssurya , Mentor  Stefano Avallone , Organization  The ns-3 Network Simulator Project ,/archive/2017/projects/5936345956483072,https://www.nsnam.org/wiki/GSOC2017TBFAndHHF#GSoC_Wrap_Up_and_Final_Report
7, Chat Bridge ,"Chat Bridge is intended to be a protocol-independent chat-bridge to allow messages forward to and from various chat systems.
It has to support...", Davide Riva , Mentor  Luca Toma , Organization  KDE ,/archive/2017/projects/5938131589136384,https://community.kde.org/GSoC/2017/StatusReports/DavideRiva
8, Development of Android Science App for PSLab and enhancement of firmware ,"I propose to develop an Android App for Science Experiments with PSLab. Due to the growing influence of smartphones, the requirement of an Android...", Asitava Sarkar ," Mentor  Lorenz Gerber, Praveen Patil (Gnovi), Soong Chee Gi, Darwin Gosal, Wan Leung Wong, Ansgar Schmidt, Mitch Altman, Shams Jaber, Victoria Bondarchuk, Mario Behling, Haggen So ", Organization  FOSSASIA ,/archive/2017/projects/5941842440880128,https://gist.github.com/asitava1998/4cefce195392fd9ec866923fab03a6e0
9, Toga Settings API and Inward Facing Testing API ,Programs and settings are a inseparably bound with each other. Every professional application gives users the freedom to change default values to..., Jonas Schell , Mentor  Russell Keith-Magee , Organization  BeeWare Project ,/archive/2017/projects/5942267911077888,https://pybee.org/news/buzz/2017-google-summer-of-code-final-report-jonas-schell/
10, Multi-broadcasting for Mixxx ,"Implement several features potentially useful for users willing to broadcast live with Mixxx :

Saving server credentials and connection info in one...", Palakis , Mentor  Daniel Schürmann , Organization  Mixxx DJ Software ,/archive/2017/projects/5942841154994176,https://www.mixxx.org/wiki/doku.php/multi-broadcasting
11, LibreCAD 3 plugins system ,"This proposal is made to improve the current LibreCAD 3 plugin system, by adding new features like custom entities or read and write files, to allow...", Florian Roméo , Mentor  R. van Twisk , Organization  BRL-CAD ,/archive/2017/projects/5947790702149632,https://gsoc17.feragon.net/?d=2017/08/21/16/20/35-final-evaluation
12, Part Design Workbench Refinement ,"By adding complete functional test coverage to Part Design, bugs can be systematically eliminated. The Attachment Editor and Boolean Operation tools...", Kurt Kremitzki ," Mentor  Stefan Tröger, DeepSOIC ", Organization  BRL-CAD ,/archive/2017/projects/5950309432033280,https://kkremitzki.github.io/blog/gsoc-week-12-final-work-product/
13, Siddhi Extension Doc Auto Generation ,"This project consists of two main parts of the automated generation of documentation for Siddhi Complex Event Processing Engine.

a maven plugin for...", Nadun De Silva ," Mentor  Suhothayan, Nirmal Fernando ", Organization  WSO2 ,/archive/2017/projects/5957128497922048,https://gist.github.com/nadundesilva/abeac5279468c8c5f37fbd0f8c2d2091
14, Mozilla Science Lab: science.mozilla.org phase 2 ,This project is about implementing a bunch of features from phase 2 of science.mozilla.org, arush0311 , Mentor  alanmoo , Organization  Mozilla ,/archive/2017/projects/5957547123015680,https://gist.github.com/arush0311/2cc23a584276ec5922a9036bfd1a7eec
