Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Expanding the Functionality of Dynamical Systems ,"As a member of the sage-dynamics community, researchers have compiled a wishlist for algorithms and functionality they would like added. I would like...", Rebecca Lauren  Miller ," Mentor  Paul Fili, Ben Hutz ", Organization  Sage Mathematical Software System ,/archive/2017/projects/5032997027840000,http://lifebynumber.org/life-by-blog/gsoc-final-post
2, Statsmodels: Survey methods and adding weights to existing methods ,"This project aims to provide support for survey methods in StatsModels. In particular, survey summary statistics, adding probability weighting to...", Jarvis Miller ," Mentor  Kerby Shedden, Josef Perktold ", Organization  Python Software Foundation ,/archive/2017/projects/5033667042738176,https://github.com/statsmodels/statsmodels/pull/3762
3, Visualizing circulating tumor DNA results in the cBioPortal patient view ,A major need in cancer research is the development of non-invasive cancer detection and monitoring methods. Circulating tumor DNA (ctDNA) is DNA that..., Pamela Wu ," Mentor  JJ Gao, inodb ", Organization  cBioPortal for Cancer Genomics ,/archive/2017/projects/5038821003493376,https://pambot.github.io/posts/gsoc2017-cbioportal
4, Adding CLTK Functionality for Old and Middle French ,Old and Middle French are hardly studied outside of a limited network of French universities. Implementing NLP functionality to these languages would..., Natasha Voake ," Mentor  Patrick Burns, Marius Jøhndal ", Organization  Classical Language Toolkit ,/archive/2017/projects/5043004838510592,https://gist.github.com/nat1881/6f134617805e2efbe5d275770e26d350
5, Computational Chemistry Web repository ,"This project aims at creating a framework consisting of following modules :

Script to setup MongoDB based database storing parsed results from...", nitish6174 , Mentor  Geoff Hutchison , Organization  Open Chemistry ,/archive/2017/projects/5044640952614912,https://medium.com/@nitish6174/google-summer-of-code-with-open-chemistry-7c998e2442ed
6, Big Data Tools for Physics Analysis ,"Jupyter Notebook is an interactive computing environment that is used to create notebooks which contain code, output, plots, widgets and theory....", Krishnan R ," Mentor  Danilo Piparo, Prasanth Kothuri, Enric Tejedor, Kacper Surdy ", Organization  CERN-HSF ,/archive/2017/projects/5045066422812672,https://github.com/krishnan-r/sparkmonitor
7, Practice What You Preach ,"Quality of source code can be examined by many different tools, Checkstyle is one of them, but not the only one. Source code of such tools need to be...", Valeria Vasylieva ," Mentor  Andrei Selkin, Roman Ivanov ", Organization  Checkstyle ,/archive/2017/projects/5045639666728960,https://gist.github.com/Nimfadora/78f5351fe353ad02a9d61d798b107be4
8, cclib Project: Implement New Writers ,"The project aims to bridge the AIMALL and Molden programs with cclib by adding support for writing wfx/wfn files and Molden format files.
Molden...", Sagar Gaur ," Mentor  ATenderholt, Karol Langner ", Organization  Open Chemistry ,/archive/2017/projects/5051218426593280,http://gaursagar.github.io/gsoc-cclib-2017.html
9, Make Daru more integratable with modern web frameworks of Ruby ,Daru is a Data Analysis Library in Ruby - whose user base would definitely increase by making it friendly enough to integrate with modern Ruby web..., Athitya Kumar ," Mentor  Lokesh Sharma, Sameer Deshmukh, Victor ""zverok"" Shepelev ", Organization  Ruby Science Foundation ,/archive/2017/projects/5052986342506496,https://athityakumar.github.io/blog/posts/GSoC_2017_-_Final_Work_Submission/
10, Implementing a shallow syntactic function labeller ,"In many pairs it is useful to know in addition to the morphological tags of a word, syntactic function tags in order to make an adequate translation....", Anna Kondratjeva ," Mentor  Mikel L. Forcada, Francis Tyers ", Organization  Apertium ,/archive/2017/projects/5054841768378368,http://wiki.apertium.org/wiki/Shallow_syntactic_function_labeller
11, Migrating from legacy Parser to FastParser ,"Most part of the ODF import uses legacy parser. FastParser is threaded, token based and faster than legacy parser. We aim to migrate almost...", Azorpid ," Mentor  Michael Meeks, Markus Mohrhard ", Organization  LibreOffice ,/archive/2017/projects/5055363472687104,https://lists.freedesktop.org/archives/libreoffice/2017-August/078392.html
12, Documentation Cards for GNOME Builder ,This project helps GNOME developers find documentation while they are writing code without having to switch to searching documentation on Google or..., LucieCharvat , Mentor  Christian Hergert , Organization  GNOME ,/archive/2017/projects/5056319773999104,https://wiki.gnome.org/Outreach/SummerOfCode/2017/Projects/LucieCharvat_DocCards
13, PiType: A Protein Interaction Prediction Cytoscape App ,PiType is an already existing protein-protein interaction classifying tool created by my mentor.  It currently exists as both a web app and a..., MWrana ," Mentor  Srikanth, Florian Goebels ", Organization  National Resource for Network Biology (NRNB) ,/archive/2017/projects/5058485242822656,https://github.com/fgoebels/PiType2.0
14, Animated Interactive Plots (animint) ,animint package in R allows animated data visualization which is a useful tool for obtaining an intuitive understanding of patterns in multivariate..., Faizan Khan ," Mentor  Toby Dylan Hocking, cpsievert ", Organization  R project for statistical computing ,/archive/2017/projects/5059957342863360,https://faizan-khan-iit.github.io/gsoc17/
15, Loklak Wok Android app into library and app with search and tweet features ,"Addition of required Javadoc comments and refactoring variable names, methods and some classes in the loklakj_lib​, so that it can be published in...", Siddhant Kumar Patel ," Mentor  Mario Behling, Damini Satya, Michael Christen, Sudheesh Singanamalla, Manan Wason ", Organization  FOSSASIA ,/archive/2017/projects/5062099726237696,https://gist.github.com/SKrPl/10fa22d0bdfe9f53b6ce7348c98b523b
16, Apache Fineract Credit Bureau Integration phase 2 ,"During Phase 1 of Credit Bureau Integration project, the focus was on Credit Bureaus from India region. Initial modifications were done in Loan and...", Nikhil Pawar ," Mentor  Vishwas Babu A J, Shaik Nazeer Hussain ", Organization  Apache Software Foundation ,/archive/2017/projects/5062843560886272,https://nikpawar89.github.io/
17," Multimodal Emotion Detection on Videos using CNN-RNN, 3D Convolutions and Audio features ",This is a deep learning approach which uses both image and audio modality from the videos to detect emotion and characterize it. It uses a..., skrish13 ," Mentor  Mehul Bhatt, Francis Steen, Cristóbal Pagán Cánovas, Jakob Suchan ", Organization  Red Hen Lab ,/archive/2017/projects/5064191643746304,https://bitbucket.org/skrish13/gsoc17-krish
18," BeagleBoot , an all in one flasher/updater ","Currently, the ways to flash images in BeagleBone hardware are not easy especially for beginners, SD card method takes up much time and manual...", Ravi Kumar Prasad , Mentor  Jason Kridner , Organization  BeagleBoard.org Foundation ,/archive/2017/projects/5066113104740352,https://medium.com/@ravikp7/gsoc-2017-final-report-beagleboot-a20d28c8d632
19, Sugar on Raspbery Pi ,"This project aims at making Sugar run perfectly on the Raspberry Pi like it does on
the XO laptops and to create an image of Sugar which is suitable...", Rishabh Thaney ," Mentor  Abhijit Patel, Hrishi Patel ", Organization  Sugar Labs ,/archive/2017/projects/5069440630652928,https://sugaronraspberrypi.wordpress.com/2017/08/24/gsoc-final-project-report/
20, Dockerization & New Instance Setup ,Currently the PEcAn stack is distributed using the VM’s. The Aim is to replace the current VM distributions technique with the docker containers and..., Aman Kumar ," Mentor  Alexey Shiklomanov, Rob Kooper ", Organization  PEcAn Project ,/archive/2017/projects/5070788713512960,http://amanskywalker.github.io/gsoc-2017/
21, Drone Comm ,Drone Comm is community platform which is help to meet drone onwers and drone required people. using this platform drone required people can request..., Amila Karunathilaka , Mentor  Eranjan Kandegedara , Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/5075293865771008,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Amila_Karunathilaka_Drone_Comm.md
22, Open Civic Data Admin Tools ,The new admin tools will identify the data quality issues in the database and allow Open States admins to know about the current status of quality of..., Hitesh Garg ," Mentor  Miles, James Turk ", Organization  Open States ,/archive/2017/projects/5077606705659904,https://gist.github.com/hiteshgarg14/7a8bc91dbe700edc10f91d173bbc1bc4
23, digiKam: Face Management Improvements ,"Face recognition in digiKam is now implemented using Local Binary Patterns Histograms(LBPH) from OpenCV. However, since the performance is not as...", Yingjie Liu ," Mentor  Marcel Wiesweg, GILLES CAULIER ", Organization  KDE ,/archive/2017/projects/5080492923682816,https://yjwudi.github.io/2017/08/22/work_report/
24, Stackle ,Stackle is an web communication portal aimed at providing Open Source organizations a platform to have discussions on their GitHub projects and their..., Pasan Gamaetige ," Mentor  Tharindu Ranathunga, Malithsen, Charitha Elvitigala, Ruwan Geeganage ", Organization  Sustainable Computing Research Group ( SCoRe ) ,/archive/2017/projects/5081230047444992,https://github.com/scorelab/GSoC/blob/master/GSoC-2017/Pasan_Gamaetige_Stackle.md
25, Database Upgrade and Laravel Integration in LibreHealth EHR ,This proposal provides a complete refactoring of the existing system along with database upgrade and use of framework. Providing a procedure to..., Priyanshu Sinha ," Mentor  Art Eaton, Terry ", Organization  LibreHealth ,/archive/2017/projects/5081751751753728,https://pri2si17.wordpress.com/2017/08/19/gsoc17-final-submission/
26, Improvements in Tool for Curating Biological Maps in SBGN ,SBGNViz is a Cytoscape.js based library for viewing biological maps in Systems Biology Graphical Notation (SBGN) notation. ChiSE is a library based..., Ilkin Safarli ," Mentor  Ugur Dogrusoz, Alexander Mazein ", Organization  National Resource for Network Biology (NRNB) ,/archive/2017/projects/5082708053065728,https://docs.google.com/document/d/15o8IdyfAtjLDhsBFRGPCoykA-vDae2FxckyFachZaak/
27, Deep learning with open health data ,"Use machine learning frameworks - ConvNetJs, Tensor Flow, or now also Google Cloud Machine learning engine - to recognize or forecast clinic...", Andrejs Jurčenoks , Mentor  Jonas S Almeida ," Organization  Stony Brook University, Biomedical Informatics ",/archive/2017/projects/5086443600871424,https://github.com/avjgit/javascript-machine-learning
28, Web GL improvements for p5.js ,"Add web GL support for texture (u, v) coordinate mapping, add support for additional camera features, and fix bugs in the web GL renderer.", Kate Hollenbach ," Mentor  Daniel Shiffman, Lauren McCarthy ", Organization  The Processing Foundation ,/archive/2017/projects/5091597561626624,http://www.katehollenbach.com/gsoc-2017/
29, Implementation of Continuous Integration Pipeline and a Testing Suite for WorldBrain ,This proposal aims to setup a continuous integration pipeline and a testing suite for the WorldBrain organization to facilitate faster and more..., Shivang Bharadwaj ," Mentor  stefano solinas, Dan Lüdtke, Sanjo, rajkmaurya111 ", Organization  WorldBrain - Verifying the Internet with Science ,/archive/2017/projects/5091921026351104,https://gist.github.com/reficul31/3cf54d8b40fc5e2e580500eab8409765
30, Mobile Application Control Center (MACC) ,The purpose behind MACC is to provide a web application to manage content and provide APIs to manage data for the First-Aide Mobile App and the..., Yatna Verma ," Mentor  Beiyu Lin, Angel Tian, Medha Chakravarthula "," Organization  Systers, an Anita Borg Institute community ",/archive/2017/projects/5097417510748160,https://github.com/systers/macc/commits/develop?author=yatna
31, Elm for iOS ,Elm is a programming language for creating browser-based web apps. Elm for iOS (a.k.a. Elm Mobile) aims to bring the benefits of the Elm programming..., Palmer Paul , Mentor  Evan Czaplicki , Organization  Elm Software Foundation ,/archive/2017/projects/5097842980945920,https://github.com/pzp1997/elm-ios
32, Control Systems Toolbox ,"This project proposes to develop a control-systems package for R. For many years, R has been used extensively for several data-related tasks. With...", BEN UBAH ," Mentor  Marijan Kostrun, Hans W Borchers ", Organization  R project for statistical computing ,/archive/2017/projects/5098416224862208,https://github.com/benubah/control
33, General Improvements and Bug Fixes for Tiled ,Tiled is a map editor. A good user experience as well as interface is one of the key components for its users. A lot of small improvements can be..., Ketan Gupta ," Mentor  Erik Schilling (Ablu), Thorbjørn Lindeijer ", Organization  Tiled ,/archive/2017/projects/5103365772017664,http://ketangupta.in/blog/gsoc/development/2017/08/29/gsoc-final-report/
