Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
30, AI-Generated Choreography - from Solos to Duets ,"Traditionally, technology and dance have moved in separate circles, rarely crossing paths. However, the landscape is changing with the rise of AI in...", Luis Zerkowski ," Mentor  Mariel Pettee, Ilya Vidrin ", Organization  HumanAI ,/archive/2024/projects/v8dulU0R,https://github.com/Luizerko/ai_choreo
31," SkamSheild: Spam, Scam Detector for Mobile Devices ","Users often encounter calls, SMS messages, and links across various mobile platforms, including browsers, social media, and messaging apps. However,...", Don ," Mentor  UdeshUK, amrin, rishibk, Shivak, slas.h ", Organization  C2SI ,/archive/2024/projects/9gHu616G,https://github.com/c2siorg/GSoC/blob/master/GSoC-2024/04-Don-SkamSheild-Spam-Scam-Detector-for-Mobile-Devices.md
32," Incorporate new features into an advanced, cross-platform 3D viewer for NeuroML cells and networks ",The project is about incorporating new features into an existing 3D viewer which allows for visualisation of cells and networks using the NeuroML..., Giannis D ," Mentor  Ankur Sinha (he/him/his), Padraig Gleeson ", Organization  INCF ,/archive/2024/projects/qcwBcYay,https://github.com/lej0hn/GSOC_2024
33, Implementation of Card Sorting method on RUXAILAB ,"The project proposes the implementation of a new user evaluation method using a card sorter, integrated into the RUXAILAB environment. This method...", Julio Manoel ," Mentor  Marc Gonzalez Capdevila, Karine Pistili Rodrigues ", Organization  Uramaki LAB ,/archive/2024/projects/fOn3TCQw,https://github.com/ruxailab/RUXAILAB/pull/534
34, AI Educational Touristic Explorer for LG ,"The application aims to provide users with an immersive and informative experience, showcasing the essence of a city through mesmerizing...", Manas Manoj Dalvi ," Mentor  Yash Raj, Alfredo Bautista ", Organization  Liquid Galaxy project ,/archive/2024/projects/p7WO4nQ1,https://github.com/LiquidGalaxyLAB/LG-AI-Touristic-explorer
35, KubevirtCI rewrite ,porting the KubeVirtCI bash code into the existing gocli. by dividing the bash code across methods in a kubevirt provider base type and optional Exec..., Ammar Yasser Adel ," Mentor  afrosi, Ľuboslav Pivarč, Antonio Cardace ", Organization  KubeVirt ,/archive/2024/projects/RQs5OJUI,https://github.com/aerosouund/gsoc-2024
36, Standardize and Visualize HPX Benchmarks ,"HPX, as a framework designed for high performance computing, has various benchmarks for measuring the performance of its various components, which...", Vedant Nimje ," Mentor  Giannis Gonidelis, Shreyas ", Organization  Ste||ar group ,/archive/2024/projects/NQfTMkUd,https://gist.github.com/vrnimje/01f36618641c9a69b5c053bd156576b3
37, Social Street Smart ,"The project aims to develop a comprehensive Chrome extension to combat online threats such as abusive language, misinformation, clickbait, and...", Vishav Singla ," Mentor  Bruno, jddeep, Divyanshu_Singh, hackeramitkumar, Chandan S Gowda, Harish Dendukuri, Prarabdh Shukla ", Organization  AOSSIE ,/archive/2024/projects/73pPzJxi,https://gist.github.com/vishavsingla/cc2558925bb8d245d470fbe89fcbe97e
38, Youtube UI Revamp ,"This project aims to enhance Kiwix's capabilities by improving its user interface for rendering YouTube channels & playlists. However, the current...", Dan Niles , Mentor  Benoît BERAUD , Organization  Kiwix ,/archive/2024/projects/Zkus2foO,https://dan-niles.github.io/gsoc-2024/
39, Multigrid for FEniCSx ,Multigrid methods shape the method of choice when a self containing family of triangulations of a FEM discretization is at hand to achieve an optimal..., Paul Kühner , Mentor  Jack S. Hale , Organization  NumFOCUS ,/archive/2024/projects/YhEwl8iB,https://schnellerhase.github.io/en/posts/2024/gsoc/
40, OSGeo Grass: Add JSON output to different tools in C ,"At the moment, most of the tools in Grass have custom human readable outputs in plain text. Some of these modules could benefit from storing their...", throughbirds ," Mentor  Corey White, Vaclav Petras ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2024/projects/qKiBlvHG,https://grasswiki.osgeo.org/wiki/GRASS_GSoC_2024_Add_JSON_output
41, AI Scholar: A Novel AI RAG-aware Model for Academic Paper Analysis ,Researchers have tremendous difficulty keeping up with the exponential growth of scientific literature--where groundbreaking findings and complex..., Christopher Mejo ," Mentor  Brian G. Peterson, Jasen Mackie, Kyle Balkissoon ", Organization  R project for statistical computing ,/archive/2024/projects/Brw2afFD,https://github.com/cmejo/GSoC_2024_AI_Scholar
42, Web-based UI integration with Blender ,This project aims to overcome Blender's limitations with spreadsheets and other functionalities. The goal is to have a web interface running..., Ziad Ibrahim ," Mentor  Thomas Krijnen, Moult ", Organization  BRL-CAD ,/archive/2024/projects/6xi6NP33,https://github.com/Ziad-I/GSOC-24-Web-UI-Integration-for-Bonsai/blob/main/README.md
43, Sugarizer 3D Volume Activity ,The 3D volume activity is a Sugarizer activity made to teach its users about different 3D volumes like cubes and octahedrons. It provides an..., Samarth Bagga , Mentor  Lionel Laské , Organization  Sugar Labs ,/archive/2024/projects/B17ZUNtM,https://github.com/SamarthBagga/GSOC/blob/main/README.md
44, Using Foundation Model: scGPT for Gene Regulatory Network Inference ,"The project aims to develop a robust pipeline for assessing the performance of foundation models, specifically focusing on scGPT, in generating...", Faizal Rahman ," Mentor  Nure Tasnina, Blessy Antony ", Organization  National Resource for Network Biology (NRNB) ,/archive/2024/projects/TZ3sbM7P,https://faizaljnu.github.io/GSoC24-FinalReport/
45, SPDX license expression support ,"This project aims to support the detection and reporting of SPDX License Expressions. Currently, FOSSology uses regular expressions, full-text match,...", Akash Sah ," Mentor  Gaurav Mishra, Shaheem Azmal M MD ", Organization  FOSSology ,/archive/2024/projects/3TCAw8EI,https://github.com/Akashsah2003/GSoC-24
46, Superbuilds for ROOT ,"ROOT is a framework for data processing, born at CERN, at the heart of the research on high-energy, molecular and laser physics, as well as in...", psvirin ," Mentor  Vassil Vassilev, DaniloCERN ", Organization  CERN-HSF ,/archive/2024/projects/7qwRtT1i,https://github.com/pavlo-svirin/root/tree/superbuilds
47, Google Summer of Code Community Hub 2024 ,The Google Summer of Code Community Hub project for Rocket.Chat is centered around developing a full-stack web application designed to streamline..., Anjaneya Gupta , Mentor  M. Palanikannan , Organization  rocket.chat ,/archive/2024/projects/8wEyeSVD,https://github.com/anjy7/Google-Summer-of-Code
48, Enhancing an Existing LLM Model with Domain-specific Jenkins knowledge ,"This project aims to enhance the performance of the LLAMA2 model by fine-tuning it specifically for Jenkins data, thus enabling users to access...", Nour Almulhem ," Mentor  Kris Stern, Bruno Verachten, harsh-ps-2003, Shivay Lamba ", Organization  Jenkins ,/archive/2024/projects/a76MBQHy,https://www.jenkins.io/blog/2024/08/25/gsoc-enhancing-llm
49, Webpack-cli: create-webpack-app package development ,"This proposal outlines the development of create-webpack-app, a webpack cli tool designed to streamline project setup for web development. Leveraging...", Uzair Khan ," Mentor  Nitin Kumar, Dhruvdutt Jadhav, anshumanv ", Organization  webpack ,/archive/2024/projects/A71RRLYm,https://github.com/orgs/webpack/projects/5
50, DNR Interactive Tool for Chrome Extensions ,"The chrome.declarativeNetRequests API enables Chrome extensions to block or redirect network requests. As this API has a vast array of capabilities,...", Amitesh Mahapatra ," Mentor  Sreeja Kamishetty, Oliver Dunk, Patrick Kettner ", Organization  Chromium ,/archive/2024/projects/HwllfBOW,https://docs.google.com/document/d/1xLoXP43M8OsfYj-TN2ajzF2nmNTEgSGUtimt0nIDgSE/edit?usp=sharing
