Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Going Feral on The Cloud ,"This project involves extending the Feral library to support more cloud providers, specifically Google Cloud and Vercel, in addition to AWS Lambda,...", Chingles2404 ," Mentor  armanbilge, TonioGela ", Organization  Scala Center ,/archive/2024/projects/NIbV6kPm,https://gist.github.com/Chingles2404/a9ffdff91beb0440d6f09d9535868562
2, New Transmit Power Control approach for IEEE 802.11ax Wifi chips ,"Implementation of a novel TPC algorithm in the user space to develop a dynamic power controller, and then in the mac80211 subsystem of the Linux...", Raul Shahi ," Mentor  Bluse-Blue, tabas, Prashiddha ", Organization  freifunk ,/archive/2024/projects/yR1qJus0,https://blog.freifunk.net/2024/09/20/gsoc-2024-final-insights-on-throughput-based-dynamic-wifi-power-control-for-real-networks/
3, LiveHD: Benchmarking LLMs that Generate Verilog/Chisel Modules From Natural Language ,"Recently, research has been made into the process in which we could tune an existing generalized LLM (such as ChatGPT 3.5, 4) for the purposes of...", Ashwin Bardhwaj ," Mentor  Jose Renau, Sakshi_Garg ", Organization  UC OSPO ,/archive/2024/projects/1hd3HYX9,https://docs.google.com/spreadsheets/d/1ix1eFSVhW4GqwQMrHpeDEprL65i2YQSM/edit?gid=2026771728#gid=2026771728
4, Extending the DRAKVUF Sandbox analytic pipeline ,This project aims at enhancing the current DRAKVUF Sandbox by: - extracting common TTPs and displaying them in accordance with the MITTRE ATT&CK..., Yacine Elhamer , Mentor  Jarosław Jedynak , Organization  The Honeynet Project ,/archive/2024/projects/fCnBGuEC,https://docs.google.com/document/d/1rgvBw-4XSRNrkHtKrA4Hce-6cfu3c6e7-Y_8XmU6Ri8
5, Text Recognition with Transformer Models ,"Optical Character Recognition (OCR) technology has revolutionised document digitization, converting printed and handwritten text into...", Arsh Ahmed Faisal Khan ," Mentor  Emanuele Usai, Xabier Granja, Dinesh PR, Harrison M. ", Organization  HumanAI ,/archive/2024/projects/qnIVjbSY,https://github.com/humanai-foundation/RenAIssance/tree/main/RenAIssance_Transformer_OCR_Arsh_Khan
6, Move and improve reftable tests in the unit testing framework ,A new unit testing framework was introduced to the Git mailing list last year with the aim of simplifying testing and improving maintainability by..., Chand ," Mentor  Christian Couder, Patrick Steinhardt ", Organization  Git ,/archive/2024/projects/tlh611d7,https://chand-ra.github.io/2024/08/24/GSoC-Final-Report.html
7, Scribe-Data: Refactor into a Multi-Purpose Wikidata Language Pack CLI Tool ,"The goal of this project is to transform the Scribe-Data tool into a versatile, multi-purpose Command Line Interface (CLI) tool. This tool will...", mhmohona ," Mentor  Andrew McAllister, Henrik Thomasson, wkyoshida ", Organization  Wikimedia Foundation ,/archive/2024/projects/AdgVWvrY,https://github.com/scribe-org/Scribe-Data/pulls/mhmohona
8," Android, Chrome and AI Application management ","This project aims to recode, test, and publish applications developed by contributors of the Liquid Galaxy community during the 2023-2024 period,...", OscarPena ," Mentor  Andreuibanez, Alejandro Illán Marcos ", Organization  Liquid Galaxy project ,/archive/2024/projects/phiEg2xz,https://www.liquidgalaxy.eu/2024/08/work-product-submission-from-google.html#oscar
9, Language Interoperability - CxxWrap.jl ,"The CxxWrap.jl package acts as a bridge between Julia and compiled C++ code, resulting in developers being able to use the best of both languages....", PraneethJain , Mentor  Bart Janssens , Organization  The Julia Language ,/archive/2024/projects/FWA99w0a,https://gist.github.com/PraneethJain/3a8b5d41e0f9ba6810b5ec3952040a04
10, MBDyn Python Preprocessor Development ,The MBDyn Python Preprocessor aims to streamline the creation of input files for MBDyn simulations by bridging Python scripting with MBDyn's input..., Shimul Baidya , Mentor  Andrea Zanoni , Organization  MBDyn ,/archive/2024/projects/eBGM1aHc,https://public.gitlab.polimi.it/DAER/mbdyn/-/issues/358
