Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11," Competing destination for Spatial Interaction models, SpInt/PySal ","Competing Destination (CD) models, which are an extension of Spatial Interaction (SI)  models, has been around since 1980's  and are often used...", Lenka Hasova ," Mentor  Jeffery Sauer, Taylor Osham, Levi John Wolf ", Organization  NumFOCUS ,/archive/2021/projects/6570342927040512,https://lenkahas.com/post/gsoc.html
12, ReactOS implement iernonce.dll for RunOnceEx ,"ReactOS is able to launch commands, when the computer started next time, just for one single time using the RunOnce registry, just as what Windows...", He Yang ," Mentor  George Bișoc, Hermès Bélusca ", Organization  ReactOS ,/archive/2021/projects/6574508374228992,https://github.com/reactos/reactos/pull/3926
13, Add Robust Betas to Performance Analytics ,Robust statistics are useful in finance since all classical estimates are vulnerable to extreme distortion by outliers.  Because financial data has..., DhairyaJain ," Mentor  Justin M. Shea, Brian G. Peterson, Peter Carl, Doug Martin, Erol Biceroglu, Neeraj Bokde ", Organization  The R Project for Statistical Computing ,/archive/2021/projects/6575055143698432,https://jaindhairya2001.medium.com/end-of-a-beautiful-summer-gsoc-the-r-project-adf2f5a1cf57
14, Accuracy and parallel computation in parton density calculation ,This project is about adding optimised and accurate high-order interpolators to the  LHAPDF C++ library. This is required for adding support for..., Tushar Jain-2 ," Mentor  Dr Andy Buckley, Christian Gutschow ", Organization  CERN-HSF ,/archive/2021/projects/6578748882681856,https://docs.google.com/document/d/132ibaH56hYjgkCIQZWKsCo89CIPSnyk_w4F1Ge8oyFo/edit?usp=sharing
15, Image Sensor Simulation/Emulation ,The project's main goal is to create a Simulation/Emulation of the CMV12000 sensor currently used in the AXIOM Beta. The HDL could be placed as a..., SeifEldeen Emad ," Mentor  Herbert Poetzl, vup ", Organization  apertus° Association ,/archive/2021/projects/6579473087987712,https://github.com/Destfolk/CMV12000-Simulation
16, Integrate VirtualCodebase with Deltacode ,The goal of this proposal is to refactor DeltaCode to use Scancode-Toolkit’s Virtual Codebase class. This refactoring will allow DeltaCode to be a..., Pratik Dey ," Mentor  Tushar Goel, pombredanne, Steven Esser-1 ", Organization  AboutCode ,/archive/2021/projects/6580434925780992,https://medium.com/@pratikdey/gsoc-2021-work-report-c15ab3c98dd3
17, VirtIO-blk implementation with AGL on Jailhouse ,Jailhouse is a static partitioning hypervisor and its support for Automotive Grade Linux is added in the recent previous seasons of this program...., Anmol . ," Mentor  Marco Solieri, Jan-Simon Möller ", Organization  The Linux Foundation ,/archive/2021/projects/6584720028073984,https://anmol.netlify.app/post/gsoc-2021-final-report/
18, Checker Creation Helper Script and Recommending Safe package versions ,"Checker Creation Help Script
Since, cve-bin-tool relies on contributors to build checkers for each package. This in turn requires them to know...", peb ," Mentor  Terri, aph, Saurabh Khandelwal, pdxjohnny, Harmandeep ", Organization  Python Software Foundation ,/archive/2021/projects/6586878517575680,https://gist.github.com/peb-peb/a9ec12e4b1539312813f51902457d647
19, Colour-Science for python ,"My project is divided into three parts:

What is the Space of Spectral Sensitivity Functions for Digital Color Cameras
Implementation of new...", Cédric Dollet ," Mentor  Michael Mauderer, Thomas Mansencal ", Organization  NumFOCUS ,/archive/2021/projects/6587463841087488,https://gist.github.com/villirion/d9cbbcf07f9604aaaa06191aa8ba2011
20, Moving Least Squares for point set smoothing and differential properties estimation ,The goal of this project is to add Moving Least Squares surface reconstruction algorithms to the point set processing component. This family of..., aniket agarwalla , Mentor  Nicolas Mellado , Organization  CGAL Project ,/archive/2021/projects/6592432312942592,https://github.com/poncateam/ponca/issues/50
21," Alpine, macOS support ","LiveHD only supports glibc-based Linux at the moment. We can extend support to other platforms like Alpine Linux and macOS, so more people can use...", Jixin Chen ," Mentor  Sakshi Garg, Jose Renau "," Organization  Center for Research in Open Source Software, UC Santa Cruz ",/archive/2021/projects/6593248692273152,https://users.soe.ucsc.edu/~jchen304/pages/00-SUM2021-LiveHD-GSoC-AlpineOSX.html
22, Parallel Geometric Random Walks with Sparse Numerical Optimizations ,"Package volesti provides several geometric random walks for high dimensional
sampling from convex polytopes. The current implementations can be used...", Konstantinos Pallikaris ," Mentor  Apostolos Chalkis, Vissarion Fisikopoulos, Marios Papachristou, Elias ", Organization  GeomScale ,/archive/2021/projects/6593875421954048,https://github.com/GeomScale/volume_approximation/pull/172
23, Coding style checker bot for Gerrit ,The aim of this project is to create a bot for Gerrit that would use haiku-format tool for checking whether the patch submitted follows the community..., Hrithik Kumar ," Mentor  kallisti5, Suhel Mehta ", Organization  Haiku ,/archive/2021/projects/6597494904979456,https://www.haiku-os.org/blog/ritz/2021-08-22_gsoc_2021_final_report_coding_style_checker_bot_for_gerrit
24, BeagleWire Software ,"Introduction

The BeagleWire is an FPGA development platform that has been designed for use with BeagleBone boards. 
  BeagleWire is a cape on which...", Omkar  Bhilare ," Mentor  Michael Welling, Stephen Arnold ", Organization  BeagleBoard.org Foundation ,/archive/2021/projects/6597728544489472,https://beaglewire.github.io/
25, Develop a Golang-based framework to enhance Knative’s functionalities ,"Knative is an open-source community project that extends Kubernetes with modules for deploying, operating, and maintaining serverless, cloud-native...", Namit Chandwani ," Mentor  Ramakrishna Pattnaik, Dimitri Saridakis, jjkiely, wtrocki, Maksym Vavilov ", Organization  JBoss Community ,/archive/2021/projects/6598455065051136,https://gist.github.com/namit-chandwani/3a28a544fd4d48e2703e4f0ca08d318b
26, Efficient and Scalable LP-based Multi-Stage Decision Making in R ,"Multi-stage decision-making problems widely appear and pose unique challenges in various real-world applications, e.g., robot control, game play, and...", Minshuo Chen ," Mentor  Ethan Fang, Tuo Zhao ", Organization  The R Project for Statistical Computing ,/archive/2021/projects/6599272484569088,https://github.com/cliang1453/maed
27, Adding more functionality to AnalySim: a data sharing and analysis platform ,"AnalySim is a data sharing platform similar to GitHub, but specialized for scientific projects. It seeks to simplify the analysis and visualization...", Nga Tran ," Mentor  Cengiz Gunay, Anca Doloc-Mihu ", Organization  INCF ,/archive/2021/projects/6607064226332672,https://gist.github.com/ngatrann/99d226b7e9f4abbd30f7fb6255734078
28, corobo Enhancement Project ,"Improvements to the corobo project enhancing its security, features and usability of coala’s devops bot.", nakuldx , Mentor  sureshk , Organization  coala ,/archive/2021/projects/6609047830134784,https://gist.github.com/nakuldx/18bd90034b1a2777d5c11f9368f6180b
29," MediaCMS - modern, fully featured video and media CMS ","MediaCMS is a modern, fully-featured open-source video and media CMS. It is developed to meet the needs of modern web platforms for viewing and...", Shubhank Saxena , Mentor  Markos Gogoulos , Organization  GFOSS - Open Technology Alliance ,/archive/2021/projects/6609119066193920,https://github.com/shubhank-saxena/GSoC-Final-Report
30, Write Frontend Tests ,The purpose of unit tests is to validate that each unit of code is performing as expected. This ensures a bug-free experience for the users and that..., Gangavarapu Praneeth ," Mentor  Sean Lip, Nithesh Hariharan ", Organization  Oppia Foundation ,/archive/2021/projects/6609796463067136,https://medium.com/@praneethg/google-summer-of-code-2021-at-oppia-foundation-a1f7542eaa2a
31, EXT4 Filesystem driver ,This project proposes the implementation of an ext4 driver in Tianocore. EXT4 is widely recognized as a de-facto standard filesystem for modern Linux..., Pedro Falcato ," Mentor  bret, Michael Kinney ", Organization  TianoCore ,/archive/2021/projects/6610488355454976,https://docs.google.com/document/d/1HE85sVvCnY8eQLF3BIzKhnsJrRYOGQUod7R3r3sw3HM/edit?usp=sharing
32, TensorFlow2 Model Garden document site and YOLO project tutorial ,"I listed three potential projects, the main directions are implement MLCV research papers with GPU CUDA accelerating and distributing API, and code...", Yifan Wang ," Mentor  jaeyounkim, Morgan Roff, Sayak Paul, Margaret Maynard-Reid ", Organization  TensorFlow ,/archive/2021/projects/6612829917937664,https://tf-model-readthedocs.readthedocs.io/en/latest/
33, Particle Swarm Optimization for Hyperparameter Tuning in MLJ ,Machine learning models have demonstrably achieved significant success in data classification and prediction across innumerable industries and..., Huu Long Nguyen ," Mentor  Sebastian Vollmer, Anthony Blaom ", Organization  The Julia Language ,/archive/2021/projects/6613454634352640,https://gist.github.com/lhnguyen-vn/ea3604ea4b5d7c86188cd43b9e86b9ad
34, 3D CAD scripting using Smalltalk ,"In this project, we will attempt to embed FreeCAD into Pharo Smalltalk IDE, such that Smalltalk code can drive FreeCAD directly. With a pure...", Mrinalkanti Roy ," Mentor  Aik-Siong Koh, Gordana Rakić ", Organization  Pharo Consortium ,/archive/2021/projects/6614377515450368,https://github.com/roymrinalkanti/StFreeCAD
35, SOVABIDS: A python package for the automatic conversion of MEG/EEG datasets that makes the most out of metadata ,BIDS is a standard for neuroimaging datasets that helps with data sharing and reusability; as a result it has been widely adopted by the community...., Yorguin Mantilla Ramos ," Mentor  Aswin Narayanan, Tom Johnstone, Steffen Bollmann, Oren Civier ", Organization  INCF ,/archive/2021/projects/6615935850381312,https://gist.github.com/yjmantilla/7004f6ba1bf517c1321b458165aee62b
36, Port wiki to ReadTheDocs or another documentation platform ,Skyhook Data Management is programmable storage for databases. Every software needs documentation that is easily accessible and easy to use/refer to...., Yash Jipkate ," Mentor  Jayjeet Chakraborty, ivotron "," Organization  Center for Research in Open Source Software, UC Santa Cruz ",/archive/2021/projects/6617056165756928,https://jedijipkate.tech/blogs/gsocfinal
37, Voice Channels ,The proposed project gives user the ability to create voice channels that would allow users to quickly enter and leave pre-existing voice calls from..., Rahul Halder ," Mentor  Pierre Lehnen, Douglas Fabris ", Organization  Rocket.Chat ,/archive/2021/projects/6618161381638144,https://gist.github.com/hrahul2605/e40845b6dce2c0fb59cc0b512ab4a397
38, Add numerical differentiation support in Clad ,"In mathematics and computer algebra, automatic differentiation (AD) is a set of techniques to numerically evaluate the derivative of a function...", grimmmyshini ," Mentor  Vassil Vassilev, Alexander Penev ", Organization  CERN-HSF ,/archive/2021/projects/6621494813130752,https://gist.github.com/grimmmyshini/8226a8eeda5dfe0cf0a3ed2b845bf87e
39, Add support for checkpoint/restore read and write queue of UDP socket ,"In this project, I will implement a new Linux kernel API to help dumping/writing back the read and write queue of UDP socket. Then I will use that...", Bui Quang Minh ," Mentor  Alexander Mikhalitsyn, Andrei Vagin ", Organization  CRIU ,/archive/2021/projects/6634758812991488,https://gist.github.com/minhbq-99/14abd787a4b728b0605c79fac275ad70
40, Webots integration ,"This is a proposal for no. 15 project idea - ""Webots integration with RoboComp"".
As the title indicates, the project aims at integrating RoboComp...", Kacper Kujawski ," Mentor  Ronit Jorvekar, Daniel Rodriguez ", Organization  RoboComp ,/archive/2021/projects/6639022675329024,https://github.com/Estox/GSoC2021-Webots-Integration
41, Machine detection of film edits ,"A film can be fundamentally broken into innumerous shots, placed after one another. These shots are
divided by cuts. Film cuts can be broadly divided...", Shreyan Ganguly ," Mentor  Vera Tobin, Ahmed Ismail, Mark Williams, John Bell ", Organization  Red Hen Lab ,/archive/2021/projects/6646654563778560,https://github.com/tre3x/FilmEditDetection
42, Creation of a Benchmark Suite ,Hello MoveIt maintainers and potential mentors! I am Captain Yoshi and this summer will be the beginning of my first year as a PhD student with the..., Captain Yoshi ," Mentor  Mark Moll, felixvd ", Organization  MoveIt ,/archive/2021/projects/6662801057120256,https://github.com/ros-planning/moveit/issues/2717
43, SimpleCMS E.S. ,"Creating an android application which is 
able to mimics the functionality of Google Earth Studio and gives response in .esp format,create a feature...", Goutam Verma ," Mentor  Ivan J, andreu ibanez, Diego Riveros ", Organization  Liquid Galaxy project ,/archive/2021/projects/6663634549211136,https://docs.google.com/document/d/1_fAQDEsCKxJplXi3In13HkArZVgT51elc_i1bOv5z_4/edit?usp=sharing
44, PyQuotient ,"PyQuotient are Python bindings to libQuotient, a Qt-based library to make client applications for Matrix and. The proposal includes also a basic...", Vladyslav Hnatiuk , Mentor  Kitsune , Organization  Matrix.org ,/archive/2021/projects/6665377903280128,https://github.com/quotient-im/PyQuotient/wiki/GSOC-2021-Summary
45, A Django Platform for comparing scientific methods for analyzing neural time series analysis methods ,"Time-series analysis is a broad, interdisciplinary field, and features for analyzing time-series datasets are ever-increasing. This has led to...", Diptanshu Mittal , Mentor  benfulcher , Organization  INCF ,/archive/2021/projects/6667675442348032,https://diptanshumittal.github.io/GSoC-2021-Report/
46, Refining Code Critics ,Code critics are super important while developing software systems. They help developers to find source code sections which code quality is subject..., Alejandra Cossío Ch. ," Mentor  Evelyn Cusi Lopez, Juan Pablo Sandoval A, Nour Jihene Agouf ", Organization  Pharo Consortium ,/archive/2021/projects/6667755369005056,https://alecossioch.github.io/gsoc21/
47, Transliterations editor and API ,JTF is a new JSON-based format for transliterations that aims to make cuneiform textual data easily accessible for processing and modifications. It..., Vishv Kakadiya ," Mentor  Ilya Khait, Shai Gordin ", Organization  Cuneiform Digital Library Initiative (CDLI) ,/archive/2021/projects/6669899463655424,https://cdli-gh.github.io/blog/gsoc21/transliterationEditorAndApi/index
48, Migration of UI into React.js ,The UI Migration project is an effort focused on generating the new component-based architecture with the integration of the APIs. To make the..., Shruti Agarwal ," Mentor  Michael Jaeger, Vivek Kumar, Sahil Jha, Shaheem Azmal ", Organization  FOSSology ,/archive/2021/projects/6677638625624064,https://medium.com/@shruti-ag/gsoc21-with-fossology-fd97cd2a3924
49, Implement DepClean Gradle plugin and add support for multi-module project analysis ,"Currently, DepClean has a plugin that analyzes maven-based java projects, but we can't use it in Gradle-based java projects. The main aim of this...", Abhay Singh ," Mentor  Benoit Baudry, Thomas Durieux, César Soto Valero ", Organization  CASTOR ,/archive/2021/projects/6679675211874304,https://github.com/ABHAY0O7/GSoC-21-CASTOR/blob/main/README.md
50, Parallelising Verilog RTL Simulations Using MPI ,This project will focus on a current problem in the Hardware community: The speed of RTL Simulations. These types of simulations are a necessary step..., Guillem Lopez Paradis ," Mentor  Jonathan Balkind, Stefan Wallentowitz ", Organization  Free and Open Source Silicon Foundation ,/archive/2021/projects/6681896750153728,https://medium.com/@guillem812/google-summer-of-code-2021-fossi-foundation-openpiton-d512c8d4b3ff
