Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
12, (Activeloop) Create an interactive onboarding environment for new users of Hub ,The Activeloop organization provides data scientists worldwide with a solution to these problems so that they can spend more time training their..., Debaditya Pal ," Mentor  shashank agarwal, Mikayel, David Isayan ", Organization  Python Software Foundation ,/archive/2021/projects/5640342619029504,https://github.com/DebadityaPal/learn-hub
13, Gesture temporal detection pipeline for news videos ,"Gesture recognition becomes popular in recent years since it can play an essential role in non-verbal communication, emotion analysis as well as...", Yunfei Zhao ," Mentor  Anna Wilson, Mahnaz Parian, cpc, Javier Valenzuela, Daniel Alcaraz, Inés Olza ", Organization  Red Hen Lab ,/archive/2021/projects/5641365928542208,https://blog.yunfeizhao.com/2021/08/22/GSOC-final-2021/
14, Modernizing Administrative functions for OpenMRS: Clinical Data Management ,Clinical Data Management is a child project under Modernizing Administrative functions for OpenMRS. The project focuses on porting administrative..., Vineet Sharma ," Mentor  Burke Mamlin, Dennis Kigen ", Organization  OpenMRS ,/archive/2021/projects/6186835365068800,https://vasharma05.medium.com/gsoc-2021-an-astonishing-journey-with-openmrs-vineet-sharma-8de22405dad3
15, Implementing new language pair: Kazakh - Uzbek ,Having seen the benefits of the open-source Rule-Based Machine Translation platform - Apertium as an alternative to other free/commercial online..., Kamush ," Mentor  Sevilay Bayatli, Jonathan W ", Organization  Apertium ,/archive/2021/projects/6186906601127936,https://github.com/kamush901/apertium-kaz-uzb
16, Simulating Representational Communication in Vervet Monkeys ,"Vervet monkeys (Cercopithecus aethiops) are said to give acoustically different alarm calls to different predators, evoking contrasting, seemingly...", ankiitgupta7 ," Mentor  Maria Hedblom, cpc, Francis Steen, Mark Turner, Javier Valenzuela ", Organization  Red Hen Lab ,/archive/2021/projects/6188011817009152,https://ankiitgupta7.medium.com/final-project-report-gsoc21-at-red-hen-labs-d88a6d4f66ad
17, Creating a MIME Sniffing Library for Scrapy ,This project is about creating a python library that implements the complete MIME Sniffing Standards. MIME stands for “Multipurpose Internet Mail..., Akshay_Sharma ," Mentor  Eugenio Lacuesta, Adrian Chaves ", Organization  Python Software Foundation ,/archive/2021/projects/6189774062223360,https://blogs.python-gsoc.org/en/akshay_sharmas-blog/gsoc-final-blog-post/
18, General Improvements to User Experience in Javis ,Javis.jl is a graphical animation/visualization package for the Julia Language which fetches motivation from Grant Sanderson's Python based animation..., Arsh Sharma-1 ," Mentor  Ole Kröger, TheCedarPrince ", Organization  The Julia Language ,/archive/2021/projects/6190617452871680,https://github.com/Wikunia/Javis.jl/pulls?q=GSoC%2721+is%3Apr+author%3ASov-trotter+
19, Simplified external port forwarding and automatic NAT traversal ,"Currently, Qubes OS lacks a centralized an easy way to forward ports to virtual machines. Although it is possible to forward ports by issuing...", giulio ," Mentor  Marmarek, Frédéric Pierret ", Organization  Qubes OS ,/archive/2021/projects/6191242169286656,https://git.lsd.cat/Qubes/gsoc
20, Distinct Terrain Features for Metal Renegades ,"Metal Renegades is meant to feel like an immersive Old West-style world. Right now, it’s just a desert, with some mountains made out of sand. I...", Lorxu ," Mentor  Tobias 'Skaldarnar' Nett, agent-q1, keturn ", Organization  The Terasology Foundation ,/archive/2021/projects/6193515112955904,https://forum.terasology.org/threads/metal-renegades-terrain-generation-improvements.2350/#post-17190
21, IIO Driver: ADXL355 Accelerometer ,"IIO Subsystem is the home of Linux sensors, it provides support to ADCs, DACs, Accelerometers, Temperature sensors, etc. IoT and industrial...", Puranjay Mohan ," Mentor  Dragos Bogdan, Darius Berghe ", Organization  The Linux Foundation ,/archive/2021/projects/6194057184804864,https://github.com/puranjaymohan/GSoC-2021-DOC
22, Lua-Casbin ,Nginx is the second most popular web server and the most popular among high-traffic websites. OpenResty is a high performance web platform extended..., Rushikesh Tote ," Mentor  Jon Lee, Yang Luo ", Organization  Casbin ,/archive/2021/projects/6194416384999424,https://gist.github.com/rushitote/4b749bee70c5aa27ac6eb4bdbb501c8a
23, APISIX ingress controller integration with Knative Serving ,"Knative is an extension of Kubernetes and is specifically designed for serverless workloads. Knative Serving, as one of the core components of...", Fang Hu ," Mentor  Shuyang Wu, Ming Wen ", Organization  The Apache Software Foundation ,/archive/2021/projects/6199699496763392,https://gist.github.com/fhuzero/a913eb2ae3cddb04b0019dc95c0daebe
24, Finish the new web interface ,The web interface of Kodi was originally written in Coffeescript and had to be re-written in Elm for maintenance purposes. Till now a basic layout of..., Priyanshu Jain , Mentor  Kolja Lampe-1 , Organization  Kodi ,/archive/2021/projects/6200100740661248,https://gist.github.com/priyanshu0405/0923ce91c99985da2c5a82136d9495f6
25, S-ChainX: Product Hunter ,Selecting a good product for consumption is hard due to bad products in the market. So an application that can trace a product and its raw materials..., Esandha Vithanage ," Mentor  Dinith Minura, NAMAL JAYASURIYA, Tharindu Ranathunga ", Organization  SCoRe Lab ,/archive/2021/projects/6202972899377152,https://github.com/leopardslab/ChainX
26, Make SVM format independent of the VCL Metafile + test of the format ,"This project requires the completion of the tests regarding SVM and then the separation of the read, write functionality of MetaActions to new...", Panos Korovesis ," Mentor  Tomaž Vajngerl, Miklos Vajna ", Organization  LibreOffice ,/archive/2021/projects/6205296443129856,https://panoskorovesis.github.io/posts/second-post-gsoc-report/
27, 3scale - Envoy proxy authorization cache ,Implementing an in-proxy authorization cache for envoy proxy using web assembly and proxy-WASM rust SDK. The cache will be in synchronization with..., Lahiru Udayanga De Silva , Mentor  Alejandro Martinez Ruiz , Organization  JBoss Community ,/archive/2021/projects/6205479449001984,https://github.com/3scale-labs/gsoc-wasm-filters
28, web-based simulator for scheduler behaviour (Project: Kubernetes) ,"In real Kubernetes, we cannot know the results of scheduling in detail without reading the logs, which usually requires privileged access to the...", Kensei Nakada , Mentor  Adhityaa Chandrasekar , Organization  CNCF ,/archive/2021/projects/6209298580897792,https://github.com/kubernetes-sigs/kube-scheduler-simulator
29, [Incubator-Nemo] Accurate Task Execution Simulator for Distributed Data Processing ,This is a project that develops a simulator consisting of an executor model abstracted based on statistics and a scheduler model that are executed..., Hae Dong Lee ," Mentor  Gyewon Lee, Won Wook SONG ", Organization  The Apache Software Foundation ,/archive/2021/projects/6209738378838016,https://lemarais.github.io/gsoc/2021/08/24/GSoC-final-evaluation.html
30, Relation Extraction ,The main goal of the project is to provide the user of DeepPavlov Framework with an out-of-box solution for relation extraction. I would consider..., Anastasiia Sedova , Mentor  Dmitry Evseev , Organization  DeepPavlov ,/archive/2021/projects/6210130160386048,https://gist.github.com/anasedova/0cdcf8588f73873c5d7c4998cec90b37
31, Improvemens to simpPRU ,"Building upon the work done in GSoC 2020 to make programming the PRU easier for beginners, this project aims to add tests, features, and more...", Archisman Dey ," Mentor  Pratim Ugale, Andrew Henderson, Kumar Abhishek-1 ", Organization  BeagleBoard.org Foundation ,/archive/2021/projects/6216005071667200,https://github.com/archisman-dey/simpPRU/wiki
32, DeepbotsZero ,"Implement two humanoid environments for the deepbots framework, using KONDO's KHR-3HV and Nao as agents. Work on zero-shot learning and extending the...", Nikolaos Kokkinis ," Mentor  Konstantinos Tsampazis, Manos Kirtas ", Organization  GFOSS - Open Technology Alliance ,/archive/2021/projects/6219277299875840,https://github.com/aidudezzz/deepbots/wiki/GSoC-2021:-Stable-Baseline-and-Ray-in-Deepots-(DeepbotsZero-project).
33, Translation System Refinement ,"Setting up a workflow for importing new translations, recruiting new translators along with fixing HTML parsing and UI shortcomings by fixing CSS and...", Ajit Mujumdar ," Mentor  Keshav Sethi, Ruth Waiganjo, Jeffrey Yoo Warren, Divya Baid ", Organization  Public Lab ,/archive/2021/projects/6222092382502912,https://publiclab.org/notes/ajitmujumdar25999/08-21-2021/gsoc-2021-translation-system-refinement
34, GSOC 2021 CodeLabz Proposal ,"This is a proposal for CodeLabz - FrontEnd Improvemnts idea (#22). This contains my personal information, my implementation idea, my SCoRe lab...", Lycanthrope ," Mentor  Wathsara Daluwatta, NAMAL JAYASURIYA ", Organization  SCoRe Lab ,/archive/2021/projects/6222823600685056,https://github.com/scorelab/GSoC/blob/master/GSoC-2021/09-Lycanthrope-Code-Labz.md
35, Anonymizing Audiovisual Data ,"The Audiovisual data present with Red Hen is not shareable. The visual data clearly shows the speakers involved, and a person can be recognized with...", Yash Khasbage ," Mentor  Daniel Alcaraz, Mark Turner, Karan Singla ", Organization  Red Hen Lab ,/archive/2021/projects/6223212362334208,https://github.com/yashkhasbage25/AnonymizingAudioVisualData
36, Black Parrot on Open-Source Google-Skywater 130nm node ,"Black Parrot is a tiny, modular Linux capable open-source processor core that encourages external contributions and strives for infrastructure...", Lakshmi S ," Mentor  Dan Petrisko, Michael Taylor ", Organization  Free and Open Source Silicon Foundation ,/archive/2021/projects/6225963054006272,https://lakshmi-sathi.medium.com/gsoc-21-preparing-the-black-parrot-for-tapeout-using-the-open-source-google-skywater-130nm-pdk-77cbf3031cde
37, An orchestration system for MGnify running on distributed heterogeneous compute clusters ,MGnify is a freely available online service hosted by the European Bioinformatics Institute (EMBL-EBI). It helps researchers to do exploration and..., Ank ," Mentor  Martin Beracochea, Juan Caballero Perez ", Organization  Genome Assembly and Annotation ,/archive/2021/projects/6226042074693632,https://github.com/EBI-Metagenomics/orchestra
38, [NetworkX] Pedagogical Interactive Notebooks for Algorithms Implemented in NetworkX ,"NetworkX has a wide variety of algorithms implemented. Although the algorithms are well documented, explanations of the ideas behind the algorithms...", Vadim Abzalov ," Mentor  Eric Ma, Ross Barnowski ", Organization  NumFOCUS ,/archive/2021/projects/6226328663097344,https://vdshk.github.io/posts/2021/08/gsoc-2021-final/
39, try.spinnaker.io ,One of the best ways to learn Spinnaker is to use Spinnaker. This project is focused on generating (and destroying) temporary sandbox environments..., Daniel Ko ," Mentor  Dan Johnston, Cameron Motevasselani, Fernando Freire ", Organization  Continuous Delivery Foundation ,/archive/2021/projects/6226534452428800,https://spinnaker.io/docs/community/gsoc/projects/2021/try-spinnaker-io/
40, Improving Front-End Typed System ,"The proposal shares product and technical design for the project idea ""Improving Front-End Typed System"" under Oppia-web. The current codebase...", Mridul ," Mentor  Rohit Katlaa, Srijan Reddy Vasa ", Organization  Oppia Foundation ,/archive/2021/projects/6227110615580672,https://gist.github.com/mridul-netizen/e732dfeae3b1201cdbbb23377467a6bd
41, Extending the features of the vulnerable code snippets ,"In this project two new types of coding challenges for the vulnerable code snippets will be added, one for identifying the vulnerable lines in the...", Ayas Behera ," Mentor  Björn Kimminich, Jannik Hollenbach ", Organization  OWASP Foundation ,/archive/2021/projects/6227200138805248,https://gist.github.com/the-pro/81c42d1bfa05e1956b613c9df84a3d07
42, Detect Unknown Licenses and Indirect License references in ScanCode ,"Scancode uses various different techniques to detect licenses based on various multiple sequence alignments ,algorithms ,automations etc. but the...", Akanksha Garg ," Mentor  ayansinha, pombredanne ", Organization  AboutCode ,/archive/2021/projects/6229596998991872,https://github.com/nexB/scancode-toolkit/blob/develop/docs/source/contribute/gsoc21_final_report.rst
43, Continuum Mechanics: Creating a Rich Beam Solver and Extending Continuum Mechanics Module ,"The continuum mechanics of Sympy is in its early stage of development. During this summer,  I plan on adding the following features:
Adding plotting...", Prakhar Saxena ," Mentor  Sc0rpi0n101, Ishan Joshi ", Organization  SymPy ,/archive/2021/projects/6229963111399424,https://github.com/sympy/sympy/wiki/GSoC-2021-Report-Prakhar-Saxena-:-Creating-a-Rich-Beam-Solver-and-Extending-Continuum-Mechanics-Module
44, Integration of CircuitVerse with LMS Platforms ,CircuitVerse is an online circuit simulator that can be used as an online classroom companion for circuit simulation related needs of teachers and..., AYAN BISWAS ," Mentor  Aboobacker MK, Shivansh Srivastava ", Organization  CircuitVerse.org ,/archive/2021/projects/6230924546539520,https://blog.circuitverse.org/posts/ayan-biswas-gsoc-21-final-report-lms-integration
45, A Feature Probe API for cilium/ebpf ,Currently bpftool as a userspace utility tool living in the linux kernel can do ebpf feature probing: bpftool feature probe. As the Go+ebpf user-base..., rgo3 ," Mentor  tb, qmo ", Organization  Cilium ,/archive/2021/projects/6231018767384576,https://gist.github.com/rgo3/609b17835870cba8de6ca3a5e92dc7c9
46, Pocket Paint for Android: Additional brush options ,"Currently Paintroid only has the basic brush and the spray can. The goal is to add additional brush options such as a watercolor brush, rubbing...", FromG ," Mentor  Adna Ribo, Thorsten ", Organization  International Catrobat Association ,/archive/2021/projects/6231427024158720,https://github.com/FromG/Paintroid/blob/develop/gsoc-documentation.md
47, Develop a UserScript/Gadget tutorial on MediaWiki.org similar to Wikipedia:The_Wikipedia_Adventure ,User scripts are the JavaScript programs that provide Wikipedia users the ability to customize and change the behavior of their user account...., Devyansh Chawla ," Mentor  Krishna Chaitanya (KC), Enterprisey, Jay Prakash ", Organization  Wikimedia Foundation ,/archive/2021/projects/6231670797107200,https://github.com/thedevyansh/the-userscript-tour
48, Adaptation of Behavior Driven Development Ideas for Testing of Source Code and Validation Algorithms ,"This project has three components:

Behaviour Driven Development testing notions and ideas upon being weaved into Checkstyle’s existing test driven...", Shashwat Jaiswal ," Mentor  Timur Tibeyev, Daniel Mühlbachler ", Organization  Checkstyle ,/archive/2021/projects/6232508215066624,https://github.com/checkstyle/checkstyle/projects/10
49, erdappy-griddap: Accessing gridded oceanographic data in near real time ,This proposal will add griddap functionality to the erddapy package and simplify the API. Support for griddap will enable near real time access to..., Callum Rollo ," Mentor  Mathew Biddle, Filipe Fernandes, Micah Wengren ", Organization  Integrated Ocean Observing System (IOOS) ,/archive/2021/projects/6234338642886656,https://gist.github.com/callumrollo/ee28f7e1863d30162bdb041156314543
50, Remote Test System for AXIOM Remote ,"The AXIOM Remote is a device used to control the AXIOM Beta range of cameras.
The aim of this project is to develop an automated test system to test...", Vinayak Sankar ," Mentor  Herbert Poetzl, vup ", Organization  apertus° Association ,/archive/2021/projects/6234886351880192,https://github.com/vnksnkr/remote-test-system
