Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
21, Project Seaweed (CVE’d) ,"Whenever a new CVE is released, security solutions such as firewalls need to test if their product is able to detect the attack or lets it pass...", Vandan Rohatgi , Mentor  fzipitria , Organization  OWASP Foundation ,/archive/2022/projects/REtcIxkX,https://github.com/coreruleset/project-seaweed
21, Driver Module for Open Source Autonomous Vehicle Controller ,LiDAR and Camera could be considered the most important senses of autonomous vehicles. The camera can help to create a 2D map of the surroundings and..., Bhumil Depani ," Mentor  Carlos Espinosa, Aaron Hunter ", Organization  UC OSPO ,/archive/2022/projects/3V01T7uD,https://bhumildepani.github.io/gsoc.html
21, Genestorian data refinement ,Genstorian data refinement tool is pipeline to identify allele names in genotype of a model organism and strain information related to the allele..., Anamika Yadav ," Mentor  Yo Yehudi, Manuel Lera Ramírez ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2022/projects/2UDvDlA2,https://gist.github.com/anamika-yadav99/371a486a489b6e327906eefad69f71ba
21, Salihu Dickson Google Summer of Code proposal ,"The Problems I am applying to solve are: 1. Building a Tool for Collecting Crowdsourced Ideas on Interactive maps, this is supposed to help people...", Salihu , Mentor  Michael Lawrence Evans , Organization  Mayor's Office of New Urban Mechanics ,/archive/2022/projects/k1Z2Puxy,https://github.com/monum/crowdsourced-map
