Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, AI-ready Dataset Metadata as a Service using ZOO-Project ,The project focuses on extending the ZOO-Project by adding support for the GeoCroissant metadata standard and implementing Data-Centric AI (DCAI)..., Harsh Shinde ," Mentor  GFenoy, ChetanM ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2025/projects/Nkzade2v,https://github.com/ZOO-Project/dcai
2, Building a Billion-Scale Vector Embeddings Dataset for Real-World ANN Benchmarking ,"To benchmark vector search algorithms (aka ANN algorithms), existing datasets fail to represent actual real-world workloads. Current benchmarks...", Prathamesh Devadiga , Mentor  Jayjeet , Organization  UC OSPO ,/archive/2025/projects/GcstSGAO,https://github.com/devadigapratham/BillionScaleVectorEmbeddings/
3, OpenVINO AI PC Model Training Kit ,"This proposal outlines a detailed, structured, and actionable two-phase strategy for developing an OpenVINO AI PC Model Training Kit. The core...", LeoHeim ," Mentor  Shivam Basia, omeraish ", Organization  OpenVINO Toolkit ,/archive/2025/projects/i7OuLusy,https://medium.com/openvino-toolkit/my-google-summer-of-code-journey-with-openvino-ai-pc-model-training-kit-7dd5a9b436b0
4, Beehive:  Health Metrics Framework for Behavioral Health in Alaska. ,"Beehive aims to be a scalable web application that enables users to capture, upload, and manage images seamlessly while ensuring automation,...", IshaanxGupta ," Mentor  Pradeeban Kathiravelu, dpmoxley, Jihye K ", Organization  Alaska ,/archive/2025/projects/VEikwBq6,https://github.com/KathiraveluLab/Beehive/discussions/235
5, Discovery of hidden symmetries and conservation laws ,"Because of its cylindrical shape, the Compact Muon Solenoid (CMS) detector has intrinsic rotational symmetries. Data analysis can be greatly improved...", Avishikta_Bhattacharjee ," Mentor  Diptarko Choudhury, Konstantin Matchev, Alexander Roman ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/XgeDrH4B,https://medium.com/@avishiktaa.bhattacharrjee/hidden-symmetry-and-generators-2dcdb18fbee4
6, Consolidate ref-related functionality into git-refs ,This project aims to streamline reference management in Git by consolidating functionality currently spread across multiple commands into a single..., Meet Soni ," Mentor  Patrick Steinhardt, shejialuo ", Organization  Git ,/archive/2025/projects/xVrT5e2q,https://inosmeet.github.io/posts/gsoc25/gsoc25_final/
7, Identification and Generation of Computational Experiments in AIRAVATA ,"In scientific computing environments like Apache Airavata, users routinely configure and execute complex computational experiments involving multiple...", svaibhav , Mentor  SureshMarru , Organization  Apache Software Foundation ,/archive/2025/projects/haSb0RSS,https://gist.github.com/vash02/4a280a565d232e2e1b5acbe9ed1fa58b
8, AI-Powered Code Review & Smart Prioritization System for Maintainers ,"This project aims to build an AI-powered GitHub assistant that helps open-source maintainers review code, detect security issues, and prioritize...", Sahil Dhillon ," Mentor  BishalDas, elsheikh13 ", Organization  OWASP Foundation ,/archive/2025/projects/tU5Ws4Nh,https://github.com/OWASP-BLT/BLT/pull/4522
9, AI tools for reflection ,"Reflective learning enables students to recall past experiences, develop critical thinking skills, and improve future actions by analyzing them. This...", Diwangshu Kakoty ," Mentor  Walter Bender, Ajeet Pratap Singh, Sumit Srivastava ", Organization  Sugar Labs ,/archive/2025/projects/R3d0p1yv,https://github.com/sugarlabs/musicblocks/pull/4747
10, HR Management module ,"The goal of this project is to develop an HR management module for the CARE system, streamlining employee management and automating leave and holiday...", Gurukiran ," Mentor  Rithvik Nishad, sainak ", Organization  Open HealthCare Network ,/archive/2025/projects/b3hFfKM4,https://github.com/gurukiran7/Google-Summer-of-Code-25
11, OWHF: Improve supported countries batch - 2 ,Open World Holidays Framework is a powerful and flexible open-source Python framework designed to provide accurate and reliable public holiday data..., throughbirds ," Mentor  Ark Yakovets, Serhii Murza ", Organization  Python Software Foundation ,/archive/2025/projects/qSMOdILc,https://github.com/vacanza/holidays/pulls?q=is%3Apr+author%3Akritibirda26+is%3Aclosed+label%3Agsoc2025
12, Improving Plugin Modernizer ,Jenkins Plugin Modernizer overcomes the hurdles of manually updating and maintaining more than 2000 Jenkins plugins. Plugins contain outdated..., Raunak Madan ," Mentor  Bruno Verachten, Valentin Delaye, Sridhar S, Phillipp Glanz ", Organization  Jenkins ,/archive/2025/projects/cEtNKcdc,https://www.jenkins.io/blog/2025/08/30/raunak-madan-gsoc-endterm-blog-post/
13, VS Code Extension to assist with coding powered by Gemini ,A VS Code (or JetBrains) extension to provide AI-powered coding assistance using Google’s Gemini API. This tool enhances the developer experience by..., krishnaagrawal , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/f9mtEUFy,https://github.com/krishnaagrawal7508/GeminiBot
14, Decorator Command Set JSON <-> YAML Converter ,"The goal of this project is to enhance the usability of Decorator Command Set (DCS) data by developing a utility/method to convert verbose, complex...", Asmit Phuyal ," Mentor  Sanket Shevkar, Daniel Selman ", Organization  Accord Project ,/archive/2025/projects/QXIwAMbZ,https://accordproject.org/news/gsoc-2025-dcs-json-to-yaml-bidirectional-convertor/
15, Airavata Django to React Migration: Admin Functionality ,This proposal aims to modernize Apache Airavata's administrative features by migrating the current Django-based portal to a React based single page..., Krish Katariya ," Mentor  SureshMarru, Eroma Abeysinghe ", Organization  Apache Software Foundation ,/archive/2025/projects/O22MG1px,https://github.com/katamyra/Krish-GSOC-2025/blob/main/README.md
16, ArviZ Plots Feature Parity ,ArviZ is a Python library for the exploratory analysis of Bayesian inference models. It is currently undergoing a major refactor into a modular..., Shreyansh868 ," Mentor  Oriol Abril Pla, Rohan Babbar ", Organization  NumFOCUS ,/archive/2025/projects/QEEVWGcd,https://github.com/The-Broken-Keyboard/gsoc
17, Enhanced-notification ,"Refactor the messaging and notification features of the Talawa Admin code base to reduce technical debt, enhance security, and introduce new features...", Manish Biswal ," Mentor  Md Noman Khan, Rishav Jha, Disha Talreja ", Organization  The Palisadoes Foundation ,/archive/2025/projects/UngUZLGi,https://gist.github.com/iamanishx/bb0b8d87115b3f5a95238314a76f298a
18, Extending Torchvision Support in R for Computer Vision Tasks ,"The torch ecosystem is rapidly growing in R, but it still lacks support for several key computer vision capabilities available in Python's...", Derrick Richard ," Mentor  Toby Dylan Hocking, Christophe Regouby (he/him) ", Organization  R project for statistical computing ,/archive/2025/projects/u3JnFx2t,https://medium.com/@derrickrds/final-reflections-on-my-gsoc-journey-with-torchvision-r-a10133990206
19, Automated scheduling of creation of ZIM files ,This project aims to automate the creation of ZIM files for Wikipedia selections on WP1 by allowing users to schedule updates at regular intervals..., Uchechukwu Orji ," Mentor  Kelson, rgaudin, Benoît BERAUD ", Organization  Kiwix ,/archive/2025/projects/JtY6Q7U2,https://elfkuzco.github.io/gsoc-2025/
20, Characterizing and implementing missing vector operations in the volk-gnsssdr library ,"Currently, certain essential signal-processing functions, called kernels here, in volk-gnssdr, the Vector-Optimized Library of Kernels for GNSS-SDR,...", Marcus Alagar , Mentor  Carles Fernandez , Organization  GNSS-SDR ,/archive/2025/projects/g60T12bi,https://github.com/gnss-sdr/gnss-sdr/pull/921
21, BreathState: an open-source Android/iOS and PC app for breathing and heart-rate synchronization ,"The project will develop the first version of an app that uses Bluetooth to connect with heart-rate and respiration sensors, calculate metrics of...", Michael Lewis ," Mentor  Suresh, Oren Gurevitch ", Organization  INCF ,/archive/2025/projects/P9nXg703,https://gist.github.com/michaelLewis04/126e29b5450704977f8c45c1d443813b
22, Implementing Sloan Ordering Algorithm from Boost Graph Library to pgRouting ,"This project aims to integrate the Sloan sparse matrix ordering algorithm from the Boost Graph Library into pgRouting, enhancing its capabilities for...", Bipasha Gayary ," Mentor  cvvergara, Regina Obe, iosefa ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2025/projects/AYTTkvxI,https://github.com/pgRouting/pgrouting/wiki/GSoC-2025-Sloan-Ordering-Algorithm
23, Beam ML Vector DB/Feature Store Integrations - Mohamed Awnallah GSoC Proposal ,"The goal of this project is to enhance Apache Beam’s Python SDK by developing connectors for vector databases like Pinecone, Milvus and feature...", Mohamed Awnallah , Mentor  Danny McCormick , Organization  Apache Software Foundation ,/archive/2025/projects/X32yGjqz,https://gist.github.com/mohamedawnallah/08ff5e17c00fa085bb4890f96297c2a2
24, Migrate IHR API ,The Internet Health Report (IHR) REST API provides access to all results displayed on the IHR website. This project modernizes the API by replacing..., Ibraam Nashaat Rezkalla ," Mentor  Romain, dimitrios_san ", Organization  Internet Health Report ,/archive/2025/projects/EkdZZm7S,https://ibraam-nashaat.github.io/ihr-api/
25, Farfetchd: tracing/replay ,This project enhances the farfetchd service in ChromiumOS by adding support for tracing and replaying disk I/O during application startup. The goal..., Muxin Tian ," Mentor  Daisuke Enomoto, Sarthak Kukreti, Alexis Savery ", Organization  Chromium ,/archive/2025/projects/w9IS12mr,https://github.com/realtmxi/gsoc2025-farfetchd
