Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, High-Performance Parsing and Selective Access for Large Dataset ,"The HITEMP CO₂ spectroscopic database is extremely large and inefficient to work with. The distributed file is about 6 GB when compressed, but...", Pratham Hole ," Mentor  Tran Huu Nhat Huy, MinouHub ", Organization  OpenAstronomy ,/archive/2025/projects/va1YConE,https://medium.com/@prathamhole/google-summer-of-code-final-submission-f20883688f73
2, .Desktop Actions for Ilia ,"Ilia is a lightweight, keyboard-driven app launcher for Regolith system. Right now, it doesn’t support “.desktop Actions"", which limits users...", herShit , Mentor  Soumya Ranjan Patnaik , Organization  CCExtractor Development ,/archive/2025/projects/Rqus1H8Q,https://medium.com/@hp.hbtu.1911/reforging-ilia-a-gsoc25-journey-into-advanced-keyboard-based-workflows-823f4d8a1faf
3, Git backend for Turtle Blocks and Music Blocks ,"Music Blocks and Turtle Blocks lack a structured version control system, making it difficult for users to manage project history, collaborate, and...", Nikhil-Bhatt ," Mentor  Walter Bender, Sumit Srivastava ", Organization  Sugar Labs ,/archive/2025/projects/WmtwWvab,https://github.com/BeNikk/GSoC-2025
4, Automated Metadata Harmonization Tool ,"This project aims to automate metadata harmonization for cBioPortal, a widely used platform for cancer genomics research. Currently, metadata from...", Changchang Li , Mentor  Sehyun Oh , Organization  cBioPortal for Cancer Genomics ,/archive/2025/projects/NzVvml1R,https://docs.google.com/document/d/1_-rwTFqmjbuw63UsNHDO-QRReFwK64t5/edit?usp=sharing&ouid=102757373613963498240&rtpof=true&sd=true
5, Enhancing SBOannotator with LLM Integration & Dynamic Term Retrieval ,"This proposal aims to transform SBOannotator from a static, hard-coded tool into a dynamic, intelligent system for annotating SBML models with...", Jiahui Hu ," Mentor  Nantia Leonidou, Prof. Dr. Andreas Dräger ", Organization  National Resource for Network Biology (NRNB) ,/archive/2025/projects/UvnOXGwN,https://github.com/draeger-lab/SBOannotator/pull/7
6, Implementing minigame interface in qdEngine ,"Last year, qdEngine was ported to ScummVM. However, not all games are supported yet. Games with advanced minigames are not playable, and some titles...", Alikhan Balpykov , Mentor  Eugene Sandulenko , Organization  ScummVM ,/archive/2025/projects/9h8o85NL,https://blogs.scummvm.org/alikhan/2025/09/01/gsoc-summary/
7, Gemma Garage:  Leveraging Gemma 3 to democratize LLM Fine-tuning ,"This proposal aims to develop the Gemma LLM Garage, a full-stack interface to manage datasets and fine-tune Gemma models. Its main goal is to...", Lucas Martins , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/yT16LTpy,https://gist.github.com/Lucas-Fernandes-Martins/3932c23d9aadeefe267f617318f1e51c
8," Developing Karton, the KDE Virtual Machine Manager ","The KDE Community will benefit greatly from a native Qt Quick/Kirigami virtual machine manager. Currently, KDE users must use GTK-based VMMs such as...", Derek Lin ," Mentor  Tobias Fella, Nicolas Fella, sitter ", Organization  KDE Community ,/archive/2025/projects/phUCjPUf,https://blogs.kde.org/2025/08/28/gsoc-2025-final-project-blog-developing-karton-the-kde-virtual-machine-manager/
9, Advanced Audio Filters for VLC ,"As part of Google Summer of Code 2025 with VideoLAN, this project focused on integrating advanced audio features into VLC to significantly improve...", Benny Perumalla ," Mentor  Thomas Guillem, Francois Cartegnie ", Organization  VideoLAN ,/archive/2025/projects/c03UUkMf,https://bennyperumalla.github.io/GSOC-2025-Report/
10, JNI mode for swift-java’s source jextract tool ,"The swift-java interoperability library provides the jextract-swift tool, which extracts Java sources that are used to call Swift code from Java....", Mads Odgaard , Mentor  Konrad 'ktoso' Malawski , Organization  Swift ,/archive/2025/projects/oIpmPLvm,https://forums.swift.org/t/gsoc-2025-new-jni-mode-added-to-swift-java-jextract-tool/81858
11, Airavata Research Catalog Local Agent ,"The Airavata Cybershuttle Research Catalog is a web platform that enables researchers to share and run Jupyter Notebooks, GitHub repositories,...", Ganning Xu ," Mentor  SureshMarru, LahiruJ ", Organization  Apache Software Foundation ,/archive/2025/projects/dBWuhuqs,https://www.notion.so/ganning/GSoC-25-Ganning-Xu-1abaec7085fd8078b437dbbe17d17381
12, Improving Usability and Features of the Phytoclass R Package and GUI for Phytoplankton Estimation ,"This GSoC project focuses on enhancing the usability and functionality of the phytoclass R package and its Shiny-based GUI, which are used to...", Khan Mohd Aasim Maqsood ," Mentor  7yl4r, HaywardAlexander ", Organization  IOOS ,/archive/2025/projects/KQGtg0Ge,https://gsoc25-ioos-phytoclass.hashnode.dev/gsoc-2025-ioos-phytoclass
13, Show message if devfile is invalid before creating a workspace ,"Currently, devfile validation only occurs after the user submits the form to create a workspace. This means users only discover invalid devfiles...", Omar Nasser , Mentor  Vishal Tak , Organization  GitLab ,/archive/2025/projects/Y9R088Nb,https://gitlab.com/onasser/gitlab-gsoc25/-/blob/main/README.md
14, Completing the DaemonSet deployment model for  Prometheus Operator ,The project aims to bring the Prometheus Agent's DaemonSet mode in Prometheus Operator to full production readiness. This involves addressing missing..., Dhruv puri ," Mentor  Jayapriya Pai, Viswanath Sai ", Organization  Prometheus-Operator ,/archive/2025/projects/hZAZORpk,https://github.com/slashexx/gsoc-2025
15, Fix The Fast Data Entry Feature For The O3 ReffApp ,The Form Engine (FDE) is a specialized module for the OpenMRS healthcare platform. Its primary purpose is to enable a natural and efficient workflow..., Twiine ," Mentor  Ian Bacher, Samuel Male ", Organization  OpenMRS ,/archive/2025/projects/ZT80j9qv,https://medium.com/@twiineenockfox/concluding-my-gsoc-journey-edf196aea8ae
16, Implement activity analysis for reverse-mode differentiation of (CUDA) GPU kernels ,"GPUs and CUDA have revolutionized computing beyond graphics rendering, becoming essential in various fields due to their parallel processing...", Maksym Andriichuk ," Mentor  Vassil Vassilev, David Lange ", Organization  CERN-HSF ,/archive/2025/projects/XSdlsEEe,https://gist.github.com/ovdiiuv/4cf58ac514a6d5d5d852a4529baed736
17, Improved Support for Adobe Illustrator File Format ,"Inkscape’s support for Adobe Illustrator (.ai) files is limited, especially for files that include raster images, masks, filters, and other advanced...", Anunay , Mentor  Jonathan Neuhauser , Organization  Inkscape ,/archive/2025/projects/WtDx0f9Q,https://gsoc.anublog.pages.dev/posts/gsoc/
18, Migration and Enhancement of 'Machine Vision' Exercise to ROS2 + MoveIt2 in Robotics Academy ,This project aims to migrate the existing “Machine Vision” exercise from the old Robotics Academy version (ROS1 + MoveIt1) to the current ROS2 +..., Shu Xiao ," Mentor  Pankhuri Vanjani, Diego Martín ", Organization  JdeRobot ,/archive/2025/projects/3Rh06QPO,https://github.com/TheRoboticsClub/gsoc2025-Shu_Xiao
19, [Airavata] - Designing and Developing the Model and Data Catalog Interfaces for the Apache Airavata ,"In the current research ecosystem, datasets and trained machine learning models (e.g., LLMs, CNNs, etc.) are often scattered across various...", Nipuna Bandara , Mentor  SureshMarru , Organization  Apache Software Foundation ,/archive/2025/projects/t1hzdmFS,https://docs.google.com/document/d/1TvIzWk8gAKbSkww7_3TX6p1zyqDJ_zlqHr2ug-37PRM/edit?usp=sharing
20, Usability Improvements for trapping Undefined Behavior Sanitizer ,"The primary vision is to enhance clang’s UBSan trap mode by tackling the three main goals, which include adding a warning to the...", Anthony Tran ," Mentor  Michael Buch, Dan Liew ", Organization  LLVM Compiler Infrastructure ,/archive/2025/projects/I5x5BdbP,https://gist.github.com/anthonyhatran/83bd9b70ad01fca8b273f28e82d38964
21, AEGIS - AI-Enhanced Generation of Intelligent Scenarios ,"AEGIS automates hardware verification by using AI to generate optimized test cases. Parses Specifications: Extracts key features (interfaces,...", Mahnoor_Ismail , Mentor  Talha-Ahmed , Organization  Micro Electronics Research Lab - UITU ,/archive/2025/projects/82d7SM6N,https://github.com/Mahnoor-ismail01/aegis
22, Matrix Archiver (libretto) ,The current logging system for Matrix communications at MeB relies on an unmaintained IRC-based bot (BrainzBot) that logs messages to a PostgreSQL..., Jade Ellis , Mentor  Julian Anderson , Organization  MetaBrainz Foundation Inc ,/archive/2025/projects/7fQl4p8c,https://blog.metabrainz.org/2025/09/01/gsoc-2025-building-libretto-a-matrix-archiver/
