Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
18, Edge Focused Deep Research AI Agents using openSUSE and SUSE Rancher ,"In this project, we look forward to developing Edge-Focused Deep Research AI Agents that operate fully on edge devices using open-source Large...", Rudraksh Karpe ," Mentor  Navin Chandra, BWGartner, Terry Smith ", Organization  openSUSE Project ,/archive/2025/projects/JPbCjwEn,https://gist.github.com/rudrakshkarpe/684794ca183a564476363d9b27b16496
19, LLMSeqRec: LLM Enhanced Contextual Sequential Recommender ,"In today's world sequential recommendation systems are used in various domains-- from life sciences to e-commerce and business. For example, within...", connorlee ," Mentor  Bin Dong, Linsey Pang ", Organization  UC OSPO ,/archive/2025/projects/TGUFCzZy,https://github.com/Connorlee487/LLMSeqRec
20, Using ROOT in the field of genome sequencing ,"This project will improve how we store and analyze DNA sequence data by using ROOT's newer RNTuple format. We'll work in two main steps: First, we'll...", Aditya18 ," Mentor  Vassil Vassilev, Martin Vassilev, Fons Rademakers ", Organization  CERN-HSF ,/archive/2025/projects/DlfupPVR,https://gist.github.com/AdityaPandeyCN/894eb69e2e3790f43fbcd1c16ffa4f14
21, PyUVM-Based General Testbench for RISC-V Cores ,"With the increasing adoption of RISC-V as an open-source Instruction Set Architecture (ISA), there is a growing need for effective and reusable...", Nitin Grandhi ," Mentor  Zeeshan Rafique., Auringzaib Sabir ", Organization  Micro Electronics Research Lab - UITU ,/archive/2025/projects/qoZg4Pu7,https://medium.com/@nitinram300/pyuvm-based-general-testbench-for-risc-v-cores-33aaa6a81525
22, Extending the capabilities of OpenTRIM ,"OpenTRIM is a C++ Monte Carlo simulation framework that models the interaction of ions with matter, tracking energy deposition and defect creation....", Iridanos ," Mentor  gapost, Axiotis, Eleni Mitsi ", Organization  Open Technologies Alliance - GFOSS ,/archive/2025/projects/4sZ62NJY,https://gist.github.com/Eridanous/5d6631b405922480fb78def99edb6930
23, Testing & Development for Rust FreeBSD Device Drivers ,The current FreeBSD environment lacks robust automated testing for Rust kernel modules and officially maintained Rust drivers. Past projects for Rust..., Acesp25 ," Mentor  gnn, asomers ", Organization  The FreeBSD Project ,/archive/2025/projects/FnDSAZEj,https://gist.github.com/Acesp25/8928e35e710fdce1896b5448fc6327df
24, Developing Distributed Algorithm for Metagenomic Error Correction and Assembly ,"Metagenomic assembly is essential for understanding microbial communities, but existing tools often struggle with fragmented genomes, misclassified...", Gauri Ket ," Mentor  Arghya, Yali Wang ", Organization  Alaska ,/archive/2025/projects/7MLG6Q1y,https://gist.github.com/gauriket/ca82e6d0edc787ed504e5513c09dce9f
25, Mankala: Developing a cross-platform App with Multiplayer Support ,"This project aims to develop a cross-platform application for Mankala using Qt and QML, extending the capabilities of the existing MankalaEngine...", Srisharan V S , Mentor  Benson Muite , Organization  KDE Community ,/archive/2025/projects/TWsh0ytJ,https://community.kde.org/GSoC/2025/StatusReports/SrisharanVS
26, Sugarizer Human Activity pack ,The Sugarizer Human Activity Pack project aims to enhance the educational tools provided by Sugar Labs by developing two engaging and interactive..., AdityaKrSingh ," Mentor  Lionel Laské, Samarth Bagga ", Organization  Sugar Labs ,/archive/2025/projects/etFtxnpi,https://github.com/AdityaKrSingh26/GSoC-25/blob/main/README.md
27, [PYSAL] - Produce Routing Engine for `spopt` ,"In the Python Spatial Analysis Library (pysal), the spopt package is concerned with the formulation and solving of various spatial optimization...", fiendskrah ," Mentor  Levi John Wolf, Germano Barcelos dos Santos ", Organization  NumFOCUS ,/archive/2025/projects/JhcSXfTK,https://fiendskrah.github.io/gsoc-2025-blog/2025/08/25/closing.html
28, Infrastructure Automation and Cloud Resource Management for Apache Beam ,Apache Beam's test infrastructure is complex and difficult to manage manually. This project aims to improve resource management and security by..., Enrique Calderon , Mentor  Pablo E , Organization  Apache Software Foundation ,/archive/2025/projects/QRKMhW67,https://gist.github.com/ksobrenat32/b028b8303393afbe73a8fc5e17daff90
29, BASIC IDE code auto-completion in LibreOffice ,"The LibreOffice BASIC IDE currently offers limited code assistance, hindering developer productivity with unreliable completion, no object browser,...", Devansh Varshney ," Mentor  Rafael Lima, Jonathan Clark ", Organization  LibreOffice ,/archive/2025/projects/iLT9BxsA,https://devanshvarshney.com/libreoffice-google-summer-of-code-final-report-basic-ide
30, Martian Climate Dashboard ,The project aims to provide real-time and historical climate data visualization from Mars on Liquid Galaxy through an engaging and interactive..., Mohit_Sharma ," Mentor  Víctor Pérez, Victor Carreras ", Organization  Liquid Galaxy project ,/archive/2025/projects/t0R7jKR6,https://www.liquidgalaxy.eu/2025/08/work-product-submission-google-summer.html#martian-climate
31, Rucio WebUI Revamp ,"As a final-year Software Engineering student at Kyiv Polytechnic Institute, I propose transforming Rucio WebUI into a more powerful, intuitive, and...", MytsV ," Mentor  Martin B, Mayank Sharma ", Organization  CERN-HSF ,/archive/2025/projects/IzibloUu,https://github.com/rucio/webui
32, OpenPrinting Image Output Verification Framework ,"Currently, OpenPrinting's testing only looks for errors or crashes; it does not automatically verify the content of print or scan output. This...", Sanskar2303 ," Mentor  Till Kamppeter, Zdenek Dohnal, Pratyush Ranjan, M_V, Bhavanishankar ", Organization  The Linux Foundation ,/archive/2025/projects/aFApa0Ws,https://github.com/Sanskary2303/OpenPrinting-Image-Evaluation
33, VLC macOS Modern Interface Redesign ,"Problem: VLC’s macOS interface has fallen behind modern design standards, creating a disjointed experience compared to its intuitive iOS/tvOS...", Bob Moriasi ," Mentor  Felix Paul Kühne, ePirat ", Organization  VideoLAN ,/archive/2025/projects/YEcSHEh5,https://www.bobbrysonn.dev/posts/gsoc
34, Simplifying LibreMesh with OpenWrt-Native Solutions ,"LibreMesh has grown over the past decade with valuable community contributions, but some of its features now duplicate tools available in OpenWrt....", Agustin Trachta ," Mentor  Ilario Gelmetti, Javier Jorge ", Organization  freifunk ,/archive/2025/projects/NivhKPOA,https://blog.freifunk.net/2025/08/25/final-report-simplify-libremesh-and-get-it-closer-to-openwrt/
35, Supporting Automated Scripts for DBMS Deployment ,This proposal addresses the complexity of deploying DBMS instances for testing with SQLancer—an issue that makes it challenging for beginners and..., Leyao Liu , Mentor  Suyang Zhong , Organization  SQLancer ,/archive/2025/projects/u7MUhGUF,https://github.com/sqlancer/auto-sqlancer
36, Edit-Mesh Mirror Improvements ,This project addresses Blender’s edit-mode mirror limitations by enhancing its functionality to support multiple axes and operators. It will enable..., Tariq , Mentor  Campbell Barton , Organization  Blender Foundation ,/archive/2025/projects/NRPXeA2r,https://devtalk.blender.org/t/gsoc-2025-edit-mesh-mirror-improvements/40369/15
37, Kotlin Multiplatform App Template Framework ,I propose to enhance the Mifos Initiative's Kotlin Multiplatform (KMP) Multi-Module Project Generator to streamline cross-platform application..., Sk Niyaj Ali , Mentor  Rajan Maurya , Organization  The Mifos Initiative ,/archive/2025/projects/hJVB1kT5,https://niyajali.github.io/niyajali/gsoc-report.html
38, Update Eventyay Components to VueJS 3 ,The project focuses on upgrading the Eventyay platform components to VueJS 3 within the unified Eventyay codebase. While minor adjustments are..., Saksham Sirohi ," Mentor  marcogg, MarioB, Nguyễn Hồng Quân, Norbert, Soong Chee Gi ", Organization  FOSSASIA ,/archive/2025/projects/ejC7rj48,https://gist.github.com/Saksham-Sirohi/39628b2c39922a6c4082cc9f8061bf60
39, Continual learning for data quality monitoring ,"This project addresses the challenge of data drift in high-energy physics, where evolving detector conditions cause AI models for data quality...", Daksh Mor ," Mentor  Eric Reinhardt, Resham, Dale Julson ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/LaROwUCf,https://medium.com/@daksh3982/exploring-machine-learning-for-hcal-data-quality-monitoring-06fee3c59bd0
40, Implement base special mathematical functions in JavaScript and C ,This project aims to implement and enhance base special mathematical functions in JavaScript and C for stdlib. The goal is to complete missing C..., Karan Anand ," Mentor  Philipp Burckhardt, Gunj Joshi ", Organization  stdlib ,/archive/2025/projects/Td3c9qv2,https://github.com/stdlib-js/stdlib/wiki/GSoC-2025-%E2%80%90-Karan-Anand
41, Integrating TCAM IP into Chipyard via MMIO and RoCC Interfaces ,This project focuses on integrating a Ternary Content Addressable Memory (TCAM) module into the Chipyard SoC framework to enable high-speed parallel..., Atharva Nerkar ," Mentor  Ali Ahmed, Sajjad Ahmed ", Organization  Micro Electronics Research Lab - UITU ,/archive/2025/projects/Se9wHIpD,https://medium.com/@arn1952004/google-summer-of-code-2025-tcam-ip-integration-4d03547a2eaa
42, Normalization and Interpretation Enhancement of drivedb.h in smartmontools ,"smartmontools (smartctl) is a widely used tool for collecting SMART metrics from storage devices (SATA, SAS, NVMe). However, its runtime metadata...", Anusha Singh ," Mentor  Sunil Angadi, Anthony D'Atri ", Organization  Ceph ,/archive/2025/projects/pqUXYPjf,https://github.com/Anusha0501/GSOC-2025
43, Meticulous tool polishing and adding new gizmos ,"Graphite currently offers only a limited set of shape tools with basic gizmo support, limiting the scope of creative and precise editing. This...", PratyushGovind ," Mentor  Graphite, Keavon Chambers, Oliver Davies, emcat ", Organization  Graphite ,/archive/2025/projects/uGQFb7Mk,https://github.com/GraphiteEditor/Graphite/discussions/2653
44, Temporary  Road  Closures  Database  and  API ,"The Temporary Road Closures Database and API project addresses a critical gap in the OpenStreetMap (OSM) ecosystem by creating a centralized,...", Archit Rathod ," Mentor  Ian Wagner, SimonPooleGSOC ", Organization  OpenStreetMap ,/archive/2025/projects/tF4ccCqZ,https://www.openstreetmap.org/user/Archit%20Rathod/diary/407336
45, Leveraging Diffusion Models to Enhance Segmentation Models for GI Tract Disorder Evaluation ,"Acquiring neural fMRI and abdominal MRI data is inherently expensive and time-consuming, significantly limiting the volume of datasets available for...", Miguel Aenlle ," Mentor  Özgür Kara, Babak Mahmoudi, Mahmoud Zeydabadinezhad "," Organization  Department of Biomedical Informatics, Emory University ",/archive/2025/projects/QB45Mcpx,https://github.com/miguelaenlle/GSOC-2025-Generative-AI-for-GI-Motility-Estimation
46, Foundation models for End-to-End event reconstruction ,Current deep learning models for CMS particle reconstruction are often task-specific. This project aims to develop versatile foundation models by..., Aaditya Porwal ," Mentor  Diptarko Choudhury, Ruchi Chudasama ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/qZDekrLE,https://github.com/AADI-234/E2E-Aaditya/tree/mid-term/E2E_Foundation_Model_Aaditya_Porwal
47, Flexible GovDoc Scanner - Eftihis Drakakis ,"Greece’s public business records, available through the GEMI portal, contain valuable information such as company names, founding dates, and key...", Eftihis D ," Mentor  Giannis Skitsas, Vasilis Christopoulos ", Organization  Open Technologies Alliance - GFOSS ,/archive/2025/projects/dKzwxQT9,https://flexivian.github.io/govdoc-scanner/docs/gsoc/2025/overview
48, 6LoWPAN Neighbor Discovery Protocol ,"The 6LoWPAN-ND (RFCs 4944, 6775, and 8505) is a replacement for IPv6 DAD and NDP for 6LoWPAN networks, and it is important to ensure address...", Boh Jie Qi ," Mentor  Tommaso Pecorella, Adnan Rashid ", Organization  The ns-3 Network Simulator Project ,/archive/2025/projects/DCsjRKRt,https://jieqiboh.me/blog/gsoc2025-6lowpan-nd/
49, The Tor Project - Network Health: Enhancing eRPC - Network Partition Analysis and Visualization ,The Tor network's anonymity guarantee depends heavily on the connectivity between relays. Partitioning in the network can significantly compromise..., Shivam Vats , Mentor  GeKo , Organization  The Tor Project ,/archive/2025/projects/hKZzP0GA,https://gitlab.torproject.org/tpo/network-health/erpc/-/blob/main/erpc-analysis/README.md
50, FM Broadcast Radio application ,"In this project, I aim to develop a fully fledged FM broadcast receiver application with integrated RDS and spectrum scanning. The application should...", StudHamza , Mentor  noc0lour , Organization  GNU Radio ,/archive/2025/projects/52Db7328,https://studhamza.github.io/hamza-folio/blog/2025/gnu-week14_final/
