Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, OpenVINO GenAI provider for LangChain ,"This project aims to develop an OpenVINO GenAI extension for LangChain, enabling users to utilize OpenVINO as a backend for running language models....", bhuminjaysoni ," Mentor  Anastasia Natarova, Przemysław Wysocki ", Organization  OpenVINO Toolkit ,/archive/2025/projects/7zYWvO3f,https://github.com/11happy/langchain-openvino
12, Modernize OpenPrinting Website with Next.js ,The OpenPrinting website is an essential platform for Linux printing resources. The current system lacks modern UI enhancements and optimized SEO...., Rudra Pratap Singh ," Mentor  Till Kamppeter, Zdenek Dohnal, Deepak Patankar, Bhavanishankar ", Organization  The Linux Foundation ,/archive/2025/projects/YEV4FNMy,https://medium.com/@rudransh.iitm/static-pages-dynamic-impact-my-gsoc-2025-journey-119a2544f4c9
13, NuttX Support for IEEE 802.3-2022 10BASE-T1x Ethernet using Open Aliance SPI MAC-PHYs ,This project aims to add support for IEEE 802.3-2022 10BASE-T1x Ethernet in NuttX using MAC-PHY devices with the Open Alliance SPI interface. These..., michal matias , Mentor  Karel Kočí , Organization  Apache Software Foundation ,/archive/2025/projects/bbWye78I,https://gist.github.com/matiamic/0fd3f910d659f525307176efcb3440f4
14, WHOIS Information and IP Address-Based Geolocation ,This project introduces WHOIS details lookup and fuzzy location estimation to improve OpenWISP’s device management capabilities. When a device’s..., Aman Jagotra ," Mentor  Federico Capoano, Sankalp (codesankalp), devkapilbansal ", Organization  OpenWISP ,/archive/2025/projects/bJdRSq0X,https://openwisp.org/blog/gsoc-2025-whois-info-and-estimated-geographic-locations/
15, Verifier Selection using LLMs ,This project developed a machine-learning framework to predict the most effective software verifier for a given C program – trained on the Software..., Patrik Felbinger ," Mentor  Thomas Lemberger, Marian Lingsch-Rosenfeld ", Organization  Software and Computational Systems Lab at LMU Munich ,/archive/2025/projects/RiOOLRsU,https://www.sosy-lab.org/gsoc/2025/llm-verifier-selection/report.pdf
16, Improving Kdenlive timeline markers ,"Kdenlive currently supports single-point timeline markers, which limits efficiency for workflows that require marking time ranges, such as highlight...", Ajay Chauhan 1 , Mentor  Jean-Baptiste Mardelle , Organization  KDE Community ,/archive/2025/projects/sfesp3KZ,https://community.kde.org/GSoC/2025/StatusReports/Ajay_Chauhan
17, TMVA SOFIE - GPU Support for Machine Learning Inference ,ROOT's TMVA( Toolkit for Multi-Variate Analysis ) has SOFIE (System for Optimized Fast Inference code Emit) which offers a parser capable of..., S.Akash ," Mentor  Lorenzo Moneta, Sanjiban Sengupta ", Organization  CERN-HSF ,/archive/2025/projects/WbEjJL5j,https://gist.github.com/Akasxh/037013605f9823ac5eeb1c577177eafd
18, Evaluate Gemini on an Open-Source Benchmark: OpenUI Eval ,This project evaluates large language models on frontend coding and UI generation tasks by extending and integrating ideas from open-source coding..., @anxkhn (Anas Khan) , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/oZbPWaob,https://github.com/anxkhn/openui_eval_report/blob/main/README.md
19, Project: Create Python bindings for ectool ,The fw-fanctrl tool currently relies on calling the ectool CLI repeatedly to control and monitor fan behavior on Framework laptops. This approach..., Ahmed Gamea , Mentor  Carlos Fernandez Sanz , Organization  CCExtractor Development ,/archive/2025/projects/2GmJ4SSl,https://github.com/CCExtractor/libectool
20, KDE Print Manager vs. CUPS 3.x ,"The KDE Print Manager, a critical component of the KDE desktop environment, requires updates to support the advancements introduced in CUPS 3.x. This...", Tarun Srivastava ," Mentor  Till Kamppeter, Zdenek Dohnal, Nicolas Fella, Noee ", Organization  The Linux Foundation ,/archive/2025/projects/VON8sRJK,https://github.com/Lord-Morpheus/GSOC-2025?tab=readme-ov-file#google-summer-of-code-2025---project-summary
21, ProRes Vulkan decoder ,"ProRes is a video codec developed by Apple, and is frequently used as an intermediate in video editing, sitting in-between raw formats and consumer...", averne ," Mentor  Niklas Haas, Lynne Null ", Organization  FFmpeg ,/archive/2025/projects/uVO1901a,https://averne.github.io/posts/250831_gsoc-25-report/report.html
22, Gradle Convention Plugin for Developing Jenkins Plugins ,This project aims to modernize Jenkins plugin development using Gradle by updating the existing Gradle JPI plugin and introducing a new convention..., Aarav Mahajan ," Mentor  Oleg Nenashev, Rahul Somasunderam, Steve Hill ", Organization  Kotlin Foundation ,/archive/2025/projects/3ujOIGDx,https://community.gradle.org/events/gsoc/2025/jenkins-plugins-toolchain/
23, pwndbg: debugging support for Windows ,**Pwndbg** is a debugger extension that enhances the debugging experience. It currently supports only GDB and LLDB on Linux and macOS. This project..., Dung Nguyen ," Mentor  Dominik 'Disconnect3d' Czarnota, Otso, patryk4815 ", Organization  Python Software Foundation ,/archive/2025/projects/T8488IcD,https://gist.github.com/magnified103/8efa9fef74a789bef226d43b8349df94
24, Onboarding Revamp in Listenbrainz-Android ,"A smooth and intuitive onboarding experience is essential for any app, ensuring that users understand its features while maintaining trust and...", Hemang Mishra , Mentor  Jasjeet Singh , Organization  MetaBrainz Foundation Inc ,/archive/2025/projects/CIUdbKbi,https://blog.metabrainz.org/2025/08/31/gsoc-2025-onboarding-revamp-in-listenbrainz-android/
25, Expanding end-to-end test coverage in Meshery using Playwright ,"Meshery integrates with a bunch of CNCF tools, and keeping those integrations stable needs proper automation. The goal of this project is to improve...", Varad Gupta , Mentor  IanW , Organization  Meshery ,/archive/2025/projects/PHXvPh03,https://github.com/vr-varad/GSOC25-Meshery-Final-Report
26," Implement and improve an efficient, layered tape with prefetching capabilities ",Automatic Differentiation (AD) is a computational technique that enables efficient and precise evaluation of derivatives for functions expressed in..., Aditi Milind Joshi ," Mentor  Vassil Vassilev, David Lange, Aaron Jomy ", Organization  CERN-HSF ,/archive/2025/projects/PI3FsJoG,https://gist.github.com/aditimjoshi/6eba0e696637094be570b35a01f16836
27, AI-Powered Behavioral Analysis for Mental Health Crisis Detection and Geospatial Trend Analysis ,"This project aims to build an AI-driven behavioural monitoring system to detect mental health, suicide, and substance use crises in real time using...", Vishnu Sankhyan ," Mentor  Andrea Underhill, David White ", Organization  HumanAI ,/archive/2025/projects/w3ZCPSZb,https://github.com/SparkFan626/gsoc2025-ai4mh
28, Friendly Sketch Embedder for p5.js ,"Embedding p5.js sketches on different platforms can be tricky because some sites block scripts, remove iframes, or require a specific format. This...", Nwakaego Glory , Mentor  Dora Do , Organization  Processing Foundation ,/archive/2025/projects/bOT40ITT,https://github.com/Nwakaego-Ego/Friendly_Sketch_Embeder
29, Integrate HPX algorithms with Nvidia CCCL (Thrust) ,This project proposes integrating NVIDIA's Thrust parallel algorithms library with HPX to enable GPU acceleration while maintaining consistency with..., Aditya Sapra ," Mentor  Srinivas Yadav, Panos Syskakis ", Organization  Ste||ar group ,/archive/2025/projects/4lvpXgm7,https://gist.github.com/adityacodes30/c21cb451dba8e4fe9ec95de44e07825b
30, Brush tool ,This project will deliver a performant integrated Raster Brush Tool alongside a basic Brush Profile Editor. The core implementation uses a real-time..., Abdelhadi Wael , Mentor  Mohamed Adham , Organization  Synfig ,/archive/2025/projects/fxeP8E73,https://gist.github.com/Abdelhadi-Wael/acd6c9e2391585088856d95dae38eaf5
31, Exploring & Extending Function Calling in Gemma ,"This project aims to: (a) investigate to explore technical possibilities, enhance specifications, and find applications for specific use cases and...", Vedant Kulkarni , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/rexKK7eu,https://gamemaker1.github.io/projects/offline-function-calling/
32, gemini-batcher: A Python package and learning resources for efficient API calls with Gemini LLMs ,The aim of this project is to develop a comprehensive learning resource for developers working with the Gemini Python SDK. This would consist of a..., Phillip Daniel , Mentor  Google DeepMind , Organization  Google DeepMind ,/archive/2025/projects/QwrjzUxs,https://github.com/phil-daniel/gemini-batcher/blob/main/summary.md
33, Integrate Fractal ArUco into OpenCV ,Problem: Traditional ArUco markers in OpenCV struggle with occlusion and long-range detection. Fractal ArUco markers (developed by Prof. Rafael Muñoz..., Liiigion , Mentor  rmsalinas , Organization  OpenCV ,/archive/2025/projects/cC4UplVH,https://docs.google.com/document/d/1N99-N0eL1y1pgPrPWexHORSSXKEXpHRn0_LWFTCfE_E/edit?usp=sharing
34, A Python Command Line Interface (CLI) for the CBRAIN Distributed Computing Platform ,"The project will develop a Python-based CLI for CBRAIN using its Python API Client Swagger API, allowing advanced users to manage research data and...", Md Asiful Alam ," Mentor  BryanCaron, prioux, Darcy Quesnel, Serge Boroday ", Organization  INCF ,/archive/2025/projects/1An4Dp8N,https://github.com/aces/cbrain-cli
35, An Intelligent Orchestration and Observability System for ML Research Clusters ,This project addresses the critical challenge of GPU resource management in ML/AI research environments where researchers often face delays due to..., Fei Xiang Peng ," Mentor  Salman Sikandar, Bilal Baqar ", Organization  Center for Translational Data Science ,/archive/2025/projects/4A2j5CbE,https://drive.google.com/file/d/105qEFEDLZgzkHQzNHGtYioX5bEXgoXCL/view?usp=sharing
36, System for Checking Game Files Integrity ,This project aims to finalize the system for verifying the integrity of game files within ScummVM. It introduces a server-client architecture where..., Shivang Nagta , Mentor  Eugene Sandulenko , Organization  ScummVM ,/archive/2025/projects/YDOcc4ze,https://blogs.scummvm.org/shivangnagta/2025/09/01/gsoc-final-blog/
37, Add Printing Support to GNOME Crosswords ,"This project extends GNOME Crosswords' existing rendering facility to support printable puzzles with clues, and integrates printing support with...", Toluwaleke Ogundipe ," Mentor  jrb, Tanmay Patil, Federico Mena Quintero ", Organization  GNOME Foundation ,/archive/2025/projects/Kj1CKvxo,https://docs.google.com/document/d/1K5ffyZt50Uy9Ox2UiRM_j7w0DMPguVuwZRZrTuuM9sk/edit?usp=sharing
38, Extending the loo Package ,The `loo` package is a widely used R package in the Stan ecosystem which exposes a clean API to cross-validate (CV) Bayesian models. As new CV..., Visruth ," Mentor  Aki Vehtari, n-kall, jgabry ", Organization  NumFOCUS ,/archive/2025/projects/NxqejlhZ,http://www.visruth.com/blog/20250830-01/
39, MNE-Python: Implementing GED method and modernising the mne.decoding codebase ,"Increase in amount of recording sensors in EEG, MEG and iEEG has brought about a need in new approaches for analysis of the data. Such approaches...", Gennadiy ," Mentor  Eric Larson, Dan McCloy ", Organization  Python Software Foundation ,/archive/2025/projects/h01FXYKc,https://github.com/mne-tools/mne-python/issues/13392
40, Neural Harmony – Decoding Social Interactions with CEBRA-based framework for analysing EEG data ,This project aims to decode the neural dynamics of social interactions by adapting the CEBRA framework to analyze dyadic EEG data. Focusing on..., Maria Glushanina ," Mentor  Brendan Ames, Evie Malaia ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/Rjgy9LB6,https://medium.com/@mariya.glushanina/extending-cebra-to-dyadic-neural-dynamics-my-google-summer-of-code-journey-5459134af50c
41," Chainvoice: Enhancing Decentralized Invoicing with Privacy, Automation, and Multi-Token Support ","Chainvoice is a decentralized invoicing platform that simplifies the crypto billing process by automating invoice creation, tracking, and payments...", Karan Kumar Kumawat ," Mentor  Bruno, Aditya Bhattad, Tanya Srinivas ", Organization  AOSSIE ,/archive/2025/projects/Ql9ssqex,https://gist.github.com/kumawatkaran523/f0a26e6cf1dae0cc7ba4d6ae5e10398a
42," Trip Planner: Building OTPKit, a Swift Library for OpenTripPlanner on iOS ","The goal of this project is to build OTPKit, a Swift library that brings OpenTripPlanner to iOS. It will work as a standalone package that can be...", Manu R , Mentor  Aaron Brethorst , Organization  Open Transit Software Foundation ,/archive/2025/projects/7hA4Gs1k,https://gist.github.com/manu-r12/cf10fd8c05bc0cab2ca258953e3f8b2b
43, Porting pyCUPS to CUPS 3.x API and implementing it in system config printer ,"Currently, PyCups support upto libcups 2.4.x. PyCups being written using the C extensions for Python, is very tough to maintain, and to implement new...", Soumyadeep Ghosh ," Mentor  Till Kamppeter, Zdenek Dohnal, KushagraSharma, Bhavanishankar, Callahan ", Organization  The Linux Foundation ,/archive/2025/projects/S3e2JPY8,https://soumyadghosh.github.io/website/interns/gsoc-2025/gsoc-final-submission
44," Enhancing Agora Blockchain: Privacy, Cross-Chain Voting, and Seamless User Onboarding ",This project aims to significantly enhance the Agora Blockchain platform under AOSSIE by introducing essential improvements across three core areas:..., Hamad Hussain ," Mentor  Bruno, Aditya Bhattad, Roshan Raj Singh ", Organization  AOSSIE ,/archive/2025/projects/bJfCablS,https://gist.github.com/therealhamad/7eeefb732df30cf2f35fcfbc1c5b5dd0
45, State-Space Models: Dynamic Factor Models ,"State-space models (SSMs) provide a flexible framework for modeling dynamic systems where latent states evolve over time. In econometrics, Dynamic...", Andrea Catelli , Mentor  jessegrabowski , Organization  NumFOCUS ,/archive/2025/projects/OU9piGFJ,https://andreacate.github.io/gsoc/
46, Add ability to store/query downloaded packages ,This project focuses to enhance SCIO by introducing a feature to store and manage packages that are downloaded and scanned. The goal is to add..., Varsha U N ," Mentor  Philippe Ombredanne, ayansinha ", Organization  AboutCode ,/archive/2025/projects/x7sA6uN6,https://aboutcode.readthedocs.io/en/latest/archive/gsoc/reports/2025/scancodeio_varsha.html
47, Tooling for running BPF GCC tests on a live kernel ,"This project addresses the lack of execution tests for the BPF backend in GCC. While GCC has many compile-time tests, the BPF backend, which...", PiyushRaj927 ," Mentor  Thomas Schwinge, Jose E. Marchesi, David Faust ", Organization  GNU Compiler Collection (GCC) ,/archive/2025/projects/YhgWG1pn,https://gcc.gnu.org/wiki/BPFRunTimeTests
48, Add safety contracts ,There is ongoing work to instrument the Rust standard library with safety contracts. Based on a discussion by the Formal Verification Working Group..., Dawid Lachowicz , Mentor  Michael Tautschnig , Organization  The Rust Foundation ,/archive/2025/projects/UYWEKUkd,https://gist.github.com/dawidl022/e7ec4e1674156dd43c58e76e05267abe
49, Enhancing the keyboard shortcut system within Wagtail ,"This project proposes the implementation of new Wagtail-specific keyboard shortcuts to enhance accessibility, navigation speed, and overall user...", Dhruvi ," Mentor  Thibaud ​Cola​s-, Scott Cranfill ", Organization  Wagtail ,/archive/2025/projects/W7M5PQD9,https://gist.github.com/dhruvipatel14/3afd8ce7e6f9ba033e0436f2d84278a1
50, Latent Neural Signatures in Clinical vs. Neurotypical Dyads: A CEBRA Pipeline ,"This project aims to develop a cutting-edge computational pipeline—""Latent Neural Signatures in Clinical vs. Neurotypical Dyads: A CEBRA Pipeline""—to...", jeffreyhuang1009 ," Mentor  Brendan Ames, Evie Malaia ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/n70Uehmn,https://medium.com/@jeffreyhuang1009/cebra-based-data-processing-pipeline-for-mapping-time-locked-eeg-paired-sets-in-interacting-0dbec173a20f
