Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Foundation Models for Exoplanet Characterization ,The project aims at building foundational models suitable for characterizing the vast astronomical data and emphasizing their use case for various..., Tanmay Singhal ," Mentor  ML4SCI, Jason Terry, Konstantin Matchev, Katia Matcheva ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/T6ZNRVxa,https://github.com/ML4SCI/EXXA/tree/main/FOUNDATION_MODELS_FOR_EXOPLANET_CHARACTERIZATION
2," Build a Modern, Compiler-Integrated Kotlin Language Server ","This project aims to build a high-performance, build-system agnostic Kotlin Language Server using the Kotlin Analysis API. The goal is to replace the...", Hemram , Mentor  Shauvik Roy Choudhary , Organization  Kotlin Foundation ,/archive/2025/projects/Y8cK79RJ,https://github.com/h4-mm-3r/kotlin-lsp
3, Save/Restore Window State API ,"Currently, Electron does not have any built-in mechanism for saving and restoring the state of BrowserWindows, but this is a very common need for...", Nilay Arya ," Mentor  erickzhao, Keeley Hammond, dsanders11, George Xu ", Organization  Electron ,/archive/2025/projects/7k1LLfEg,https://github.com/nilayarya/gsoc/blob/main/Work-Product-Document.md
4, Developing standardised biophysically detailed neuronal circuit models using NeuroML ,This project will convert Macaque auditory thalamocortical circuits model based on NetPyNE implementation into NeuroML standard formats and testing..., Hengye Zhu ," Mentor  Ankur Sinha (he/him/his), Padraig Gleeson ", Organization  INCF ,/archive/2025/projects/3MM7t8J3,https://github.com/OpenSourceBrain/Macaque_auditory_thalamocortical_model_data/tree/feat-neuroml-gsoc
5, OSIPI package – Blood-brain barrier module ,This project addresses the inverse problem of estimating physiological parameters that characterize the permeability of the blood-brain barrier (BBB)..., Melissa Lange ," Mentor  Ben Dickie, Jan Petr ", Organization  Open Science Initiative for Perfusion Imaging ,/archive/2025/projects/yQOF7L0M,https://github.com/limonenmelissa/gsoc_bbb/blob/main/src/bbb_exchange/README.md
6, GNSS + INS Sensor Fusion ,"The goal is to implement a functional GNSS receiver that uses INS measurements to improve the position, velocity and time solutions. This will...", Víctor Castillo , Mentor  miguel angel gomez lopez , Organization  GNSS-SDR ,/archive/2025/projects/ItPRA36a,https://gist.github.com/castle055/902862007ac1d97f35702bc51347b549
7, GNU Radio FT8/WSPR OOT Module ,This project aims to develop a comprehensive Out-of-Tree (OOT) module for GNU Radio that enables amateur radio enthusiasts to incorporate FT8 and..., Daniel Paul , Mentor  Marcus Müller , Organization  GNU Radio ,/archive/2025/projects/2yVGddvs,https://github.com/paulda1/grft8
8, Efficient Cloud-Based Data Streaming for ML: Implementing Ice Chunk + Zarr 3 for PVNet Training ,This proposal describes a thorough implementation strategy for streamlining Zarr data straight from cloud storage using Ice Chunk and Zarr 3..., Dakshbir , Mentor  sol_ocf , Organization  Open Climate Fix ,/archive/2025/projects/Q8cKVlvw,https://gist.github.com/Dakshbir/4acb5f5d739ef8f92f062b44882b2e1a
9, Bookmarks Backup and Sync on Android ,"Implementation of primarily two features: 1. A multi-device bookmarks sync feature on Android, similar to the iCloud sync available on the iOS app....", savsch , Mentor  Roman Tsisyk , Organization  Organic Maps ,/archive/2025/projects/nTUzX3o0,https://gist.github.com/savsch/1b2af2d0ed75b1d16d30e44c5c364328
10, Supporting Patient Level Prediction Pipelines within JuliaHealth ,This project focused on making patient-level prediction (PLP) more practical within the JuliaHealth ecosystem by building some of the missing..., Kosuri Lakshmi Indu , Mentor  TheCedarPrince , Organization  The Julia Language ,/archive/2025/projects/xpSEgu5b,https://medium.com/@kosurilindu/google-summer-of-code-2025-the-julia-language-juliahealth-final-work-report-954fa157c38c
11, ENTS : Web portal for large-scale sensor networks ,"The Environmental NeTworked Sensor (ENTS) platform is an open-source web portal designed for collecting, visualizing, and analyzing data from...", Devansh Kukreja ," Mentor  John Madden, Alec Levy, Eric Vetha ", Organization  UC OSPO ,/archive/2025/projects/OPlG0KHV,https://gist.github.com/devansh1401/8024e1817dda17f7961648717d331d16
12, Grafana Data Source Plugin for istSOS4 ,This project focuses on developing an advanced Grafana plugin for istSOS4 that supports full OGC SensorThings API queries with parametrization and..., Mostafa Magdyy ," Mentor  Maxi, danistrigaro, Claudio Primerano ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2025/projects/tZDVJvPk,https://github.com/MostafaMagdyy/istSOS4-GrafanaPlugin/wiki/Google-Summer-of-Code-2025-Final-Report-Grafana-Plugin
13, Joomla! AI framework ,"The project’s objective is to smoothly incorporate an AI module library into Joomla CMS so that site managers, developers, and content producers can...", CharviMehra ," Mentor  Shivam Rajput, Benjamin Trenkle, Eoin, ditsuke ", Organization  Joomla! ,/archive/2025/projects/5xSLuReL,https://github.com/joomla-projects/gsoc25_ai_framework
14, Implement hpx::system_scheduler as described in P2079 (System Execution Context) ,"This project implements hpx::system_scheduler as a P2079-compliant parallel execution context for HPX, mapping tasks to hpx::threads for scalability...", Sai Charan Arvapally ," Mentor  Shreyas, Isidoros ", Organization  Ste||ar group ,/archive/2025/projects/1y8CtN5n,https://charan-003.github.io/stdexec-domain-customization-blog/
15, Weather Routing Tool ,"The Weather Routing Tool is a system designed to find optimal shipping routes between two geographic points, taking into account weather data, local...", shreyass-ranganatha ," Mentor  MP52N, Katharina Demmich ", Organization  52°North Spatial Information Research GmbH ,/archive/2025/projects/JRNm78Uz,https://blog.52north.org/2025/09/29/genetic-algorithm-for-ship-route-optimization/
16, Port FreeBSD to QEMU microvm ,QEMU microvm is a lightweight virtual machine environment designed to run operating systems quickly with few hardware dependencies. This project..., WGeckle80 ," Mentor  Mehdi Mokhtari, Tom Jones ", Organization  The FreeBSD Project ,/archive/2025/projects/rd4vVntG,https://wiki.freebsd.org/SummerOfCode2025Projects/PortFreeBSDToQEMUMicrovm
17, Robotic Arm Control for PSLab ,"This project aims to add a robotic arm control feature to the new PSLab mobile app and in the PSLab Python library, enhancing their capabilities with...", Rahul  Das ," Mentor  marcogg, Rafael Lee, Lorenz, Marc Nause, Padmal, Alexander Bessman, Roland Turner ", Organization  FOSSASIA ,/archive/2025/projects/SqGDj8iP,https://gist.github.com/rahul31124/8b7d269aa04147e2f17dafe4e2adc0a1
18," From ""Stringly Typed"" to ""Strongly Typed"" Arguments in sbi ",sbi is an open-source Python package used for simulation-based inference. It provides an interface for running algorithms that are used to identify..., Abel Abate ," Mentor  Jan Boelts, Janos Gabler ", Organization  NumFOCUS ,/archive/2025/projects/pPYqxGL6,https://gist.github.com/abelaba/7683bcce527f2499160978bc3b85dd00
19, Integrating OSS Review Toolkit with FOSSology ,"The OSS Review Toolkit (ORT) is a robust solution designed to identify and analyze the dependencies within a software project. FOSSology, on the...", Prakash Mishra ," Mentor  Kaushlendra, Sahil Jha ", Organization  FOSSology ,/archive/2025/projects/zaei2pGq,https://github.com/Prakash-Mishra-9ghz/GSoC-2025
20, Multidimensional SDE PINN solvers ,"Stochastic dynamical systems play an important role in scientific and engineering domains, particularly in systems governed by Brownian motion or...", Astitva Aggarwal ," Mentor  Chris Rackauckas, Sathvik Bhagavan ", Organization  NumFOCUS ,/archive/2025/projects/SayjRFPs,https://github.com/SciML/NeuralPDE.jl/pull/956
21, Cluster of priority features (focused on message editing and settings areas) ,"This project aims to implement high-priority features in the Zulip server and web application, focusing on message editing and settings. In message...", Saubhagya Patel ," Mentor  Ryan Rehman, Varun_Singh_ ", Organization  Zulip ,/archive/2025/projects/emVI3dqt,https://gist.github.com/saubhagya-patel/d37a637b6346747ca857beb6c40366ba
22, AsyncAPI Generator Maintainership ,"The is a project to take maintenership of the ""asyncapi/generator"" repository. The focus is on developing maintainer skills by handling issue...", Adi Boghawala , Mentor  Lukasz Gornicki , Organization  AsyncAPI ,/archive/2025/projects/MsWQPcNn,https://gist.github.com/Adi-204/a4040124ed8cb510465e8e38b1fd422d
23, Byte type ,"LLVM currently lacks a type capable of representing raw memory, similar to unsigned char, char and std::byte in C/C++. The absence of such a type is...", Pedro Lobo , Mentor  Nuno Lopes , Organization  LLVM Compiler Infrastructure ,/archive/2025/projects/F3yLFcWR,https://github.com/pedroclobo/gsoc-2025
24, Design and Improvement of GIMP's Text Tool ,"This project aims to improve the Text Tool in GIMP, enhancing the user experience by providing a more powerful and intuitive interface for editing...", Gabriele Barbero , Mentor  demib0y , Organization  GNU Image Manipulation Program ,/archive/2025/projects/bHqrCiaR,https://gitlab.gnome.org/Teams/GIMP/Design/gimp-ux/-/issues/386
25, Improving Tekton Client Plugin for Jenkins ,"This project aims to enhance the Jenkins Tekton Client Plugin by implementing full CRUD (Create, Read, Update, Delete) operations for Tekton...", Maeve Ho ," Mentor  Kris Stern, Bruno Verachten, Vibhav Bobade ", Organization  Jenkins ,/archive/2025/projects/NgZbuUAK,https://www.jenkins.io/blog/2025/10/19/maeve-final-evaluation/
26, Automating BIDS Dataset Registration into the EBRAINS Knowledge Graph ,This project aims to build an automated workflow to register BIDS-compliant neuroimaging datasets from external repositories (e.g. Public nEUro) into..., Renqing Cuomao ," Mentor  Katya Zossimova, Dr Cyril Pernet, lzehl ", Organization  INCF ,/archive/2025/projects/n3fNbjpO,https://gitlab.ebrains.eu/ri/projects-and-initiatives/bids2ebrains/bids2ebrains/-/tree/dev
27, Remove set_vector() across all Architectures and BSPs ,"When an interrupt occurs(either hardware or software) in the OS, they are handled by Interrupt service routines(ISR) or in lay terms a method to...", Sunil Hegde ," Mentor  Gedare Bloom, Joel Sherrill ", Organization  RTEMS Project ,/archive/2025/projects/vuNHgfF2,https://sunil-hegde.github.io/GSoC-25/
28, Improving Geo-Coordinate Extraction and Precision in DBpedia's Extraction Framework ,"Many DBpedia entries, especially for cities in the Southern Hemisphere like South Africa, incorrectly store geo-coordinates with positive longitude...", haniya konain ," Mentor  Nausheen Fatma, Dimitris kontokostas ", Organization  DBpedia ,/archive/2025/projects/3IYoXoD6,https://github.com/haniyakonain/gsoc-2025-dbpedia-final-report
29, Improve Chromium Web Audio Testing ,"The audit.js library, a fixture in over 300 web audio test files within Chromium, has become redundant due to its overlapping functionalities with...", PunithNayak ," Mentor  Sreeja Kamishetty, hoch, mjwilson ", Organization  Chromium ,/archive/2025/projects/lvclf1XK,https://www.mediawiki.org/wiki/User:Punith.nyk/chromium_GSOC_Final_Report
