Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, IIO Driver for ADE9113 ,"Create a Linux IIO driver for Analog Devices, Inc.'s ADE9113 Isolated, Sigma-Delta Analog to Digital Converter. Upstream the driver and associated...", abhinjai ," Mentor  Dragos, Marcelo Schmitt, Jonathan Santos ", Organization  The Linux Foundation ,/archive/2025/projects/ENS6gMck,https://github.com/analogdevicesinc/linux/pull/2854
2, Migrating and updating the existing CWL runners ,The ZOO-Project is an open-source WPS (Web Processing Service) platform. The propose of this proposal is to reorganize and improve the ZOO-Project..., Aryan Khare ," Mentor  GFenoy, ChetanM ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2025/projects/DHY55xFA,https://github.com/ZOO-Project/zoo-cwl-runners/wiki
3, BenefactionPlatform-Ergo: Expanding Fundraising Capabilities on Ergo ,The Bene Fundraising Platform on the Ergo blockchain uses a unique token system (APT/PFT) to support fundraising projects. This project will improve..., AdityaGupta256 ," Mentor  Bruno, Aditya Bhattad, Yogesh Agrawal, José Miguel Avellana, ldgaetano ", Organization  AOSSIE ,/archive/2025/projects/tf3WhF61,https://github.com/AdityaGupta20871/GSOC_REPORT/blob/main/README.md
4, Thread safety improvement ,This project aims to improve the thread safety of the Rizin reverse engineering framework by eliminating global static variables and encapsulating..., Ahmed Kamal AbdElrasol ," Mentor  Giovanni Grazioli, Florian Märkl ", Organization  Rizin ,/archive/2025/projects/aZEBUZrE,https://gist.github.com/ahmed-kamal2004/e22ea14969f064b92af0d1ad47ce02a1
5, ChatOps4s Prototype - MS Teams Backend ,"This project focuses on building a seamless API integration between MS Teams and the ChatOps4s prototype through a clean, efficient interface. The...", Liam Grossman , Mentor  Voytek Pitula , Organization  Scala Center ,/archive/2025/projects/iife3HTc,https://gist.github.com/LGmatrix13/97c52560a5c312bdf5dbbe46d0089550
6, Enhancing the Magic ePaper App for a Functional and Seamless User Experience ,"This project focused in converting the concept of Magic ePaper App into a feature-packed, cross-platform app for personalized ePaper display powered...", Vishveshwara Uthayakumaran ," Mentor  Rafael Lee, Jhalak Upadhyay, Aditya.Gupta ", Organization  FOSSASIA ,/archive/2025/projects/Y7nMUc7g,https://github.com/Vishveshwara/GSoC-2025/blob/main/README.md
7, Line Identification Plotting Functionality ,This project will result in functionality for both TARDIS and STARDIS to identify and display a user provided list of atomic and molecular lines to..., Haille Perkins ," Mentor  Jack O'Brien, Andreas Flörs, Jaladh Singhal, James Gillanders ", Organization  TARDIS RT Collaboration ,/archive/2025/projects/Lrr5ZL0u,https://gist.github.com/hmperk18/9605f9bca875fef14ec0420ba32eb2cc
8, Introduce an ABI lowering library ,"The current implementations of the LLVM Project, have a drawback that every language frontend that wants to support Foreign Function Interface(FFI)...", Narayan Sreekumar ," Mentor  Nikita Popov, Maksim Levental ", Organization  LLVM Compiler Infrastructure ,/archive/2025/projects/BAWJ3Z6i,https://gist.github.com/vortex73/0291fc5bf83c55950cfdf1b924c80dd7
9, Support usage of Thrust API in Clad ,"This project proposes to enhance Clad, a Clang-based automatic differentiation (AD) tool, with support for NVIDIA's Thrust library. By enabling...", Abdelrhman Elrawy ," Mentor  Vassil Vassilev, Alexander Penev ", Organization  CERN-HSF ,/archive/2025/projects/pKQZ4KcQ,https://gist.github.com/a-elrawy/91706938192dbf45b4afcff5ef83a66b
10, On-Canvas Spell Checking ,"Inkscape currently lacks an intuitive, user-friendly way to perform spell checking within text elements on the canvas. This project aims to integrate...", Aarav Oswal ," Mentor  Tav, Vaibhav Malik, Ravi Arora ", Organization  Inkscape ,/archive/2025/projects/xREAi1JS,https://gitlab.com/inkscape/inkscape/-/merge_requests/7297
11, Creation of blueprints in Scalus ,"Currently Scalus doesn't have a lot of non-trivial examples. In this project we will develop application examples (blueprints) for Scalus, which can...", Nikita Zakharchuk ," Mentor  Ruslan Shevchenko, Alex Nemish ", Organization  Scala Center ,/archive/2025/projects/JJiv7gSd,https://github.com/nau/scalus
12, Exploring Advanced Rendering Pipelines for Fulldome Content with Ray-tracing in ossia score ,This project aims to enhance fulldome content rendering in ossia score by integrating advanced ray-tracing render pipelines. Traditional fulldome..., Lejie LIU ," Mentor  Jean-Michaël Celerier, Manuel Bolduc ", Organization  Society for Arts and Technology (SAT) ,/archive/2025/projects/YLjs5vlA,https://gitlab.com/sat-mtl/collaborations/google-summer-of-code/-/blob/main/website/posts/2025-contributions/2025-08-29-lejieliu-fulldome-rendering-pipeline.md
13, Support Android and iOS targets in Kotlin Multiplatform for Gemini using Vertex AI in Firebase ,This project aims to address the challenge of creating a seamless and efficient integration between Gemini and Vertex AI in Firebase for Android and..., SeanChinJunKai , Mentor  Matt Dyor , Organization  Kotlin Foundation ,/archive/2025/projects/Ow6J6ami,https://github.com/SeanChinJunKai/firebase-ai-kmp
14, Agentic AI for Kubernetes Operations on NRP ,The original proposal for this project focused on building a machine learning service to improve monitoring within the Seam and National Research..., Manish Kamalakar Reddy ," Mentor  Mohammad Firas Sada, Jeffrey Weekley, Derek Weitzel ", Organization  UC OSPO ,/archive/2025/projects/fPp1JXbl,https://mreddy10.pages.nrp-nautilus.io/gsocnrp/
15, Implement a Wishlist Model - Fourier Neural Operator ,"This project aims to implement the Fourier Neural Operator (FNO) in DeepChem, expanding its support for solving complex partial differential...", Shrisharanyan Vasu , Mentor  Bharath Ramsundar , Organization  DeepChem ,/archive/2025/projects/pCUg5nMr,https://forum.deepchem.io/t/gsoc-25-final-report-fourier-neural-operator/2221
16, Robotics Simulation For Liquid Galaxy ,The Robotics Simulation for Liquid Galaxy 2025 Project is an innovative addition to the ever growing Liquid Galaxy Ecosystem. This project aims to..., Debanjan Naskar ," Mentor  Andreuibanez, Moisés Martínez, VictorSB, Kamalimiquel ", Organization  Liquid Galaxy project ,/archive/2025/projects/GsIU6Hvc,https://www.liquidgalaxy.eu/2025/08/work-product-submission-google-summer.html?m=1#robotics-simulation
17, Cluster of priority features focused on channel settings ,"This project proposal focuses on implementing a set of high-priority features in the zulip/zulip repository, specifically around enhancing...", Kunal Sharma , Mentor  Sahil Batra , Organization  Zulip ,/archive/2025/projects/ArbRx2eI,https://gist.github.com/Vector73/52391f9c3f1c9b3706463580ef449b4f
18, Full Disk Administration Tool for FreeBSD ,"FreeBSD currently lacks a tool to manage partitions and manipulate file systems like GParted does in Linux. The proposed project aims to use sade, a...", Braulio Rivas ," Mentor  Robert ""fuz"" Clausecker, Alfonso Sabato Siciliano ", Organization  The FreeBSD Project ,/archive/2025/projects/AQdl28ee,https://wiki.freebsd.org/SummerOfCode2025Projects/FullDiskAdministrationToolForFreeBSD
19, Modernizing and Enhancing the Joomla! Weblinks Extension ,"The project is about making the Joomla! Weblinks tool work better with the newest Joomla! (version 5). First, I want to clean up the code so it...", Mahmoud Magdy , Mentor  Galgano Nicola , Organization  Joomla! ,/archive/2025/projects/xZ08EQgY,https://github.com/joomla-projects/gsoc25_weblinks
20, Prototype Cargo Plumbing Commands ,"This project prototypes a new set of Cargo plumbing commands, aligned with Rust’s 2025H1 project goals. Plumbing commands are lower-level, less...", Vito Secona , Mentor  Cassaundra , Organization  The Rust Foundation ,/archive/2025/projects/fTDzc0sk,https://hackmd.io/@secona/gsoc-2025-final-report
21, Creating PyApothesis for Kinetic Monte Carlo Simulations ,The Ziff–Gulari–Barshad (ZGB) model describes how CO and O₂ molecules adsorb and react on a metal surface represented as a square lattice. CO..., Om Swastik , Mentor  Nikos Cheimarios , Organization  Open Technologies Alliance - GFOSS ,/archive/2025/projects/Hk2P4uiG,https://www.notion.so/Google-Summer-of-Code-2025-25b26372a55580a09822c64ff0ed4dfc
22, Acceptance Tests ,"In order to streamline releases, we are planning to ensure that all critical user journeys (CUJs) on the Oppia web application are covered by...", Jayam ," Mentor  ib, Man Ying Christie Ho ", Organization  Oppia Foundation ,/archive/2025/projects/WyCNXoH0,https://garden.jayampatel.space/projects/acceptance-tests-gsoc-2025/final-note
