Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Virtual filesystem security for WasmEdge plug-ins with exporting WASI APIs - Proposal ,"This project aims to enhance the security of WasmEdge plug-ins by exporting key WASI APIs, thereby ensuring a robust and secure virtual filesystem...", grorge ," Mentor  hydai, YiYing He, Shen-Ta Hsieh ", Organization  CNCF ,/archive/2025/projects/N7m7gDib,https://github.com/WasmEdge/WasmEdge/pull/4197
2, Whiteboard Improvements ,"Jitsi Meet’s current whiteboard—built on an outdated Excalidraw fork and Socket.IO v2.5—only supports basic “smart objects,” lacks file/image upload,...", Yash Gussian ," Mentor  saghul, Mihaela Dumitru, Tudor Avram ", Organization  Jitsi ,/archive/2025/projects/yzlBjFkK,https://github.com/yashop7/GSOC-2025-JITSI/blob/main/README.md
3, PROJECT #8: Brian Simulator ::  Replace Brian’s just-in-time compilation mechanism ,"This project aims to replace Brian’s current just-in-time (JIT) compilation system, which relies on Cython. While functional, Cython introduces slow...", Mrigesh_Thakur ," Mentor  Marcel Stimberg, Dan Goodman, Ben Evans ", Organization  INCF ,/archive/2025/projects/pHhJpEKr,https://brian.discourse.group/t/gsoc-2025-replacing-brians-just-in-time-compilation-mechanism/1450/9
4, Enhancing Visualization of Arrangements on Surfaces ,The 2D Arrangements package in CGAL provides an efficient and extensible framework for representing and manipulating arrangements induced by..., Shepard Liu , Mentor  Efi Fogel , Organization  CGAL Project ,/archive/2025/projects/1hCfEr46,https://shepard-liu.github.io/blog/jekyll/update/2025/08/28/gsoc2025-cgal.html
5, Interactive Translation Builder for the Form Builder ,This project introduces an interactive Translation Builder for OpenMRS Form Builder to streamline and simplify the process of localizing forms. The..., Bharath Kumar Shetty ," Mentor  Anjula Samarasinghe, NethmiR ", Organization  OpenMRS ,/archive/2025/projects/eDSv1Ozm,https://talk.openmrs.org/t/gsoc-2025-translation-builder-for-the-form-builder-final-presentation/46977
6, Discovery of hidden symmetries and conservation laws ,This project aims to uncover fundamental symmetries and conserved laws hidden within complex high-energy physics data (specifically CMS datasets). It..., Green Kedia ," Mentor  Diptarko Choudhury, Konstantin Matchev, Alexander Roman ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/7sbHDzye,https://medium.com/@greenkedia10/the-geometry-beneath-revealing-hidden-symmetries-8cadf0c8118b
7, Project 5: JupyterLab Plugin for Kubeflow ,"This project addresses the issue of fragmented tools within the Kubeflow ecosystem, specifically Elyra, Kale, and Jupyter Scheduler, which...", Amrit_Kumar ," Mentor  Eder Ignatowicz, Stefano Fioravanzo ", Organization  Kubeflow ,/archive/2025/projects/vtdQwx7U,https://medium.com/@amritkmr4272/from-notebooks-to-pipelines-my-gsoc25-journey-modernizing-kubeflow-kale-with-kfpv2-and-e098f194208c
8, Robotics-Academy: Porting Exercises to Native ROS2 with Direct Topic Integration ,"This project aims to enhance the Robotics-Academy platform by porting selected exercises to native ROS 2, removing the need for the Hardware...", Ashish Ramesh ," Mentor  Pedro Arias-Perez, ApoorvGarg, Pawan Wadhwani, Prajyot Jadhav ", Organization  JdeRobot ,/archive/2025/projects/EXcpJT5g,https://theroboticsclub.github.io/gsoc2025-Ashish_Ramesh/posts/Final-Report/
9," URL Shortener, with a twist! ",Traditional URL shorteners prioritize mass sharing but often lack privacy controls. This project reimagines the concept by introducing a..., Vidit Agrawal ," Mentor  Carlos Fernandez Sanz, canihavesomecoffee ", Organization  CCExtractor Development ,/archive/2025/projects/gahC6BNh,https://gist.github.com/viditagrawal56/63d6e36d6fea648398dff80787dea870
10, The More The Merrier - Sharded Queues for Persisent Bucket Notifications in Rados GW ,"In brief, this project deals with persistent bucket notifications, a feature first rolled out in Ceph Pacific, as a part of the Rados Gateway...", Adarsh Ashokan , Mentor  Yuval Lifshitz , Organization  Ceph ,/archive/2025/projects/ppcKvem6,https://gist.github.com/9401adarsh/5224b91204c27980b556778899ab7004
11, Integrate music streaming from Funkwhale & Navidrome (Subsonic) ,"Allow users to play music from their Funkwhale servers as well as Navidrome directly in BrainzPlayer, both are self hoisted music streaming platform....", amanullah7 ," Mentor  Lucifer Morningstar, Monkey ", Organization  MetaBrainz Foundation Inc ,/archive/2025/projects/OYGdH3a8,https://blog.metabrainz.org/2025/08/29/gsoc-2025-integrate-music-streaming-from-funkwhale-navidrome-subsonic/
12, Project 1: Kubeflow Platform Enhancements ,"This project aims to enhance Kubeflow’s infrastructure by productionizing the SeaweedFS proof of concept as a secure alternative to MinIO, improving...", Harshvir Potpose ," Mentor  Julius von Kohout, Mathew Wicks ", Organization  Kubeflow ,/archive/2025/projects/PWDq4Zvt,https://medium.com/@hpotpose26/kubeflow-pipelines-embraces-seaweedfs-9a7e022d5571
13, Building an Advanced Flutter-Based Drawing Canvas for Magic ePaper Badge Customization ,"This project aims to deliver a fully-featured, cross-platform canvas-based editor for the Magic ePaper Badge, built entirely in Flutter without...", Dhruv Rastogi ," Mentor  Francois Cartegnie, Jhalak Upadhyay, Aditya.Gupta ", Organization  FOSSASIA ,/archive/2025/projects/mF6sXvYQ,https://gist.github.com/Dhruv1797/9e61c78d668e5728f74dbcc89a02b78a
14, Unification of the Eventyay System through Enext ,"The goal of this project (Enext) is to unify and modernize the eventyay-tickets architecture, with a next-generation modular system that integrates...", Srivatsav Auswin ," Mentor  Untari, marcogg, MarioB, Nguyễn Hồng Quân, Soong Chee Gi ", Organization  FOSSASIA ,/archive/2025/projects/9kNDpNth,https://www.srivatsavausw.in/blog/gsoc/25
15, Awesome Demo Game Project on Marine Biology ,"The marine environment is in demand of marine protection, especially in the era of climate change. This protection can only occur when people are...", Daniel Kalysch ," Mentor  Wolfgang Slany, Selina. ", Organization  International Catrobat Association ,/archive/2025/projects/5UarXrUv,https://gist.github.com/dkalysch-max/e646f847b8330f7cb4d659e0ea212267
16, 3D PDF Export in FreeCAD ,"The 3D PDF Export for FreeCAD project aims to develop a native capability for exporting interactive 3D models directly to PDF format, enhancing...", chiragsingh1711 ," Mentor  Pieter Hijma, reqrefusion, CADialog ", Organization  FreeCAD ,/archive/2025/projects/istlFWLD,https://github.com/chiragsingh1711/gsoc-2025-3D-PDF-Export-FreeCAD
17, Upstream wpanusb bcfserial ,"The project aims to enhance and upstream the existing wpanusb and bcfserial drivers in Linux to meet upstream quality standards. Currently, several...", Whiz-Manas ," Mentor  Vedant Paranjape, Ayush Singh, Vaishnav Achath ", Organization  BeagleBoard.org ,/archive/2025/projects/xZofecH8,https://docs.google.com/document/d/1CqKSAovVPlORG0KHkzU8yByz0GpW3lFRdOGNGKsQ5LU/edit?usp=sharing
18, Integrate KTextEditor into Cantor ,Cantor is a core tool in the KDE ecosystem that focuses on scientific computing and interactive analysis. It supports mathematical modeling and data..., SIMple-lives ," Mentor  asemke, Israel Galadima ", Organization  KDE Community ,/archive/2025/projects/SScmFOOS,https://community.kde.org/GSoC/2025/StatusReports/simplelives
19, Full Telegram Support for Spam Filtering ,"The bot will support real-time spam reporting, rate limiting, and user reputation management. The implementation will leverage Rust for interfacing...", Elizaveta Alpatskaia , Mentor  Anton Yuzhaninov , Organization  Rspamd ,/archive/2025/projects/hJDJf3Ea,https://github.com/akey098/rspamd-telegram-bot
20, Automated Coastline Extraction for Erosion modeling in Alaska ,"Alaskan coastlines are rapidly evolving due to the direct impacts of climate change. Rising sea levels, melting sea ice, and shifting environmental...", Ritika  Kumari ," Mentor  Frank Witmer, Rawan Mohammed Elframawy ", Organization  Alaska ,/archive/2025/projects/BxxPW8Ec,https://github.com/Ritika-K7/GSoC-2025-Final-Report-Alaska-Project
21, 19. Contribute to LORIS ,"LORIS is a comprehensive data management platform that supports diverse datasets in neuroscience research, including imaging, behavioural, clinical,...", T Saket Hatwar ," Mentor  Christine Rogers, racostas ", Organization  INCF ,/archive/2025/projects/CEifUSW2,https://docs.google.com/document/d/1ubVx64cVuoAg4ma9ESSu5w32jME6m2e32SzGcuhN74Y/edit?usp=sharing
22, Eric Li - Review Reminders - GSoC 2025 ,"Currently, reminders and notifications in AnkiDroid are entirely broken. This proposal aims to completely overhaul the system, in accordance with the...", ericli3690 (Eric Li) ," Mentor  Arthur Milchior, criticalAY - Ashish Yadav ", Organization  AnkiDroid ,/archive/2025/projects/hM59fHT8,https://github.com/ericli3690/gsoc-ankidroid-report/blob/main/README.md
23, Development of Notebook-based PEcAn Workflows ,"This project aims to develop Quarto notebooks as an accessible yet flexible interface for running PEcAn workflows, bridging the gap between the...", Aritra Dey ," Mentor  Nihar Sanda, David LeBauer, Henry Priest ", Organization  PEcAn Project ,/archive/2025/projects/cFQgJgsm,https://medium.com/@aritradey.nitt/my-gsoc-experience-pecan-project-cd4b2922e49f
24, Super-Resolution and Analysis of Gravitational Lensing Images ,"This project develops an open-source, diffusion-based super-resolution (SR) pipeline for enhancing the resolution of gravitational lensing images....", Aleksandr Duplinskii ," Mentor  Pranath Reddy, Brendan Ames, Mike Toomey ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/0Dpx7PkX,https://medium.com/@al.duplinskiy/benchmarking-super-resolution-for-lsst-like-data-5d34c1e793dc
25," Borg Collective: Implement Unified File Selector, Password Change UI, and File dialog for exclusions ","The Borg Collective offers essential Python-based backup tools like Borg, Borgmatic, and Vorta, which help users with secure, efficient, and reliable...", Vandal Byte ," Mentor  John 'Warthog9' Hawley, Manuel Riel, Dan Helfman ", Organization  Python Software Foundation ,/archive/2025/projects/GQrztSUR,https://github.com/VandalByte/GSoC25
26, Create Keyframes in VSE Preview ,"This project seeks to introduce the functionality of creating keyframes directly in the VSE preview by using the “I” or “K” key, adhering to the same...", Ramón_1 , Mentor  Richard Antalik , Organization  Blender Foundation ,/archive/2025/projects/Tr1Cr4Ta,https://devtalk.blender.org/t/gsoc-2025-create-keyframes-in-vse-preview/40599/14
27, Integration of Augmentor AI plugin with DALL·E 3 OPEN AI model ,"This proposal aims to integrate OpenAI's dall·e 3 model into Augmentor's plugin framework, simplifying content creation by allowing the generation of...", Furo , Mentor  Kunal Sangtiani , Organization  Drupal Association ,/archive/2025/projects/GMSbojWG,https://git.drupalcode.org/project/augmentor_dalle_3
28, Text Recognition with Transformer Models for Efficient Deployment ,This project addresses the challenge of making advanced Transformer-based OCR technology for historical documents accessible to non-technical users..., Utsav Rai ," Mentor  HumanAI, Xabier Granja, Harrison M. ", Organization  HumanAI ,/archive/2025/projects/SWLdu59R,https://github.com/humanai-foundation/RenAIssance/tree/main/RenAIssance_Transformer_OCR_Utsav_Rai
29, Ultimate Alarm Clock Companion App ,"The project aims to develop awar s companion app for the Ultimate Alarm Clock mobile application. This companion app will allow users to sync,...", abhishek14104 ," Mentor  Nishant Singhal, Akshat Tripathi ", Organization  CCExtractor Development ,/archive/2025/projects/gdx2hkoP,https://medium.com/@abhishek14104/making-a-wearos-companion-app-for-gsoc25-3df35b33a20d
30, [Project 20] Build an AI Agent for KnowledgeSpace using Retrieval-Augmented Generation (RAG) ,"This project builds an AI-powered agent for KnowledgeSpace using Retrieval-Augmented Generation (RAG) to deliver precise, context-aware, and...", Swastik R ," Mentor  Mathew INCF, Pradeep George, Visakh Muraleedharan ", Organization  INCF ,/archive/2025/projects/6fMVQPH7,https://github.com/INCF/knowledge-space-agent
31, Discovering Hidden Symmetries in CMS Calorimetric Data via Semi-Supervised Learning ,"This project tackles the challenge of learning hidden symmetries in complex, high-dimensional physics data using modern machine learning techniques....", Alexandra Murariu ," Mentor  ML4SCI, Diptarko Choudhury, Konstantin Matchev, Alexander Roman ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/SiAABTM9,https://github.com/ML4SCI/E2E/pull/23
32, Parallel Filter Implementation for ASP/IJ ,The Active Segmentation Platform for ImageJ (ASP/IJ) aims to provide a general-purpose workbench that allows biologists and other domain experts to..., Rikas Ilamdeen , Mentor  DimiterP , Organization  INCF ,/archive/2025/projects/Dbuw5Bsp,https://github.com/sumit3203/ACTIVESEGMENTATION/pull/89
33, OpenVINO Messenger AI-Assistant for an AI PC ,"Modern messaging platforms like Discord and Slack are not just used for communication but also for consuming news, discussions, and topic-specific...", Siddhant Chauhan ," Mentor  Ethan Yang, Dmitriy Pastushenkov ", Organization  OpenVINO Toolkit ,/archive/2025/projects/n5QRaAsb,https://github.com/siddhant-0707/openvino_messenger_assistant/blob/main/docs/FINAL_REPORT.md
34, Quantum Diffusion Model for HEP ,"Diffusion models have experienced rapid growth in usability, availability, and research. The classical algorithm consists of two main parts: a...", Masha ," Mentor  ML4SCI, Isabel Pedraza ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/zoK9XWAM,https://github.com/mashathepotato/GSoC-Quantum-Diffusion-Model
35, Improving Gbasis Performance Using Screening ,The efficient computation of molecular integrals is crucial for large-scale quantum chemistry calculations to obtain the properties of the system...., Omid Hosseinzadeh ," Mentor  Valerii Chuiko, Paul W. Ayers ", Organization  QC-Devs ,/archive/2025/projects/z7Ryg9a3,https://gist.github.com/ohzde/11089149d25eff074d4fa65e8188773c
36, IntelliJ Platform Gradle Plugin – Gradle Reporting and Parallel Verifications ,"The IntelliJ Platform Gradle Plugin, the official Gradle plugin for building, testing, verifying, configuring environments, and publishing plugins...", Victoria Chuks Alajemba ," Mentor  Ksenia Shneyveys, Jakub Chrzanowski ", Organization  Kotlin Foundation ,/archive/2025/projects/lJoAo8B7,https://dev.to/victoria_chuks_7e772e1688/gsoc-2025-kotlin-foundation-final-report-3p4c
37, Exposing HPX Using C++ 20 Modules ,"This project aims to modernize the HPX parallel computing library by introducing C++20 Modules, addressing compilation performance and code...", Haokun Wu ," Mentor  Hartmut Kaiser, Isidoros ", Organization  Ste||ar group ,/archive/2025/projects/JA1znIsG,https://gist.github.com/kylehaokunwu/38e9c50aecadf20bfad633f9401e37af
