Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
40, Extending the Artemis scanner ,"This project aims to enhance Artemis, a modular vulnerability scanner, by automating technology-specific scans, expanding vulnerability detection,...", Abhinav Karn , Mentor  Krzysztof Zając , Organization  The Honeynet Project ,/archive/2025/projects/6OpdvwMk,https://gist.github.com/dr4g0n369/e6a89cc2a7ed0c9dd9700ea7eabb2d2a
41, Complete build retooling of jenkins.io ,"The Jenkins website currently relies on Awestruct, an outdated static site generator, leading to maintenance challenges, inconsistent user...", Birajit Saikia ," Mentor  Kris Stern, Rajiv Ranjan Singh, Bruno Verachten, Kevin Martens ", Organization  Jenkins ,/archive/2025/projects/FQsbBQzK,https://www.jenkins.io/blog/2025/10/19/birajit-saikia-gsoc-finalterm-update-blog-post/
42, Virtual Printer Application ,The goal of this project is to develop a fully configurable Android Virtual Printer application that simulates real printer behavior using the..., Sauhard Gupta ," Mentor  Sreeja Kamishetty, Daisuke Enomoto, Ray Xu, nmuggli, Benjamin Gordon, Jenna Himawan ", Organization  Chromium ,/archive/2025/projects/kCcrQy0I,https://github.com/Sauhard74/Print_it/tree/gsoc-2025-final
43, Segment Brain in it's Subparts ,This project tackles the challenge of time-consuming manual brain segmentation in MRI by developing an automated tool using deep learning..., unichronic ," Mentor  Thiago F Moraes, Paulo Henrique Junqueira Amorim, Renan Matsuda, Lucas Betioli ", Organization  Invesalius ,/archive/2025/projects/Thg42Q4y,https://gist.github.com/unichronic/4d7f61048fda1312d5d30bb151ee4eb5
44, LiftOver2D: A Tool for Converting Hi-C Matrices Across Assemblies and Binning Schemes ,The LiftOver2D project aims to develop a high-performance tool for converting Hi-C matrices between different genome assemblies and binning schemes...., Egor Pitikov ," Mentor  phlya, VOY, Aleksandra Galitsyna ", Organization  NumFOCUS ,/archive/2025/projects/XnTtGYoC,https://github.com/Reovirus/liftover_2d/blob/main/README.md
45, Robot Data Collection improvement ,This project aims to enhance robot data collection using affordable kits and the Dora framework. It involves building a modular MuJoCo simulation for..., Shashwat Patil , Mentor  Xavier Tao , Organization  dora-rs ,/archive/2025/projects/JzWj3E87,https://github.com/ShashwatPatil/Robot-Data-Collection-Improvement-Dora-rs-GSoC/blob/main/README.md
46," GSoC 2025 Proposal: Replacing OpenMRS Standalone with a Modern, User-Friendly Alternative ","The OpenMRS Standalone version is outdated, no longer builds successfully with the latest releases, and has been deprecated. However, many...", Mutagubya Jonathan ," Mentor  Daniel Kayiwa, wikumC ", Organization  OpenMRS ,/archive/2025/projects/6nL3MZY9,https://medium.com/@mutajonathan4/gsoc-2025-replacing-openmrs-standalone-with-a-modern-user-friendly-alternative-319e725bc105
47, Improve bootstrap ,"This project aims to enhance the testability of Bootstrap and make it faster, the Rust build system, by improving its architecture, refining its...", Shourya Sharma ," Mentor  Jakub Beránek, Jieyou Xu ", Organization  The Rust Foundation ,/archive/2025/projects/2KNHAlKz,https://gist.github.com/Shourya742/b15bbbfdc49c98060171a0bf487c4164
48, VLC for Apple Watch: Standalone Player & iPhone Companion ,This project aims to bring VLC's media capabilities to Apple Watch by developing both a companion app and standalone functionality. The app will..., Fahri Novaldi ," Mentor  Felix Paul Kühne, Diogo ", Organization  VideoLAN ,/archive/2025/projects/QExwlue9,https://gremlinflat.com/blog/gsoc-2025
49, FedCM API test flakiness ,This project focused on enhancing the reliability of the Federated Credential Management (FedCM) API's automated test suite. The primary objective..., Jaimukund Bhan ," Mentor  Daisuke Enomoto, Christian Biesinger, npm ", Organization  Chromium ,/archive/2025/projects/9O6Emdgd,https://docs.google.com/document/d/1mIKy43tLstyGhsYx8mxSDLnmCXjx9449xqQF7z5h5OM/edit?tab=t.0
50, AMD ROCm HIP Port Proposal ,This project focuses on porting the PyCUDA-based FDTD method solver of gprMax to HIP API. The final target is to run gprMax on AMD ROCm GPUs. HIP..., Anjie , Mentor  Craig , Organization  gprMax ,/archive/2025/projects/oM0R3IbA,https://github.com/gprMax/gprMax/pull/506
