Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Cyfra: Support for basic GPU computations on data streams with fs2 integration ,"Cyfra is a GPU runtime and a DSL that makes Scala a viable choice for GPU programming. Currently, the Scala ecosystem does not have an easy-to-use...", Bora Bosna , Mentor  szymon-rd , Organization  Scala Center ,/archive/2025/projects/lvFyMPh1,https://spamegg1.github.io/gsoc-2025/
2, Maven Central publishing plugin for Gradle with new APIs ,"The migration to Maven Central's new API instance has introduced significant changes, requiring specialized support in Gradle plugins for seamless...", Yongjun Hong , Mentor  Oleg Nenashev , Organization  Kotlin Foundation ,/archive/2025/projects/zCRWjfpd,https://community.gradle.org/events/gsoc/2025/maven-central-publishing-with-new-api/
3, Pwndbg: Port tests to LLDB and expand non-Linux support ,"Pwndbg has supported LLDB internally since 2024, and in general availability as of the 2025.01.20 release. That support is, however, still in its...", mbrla ," Mentor  Dominik 'Disconnect3d' Czarnota, patryk4815 ", Organization  Python Software Foundation ,/archive/2025/projects/E4VY40nG,https://web.archive.org/web/20250831132121/https://lobisomem.gay/2025/08/28/GSoC-2025.html
4, AI-Driven Architectural Test for MIFOS Payment Hub EE ,"The MIFOS Payment Hub EE (PH-EE) is a microservice-based financial infrastructure requiring high availability, security, and resilience. However,...", Azah Norbline ," Mentor  Kerlyn Manyi, Oreoluwa Oluwasina ", Organization  The Mifos Initiative ,/archive/2025/projects/SHr7TT0a,https://github.com/openMF/ph-ee-ai-arch-test
5, Porting Chemception Model to PyTorch ,This project ports the Chemception model—a deep CNN for molecular property prediction—from TensorFlow to PyTorch.DeepChem has been shifting its..., Bibhusundar Mohapatra , Mentor  Shreyas V , Organization  DeepChem ,/archive/2025/projects/M5sBGg3d,https://forum.deepchem.io/t/gsoc-25-porting-chemception-model-to-pytorch-final-report/2225
6, Maths-Mantra Enhancement ,"Maths-Mantra is an inclusive Android math learning app designed for visually impaired and sighted learners, transforming the way mathematics is...", SHADIL AM ," Mentor  K Sathaseelan, Vaidyanath Manogaran ", Organization  Zendalona ,/archive/2025/projects/SL9ZcwNI,https://github.com/shadil-rayyan/Math-Mantra
7, Enhancing Debian Packages with ROCm GPU Acceleration ,"ROCm is one of the most promising open-source platforms for GPU computing, providing a vendor-neutral alternative to CUDA for scientific, AI, and HPC...", utk4r-sh , Mentor  cgmb , Organization  Debian ,/archive/2025/projects/eqs8heGE,https://salsa.debian.org/-/snippets/814
8, FateCoin EVM ,FateCoin Protocol introduces an innovative decentralized finance platform enabling perpetual speculation on real-world events through a dual-token..., Blizet ," Mentor  Bruno, Aditya Bhattad, Anshdeep Singh, Roshan Raj Singh, Yogesh Agrawal ", Organization  AOSSIE ,/archive/2025/projects/zN0pP1CO,https://github.com/blizet/GSoC-2025/blob/main/README.md
9, Optimizing Mesh and Multires Sculpting Performance in Blender ,"The goal of this project is to improve the performance of Blender’s sculpting system, particularly when working with high-resolution meshes....", Namit Bhutani , Mentor  Hans Goudey , Organization  Blender Foundation ,/archive/2025/projects/kSM1BuKa,https://devtalk.blender.org/t/gsoc-2025-optimizing-mesh-and-multires-sculpting-performance-in-blender/40368/14
10, Liquid Galaxy Master Web and Flutter Application ,The GSoC program provides students from around the world with the opportunity to work on their own projects with the help of experienced mentors...., Lucia Fernandez ," Mentor  Andreuibanez, Claudia ", Organization  Liquid Galaxy project ,/archive/2025/projects/tyU5Ps7c,https://www.liquidgalaxy.eu/2025/08/work-product-submission-google-summer.html#lg-master-app
