Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Quartz Solar - New data source in ML model ,"This project aims to enhance PVNet, a multi-modal deep learning model for solar energy forecasting, by integrating aerosol data as an additional...", zaryab ali , Mentor  Alex Udaltsova , Organization  Open Climate Fix ,/archive/2025/projects/NrZHhgA3,https://gist.github.com/zaryab-ali/031340ed3608e35d4b41fe50fd62c908
2, Benchmarking and Improving Large Language Model Serving Performance ,Large Language Model (LLM) serving frameworks like vLLM must deliver high throughput and low latency to justify the substantial cost of GPU and TPU..., Bob Chen , Mentor  Yong Xia , Organization  JAX and Keras ,/archive/2025/projects/hn9YIJn3,https://github.com/Bob-Chen222/vllm-gsoc/tree/opt_model_backup
3, Legacy Compatible prototype of a Rich Text Editor ,"This project replaces Kolibri Studio's editor with a TipTap/ProseMirror solution that maintains Markdown support while improving reliability,...", Habiba Ayman ," Mentor  Marcella Maki, Jacob Pierce (He/Him) ", Organization  Learning Equality ,/archive/2025/projects/SnDqa0ef,https://medium.com/@habibayman04/gsoc25-the-one-where-i-met-learning-equality-28be9344d050
4, Mifos Gazelle: Support for ARM ,"The problem I am trying to solve is to add ARM support. Right now, when the CircleCI pipeline is triggered, it pushes a Docker image that only...", Devarsh D Shah , Mentor  tdaly61 , Organization  The Mifos Initiative ,/archive/2025/projects/6mc2LbTU,https://mifosforge.jira.com/browse/GAZ-12
5, Porting ISO Image Writer GUI to Kirigami ,The current KDE ISO Image Writer has an outdated interface and lacks features like direct ISO downloads and other nice-to-have features. This..., @AkkiSingh ," Mentor  Tobias Fella, Nicolas Fella, sitter ", Organization  KDE Community ,/archive/2025/projects/NsnXJcxf,https://community.kde.org/GSoC/2025/StatusReports/holychicken
6, NullnessLight: A Lightweight Nullness Bug Detector for the Checker Framework ,"I propose to develop NullnessLight, a lightweight, easy-to-use nullness checker built on the Checker Framework. NullnessLight will trade full...", Abhijit Kulkarni , Mentor  Michael Ernst , Organization  Checker Framework ,/archive/2025/projects/Cek33Jhn,https://github.com/akulk022/checker-framework/blob/master/GSoC-2025-Report.md
7, Django Admin: Add Keyboard Shortcuts and Command Palette ,"This proposal aims to improve the django-admin-keyboard-shortcuts package by adding new keyboard shortcuts, fixing existing issues, and introducing a...", A. Rafey Khan ," Mentor  ApoorvGarg, Tom Carrick ", Organization  Django Software Foundation ,/archive/2025/projects/4jQE5v5B,https://gist.github.com/khanxmetu/121c4c52cb54aa8afa810ce8a97d6252
8, Proposal for Gazebo Plug-in Model of a Motor - ArduPilot ,The project aims to make an electro-mechanical model of a motor which would simulate a motor in gazebo. The purpose is to enhance the motor testing..., Bhajneet Singh Bedi ," Mentor  Rhys Mainwaring, NateMailhot ", Organization  ArduPilot ,/archive/2025/projects/hx75eBVL,https://discuss.ardupilot.org/t/gsoc-2025-wrapping-up-gazebo-plug-in-model-of-a-motor/138509
9, GTK4 Exploration ,"The Sugar desktop environment currently relies on GTK3, which is approaching EOL. This project aims to modernize Sugar by completing its migration to...", MostlyK ," Mentor  Walter Bender, Chihurumnaya Ibiam ", Organization  Sugar Labs ,/archive/2025/projects/rsHsYZKy,https://github.com/sugarlabs/sugar-toolkit-gtk4/pull/3
10, Transitioning from Simulation-Based Inference to Automatic MCMC for Virtual Brain Inference ,This project aims to replace Simulation-Based Inference (SBI) methods with Markov Chain Monte Carlo (MCMC) techniques for inference problems..., Monica Paoletti ," Mentor  Daniele Marinazzo, Katya Zossimova, mhashemi ", Organization  INCF ,/archive/2025/projects/zCDQQX7p,https://github.com/monicapaoletti/GSoC_T3.3_inference/blob/84f4b10b00fae51801e3d6cf5a7d795b0883edb5/GSoC_final_submission.md
