Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, ArtExtract ,This project aims to enhance the analysis of multispectral paintings by detecting hidden images and understanding their structural characteristics...., YANG MING-CHUN ," Mentor  Emanuele Usai, Anna Parul, HumanAI ", Organization  HumanAI ,/archive/2025/projects/7NT6U2W1,https://github.com/humanai-foundation/ArtExtract/tree/main/ArtExtract_Mingchun
2, Extending ONNX-mlpack Translator with Advanced Model Support ,This project aims to extend the capabilities of the ONNX-to-mlpack converter by adding support for more advanced and diverse model architectures. The..., kumar utkarsh ," Mentor  Ryan Curtin, Marcus Edel, Omar Shrit ", Organization  NumFOCUS ,/archive/2025/projects/57ne67Mj,https://medium.com/@nvnukumarutkarsh/gsoc-2025-final-report-with-mlpack-bf34334eaf70
3, VulnerableCode: On-demand live evaluation of packages and integration with VulnTotal ,"Currently, VulnerableCode runs importers in bulk where all the data from advisories are imported (and reimported) at once and stored to be displayed...", Michael Ehab Mikhail ," Mentor  Keshav Priyadarshi, TG1999 ", Organization  AboutCode ,/archive/2025/projects/uF0kzMAg,https://aboutcode.readthedocs.io/en/latest/archive/gsoc/reports/2025/vulnerablecode_michael.html
4, Extend and Evolve UI Library of common components across all Mobile Apps ,This project aims to address the inconsistency and redundancy found across customer-facing mobile applications built on the Mifos and Fineract..., Saksham_Gupta ," Mentor  Anjali Shah, Sagar . ", Organization  The Mifos Initiative ,/archive/2025/projects/94oYzKFZ,https://drive.google.com/file/d/1MvKzmpJakq47v5otjWfdVAp0z1jGU--v/view?usp=sharing
5, Enhancing Apache DolphinScheduler with Generalized OIDC Authentication ,To address Apache DolphinScheduler's lack of generalized OIDC support which limited its adoption in enterprises that rely on a variety of identity..., tusaryan ," Mentor  zihaoxiang, Gallardot ", Organization  Apache Software Foundation ,/archive/2025/projects/RoNSW60Q,https://gist.github.com/tusaryan/2b9a580cbab960495374b8967b8d0dd8
6, Update ERDDAP™ page rendering to use a template framework ,Proposal Summary This project aims to modernize ERDDAP™ page rendering by migrating it to a templating framework. The current rendering process..., Harish Peddina ," Mentor  Chris John, Shane St Savage ", Organization  IOOS ,/archive/2025/projects/WFMQYGxF,https://medium.com/@peddinaharish2003/google-summer-of-code-2025-with-ioos-erddap-html-templating-with-jte-50cd9597ebdf
7, A Pandas Experience ,"This project aims to improve the way Scautable handles CSV files by making structured data parsing in Scala more robust, flexible, and user-friendly...", Lidiia Zaparenko , Mentor  Simon Parten , Organization  Scala Center ,/archive/2025/projects/TRq5tgr9,https://gist.github.com/Kvintochka/d487ce0c4daefcc364aa506980ebf860
8, Time Series Analysis in Stingray.jl ,"This project enhanced Stingray.jl, the Julia-based implementation of the Stingray library for X-ray timing analysis in high-energy astrophysics....", Kashish Shrivastav ," Mentor  Matteo Bachetti, fjebaker, Stefano Covino ", Organization  OpenAstronomy ,/archive/2025/projects/bDXTorET,https://kashish2210.blogspot.com/2025/08/time-series-analysis-in-stingrayjl.html
9, Web Administration Interface for istSOS ,"The project aims to develop a web-based administrative interface for istSOS, focussed on simplify the management and monitoring of SensorThings API...", Luca Abate ," Mentor  Maxi, danistrigaro, Claudio Primerano ", Organization  OSGeo (Open Source Geospatial Foundation) ,/archive/2025/projects/A4bqz8NW,https://github.com/LucaBTE/istSOS4-gui
10, Improved Implementer Tools ,This proposal focuses on improving the Implementer Tools in OpenMRS 3 by addressing current limitations and adding key features. The project aims to..., Harsh Thakkar ," Mentor  Vineet Sharma, Nsereko Joshua ", Organization  OpenMRS ,/archive/2025/projects/e0aIyyEE,https://medium.com/@harshthkkr/gsoc-2025-with-openmrs-improved-implementer-tools-284518951560
