Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Implementation of Quantum Generative Adversarial Networks to Perform HEP Analysis at the LHC ,This project aims to implement a Quantum Generative Adversarial Network (QGAN) using the Pennylane framework to explore the advantages of quantum..., Maya Ma ," Mentor  ML4SCI, Amey Bhatuse, ToMago ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2025/projects/4zV712HN,https://medium.com/@maya030928/exploring-quantum-generative-adversarial-network-with-gsoc-d4fdf3b3dedd
2, Complete the Port of the PSLab app to Flutter ,"As we plan to take the PSLab project to the next level, developing multiplatform support for the app and enhancing its communication capabilities are...", Anashuman Singh Cheema ," Mentor  Lorenz, Marc Nause, Jhalak Upadhyay, Padmal, Alexander Bessman, Aditya.Gupta ", Organization  FOSSASIA ,/archive/2025/projects/zOKL7i70,https://ascress.com/GSoC2025WorkReport/
3, Files on Detached Mounts ,"If a mount is unmounted using the MNT_DETACH flag, its information disappears from /proc/$pid/mntinfo. If CRIU tries to C/R an fd on such a mount...", Bhavik Sachdev , Mentor  Pavel Tikhomirov , Organization  CRIU ,/archive/2025/projects/iQR71FTV,https://bsach64.github.io/gsoc25.html
4, Upgrade the AQM Evaluation Suite for ns-3 ,"The AQM Evaluation Suite is an automated framework based on RFC 7928 that simplifies simulation setup, topology creation, traffic generation,...", David Lin ," Mentor  Tom Henderson, Mohit Prakash Tahiliani ", Organization  The ns-3 Network Simulator Project ,/archive/2025/projects/d7sZPqy6,https://gitlab.com/nitk-surathkal/aqm-evaluation-suite
5, Enhanced SwitchMap-NG Scalability ,"SwitchMap-NG currently faces scalability challenges in distributed networks, including data loss due to unreliable connections and slow polling when...", abbi4code ," Mentor  Peter Harrison, Dominic Mills, Aashima Wadhwa ", Organization  The Palisadoes Foundation ,/archive/2025/projects/DxsDARQQ,https://github.com/PalisadoesFoundation/switchmap-ng/discussions/323
6, Improving Sampling in the Compositor ,The goal of this project is to improve the compositor's sampling situation. This includes exposing the interpolation option to all nodes reliant on..., Benjamin Beilharz , Mentor  Habib Gahbiche , Organization  Blender Foundation ,/archive/2025/projects/NbWXDomc,https://devtalk.blender.org/t/gsoc-2025-improving-sampling-in-the-compositor/40724/14?u=pixelsandpointers
7, On the Implementation of the O(|E|⋅√|V|) Micali-Vazirani Algorithm ,"Matchings and perfect matchings have received considerable attention in graph theory as well as in other related domains (such as, but not limited...", Janmenjaya Panda ," Mentor  David Coudert, Dima Pasechnik ", Organization  SageMath ,/archive/2025/projects/0BAiIfUe,https://janmenjayap.github.io/GSoC-2025/
8, Neural Extraction Framework: Enhancing DBpedia with Implicit Relation Mining ,"The Neural Extraction Framework (NEF) enhances DBpedia by extracting and integrating implicit relationships from unstructured Wikipedia text,...", Gandharva Naveen ," Mentor  Tommaso Soru, Diego Moussallem, Ronit Banerjee, Abdulsobur ", Organization  DBpedia ,/archive/2025/projects/uQUHx6jo,https://github.com/dbpedia/neural-extraction-framework/pull/21
9, Social Media Archive Explorer ,"This project aims to build a static, user-friendly site that serves as an archive explorer for Freifunk’s historical social media twitter posts....", Sandra Taskovic ," Mentor  andibraeu, Martin Tippmann ", Organization  freifunk ,/archive/2025/projects/EJ7jWFK9,https://blog.freifunk.net/2025/08/04/sandra-taskovic-final-freifunk-social-media-archive-gsoc-2025/
10, Migrating SurveyJoin to a Relational Database for Scalability and Improved Performance ,"The Northeast Pacific Ocean hosts a diverse array of marine species, yet the absence of a standardized, international database for transboundary...", nityam ," Mentor  Eric Ward, Kelli Johnson, Derek Bolser ", Organization  IOOS ,/archive/2025/projects/ewtYg3ZW,https://gist.github.com/w-nityammm/db81fcc587da7acc11cca6bd98e01a38
