Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
23, Security Validator for Jenkins Kubernetes Operator ,Some of the plugins have security warnings that are not properly presented to the end-users. This may result in introducing security risk in existing..., Pulkit Sharma ," Mentor  Bartek Antoniak, Sylwia Brant, Jakub Al-Khalili ", Organization  Continuous Delivery Foundation ,/archive/2021/projects/6386280392294400,https://gist.github.com/sharmapulkit04/4e2a5a058f878825b0dcde1939b8125d
24, Machine Learning Model for the Planetary Albedo ,"The goal of the project is to use ML techniques to identify relationships between planetary mapped datasets, with the goal of providing deeper...", Sofia Strukova ," Mentor  Jason Terry, Sergei Gleyzer ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/6388424486944768,https://github.com/ML4SCI/MLMapper/tree/main/Lunar_Prospector/ML_for_Planetary_Albedo_Sofia_Strukova
25, Equivariant Neural Networks for Dark Matter Morphology with Strong Gravitational Lensing ,The study of substructures in the dark matter has shown signs of promise to deliver on the open-ended and long-standing problem of the identity of..., Apoorva Vikram Singh ," Mentor  K Pranath Reddy, Michael Toomey, Jeremy Quijano, Anna Parul ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/6390539322130432,https://github.com/ML4SCI/DeepLense/tree/main/Equivariant_Neural_Networks_for_DeepLense_Apoorva_Singh
26, 100 Paper Cuts ,"100 Paper Cuts aims for improving user interface, implementing enhancement requests and solving most-annoying issues on the UX side of LibreOffice.", Bayram Çiçek ," Mentor  Heiko Tietze, Muhammet Kara ", Organization  LibreOffice ,/archive/2021/projects/6396163648913408,https://bayramcicek.com.tr/libreoffice-dev/2021/08/23/final-report-gsoc.html
27, Reference Image Improvement ,This project aims to improve the Reference Image Tool in Krita to include some additional features that will be helpful for the users .With this..., Sachin Jindal ," Mentor  Wolthera, Tiar, Halla Rempt ", Organization  KDE Community ,/archive/2021/projects/6400421773443072,https://community.kde.org/GSoC/2021/StatusReports/Sachinjindal
28, Proposal for CodeLabZ ,CodeLabz is a platform where the users can engage with online tutorials and the organizations can create tutorials for the users. The platform is..., Shadow ," Mentor  Dinith Minura, Asitha Indrajith ", Organization  SCoRe Lab ,/archive/2021/projects/6400884052852736,https://github.com/scorelab/GSoC/blob/master/GSoC-2021/15-Shadow-CodeLabZ.md
29, High dimensional geometric computations with least matrix inequalities ,"Package volesti supports volume estimation for polytopes, providing several randomized approximation methods. The most efficient implementation...", Alexandros Manochis ," Mentor  Apostolos Chalkis, Vissarion Fisikopoulos, Elias ", Organization  GeomScale ,/archive/2021/projects/6401652449345536,https://github.com/GeomScale/volume_approximation/pull/173
30, Animating a poor man [PMR-III] ,PoorMan's Rekognition is a unique tool that provides all of amazon Rekognition's Services but with the power of open-source. Its key features include..., Yash Bhambhu , Mentor  Pulkit Mishra , Organization  CCExtractor Development ,/archive/2021/projects/6401723685404672,https://yashbhambhu.medium.com/gsoc21-poor-man-s-rekognition-end-log-c2359e9b270d
31, Increase support for time-series and regressions (Python) ,"ArviZ is a Python package for exploratory analysis of Bayesian models, intending to provide backend-agnostic tools for diagnostics and visualizations...", Utkarsh Maheshwari ," Mentor  Ravin Kumar, Ari Hartikainen ", Organization  NumFOCUS ,/archive/2021/projects/6405518859436032,https://utkarsh-maheshwari.medium.com/gsoc-2021-time-series-and-regression-plots-final-report-f8a416c1b3cb
32, SwiftPM support for Swift scripts ,This proposal aims to bring scripting support to SwiftPM. The goal for GSoC is some kind of proof-of-concept and is expected to be the foundation of..., Yongrong Chen ," Mentor  Tom Doron, drexin, Anders, NeoNacho ", Organization  Swift ,/archive/2021/projects/6406944385925120,https://github.com/stevapple/gsoc-2021-writeups
33, End-to-End Testing Support ,"End-to-End Testing Support
Oppia Android's current testing corpus includes unit tests using the Robolectric testing framework & integration tests...", Farees Hussain ," Mentor  BenHenning, Akshay Nandwana ", Organization  Oppia Foundation ,/archive/2021/projects/6407055149105152,https://farees-hussain.medium.com/google-summer-of-code-2021-oppia-b3776dbdd5ec
34, From DNA sequences to metabolic interactions: building a pipeline to extract key metabolic processes ,"Metabolic modeling has been interwoven with constraing-based methods. 
The value of randomized sampling in the framework of metabolic modeling has...", Haris Zafeiropoulos ," Mentor  Apostolos Chalkis, Vissarion Fisikopoulos ", Organization  GeomScale ,/archive/2021/projects/6407348884602880,https://hariszaf.github.io/gsoc2021/
35, Add support for in-browser interactive averaging of physics results ,The Heavy Flavour AVeraging (HFLAV) group is responsible for collecting and combining measurements made at different High Energy Physics (HEP)..., Harsh Prakash Gupta ," Mentor  Thomas Kuhr, Daniel Johnson ", Organization  CERN-HSF ,/archive/2021/projects/6410808212324352,https://gitlab.cern.ch/hflav/b2charm-webpage/-/blob/master/README.md
36, Machine Learning Guided Ordering of Compiler Optimization Passes ,Developers generally use standard optimization pipelines like -O2 and -O3 to optimize their code. Manually crafted heuristics are used to determine..., Tarindu Jayatilaka ," Mentor  William Moses, Hideto Ueno, Mircea Trofin ", Organization  The LLVM Compiler Infrastructure ,/archive/2021/projects/6411038932598784,https://github.com/tarinduj/GSoC2021/blob/master/README.md
37, Integration of Alternate Code Analysis Tools ,"This project aims to provide a way to implement and integrate the likes of Google Licenseclassifier, GitHub Licensee, and other license detection and...", Avishrant Sharma ," Mentor  Tushar Goel, Thomas Druez, pombredanne ", Organization  AboutCode ,/archive/2021/projects/6414766964211712,https://github.com/nexB/scancode.io-pipeline-glc_scan/blob/main/docs/source/contribute/GSoC'21%20Final%20Report.rst
38, Large Scale Protein Modeling in DeepChem ,DeepChem has enabled powerful and practical applications for machine learning in many disciplines of the natural sciences. While its name recognizes..., Alana Xiang ," Mentor  Hani Goodarzi, Seyone Chithrananda, Bharath Ramsundar ", Organization  Open Chemistry ,/archive/2021/projects/6417344884113408,https://forum.deepchem.io/t/google-summer-of-code-2021-large-scale-protein-modeling-in-deepchem/507/5?u=alat-rights
39, OpenMRS Android Client 3.0.x ,This Project Proposal is aimed at making the Android client more extendable and easily customizable so that it gets to production and helps solve..., Saurabh ," Mentor  Rishabh Agarwal, Juliet Wamalwa ", Organization  OpenMRS ,/archive/2021/projects/6419439251095552,https://github.com/LuGO0/GSOC/blob/main/ProjectReport.md
40, Adopting the Hindi-Bengali language pair (unreleased language pair). ,"In this project, I aim to create a hin-ben repository in Apertium that also includes the task of creating/expanding the transfer rules, creating the...", Gourab Chakraborty , Mentor  Hèctor Alòs i Font , Organization  Apertium ,/archive/2021/projects/6423608859033600,https://apertium.projectjj.com/gsoc2021/gourab337.html
41, Custom Firmware Builder ,A web based program that allows users to select a custom set of features to be included in a reduced ArduPilot firmware that uses less flash memory...., Will Piper , Mentor  Andrew Tridgell , Organization  ArduPilot ,/archive/2021/projects/6423999432622080,https://discuss.ardupilot.org/t/gsoc-2021-custom-firmware-builder/74946
42, LLVM Back-end for the Tensor Algebra Compiler (TACO) ,"The main goal of this project is to provide a new back-end for TACO, that generates LLVM bytecode instead of C code, using the LLVM C++ API to do it....", Roberto Rosmaninho ," Mentor  Guilherme Leobas, John Lee, Hameer Abbasi, Dale Tovar ", Organization  Python Software Foundation ,/archive/2021/projects/6426309487493120,https://gist.github.com/Robertorosmaninho/b672b0a61387bb7268f0f088629ba883
43, Implementations of AVX-512 functions ,This project aims to add portable implementations for SIMD ISA extension AVX-512 functions which are not yet supported by SIMDe. This will make..., Kunwar Maheep Singh ," Mentor  Jun Aruga, Evan Nemerson ", Organization  Open Bioinformatics Foundation ,/archive/2021/projects/6431754096738304,https://simba611.wordpress.com/
44, Real Time Collaborative Pathology ,This project aims to develop a feature for Real Time Collaboration on the caMicroscope Slide Viewer which would give users the ability to work..., Vedant Nandoskar ," Mentor  Birm, Akhil Rana ", Organization  caMicroscope ,/archive/2021/projects/6434317655343104,https://medium.com/@vedant.nandoskar/gsoc-21-looking-back-and-wrapping-up-dbc44200a148
45, Pocket Paint for Android: Refactoring and Rewriting Production Code and Tests to Kotlin ,"This project proposes to refactor and rewrite most of the production code and tests to Kotlin, implementing all the modern features designed...", Saarthak Seth ," Mentor  Thorsten, Patrick Gaisberger ", Organization  International Catrobat Association ,/archive/2021/projects/6446141029220352,https://gist.github.com/CodeChamp-SS/d71b71f6343f8a53f027552febda665f
46, Implement Small Groups ,The goal of this project is to improve the conversation between Sage and GAP (the SmallGrp package). We want to create convenient ways for..., Alexis Newton , Mentor  Mckenzie , Organization  SageMath ,/archive/2021/projects/6446726352732160,https://wiki.sagemath.org/interact/groups
47, Graph Neural Networks for Particle Momentum Estimation in the CMS Trigger System ,"The Compact Muon Solenoid (CMS) is a detector at the Large Hadron Collider (LHC) located
near Geneva, Switzerland. The CMS experiment detects the...", Emre Kurtoglu ," Mentor  Prateek Kumar Agnihotri, Emanuele Usai, Davide Di Croce, Sergei Gleyzer ", Organization  Machine Learning for Science (ML4SCI) Umbrella Organization ,/archive/2021/projects/6452511203917824,https://github.com/ekurtgl/GSoC-2021-GNN_for_Trigger
48, Add monitoring of pg_stat_statements to pg_systat ,Pg_systat is 'systat' for PostgreSQL. It allows users to monitor various PostgreSQL statistics tables from a terminal window. This project aims to..., Jianhui Lu ," Mentor  Mark Wong, gorthx, Andreas 'ads' Scherbaum ", Organization  PostgreSQL ,/archive/2021/projects/6453137933598720,https://gitlab.com/trafalgar_lu/pg_systat
49, OpenCV bindings for Julia ,"This project is the continuation of the GSoC 2020 project OpenCV bindings for Julia. In that project, bindings for most of OpenCV’s core modules were...", Archit Rungta ," Mentor  Mose' Giordano, Tim Holy ", Organization  OpenCV ,/archive/2021/projects/6455232871006208,https://github.com/opencv/opencv_contrib/pull/3009
50, KMyMoney : Integration of the new functionalities from the Alkimia library ,"KMyMoney is a cross-platform personal finance tracking app. It uses C++, Qt as its core and the UI is done using QtWidgets. KMyMoney 4.8 is equipped...", Suraj Kumar Mahto ," Mentor  ipwizard, Ralf Habacker ", Organization  KDE Community ,/archive/2021/projects/6457717576695808,https://community.kde.org/GSoC/2021/StatusReports/Suraj_Kumar_Mahto
