Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, Scan8 - Realtime frontend ,"Scan8 is a distributed scanning system for detecting trojans, viruses, malware, and other malicious threats embedded in files. The system will allow...", Shelly Suthar ," Mentor  RavinduDeSilva, Isuru Vishwanath ", Organization  SCoRe Lab ,/archive/2023/projects/KK8mBdNH,https://github.com/c2siorg/GSoC/blob/master/GSoC-2023/08-Shelly-Suthar-Scan8.md
12, Outliner Tree Element Refactoring ,This project aims to port the remaining tree elements to the new object-oriented design of the Outliner codebase. The project will involve creating..., shinbay , Mentor  Julian Eisel , Organization  Blender Foundation ,/archive/2023/projects/GkBeWVCw,https://devtalk.blender.org/t/gsoc-2023-outliner-tree-refactoring/29355/14?u=shinbay
13, User management and notifications (continuation of GSoC'22) ,"By introducing the concept of threading and based on the fact that Redis is being used to cache data, it will be easier to make more than one caching...", Mohamed Ahmed Fathy ," Mentor  Romain, emileaben ", Organization  Internet Health Report ,/archive/2023/projects/RRZKQNLm,https://github.com/mhmdahmedfathi/GSOC-23/blob/main/README.md
14, Geant4-FastSim: Transformer-based architecture for fast shower simulation ,"Calorimeter is one of the most important components of the Large Hadron Collider (LHC) experiments, detecting energy loss of particles after...", Chenguang Guan ," Mentor  Dalila Salamani, Piyush Raikwar ", Organization  CERN-HSF ,/archive/2023/projects/mQ2n3AcZ,https://gitlab.cern.ch/cguan/ml4fastsim/-/tree/autoregressive-dev?ref_type=heads
15, Chatbot Interface for Drupal Documentation and Contributor Onboarding ,"Developed the Drupal-Chatbot Module, delving deep into the Drupal ecosystem to create a module and block from scratch. This collaborative effort with...", Royal Simpson Pinto , Mentor  Yash Goel , Organization  Drupal Association ,/archive/2023/projects/V6n2jJa5,https://medium.com/@royalpinto007/work-report-google-summer-of-code-2023-journey-with-drupal-146e91dd88fc
16, ZAP: Browser Recorder ,"This project aims to address the inconvenience users face when testing websites that require pre-task activities, such as logging in. The proposed...", Aryan Gupta ," Mentor  thc202, Simon Bennetts ", Organization  OWASP Foundation ,/archive/2023/projects/lx6XL1Rd,https://www.zaproxy.org/blog/2023-09-11-browser-recorder/
17, Create a text summarization model by fine-tuning a pre-trained model with a custom dataset ,This project aims to create a high-quality custom dataset using PaLM API and create a high-quality text summarization model by fine-tuning a..., Seungjun Lee , Mentor  Shilpa Kancharla , Organization  TensorFlow ,/archive/2023/projects/qjSsWX86,https://docs.google.com/document/d/1vqR8TA_QkDzizoBcdRLlULVO8775HyEIbNgLShluzl0/edit?usp=sharing
18, Located Voice CMS ,"To the existing Liquid Galaxy Controller on Google Play Store, I am: 1. Adding the voice functionality: For default POIs via AI generated voice mp3...", Vedant Singh ," Mentor  Andreuibanez, Yash Raj ", Organization  Liquid Galaxy project ,/archive/2023/projects/n3hWZbED,https://docs.google.com/document/d/1zlpWdz4w3vOLVkALyRG4Yp7DE8aV8ru_h5QBwbnCMDY/edit?usp=sharing
19, Add ensembling methods for tiling to Anomalib ,"When tackling the challenge of detecting defects in high-resolution images, we encounter many challenges. One significant problem is the difficulty...", Blaž Rolih ," Mentor  Dick Ameln, Samet Akcay ", Organization  OpenVINO Toolkit ,/archive/2023/projects/WUSjdxGl,https://gist.github.com/blaz-r/cfaa95ff33708635fefade1d12b7a8a7
20, RooFit - Pythonic interaction with the RooWorkspace ,"RooFit uses RooWorkSpace to manage its models. Currently, the syntax to interact with RooWorkspace is completely different from Python syntax, which...", Yash Solanki ," Mentor  Jonas Rembser, Moneta ", Organization  CERN-HSF ,/archive/2023/projects/eBsTbcaN,https://yashnator.github.io/gsoc-submission
21, REST API Completion and improvement ,Developing the remaining REST APIs that are required to expose the database for the new FossologyUI. This proposal also focuses on implementing test..., Soham Banerjee ," Mentor  Gaurav Mishra, Shaheem Azmal M MD, Kaushlendra, Rohit_Pandey ", Organization  FOSSology ,/archive/2023/projects/7bIMZdQi,https://github.com/soham4abc/GSOC23
22, Identifying the Physical Process of Planet Formation (EXXA) ,"Planets form in complex, dynamic environments. The physics behind the process is not well-understood, and the limited high-quality observational data...", Jason Terry ," Mentor  Emanuele Usai, Shravan25 ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2023/projects/MYYJDFU9,https://github.com/ML4SCI/EXXA/tree/5120b8c29af5c0fa87288afa17d61ab1f7152d9c/ANOMALY_DETECTION/EXXA_Final_JTerry
23, Common API for large molecular databases ,"RADIS can handle different databases such as HITRAN, HITEMP, EXOMOL, GEISA, etc. Another open-source code, called EXOJAX, exchanged portions of code...", menasrac ," Mentor  Erwan, MinouHub, HajimeKawahara ", Organization  OpenAstronomy ,/archive/2023/projects/rKho4M6m,https://medium.com/@menasrac/the-end-of-my-google-summer-of-code-journey-8d31f989f0e6?source=friends_link&sk=2a32424a4ae65c56591f4c182b5cc82d
24, Agro Robot Swarm dashboard for Liquid Galaxy ,"The purpose of this project is to create a dashboard application that allows better control of their fields, to all farmers who want to take their...", Artur Culleres ," Mentor  Andreuibanez, Alejandro Illán Marcos, Victor Carreras, Pau Francino ", Organization  Liquid Galaxy project ,/archive/2023/projects/096FweCs,https://docs.google.com/document/d/1O2xYHiNRehPv2lAI_7w9kVmLUspu-7Ib3AwGxcu0mwU/edit
25, Improve the user-facing Carbon Explorer Output ,"Currently, Carbon Explorer's trace output is both verbose and hard to use. There are a large range of improvements that could be made here. This is...", prabhatexit0 , Mentor  Richard Smith (@zygoloid) , Organization  Carbon Language ,/archive/2023/projects/MV1y9Ngq,https://docs.google.com/document/d/1ilV5tV0wflvZ2Aph13uwiYA24a7Xfkk4NYh8qeJMhrQ/edit?usp=sharing
26, Postgres Extension Tutorial / Quick Start ,"This project aims to create a comprehensive and easy-to-follow tutorial on how to write a Postgres extension, addressing the current lack of clear...", Ishaan Adarsh ," Mentor  David Wheeler, Jimmy Angelakos ", Organization  PostgreSQL ,/archive/2023/projects/vxDUiu3f,https://gist.github.com/IshaanAdarsh/ae96669cb30806a23899cbf124f28554
27, Algorithms for Dynamical Systems ,The goals of this project is to implement two algorithmic improvements for Sage: 1) Improve current implementation of Krumm's algorithms for points..., Jing Guo ," Mentor  BenH, Alexander Galarraga ", Organization  SageMath ,/archive/2023/projects/pOEctuOr,https://guoj.org/second-gsoc.html
28, Chart library ,Data visualization is crucial for effective communication of complex information. Chart libraries simplify chart creation with customizable..., Kevin Céspedes Arancibia ," Mentor  Oleksandr ZAITSEV, Akevalion, Nour Jihene Agouf ", Organization  Pharo Consortium ,/archive/2023/projects/BDZlSnEs,https://medium.com/@kev.cespedes.arancibia/roassal3-chart-library-gsoc-2023-final-report-f529755af3a1
29, Thumbnail preview when seeking ,The idea is to add thumbnail preview on the UI while seeking. Tasks to be accomplished include: extend the preparser to take snapshot of a video..., sashachka , Mentor  Thomas Guillem , Organization  VideoLAN ,/archive/2023/projects/5WkMXiJe,https://medium.com/@aspasparagus/gsoc-2023-at-videolan-vlc-media-player-ba4c61831bc5
30, LPython: Implementing advanced data structures ,"Currently, LPython does not have full implementations of data structures such as list, dict, set. The goal of this project is to improve support for...", Virendra ," Mentor  czgdp1807, Thirumalai Shaktivel C ", Organization  Python Software Foundation ,/archive/2023/projects/AUCh9FLW,https://virendrakabra14.github.io/posts/gsoc/lpython/report/
31, Import-Export Instances on KVM ,The project adds support for importing and exporting virtual machines (VMs) from KVM Hypervisor into the CloudStack. It helps administrators better..., itsayushpandey ," Mentor  Nicolas Vazquez, Alexandre Mattioli ", Organization  Apache Software Foundation ,/archive/2023/projects/f0gpheQM,https://github.com/itsayushpandey/GSoC2023
32, Upgrading Eclipse Cargo Tracker to Jakarta EE 10 and Payara 6 ,The Eclipse Cargo Tracker project is a key part of the EE4J/Jakarta EE umbrella at the Eclipse Foundation. One of the current challenges the project..., Ojus Chugh , Mentor  Reza Rahman , Organization  Eclipse Foundation ,/archive/2023/projects/R3i5iNpL,https://medium.com/@ojuschugh1/gsoc23-work-product-submission-a9d8cabd53c
33, Backend System for Historical Audio Tour Application ,We want to build an audio tour application that highlights sites visible from MBTA's (Massachusetts Bay Transportation Authority) public..., SarahA ," Mentor  Michael Lawrence Evans, Maddie Webster ", Organization  Mayor's Office of New Urban Mechanics ,/archive/2023/projects/v3JUl21a,https://github.com/monum/history-tour-server
34, GSOC LMS Portal for Drupal ,"The ""GSOC LMS Portal for Drupal"" project aims to develop a comprehensive learning management system with Drupal for GSOC students. This system will...", Kunal Sangtiani , Mentor  Vairamuthu M , Organization  Drupal Association ,/archive/2023/projects/vkHsC85z,https://www.drupal.org/project/gsoc/issues/3383666
35, Calling the BATMAN: Free Networks on FreeBSD ,"BATMAN (Better Approach to Mobile Ad-hoc Networking), as developed and used by the Freifunk project, is a routing protocol for (primarily wireless)...", Aymeric Wibo , Mentor  Mehdi Mokhtari , Organization  The FreeBSD Project ,/archive/2023/projects/9YX3dONN,https://wiki.freebsd.org/SummerOfCode2023Projects/CallingTheBatmanFreeNetworksOnFreeBSD
36, Refactor Plus packages to utilize new Dart 3 language features - Kavan Desai ,"As the Dart community has the latest Dart 3 alpha release version, the flutter community's plus plugin needs to get upgraded with the Dart 3 new...", Kavan Devangbhai Desai ," Mentor  Majid Hajian, Abdullah Deshmukh ", Organization  Dart ,/archive/2023/projects/cyvgP38Y,https://github.com/KAVAN-DESAI/Google_Summer_of_Code-2023-Dart/blob/main/README.md
37, Deployment Of OWTF ,"I aim to deploy OWTF on AWS for easier use by users and to ease its development for developers. Also, I will improve its Docker installation, which I...", Aviral Jain ," Mentor  Mrigank Anand, Abraham Aranguren, Viyat ", Organization  OWASP Foundation ,/archive/2023/projects/dgRHwWxt,https://docs.google.com/document/d/1E8thWt7waCQ1ca8HMeo8RSOKebTNzlN7dgvnuFuCFas/edit?usp=sharing
38, Extending GraphNeuralNetworks.jl to support Temporal Graphs ,The purpose of this project is to add Temporal Graph Neural Networks (TGNNs) to GraphNeuralNetworks.jl. The first part of the project will be..., Aurora Rossi , Mentor  CarloLucibello , Organization  The Julia Language ,/archive/2023/projects/vbQaqNYW,https://docs.google.com/document/d/1YW0LTLolaesaq0EfXm6MskP_th2VHE4tGWFX0Vs5RJg/edit?usp=sharing
39, wlroots presentation scheduling ,"wlroots would benefit from a smarter frame schedule that reduces waiting between client commits and compositing, and between compositing and scanout....", Rose Hudson , Mentor  emersion , Organization  X.Org Foundation ,/archive/2023/projects/vRcNkDIJ,https://blog.krx.sh/gsoc23/final/
40, Rewrite some C modules in Rust ,"This project aims to improve VLC media player's performance and reliability by rewriting some of its modules, particularly the demuxers, in Rust...", Vikram Kangotra , Mentor  Alexandre Janniaux , Organization  VideoLAN ,/archive/2023/projects/nOGvE6dp,https://vikram-kangotra.github.io/blogs/0-a-summer-of-code-my-gsoc-2023-conclusion
41, DICOM & BioFormats ,"My project goal was to add DICOM file support to caMicroscope, a Whole Slide Image viewer. The viewer backend (OpenSlide) didn't support DICOM, so we...", cgdogan ," Mentor  Birm, Tony Pan ", Organization  caMicroscope ,/archive/2023/projects/k6l72ZaB,https://gist.github.com/CGDogan/f6e720357d503c506c02199ae8947be1
42, Dashboards to get quick statistics ,The Airavata Django Portal is a web interface to the Apache Airavata API implemented using the Django web framework. Gateway admins need period..., Saurav Kumar Jha ," Mentor  SureshMarru, Eroma Abeysinghe ", Organization  Apache Software Foundation ,/archive/2023/projects/ZptJgBGs,https://cwiki.apache.org/confluence/display/AIRAVATA/Dashboards+to+get+quick+statistics
43, Out of Core Calculations to reduce memory uses[RADIS] ,"RADIS is a fast line-by-line code for synthesizing and fitting infrared absorption and emission spectra, such as encountered in laboratory plasmas or...", Somesh Verma ," Mentor  Anand Kumar, Erwan, MinouHub ", Organization  OpenAstronomy ,/archive/2023/projects/pnYY9W0j,https://medium.com/@1someshverma/gsoc23-openastronomy-radis-implementing-out-of-core-calculations-c67a3863c0d6
44, Technical Improvements to enhance the usability of The Turing Way chapters by different user groups ,"The Turing Way is an open source, open collaboration and community-led handbook on data science. The book is hosted online in a browsable format....", Arya A ," Mentor  Malvika Sharan, Johanna Bayer ", Organization  INCF ,/archive/2023/projects/DBBe5FSs,https://github.com/the-turing-way/the-turing-way/blob/main/communications/GSoC-applications/GSoC-2023/2023-GSoC-Final-Report-arya.md
45, Greener coding: back-end development ,The project aims to integrate green coding practices into Wagtail’s direction and make concrete improvements to reduce related carbon emissions also..., AmanPandey ," Mentor  Sage Abdullah, Chris Adams ", Organization  Wagtail ,/archive/2023/projects/Zs8nVswq,https://gist.github.com/salty-ivy/fe8616a28bf7d4a577d84b646141e8a9
46, Web Components for discovering and using scientific software in the Cloud ,The Global Alliance for Genomics and Health (GA4GH) defines the Tool Registry Service (TRS) specification for the discovering and accessing research..., Assel Abzalova ," Mentor  Salihu, Anurag Gupta, Alex Kanitz, denis.yuen, Liam Beckman, Charles Overbeck ", Organization  Global Alliance for Genomics and Health ,/archive/2023/projects/u8vLOUkf,https://gist.github.com/ltwmori/dab4d1781368d24d7023aca82ef6e205
47, SimTools: Output Analysis for Monte Carlo ,"I propose completing the R package ""SimTools"" before it's ready for CRAN submissions. To equip the user with almost all types of output analysis of...", Siddharth_Pathak ," Mentor  Dootika Vats, James Flegal ", Organization  R project for statistical computing ,/archive/2023/projects/pFv8IPY0,https://github.com/dvats/SimTools/tree/Siddharth-Pathak
48, Implement a R Shiny module for Network Analysis in CellMinerCDB ,"CellMinerCDB provides a web-based resource for integrating multiple forms of pharmacological and genomic analyses, and unifying the richest cancer...", Siddharth Chaudhary , Mentor  AugustinL , Organization  National Resource for Network Biology (NRNB) ,/archive/2023/projects/9bSOdy71,https://github.com/sidd-2203/cellminercdb/tree/GSoC-Staging
49, Adaptive MIRK BVP solvers ,"Boundary value problems (BVPs) are mathematical models that arise in a variety of fields, such as economics and chemistry. BVPs are essentially...", Qingyu Qu ," Mentor  Chris Rackauckas, Yingbo Ma, Avik Pal ", Organization  NumFOCUS ,/archive/2023/projects/zLtIiHjs,https://erikqqy.github.io/2023/08/22/gsoc-final-report/
50, Converting past R Journal articles to HTML using texor ,"During GSoC 22, I worked on the texor package which converts the Legacy(LaTeX) Rjournal articles to modern(Rmarkdown) format. This year the focus...", Abhishek Ulayil ," Mentor  Di Cook, Mitchell O'Hara-Wild ", Organization  R project for statistical computing ,/archive/2023/projects/4ygPTJA9,https://rpubs.com/Abhi_1U/gsoc-23
