Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
18, Develop a drag-and-drop GUI for deep learning experimentation ,The aim is to develop a desktop application (GUI) that allows users to run their Deep Learning experiments that is integrated with PyTorch library..., Ioannis Valasakis ," Mentor  Özgür Kara, Babak Mahmoudi "," Organization  Department of Biomedical Informatics, Emory University ",/archive/2023/projects/AWlAnAvo,https://github.com/wizofe/gsoc23-emory
18, Migrate Pitivi from GTK3 to GTK4 ,"My proposal aims toward migrating Pitivi from GTK3 to GTK4. Pitivi’s UI is in GTK, an open-source, cross-platform widget toolkit. Currently, Pitivi...", Jainil Patel ," Mentor  Alex Băluț, Yatin ", Organization  Pitivi ,/archive/2023/projects/vls0nZN7,https://jainl28patel.github.io/posts/Pitivi_Gsoc_finalReport/
18, Vision Transformers for End-to-End Particle Reconstruction for the CMS Experiment ,The goal of the project is to apply and develop “end-to-end” vision transformer (ViT)-based networks for jet-flavor identification with the CMS open..., Ka Wa Ho ," Mentor  ML4SCI, Purva Chaudhari, Ruchi Chudasama, Wenyu Zhang, Alex Campbell ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2023/projects/Oosr0bT3,https://github.com/ML4SCI/E2E/tree/main/E2E_Visual_Image_Transformer_Ka_Wa_Ho
18, Improving OWASP wrongsecrets infrastructure ,The wrongsecrets project is structured in two modes the standalone app and the CTF mode. Here we will focus on OWASP/wrongsecrets-ctf-party and how..., Osama Magdy , Mentor  Ben de Haan , Organization  OWASP Foundation ,/archive/2023/projects/KJ0bkX96,https://github.com/OWASP/wrongsecrets-ctf-party/pulls?q=is%3Apr+author%3Aosamamagdy
