Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Kubernetes Multitenancy Working Group: Benchmarks ,The Kubernetes Multi-Tenancy Working Group is chartered with exploring and defining multi-tenancy models for Kubernetes. The Multi Tenancy Benchmarks..., Anuj Sharma ," Mentor  tashimi, Ryan Bezdicek, JimBugwadia ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2020/projects/4881505114914816,https://github.com/phoenixking25/gsoc-meta-k8s
2, Inject Purr Data Directly into the Web ,"Produce an WebApp frontend for PurrData so users can use it as a WebApp to visualize, edit and share pd files.", Hugo Neves de Carvalho ," Mentor  Ivica Bukvic, Jonathan Wilkes ", Organization  Purr Data ,/archive/2020/projects/4882628517298176,https://gist.github.com/hugonxc/75e0bb838b1953cfa52fa87045bf5b98#file-gsoc2020_hugocarvalho_purrdata-md
3, Programmatic YAML Modification Package ,YAML is a human-friendly data serialization language often used in configuration files. The appeal of YAML as a configuration language can be linked..., Garett Tok Ern Liang ," Mentor  jonasfj, sigurdm ", Organization  Dart ,/archive/2020/projects/4885965740441600,https://gist.github.com/walnutdust/05eab32720c759d0bf45e4f5d4299622
4, Omnichannel: Chatbot support for RASA and Dialogflow ,"The goal for this project is to integrate chatbot platforms like Dialogflow and RASA with Rocket.Chat.
These integrations are built to work with the...", Murtaza Patrawala ," Mentor  David Lassalle-1, Marcos Defendi, Renato Becker, Steve Stetak ", Organization  Rocket.Chat ,/archive/2020/projects/4890502735855616,https://github.com/murtaza98/GSoC
5, Hybrid App supporting Image processing ,The objective of the project was to develop a mobile application that can not only avail OpenEMR features to increase accessibility but can also..., im-Amitto ," Mentor  David Vu, Brady Miller, Rachel Ellison, stephen waite, Asher Densmore-Lynn ", Organization  OpenEMR ,/archive/2020/projects/4890541860323328,https://www.open-emr.org/blog/gsoc-2020-hybrid-app/
6, Extending the Grafana Integration of Performance Co-Pilot ,"Goal of this project is to improve and build upon existing Grafana intergration for Performance Co-Pilot.

Developing a reactive dashboard  and using...", Miroslav Foltýn ," Mentor  Jason Koch, Andreas Gerstmayr ", Organization  Performance Co-Pilot ,/archive/2020/projects/4890837676195840,https://github.com/Erbenos/gsoc-2020
7, CodeLabz ,"CodeLabz is a platform that provides users (organisations, individuals) to create and engage in online tutorials. It will be developed using Google...", Thisura Rathnayake ," Mentor  Dinith Minura, Wathsara Daluwatta ", Organization  SCoRe Lab ,/archive/2020/projects/4891346864701440,https://github.com/scorelab/GSoC/blob/master/GSoC-2020/Thisura-Rathnayake-CodeLabz.md
8, Build-integration and Badges for Hackage ,"Hackage have a dedicated Builder application which builds the package, documentation and report same to the hackage server. While this information...", Shubham Awasthi ," Mentor  hvr, Gershom Bazerman ", Organization  Haskell.org ,/archive/2020/projects/4891990338043904,https://awasthishubh.github.io/gsoc-2020-haskell
9, Mobile Wallet - Android Application Version 4.0 ,Mobile Wallet is an Android-based framework for digital wallet use cases based on top of the Apache Fineract 1.x platform. The project follows the..., Devansh Aggarwal ," Mentor  Shivansh Tiwari, Naman Dwivedi, RahulJha ", Organization  The Mifos Initiative ,/archive/2020/projects/4892175592062976,https://gist.github.com/devansh-299/e2041c07d9ab55a747391951e9090df4
10, Rocket.Chat Alexa Skill and Google Action Improvements ,This project aims to enable all the essential functionalities of Rocket.Chat to be accessed through any Alexa and Google Assistant device by creating..., Adarsh Naidu ," Mentor  Weng Wei, Ashish Jha, Prajval Raval ", Organization  Rocket.Chat ,/archive/2020/projects/4893253058428928,https://gist.github.com/AdarshNaidu/5abde1a3bcfa589f778ef58c6c309bc1
11, Solar Weather Forecasting using Linear Algebra ,The goal of this project is to develop a model for forecasting the likelihood that an Active Region on the sun would produce a solar flare in the..., Raahul Singh ," Mentor  Sophie Murray, dpshelio, Shane Maloney, Monica Bobra ", Organization  OpenAstronomy ,/archive/2020/projects/4893913812303872,https://gist.github.com/Raahul-Singh/907e5af7c568a94cbb313200f034916f
12, Biome-specific Content Enhancements for Terasology ,"Currently in Terasology, changing biomes only serve as a change in background of the game.This project aims to change this and give some of these...", ktksan ," Mentor  Niruandaleth, Arthur Casals, Skaldarnar ", Organization  The Terasology Foundation ,/archive/2020/projects/4895180290785280,https://forum.terasology.org/threads/biome-specific-content-weekly-updates.2322/post-16881
13, Android: Separate and modularize interpreter and IDE in Pocket Code (refactoring) ,"Modularize Pocket Code so that we end up with one separate module for each the IDE and the Interpreter.
In Pocket Code the IDE is seen as the...", DinosaurierRex ," Mentor  Matthias Müller, Christian Schindler, PlantinumX, Patrick Gaisberger ", Organization  Catrobat ,/archive/2020/projects/4897791127584768,https://github.com/DinosaurierRex/Catroid/blob/gsoc-documentation/GsocDocumentation/gsoc-ds-documentation.md
14, OpenEXR: Separate Imath Repository Proposal ,This project entails the separation of OpenEXR's Imath library into its own repository. This will allow for it to be used by other projects and..., Owen Thompson ," Mentor  Aloys Baillet, Cary Phillips ", Organization  Academy Software Foundation (ASWF) ,/archive/2020/projects/4898327193190400,https://gist.github.com/oxt3479/13a66dac028fc920b27eb6750310f088
15, Healthcare-Researcher-Connector (HRC): A Federated Learning package for bridging the gap between Healthcare providers and researchers ,"Nowadays, sharing and use of human biomedical data is heavily restricted and regulated by multiple laws. Such data-sharing restrictions allow keeping...", Srijan Verma ," Mentor  Dmitry Petrov, Dymitr Nowicki, Vlada Tyshchenko, Anton Kulaga ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2020/projects/4898360579850240,https://github.com/vermasrijan/srijan-gsoc-2020
16, Support Java 11 for jpf-core ,JPF is a model checking tool for Java applications. It is a Virtual Machine (VM) for Java bytecode which executes the system under test (SUT). The..., Yuvaraj Anbarasan ," Mentor  Franck van Breugel, Pavel Parizek, Cyrille Artho ", Organization  The Java Pathfinder Team ,/archive/2020/projects/4899232022003712,https://yuvaraj-anbarasan.github.io/gsoc-2020/gsoc_work_report.html
17, Improving the pbench integration ,This project involves advancing the performance analysis capabilities provided by the PCP integration within the pbench benchmarking and analysis..., Ashwin Nayak U ," Mentor  Peter Portante, Nathan Scott, Nick Dokos ", Organization  Performance Co-Pilot ,/archive/2020/projects/4899821304938496,https://gist.github.com/not4win/7379cf72ffef6d582257315354b70611
18, Upgrade WebdriverIO to the latest version for all repositories ,"MediaWiki uses WebdriverIO, an open-source test automation framework, as it’s primary testing framework. WebdriverIO v6.0 was released just a few...", Vidhi Mody , Mentor  Željko Filipin , Organization  Wikimedia Foundation ,/archive/2020/projects/4902488446074880,https://vidhi-mody.netlify.app/blog/2020-08-26-gsocpedia-final-chapter/
19, User Interface for Airavata Managed File Transfer Service ,Airavata Managed File Transfer (MFT) (https://github.com/apache/airavata-mft) is the Apache Airavata’s own Data Movement Implementation Framework to..., Akhil nagulavancha ," Mentor  Suresh Marru, Dimuthu Wannipurage, Eroma Abeysinghe ", Organization  The Apache Software Foundation ,/archive/2020/projects/4904320115408896,https://cwiki.apache.org/confluence/display/AIRAVATA/User+Interface+for+Airavata+Managed+File+Transfer+Service
20," SIMDe : Add implementations of ISA extensions (SSE4.2 and AVX512) and NEON implementations of SSE4.1,SSE4.2,SSE3,SSSE3 ISA extension ",The project deals with writing portable implementations for SIMD ISA extensions SSE4.2 and AVX-512 functions and NEON implementations for..., Hidayat Ullah Khan ," Mentor  Jun Aruga, Evan Nemerson, Michael R  Crusoe ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2020/projects/4905563541995520,https://masterchef2209.wordpress.com/2020/08/26/final-work-product-submission-report-google-summer-of-code-2020/
21, Implementation of Vector Integration ,"My project aims at adding the functionality of vector integration over Curves, Surfaces and Volumes.
Currently sympy.vector package supports basic...", Faisal Riyaz ," Mentor  Francesco Bonazzi, Divyanshu Thakur ", Organization  SymPy ,/archive/2020/projects/4906175541280768,https://gist.github.com/friyaz/2a5e4b53214775b41076e142bf4b9fa8
22, Implementing Pen Bricks and UI & Usability Improvements for 'Pocket Code' (Catty) - iOS Implementation of Catrobat language ,Pen Bricks will allow users to draw in a running Catrobat scene by controlling the motion of a sprite or object from the scripts. This project..., Neel Makhecha ," Mentor  Laura Rössl, Thomas Ploner, Michael Herold, Alessa Angerschmid ", Organization  Catrobat ,/archive/2020/projects/4908192061980672,https://gist.github.com/neel-makhecha/35357892bcc16978c47f1dcfb7ac53f8
23, Implementation of a FLIF Codec in libavcodec ,"Free Lossless Image Format (FLIF) is a relatively new lossless image format which claims to have a higher
compression ratio than most conventional...", aghorui ," Mentor  darkapex, Thilo Borgmann ", Organization  FFmpeg ,/archive/2020/projects/4908582367133696,https://gist.github.com/daujerrine/7dba27669a997d6b38c33141b2893198
24, Aggregation: Workflows on Groups of Jobs (signac-flow) ,This project enhances the workflow system of the signac framework by allowing the users to aggreagate over group(s) of jobs., Hardik Ojha , Mentor  Bradley Dice , Organization  NumFOCUS ,/archive/2020/projects/4911841005797376,https://signac.io/gsoc/2020/08/22/gsoc-hardik-blog-6.html
25, Development of a system that generates spatial SBML models using deep learning ,This project aims at creating and implementing a system that automatically generates various spatial SBML models by comprehensively segmenting..., Medha Bhattacharya ," Mentor  Kaito Ii, Akira Funahashi, tokkuman ", Organization  National Resource for Network Biology (NRNB) ,/archive/2020/projects/4913136240427008,https://docs.google.com/document/d/1SbEAJ45XClPG57L4TEGGds2H71Pwnhr3um2B09u1rG0/edit?usp=sharing
26, Take migration in Salt virt module to the next level ,Salt offers a nice wrapper around libvirt. However the migration functions are calling virsh and not exposing all options. This project is about..., - Radostin Stoyanov ," Mentor  Pavel Hrdina, Akm0d, Cédric Bosdonnat ", Organization  libvirt ,/archive/2020/projects/4913175331340288,https://www.redhat.com/archives/libvir-list/2020-August/msg01094.html
27, Converting Destination: Sol systems to use ECS ,"This project starts the transition of Destination: Sol systems from OOP design to Entity-Component-System architecture, using the new Gestalt...", Isaac lichter ," Mentor  Rasmus Praestholm, Arav Singhal, Jindřich Dítě/Adrijaned, Arthur Casals, NicholasBatesNZ ", Organization  The Terasology Foundation ,/archive/2020/projects/4915727984754688,http://destinationsol.org/2020/08/27/gsoc-wrap-up.html
28, Alternative Broker Implementation based on Apache Kafka ,Knative eventing is a system that is designed to address a common need for cloud-native development and provides composable primitives to enable..., Pierangelo Di Pilato ," Mentor  Ali Ok, Francesco Guardiani ", Organization  JBoss Community ,/archive/2020/projects/4918539275730944,https://gist.github.com/pierDipi/d81374794e58845ac79df03f33c41fb7
29, GDScript documentation generation system ,"GDScript is a high-level, dynamic typed python like language. It's one of the supported language of Godot Engine developed by it's community.
The...", Thakee Nathees ," Mentor  George Marques, Ankit Priyarup ", Organization  Godot Engine ,/archive/2020/projects/4920748767969280,https://github.com/ThakeeNathees/GSoC-2020
30, Create F-Droid build for React Native Android & CI Jobs Automation ,The Rocket chat team has been sincerely working on improving the Android App by regularly adding great features and making them available to users..., Govind Dixit ," Mentor  Djorkaeff Alexandre, Diego Mello ", Organization  Rocket.Chat ,/archive/2020/projects/4921183499190272,https://gist.github.com/GOVINDDIXIT/0abe04f23ca628ae06c4e884d8caaf08
