Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, BeamSQL aggregation analytics functionality ,This project aims to add support for aggregation analytics functions (a.k.a window functions) to the SQLBeam module of the Apache Beam project. The..., John Mora , Mentor  Rui Wang , Organization  The Apache Software Foundation ,/archive/2020/projects/6286692517937152,https://github.com/apache/beam/pull/11975
2, Algorithm Flow Visualizer ,"This project aims to build an algorithm flow visualizer, with the following features in focus

Flow control Visualisation, less of a focus on...", Vishwesh Kumar , Mentor  Carlos Fernandez Sanz , Organization  CCExtractor Development ,/archive/2020/projects/6287182177763328,https://github.com/vishwesh-D-kumar/AlgorithmFlowVisualizer
3, Make SwagLyrics Great Again ,"The SwagLyrics suite of repositories is an ecosystem of backend applications, a couple of python libraries, a chrome web extension (soon!) and even a...", Aadi Bajpai ," Mentor  thealphadollar, canihavesomecoffee ", Organization  CCExtractor Development ,/archive/2020/projects/6288033017495552,https://www.notion.so/Google-Summer-of-Code-62e65c6358454bbfa3759a3aff780e9d
4, User-centric work towards making Zulip greater for open source communities. ,"This proposal consists of  bundles of projects aimed primarily at open source communities using Zulip along with various user centric features.
They...", Ryan Rehman ," Mentor  Shubham Dhama, Pragati Agrawal ", Organization  Zulip ,/archive/2020/projects/6288879998468096,https://gist.github.com/ryanreh99/270a7a15e7980d2409562c5a7a085349
5, Roku Reference Channel ,The aim is to build an open source Roku Channel Template that can be used by budding content creators to deploy on the Roku platform without too much..., Anant Shukla , Mentor  Carlos Fernandez Sanz , Organization  CCExtractor Development ,/archive/2020/projects/6290003400851456,https://github.com/Keepingshtum/CP2
6, Improvement of the Car Selection Process in the enviroCar Android App ,enviroCar App is currently in fully functional state yet there are some issues which allows users to create artificial types of cars with arbitrary..., ARVIND NEGI ," Mentor  Ann Hitchcock, dewall ", Organization  52° North GmbH ,/archive/2020/projects/6293340623994880,https://blog.52north.org/2020/08/31/improvement-of-car-selection-process-in-envirocar-app-final-blog-post/
7, Platform Channel Sample App ,The samples repo in the flutter is a place where every Flutter enthusiast can find flutter examples on various topics from animation to state..., Ayush Bherwani ," Mentor  Andrew Brogdon, Brett Morgan ", Organization  Dart ,/archive/2020/projects/6297877619408896,https://medium.com/flutter/platform-channel-examples-7edeaeba4a66
8, Improving compmodelmatch.org ,This project intends to make several improvements to compmodelmatch platform which will improve its performance and also add features such as ORCID..., Sahil Jha ," Mentor  Danny Fryer, Michael Blinov ", Organization  National Resource for Network Biology (NRNB) ,/archive/2020/projects/6297916743876608,https://github.com/sjha2048/GSoC-2020
9, Adaptive Grid/Form Widget ,Applications can have forms and tables which are a rigid layout to present. Such large rigid layouts can prevent applications from reaching small..., Ujjwal Kumar , Mentor  Adrien Plazas , Organization  GNOME ,/archive/2020/projects/6298212559749120,https://medium.com/@ujjwalkumar0501/google-summer-of-code-2020-874d35f961b0
10, ruTorrent Mobile Interface ,The project demands a flutter application for ruTorrent web interface. The application will communicate with ruTorrent's PHP back-end to display the..., Ritik Harchani , Mentor  Carlos Fernandez Sanz , Organization  CCExtractor Development ,/archive/2020/projects/6298721748254720,https://github.com/CCExtractor/rutorrent-flutter
11, Websocket support IgniteRealtime Smack ,"XMPP RFCs and Specifications define connection establishment over TCP, BOSH and websockets. Smack currently establishes connection between Server and...", Aditya Borikar ," Mentor  Florian Schmaus, Paul Schaub ", Organization  XMPP Standards Foundation ,/archive/2020/projects/6299365221597184,https://adiaholic.github.io/gsoc2020/
12, Supporting the ‘maps’ parameter in TemplateData Editor (GUI) ,Bringing the 'maps' parameter with its full functionality to the TemplateData GUI editor to make it easier for the average non-technical user to..., Adham Khatean ," Mentor  Tchanders, Marielle Volz ", Organization  Wikimedia Foundation ,/archive/2020/projects/6299550475616256,"https://www.mediawiki.org/wiki/User:AdhamKhatean/Blogs/GSoC_2020_work_submission,_Wikimedia:_Support_%27maps%27_parameter_in_TemplateData_Editor_(GUI)"
13, Custom Performance Monitors and Debugger Plugins in Godot Engine ,"This project adds support for Custom Performance Monitors and Debugger Plugins to Godot. Just like built-in performance monitors, it tracks...", Simpu ," Mentor  Fales, mhilbrunner ", Organization  Godot Engine ,/archive/2020/projects/6300627941982208,https://gist.github.com/simpuid/80257ea6e1997a703096f782a4acf9de
14, Depth Fusion for large scale environments ,This project aims to modify  Kinect  Fusion by implementing a  hash-based  TSDF  volume and a global pose optimization strategy for camera tracking..., Akash Sharma-2 , Mentor  Rostislav Vasilikhin , Organization  OpenCV ,/archive/2020/projects/6301288695857152,https://akashsharma02.github.io/pages/opencv-gsoc.html
15, Protein sequence and structural analysis CWL pipeline for comparative biology ,"While there are a multitude of open source ML methods for prediction of various structural or biological related attributes, there are no open source...", Eliza Martin ," Mentor  Dymitr Nowicki, Vlada Tyshchenko, Anton Kulaga ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2020/projects/6302555174338560,https://github.com/eliza-m/CrossSpeciesWorkflow/blob/GSOC2020/GSOC2020_final_report.md
16, LibVMI as a Unikraft Application ,"Virtual Machine Introspection applications often execute on the same privilege level as the hypervisor, which can have disastrous security...", felix b ," Mentor  Tamas Lengyel, Sergej Proskurin ", Organization  The Honeynet Project ,/archive/2020/projects/6305166011138048,https://github.com/FelixBer/unikraft
17, CLI: Tooling ,"My contributions majorly include the most crucial things for the CLI ( webpack-cli ) like -
allowing multiple types of same arguments e.g   --stats...", Nitin Kumar ," Mentor  Rishabh Chawla, anshumanv, Dhruvdutt Jadhav, James ", Organization  webpack ,/archive/2020/projects/6305702076743680,https://github.com/webpack/webpack-cli/projects/6
18, Swift (Server) Tracing ,"Libraries for Logging and Metrics, embraced by the Serverside Swift Work Group, have enabled many Swift projects to simplify their code bases by...", slashmo ," Mentor  Konrad ‘ktoso’ Malawski, Tom Doron ", Organization  Swift ,/archive/2020/projects/6305735463403520,https://forums.swift.org/t/current-state-of-swift-tracing/39830
19, Implementation of Landscape mode for Catty ,I would like to implement the landscape mode for the iOS Version of Pocket Code. The User should be able to choose between portrait and landscape..., Stefan Bortolas ," Mentor  GatCode, Laura Rössl, Thomas Ploner, Stefan Painhapp ", Organization  Catrobat ,/archive/2020/projects/6306552446713856,https://github.com/Bortol15/Catty/blob/CATTY-Documentation-gsoc/LandscapeModeDocumentationGSoC.md
20, Prometheus: Extending promtool for formatting PromQL expressions and YAML structure in rules files ,"Prometheus is a monitoring tool that monitors the specified targets, scrapes the system and application metrics at regular intervals, evaluates rules...", Harkishen Singh ," Mentor  Ganesh Vernekar, Tobias Guggenmos ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2020/projects/6306606905556992,https://github.com/prometheus/prometheus/pull/7779
