Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
30, Writing bootloader code for booting from BTRFS ,"ReactOS has support for reading and writing to btrfs partitions, but bootloader does not support btrfs. I want to implement reading btrfs partitions...", Victor Perevertkin ," Mentor  Pierre Schweitzer, Hermès Bélusca-Maïto, Thomas Faber, sanchaez ", Organization  ReactOS ,/archive/2018/projects/6237390213480448,https://www.reactos.org/blogs/gsoc-2018-final-report
31, Ankita Khurana Proposal - The Humanitarian OpenStreetMap Team (HOT) ,The Humanitarian OpenStreetMap Team (HOT) applies the principles of open source and open data sharing for humanitarian response and economic..., Ankita Khurana ," Mentor  Sean Harkins, Nate Smith ", Organization  Digital Impact Alliance ,/archive/2018/projects/6237707168645120,https://github.com/AnkitaKhurana/Google-Summer-Of-Code-2018
32, Mifos-Mobile - App Version 3.0 ,"This year the project aims to extend the services provided to the end-user customer by   -

Adding a chat extension to improve communication between...", Manish  Kumar , Mentor  Rajan Maurya , Organization  The Mifos Initiative ,/archive/2018/projects/6238891237441536,https://gist.github.com/ivary43/2021a4f8b9202884e7ed52128cedcccf
33, Performance Linting for Juno ,"Julia is capable of delivering very good performance (in many cases on par with optimized C), but some of the concepts that enable this performance...", Sebastian Pfitzner ," Mentor  Avik Sengupta, Christopher Rackauckas, bmharsha, Mike Innes ", Organization  NumFOCUS ,/archive/2018/projects/6239403278073856,https://pfitzseb.github.io/blogposts/gsoc-final-2018
34, Patient Clinical Summary Enhancement ,The Patient Clinical Summary generates a summary that is being displayed on the patient dashboard which is helpful for the providers to make clinical..., Dileka Madushan ," Mentor  Samuel Mbugua, Martin Were ", Organization  OpenMRS ,/archive/2018/projects/6240189928177664,https://medium.com/@dilekamadushan/gsoc-2018-patient-clinical-summary-enhancement-eb1cdd6a2b35
35, SQL Database for ATF tests results with online query and statistics page ,"This project aims for :
Creating a tool that takes XML Test results , generated by the Automated Testing Framework (ATF), and inserts it to a...", Nizar Benshaqi ," Mentor  S.P.Zeidler, Martin Husemann ", Organization  The NetBSD Foundation ,/archive/2018/projects/6241075161202688,https://github.com/NBens/TestsTrackingSystem
36, Enhancements for ipptool ,The project involves the task of enhancing the ipptool where I will be writing ipptool scripts in order to cover operations and attributes that are..., Akash_Sharma ," Mentor  Smith @ PWG, mdannyb, Ira McDonald, Aveek Basu ", Organization  The Linux Foundation ,/archive/2018/projects/6241757859676160,https://github.com/akashs-india/ippsample/wiki/Google-Summer-of-Code-2018-%7C-The-Linux-Foundation---Enhancements-for-Ipptool
37," Model Import, Export and Computer Vision in Julia ","In the upcoming summers, I aim to achieve six objectives in three different fields. These are:
1. Model Import :
I plan on making a reader for...", Ayush Shridhar ," Mentor  Mike Innes, Phil Tomson, Christopher Rackauckas ", Organization  NumFOCUS ,/archive/2018/projects/6242927298740224,https://ayush1999.github.io/blog/blog6.html
38, Kannada-Marathi language translation ,I am adding a new language pair (Kannda-Marathi) to Apertium., Vidyadheesha D N ," Mentor  Shardul Chiplunkar, Vinit Ravishankar ", Organization  Apertium ,/archive/2018/projects/6243685763121152,http://wiki.apertium.org/wiki/Apertium-kan-mar
39, ROOT package manager ,"ROOT is the data processing framework created at CERN - at the heart of the research on high-energy physics. Every day, thousands of physicists use...", Ashwin Samudre ," Mentor  Vassil, Oksana Shadura, Brian Bockelman ", Organization  CERN-HSF ,/archive/2018/projects/6244789099954176,https://kiryteo.github.io/2018-08-12-GSoC-2018-Report/
40, Expand Peruse Creator’s Abilities ,Peruse is a comic reader application from KDE. The capabilities of Peruse creator application is very limited now.The project aims to increase the..., Mahesh S Nair , Mentor  leinir , Organization  KDE Community ,/archive/2018/projects/6245396569391104,https://github.com/mahesh6947/PeruseGSoCworks.git
41, Collect Polyhedral Benchmarks ,"Currently, Polly’s performance is measured on PolyBench benchmark. PolyBench does not cover all of the possible kernels so we may miss out some...", Pankaj Kukreja ," Mentor  Michael Kruse, Brian Homerding ", Organization  Polly Labs ,/archive/2018/projects/6247142943358976,http://pollylabs.org/gsoc2018/Collect-Polyhedral-Benchmarks.html
42, A Platform for Algorithmic Composition on p5.js-sound ,"p5.js, and Processing in general, have been revolutionary tools in the world of creative coding. For visual artists, there are few programmatic tools...", Chan Jun Shern , Mentor  Jason Sigal , Organization  The Processing Foundation ,/archive/2018/projects/6250727496220672,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/junshern_gsoc_2018.md
43, R Interface to Ideogram.js Library ,"This project aims to provide an R interface to Ideogram.js, integrate it with bioconductor infrastructures and possibly provide an interactive...", Tim Yu ," Mentor  Jialin Ma, Eric Weitz, Freeman Wang ", Organization  R project for statistical computing ,/archive/2018/projects/6253207772725248,https://github.com/Tim-Yu/ideogRam
44, Multi modal Egocentric Perception (with video and eye tracking data) ,This project aims to tackle the problem of egocentric activity recognition based on the information available from two modalities which are video and..., Gyanesh Malhotra ," Mentor  Mehul Bhatt, Rajesh Kasturirangan, Jakob Suchan ", Organization  Red Hen Lab ,/archive/2018/projects/6253549826605056,https://bitbucket.org/gyanesh-m/gsoc_2018_redhenlabs/src
45, Direct3D - Automated game benchmarks ,"Wine is a compatibility layer capable of running Windows applications on several POSIX-compliant operating systems. Thanks to Wine, lots of Windows...", Dimitris Gounaridis ," Mentor  Aaryaman Vasishta, Stefan Dösinger ", Organization  The Wine Project ,/archive/2018/projects/6255317272756224,https://github.com/moihack/wineSHOCK/
46, Improve the desktop and the Android version of KStars ,Brief explanation: KStars has a mature codebase with well-written C++ for a desktop and a mobile client. The applicant would like to contribute..., kecsap , Mentor  Jasem Mutlaq , Organization  KDE Community ,/archive/2018/projects/6256557310345216,https://community.kde.org/GSoC/2018/StatusReports/kecsap
47, Metadata Label Support for instrumented Applications ,This project will explore extending a new feature for the Performance Co-Pilot (PCP). PCP is an open source framework at the system level that..., Guillem Lopez Paradis ," Mentor  Nathan Scott, Suyash, Ryan Doyle ", Organization  Performance Co-Pilot ,/archive/2018/projects/6257093577277440,https://medium.com/@guillem812/google-summer-of-code-2018-final-report-1f0954ff4433
48, Verifying signatures of pdf files ,Okular should provide information about signatures if a pdf document has been signed. The poppler library used by Okular to render pdf files does..., Chinmoy Ranjan Pradhan , Mentor  Albert Astals Cid , Organization  KDE Community ,/archive/2018/projects/6259018662150144,https://community.kde.org/GSoC/2018/StatusReports/chinmoyrp
49, Solvers: Completing Solveset ,One of the major features of any Computer Algebra System is solving equations. Sympy too have a powerful solve function that can solve a lot of..., Yathartha Anirudh Joshi , Mentor  Amit Kumar , Organization  SymPy ,/archive/2018/projects/6261947964063744,https://gist.github.com/Yathartha22/416990ceacca18b20cf1a64687e34125
50, Improve Demo creation in Origami ,Cloud-CV is an open source cloud platform with the aim to make AI research reproducible. Origami (previously called CloudCV-fy your code) is an..., fristonio ," Mentor  Harsh Agrawal, Deshraj, Avais Pagarkar, Utkarsh Gupta ", Organization  CloudCV ,/archive/2018/projects/6263373423443968,https://fristonio.github.io/2018/08/10/gsoc18-final-report.html
