Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Adding 'User' search filters to the existing filter menu ,The User filter’s purpose is to display edits made by particular users. It will be added to the main filter panel. Desired features include the..., Hagar Shilo , Mentor  Moriel Schottlender , Organization  Wikimedia Foundation ,/archive/2018/projects/6702185937108992,https://gist.github.com/strayblues/8c22a4e3be7cbded4ab1808f8639d945
2, CLocal Azure ,An emulation engine for Azure services to try out in local environment, Lakindu Gunasekara ," Mentor  Rumesh Hapuarachchi, Lasitha Petthawadu, Charitha Elvitigala, Rajika Abeyrathne ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/6714490414432256,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Lakindu_Gunasekara-CLocal_Azure.md
3, P5.js WebGL Updates ,This project would build upon P5.js’ webGL functionality with a focus on helping the beginning coder understand how the computer represents and..., Aidan Nelson , Mentor  Kate Hollenbach , Organization  The Processing Foundation ,/archive/2018/projects/6720556116213760,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/aidannelson_gsoc_2018.md
4, Rich Text Editor Upgrade ,"The aim of this project is to upgrade Oppia’s Rich Text Editor (RTE), which authors use to create lesson content. The current RTE, based on...", Nitish Bansal , Mentor  Allan Zhou , Organization  Oppia Foundation ,/archive/2018/projects/6723359119245312,https://bansalnitish.github.io/gsoc-post/
5, CLocal GCP ,CLocal gcp will be a tool which can be used to test Google cloud products locally before running them in the actual cloud platform. And later..., Dilantha Wijayarathne ," Mentor  Rumesh Hapuarachchi, Lasitha Petthawadu, Charitha Elvitigala, Rajika Abeyrathne ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/6725478417170432,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Dilantha_Wijayarathne-CLocal_GCP.md
6, Building a testing & benchmarking environment for Prometheus ,"My project aims to benchmark Prometheus & test Prometheus’s Kubernetes & Consul Service Discovery in an automated & real-time environment.
This will...", Harsh_Agarwal ," Mentor  Krasi Georgiev, gouthamve ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2018/projects/6728419798679552,https://sipian.github.io/blogs/google-summer-of-code-with-prometheus.html
7, Extending Generalized Barycentric Coordinates ,This project aims at providing another two powerful generalized barycentric coordinates Harmonic coordinates and Maximum Entropy coordinates that..., Keyu Chen , Mentor  Dmitry Anisimov , Organization  CGAL Project ,/archive/2018/projects/6730399912820736,https://github.com/CGAL/cgal/issues/3272
8, Convert Bears to Aspects Project ,"This project is part of adding the 'aspect' functionality to coala-bears.
Through this functionality coala users will no longer have to worry about...", Pareksha Manchanda ," Mentor  Jami Schwarzwalder, Tasya Aditya Rukmana, Adhika Setya Pramudita ", Organization  coala ,/archive/2018/projects/6736178522882048,https://projects.coala.io/GSoC/2018/StatusReport/pareksha
9, Integrate an open source Laboratory Information Management System ,The integration of a LIMS has quite a number of weighted benefits for the community that is making use of the EHR. The management of laboratory..., Anirudh Singh ," Mentor  harley tuck, Terry ", Organization  LibreHealth ,/archive/2018/projects/6739115072552960,https://github.com/LibreHealthIO/lh-ehr/pull/1204
10, CPU Race for Particle Hunting ,"Investigate the viability of xtensor, a multi-dimensional array package which aims to bring the API feeling of NumPy to C++, in the ACTS...", Antares ," Mentor  Hadrien Grasland, Andreas Salzburger, David Chamont, David ROUSSEAU ", Organization  CERN-HSF ,/archive/2018/projects/6739749788188672,https://gitlab.in2p3.fr/Antares/xtensor_experiments
11, Storage integration with Google Drive and/or Dropbox ,Integration with Google cloud storage is a long requested feature in Rocket.Chat. This project aims to integrate Google Drive and Dropbox storage..., Nikhil Kaushik ," Mentor  Marcelo Schmidt, Martin Schoeler ", Organization  Rocket.Chat ,/archive/2018/projects/6741196252643328,https://gist.github.com/c0dzilla/c393b19d98daad2a7e0ec313c502b751
12, Modernising Error Pages ,"The Rails website and welcome page was redesigned. However, the current design of error pages doesn't follow the new style. The new styling can be...", Yao Jie Lim , Mentor  Genadi Samokovarov , Organization  Ruby on Rails ,/archive/2018/projects/6742288784949248,https://gist.github.com/causztic/21bbd396251f7c16dec81ef67a153f11
13, Social Media Integration and Leaflet Environmental-Layers Library . ,"People are increasingly engaging with Public Lab community and questions via Twitter . This project helps in : 
 Generating more content to PublicLab...", Sagarpreet Chadha ," Mentor  Stevie Lewis, jywarren, Bronwen Densmore ", Organization  Public Lab ,/archive/2018/projects/6744082470666240,https://gist.github.com/sagarpreet-chadha/209ad37ca653d5bf3137bb146f8eff45
14, Add GPU computations to uBLAS ,"UBlas is one of the most respectable linear algebra libraries but it still lacks doing the matrix computations on GPU.
My proposal is to provide...", Fady Essam , Mentor  Stefan Seefeld , Organization  Boost C++ Libraries ,/archive/2018/projects/6748874311991296,https://gist.github.com/FadyEssam/2407043523fcfed32ebc46bd25b59fbb
15, Improvements and Addition of new features in the question tool ,My project proposal is to make the tool more user-friendly and adding features which will help in a more meaningful discussion among people. This..., Salil Jain ," Mentor  Justin Clark, Ellen Popko ", Organization  Berkman Klein Center for Internet & Society at Harvard University ,/archive/2018/projects/5644570842890240,https://docs.google.com/spreadsheets/d/1rZs-VR5nKqHekUj7Zin1vHD0ZhFb2FlImDVo11SeEmY/edit?usp=sharing
16, Port keyboard input modules to Qt Quick and expand scope to cover input method configuration for System Settings ,Users of Plasma Desktop Environment expect to find all their necessary system configurations through the System Settings application. So it plays an..., Gun Park ," Mentor  Eike Hein, Marco Martin ", Organization  KDE Community ,/archive/2018/projects/5644660902985728,https://phabricator.kde.org/D14796
17, Improve Core Animation implementation and integrate it into AppKit ,"GNUstep is a console, desktop and web application development framework for development using Objective-C. It is based on OPENSTEP specification, and...", Stjepan Brkić ," Mentor  Fred Kiefer, Ivan Vučica ", Organization  GNU Project ,/archive/2018/projects/5647201107705856,https://gist.github.com/whiteShtef/efe8b94444946bde1bd3fa241071c8b2
18, Adding End-To-End Encryption to matrix-python-sdk ,"Goal
This project aims at fully implementing end-to-end encryption in matrix-python-sdk, following 
the official implementation guide and making use...", Valentin D. , Mentor  Richard van der Hoff , Organization  Matrix.org ,/archive/2018/projects/5647432767504384,https://gist.github.com/Zil0/25c54d8380a300bc1dfb8f7e6b03de5f
19, Conda-Forge Bot for Automatic Updates of Recipes ,"Conda-forge is a collection of recipes, build infrastructure, and distributions for the conda package manager that makes it easy for developers to...", Justin Calamari ," Mentor  CJ Wright, Filipe Fernandes, msarahan ", Organization  NumFOCUS ,/archive/2018/projects/5649684605435904,https://justcalamari.github.io/jekyll/update/2018/08/10/worksubmission.html
20, Benchmarking graph libraries and optimising algebraic graphs ,A graph represents a key structure in computer science and they are known to be difficult to work with in functional programming languages. Several..., Alexandre Moine ," Mentor  Andrey Mokhov, Alois Cochard ", Organization  Haskell.org ,/archive/2018/projects/5650235770535936,https://blog.nyarlathotep.one/2018/08/gsoc-results/
21, Full support of Python 3 in GRASS GIS ,The current GRASS GIS version has partial support for Python 3. This project aims to update core GRASS components for Python 3 and update all the..., Sanjeet Bhatti ," Mentor  lucadelu, Anna Petrasova ", Organization  OSGeo ,/archive/2018/projects/5652161459388416,https://lists.osgeo.org/pipermail/soc/2018-August/004186.html
22, Add New License Submittal Feature to Online Tools ,"The aim of this project is to design and develop new features to an existing SPDX web application (https://github.com/spdx/spdx-online-tools), that...", Galo Castillo ," Mentor  Rohit Lodha, Gary O'Neall ", Organization  SPDX ,/archive/2018/projects/5653041055268864,"https://github.com/spdx/spdx-online-tools/wiki/Online-SPDX-New-License-Requests-Submittal,-Google-Summer-of-Code-2018"
23, Jenkins Remoting over Message Bus/Queue ,"Current versions of Jenkins Remoting are based on the TCP protocol. If it fails, the agent connection and the build fails as well. There are also...", Pham Vu Tuan ," Mentor  Supun Wanniarachchi, Oleg Nenashev ", Organization  Jenkins project ,/archive/2018/projects/5655266787852288,https://jenkins.io/projects/gsoc/2018/remoting-over-message-bus/
24, Bit Error Ratio Analyzer using LiteX ,Bit error ratio testers are used to test the quality of signal trans-reception. They are routinely used to test boards with high-speed serial links..., Harsh Gugale ," Mentor  Rohit Singh, Florent Kermarrec ", Organization  TimVideos.us ,/archive/2018/projects/5655296449970176,https://gsoc2018blog.blogspot.com/2018/08/gsoc-2018-final-report.html
25, ccNetViz ,ccNetViz is a high-performance graph data visualization library that runs on WebGL (an in-browser library to run 3D graphics on GPU parallel..., Gaurav Grover , Mentor  Aleš Saska , Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2018/projects/5656313283477504,https://ggrover.me/GSoC18
26, Connect genomic sample discovery and sequencing data streaming ,"BioSamples is the EMBL-EBI central hub for metadata about samples whose raw data is hosted in reference archives such as EGA, ENA and EVA. The goal...", Dilshat Salikhov ," Mentor  Luca Cherubin, Melanie Courtot ", Organization  Global Alliance for Genomics and Health ,/archive/2018/projects/5657082955038720,https://gist.github.com/Dilschat/898155f861604bca5a63258e342f0a3c
27, Slic3r - Rotating Face to Bottom ,The primary goal of this project would be to implement a solution to issue #3047. This issue is basically about implementing a way for users to..., Benjamin Landers , Mentor  Joseph Lenox , Organization  BRL-CAD ,/archive/2018/projects/5657276564111360,https://gist.github.com/TheThirdOne/11c1c28f988eff272bba9879dd8395f9
28, WebSockets Active Scanning ,"For my contribution to the ZAP I am going to implement an active web socket scan. Specifically, I will develop an extension for WebSocket add-on by...", Emmanouil Kirtas ," Mentor  Rick M, Ricardo Pereira, Simon Bennetts ", Organization  OWASP Foundation ,/archive/2018/projects/5658519688708096,https://github.com/zaproxy/zaproxy/wiki/GSoC2018WebSocketScanner
29, APDE Beta Push ,"APDE (Android Processing Development Environment) is a fully-functional IDE for creating Processing sketches on Android devices, but it is in need of...", William Smith , Mentor  Sara Di Bartolomeo , Organization  The Processing Foundation ,/archive/2018/projects/5659553769193472,https://medium.com/@william_87398/apde-gsoc-18-preview-mode-incremental-compilation-and-wrap-up-a27c08739058
30, Super Resolution Filter ,For the past two years several image and video super resolution methods have been proposed that are based on convolutional neural networks. This work..., Sergey Lavrushkin , Mentor  Pedro Souza , Organization  FFmpeg ,/archive/2018/projects/5661133578960896,https://trac.ffmpeg.org/wiki/SponsoringPrograms/GSoC/2018/Results#SuperResolutionfilter
31, Add Support for Python in LOEclipse Plugin ,Existing LOEclipse plugin allows users to develop extensions for LibreOffice using Java. This project will allow us to extend this support to include..., Shobhan Mandal ," Mentor  Samuel Mehrbrodt, Bjoern Michaelsen ", Organization  LibreOffice ,/archive/2018/projects/5662005255995392,https://github.com/LibreOffice/loeclipse/pull/68
32, Developing infrastructure for importing data into BookBrainz ,"This proposal is aimed at developing infrastructure for importing data into the BookBrainz database from third party sources, while at the same time...", bukwurm , Mentor  Ben Ockmore , Organization  MetaBrainz Foundation Inc. ,/archive/2018/projects/5663055174172672,https://blog.musicbrainz.org/2018/08/13/gsoc-2018-developing-infrastructure-for-importing-data-into-bookbrainz/
33, One step closer to version 1.0 ,"GCompris is a high-quality educational suite, that aims to teach the kids who are aged 2-10 years. Recently its 0.9 version was released which has...", Amit Sagtani ," Mentor  Timothée Giet, Johnny Jazeix ", Organization  KDE Community ,/archive/2018/projects/5663461317017600,https://community.kde.org/GSoC/2018/StatusReports/AmitSagtani
34, BoLN and ST-ResNet:  Deep Predictive Models for GPS TEC Maps ,GPS TEC Map (Global Positioning System - Total Electron Count) is an important quantity of the ionosphere for analysis of space weather. Building an..., Sneha Singhania ," Mentor  Bharat Kunduri, Muhammad Rafiq ", Organization  Space @ Virginia Tech ,/archive/2018/projects/5663741160980480,https://github.com/vtsuperdarn/DeepPredTEC
35, Fra-oci/oci-fra translator ,"I intend to work on a French-Occitan translation pair in order to provide a new translator, which will be useful first to the Occitan community but...", Claude Balaguer , Mentor  Hèctor Alòs i Font , Organization  Apertium ,/archive/2018/projects/5664530495438848,http://wiki.apertium.org/wiki/User:Capsot/GSOC_2018_Occitan_French
36, Develop SUSI Web Bot Plugin and Private Skills ,SUSI web bot plugin allows users to deploy customised chatbots to their own websites. Users can create a private skill corresponding to a chatbot..., Harshit Kedia ," Mentor  Mario Behling, Orbiter, rishiraj824, Ali Ayub Khan, peaceofcode ", Organization  FOSSASIA ,/archive/2018/projects/5664757726052352,https://gist.github.com/hkedia321/593735a632427312bd8e6352687b6488
37, Online Collaborative Platform for AIMA-Exercises ,This project aims to design and implement a new platform to host interactive exercises for the fourth edition of the book “Artificial Intelligence: A..., Nalin Chhibber , Mentor  Peter Norvig , Organization  aimacode ,/archive/2018/projects/5665683559940096,https://nalinc.github.io/blog/gsoc-final-submission/
38, Replacing the glui GUI with a Qt5 GUI ,"3DTK provides a program to visualize point clouds called “show”.  GUI of “show” is written by glui framework now, but glui framework is old and...", Ichiho Ojima , Mentor  Johannes Schauer , Organization  3DTK ,/archive/2018/projects/5666983458635776,https://gist.github.com/b1ackturtle/6507745a4015d3b602985031e6bab3eb
39, GSoC Epoptes Proposal ,"Epoptes, a computer lab management and monitoring tool, has been undermaintained for the last couple of years. It’s currently powered by Python 2 and...", Alkis Georgopoulos , Mentor  Fotis Tsamis , Organization  GFOSS - Open Technologies Alliance ,/archive/2018/projects/5670794235478016,https://github.com/Epoptes/epoptes/pull/63
40, Proposal for GSoC 2018 ,Proposal for project II: Automatic Multi-language Associations. I've made a blueprint of a better workflow on building multilingual sites with Joomla..., Wang Yuchao ," Mentor  Chris Maier-Stadtherr, Elisa Sophia Foltyn, Marco Dings, Reys ", Organization  Joomla! ,/archive/2018/projects/5671018043539456,https://github.com/joomla-projects/gsoc18_automatic_multilingual_association/issues/8
41, TCP BBR implementation in Seastar ,"TCP BBR was proposed as a modern TCP congestion control algorithm by Google in 2016. The traditional loss-based TCP algorithms like TCP CUBIC, reduce...", Ryan Huang , Mentor  Asias He , Organization  Seastar ,/archive/2018/projects/5671090722439168,https://github.com/ryanhuang1014/Seastar-for-GSoC2018/blob/bbr-gsoc2018/README-BBR.md
42, Pontoon ,The project mainly focuses on improving the User Experience for people who wish to contribute to Pontoon (the localization tool developed by Mozilla)..., Pramit Singhi ," Mentor  Adrian Gaudebert, Matjaž Horvat ", Organization  Mozilla ,/archive/2018/projects/5671905759592448,https://medium.com/@singhi.pramit/google-summer-of-code-18-with-mozilla-pontoon-89a7cb97af39
43, Null to Optional (N2O) Eclipse Plugin ,"This project’s goal is to add to the Eclipse JDT a fully automated, semantics-preserving refactoring for legacy Java code that replaces occurrences...", Oren Friedman , Mentor  Yasser Aziza , Organization  The Eclipse Foundation ,/archive/2018/projects/5672330625810432,https://github.com/ponder-lab/Null-to-Optional-Eclipse-Plugin
44, Extending BCC support for Performance Co-Pilot and Vector ,BCC (BPF Compiler Collection) is a toolkit for efficient kernel tracing using eBPF (extended Berkeley Packet Filters). This project extends the..., Andreas Gerstmayr ," Mentor  Martin Spier, Marko Myllynen ", Organization  Performance Co-Pilot ,/archive/2018/projects/5674053578784768,https://gist.github.com/andihit/d1d0ebdc0688d1923224e9051894365d
45, Support of Unit Of Measure conversion in istSOS3 ,The aim of my project primarily is to add plugins in istSOS3 for unit of measure conversion. The user can convert unit in another specified unit..., rahulworld ," Mentor  MASSIMILIANO CANNATA, Milan Antonovic ", Organization  OSGeo ,/archive/2018/projects/5674440260059136,https://github.com/rahulworld/Support-of-Unit-Of-Measure-conversion-in-istSOS3/blob/master/gsoc/GSoC.md
46," ""Develop Performance Farm Database and Website"" proposal for Google Summer of Code 2018 ",I plan to implement the PerfFarm project using a separate front-end and back-end development approach and use PostgreSQL as a database for storing..., Hongyuan Ma ," Mentor  Mark Wong, Stephen Frost ", Organization  PostgreSQL ,/archive/2018/projects/5674757215223808,https://github.com/PGPerfFarm/pgperffarm/issues/22
47, Improve the Android Science App for PSLab ,The project is targeted to increase the UI of the PSLab app along with implementing all the major instruments in Android app available in the device..., Harsh Patel ," Mentor  Ricky Ng-Adam, Nangialei Safi, mengjiann, Soong Chee Gi, Mie Lam, Mario Behling, Mishari, Greg Austic, Nguyễn Hồng Quân, Chung Wei Tat, Akarshan Gandotra, Areeb Jamal ", Organization  FOSSASIA ,/archive/2018/projects/5675941284020224,https://harsh-2711.github.io/Harsh-GSoC18/
48, Emotion Recognition Component for Learnbot ,"Learnbot is a small low-cost robot designed to develop computational thinking in kids of age 10 and above. Presently, Learnbot can be programmed to...", Sayali Deshpande ," Mentor  Ibarbech, Pilar Bachiller ", Organization  RoboComp ,/archive/2018/projects/5676453324652544,https://github.com/psy2d/gsoc-2018-report/blob/master/report.md
49, OpenCensus.io conversion: using Markdown in a HUGO platform (SSG) ,Think back to the first website you built. Most developers start by creating a series of pages contained within individual HTML files. Each will call..., ADAM GARZA , Mentor  Gopi , Organization  OpenCensus ,/archive/2018/projects/5676904564654080,https://adamgarza.github.io/
50, Create-React-App for Plone-React ,"Create-React-App provides some
convenience features, such as: a live development environment, boilerplate code, and standard
dependencies...", Nilesh Gulia ," Mentor  Timo Stollenwerk, Rob Gietema, Victor Fernandez de Alba ", Organization  Plone ,/archive/2018/projects/5677239974756352,https://nileshgulia1.github.io/MyBlog/finalreportgsoc18/
