Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
18, Out-of-Character Contextual Information for PowerUp! ,"PowerUp! has huge potential to impact the lives of many young ladies.
As an adult, it’s pretty easy to go through the game's choices and pick the...", Cady ," Mentor  May, ginny ", Organization  Systers Community ,/archive/2018/projects/5566352643325952,https://justkd.github.io/GSoC18-Doc/
19, Sugarizer Exercise Activity ,The aim of the project is to create a Sugarizer Activity that can be used by the educators to create exercises for their students based on their..., Mankirat Singh ," Mentor  Michaël Ohayon, Lionel Laské ", Organization  Sugar Labs ,/archive/2018/projects/5568887143792640,https://mankiratsinghtech.wordpress.com/2018/04/27/google-summer-of-code-2018/
20, OpenEvent bug solving ,How do we accelerate openevent development?, Rainb ," Mentor  Isuru Abeywardana, mb, SaptakS, Eden Dang-1, Sudheesh Singanamalla, Niranjan Rajendran ", Organization  OpnTec ,/archive/2018/projects/5569204098957312,https://gist.github.com/Kreijstal/6cc6273af13b3e557b6550d0edfe6ad1
21, Automatic Speech Recognition for Speech-to-Text on Chinese ,"In this project, a Speech-to-Text conversion engine on Chinese is established, resulting in a working application.
There are two leading candidates...", Shuwei Xu ," Mentor  Huijian Lv, littleowen, Peter Uhrig, Mark Turner ", Organization  Red Hen Lab ,/archive/2018/projects/5570900208386048,https://cynthiasuwi.github.io//GSoC-Work-Submission/
22, Adding support for theming the Rocket.Chat app for iOS ,"The Rocket.Chat team for iOS has been working on improving the UI, and is planning to come out with a major app re-design for version 2.3.0. One of...", Samar Sunkaria ," Mentor  Filipe Alvarenga, Matheus Cardoso ", Organization  Rocket.Chat ,/archive/2018/projects/5571351448387584,https://gist.github.com/Sameesunkaria/cc3527a0b7731ba118e5ff480c9d0ee3
23, Python BRL-CAD ,Project aims to wrap BRL-CAD geometry primitives in python using ctypesgen and extending support to use python BRL-CAD on multiple operating systems...., Jaipal Singh , Mentor  gabbar1947(S. Rathore) , Organization  BRL-CAD ,/archive/2018/projects/5572572091514880,https://github.com/Killthebug/python-brlcad/blob/master/GSoC_18_Report.md
24," Turning orbitdeterminator into a robust, reliable tool ","As a GSoC project, I will continue the work done on  orbitdeterminator, so that we turn it into a robust, reliable tool, suitable for orbit...", Jorge Pérez ," Mentor  Kai Wilke, Hornig, Blagica Jovanova, Nilesh Chaturvedi ", Organization  AerospaceResearch.net ,/archive/2018/projects/5574424229052416,https://aerospaceresearch.net/?p=984
25, Improve Xi-Mac’s UI and polish its core editing experience ,"Xi-Mac, Xi Editor's official macOS frontend is still very barebones and thus making Xi Editor on Mac not yet fit to act as a developer's main editor....", Dũng Lê ," Mentor  Araz Abishov, Colin Rofls ", Organization  Xi Editor Project ,/archive/2018/projects/5576286030266368,https://nangtrongvuon.github.io/2018/08/08/my-time-at-gsoc/
26, Building Analytical Tool for SUSI.AI ,"·        Analyzing user engagement.
·        Sentimental Analysis on chats.
·        Analyzing the correctness of SUSI replies (thumbs up / thumbs...", Anup Kumar Panwar ," Mentor  Orbiter, Isuru Abeywardana, Dravit Lochan, Madhav Rathi, Chetan Kaushik, Saurabh, Mario Behling ", Organization  FOSSASIA ,/archive/2018/projects/5588590507589632,https://gist.github.com/AnupKumarPanwar/46eba01c2c0e72df2cbb55c50a32b1f0
27, Module for Approximate Bayesian Computation ,"Module for Approximate Bayesian Computation
Approximate Bayesian Computation (ABC) algorithms, also called likelihood free inference techniques, are...", Agustina Arroyuelo ," Mentor  Junpeng Lao, Osvaldo Martin ", Organization  NumFOCUS ,/archive/2018/projects/5594656209371136,https://agustinaarroyuelo.github.io/jekyll/update/2018/08/08/final_evaluation.html
28, Extending Envoy's fuzzing coverage ,"Envoy is getting fuzz testing support. The coverage is limited. This project focuses on extending the fuzz coverage including proto, data plane, H2...", Anirudh M ," Mentor  Matt Klein, Constance Caramanolis, Harvey Tuch ", Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2018/projects/5597459212402688,http://www.anirudhm.com/blog/gsoc-2018/
29, Sysbot ,A Slack integrated Github automation bot for handling and checking Github workflow., Sombuddha Chakravarty ," Mentor  Sarah Masud, Ramit Sawhney, Prachi Manchanda ", Organization  Systers Community ,/archive/2018/projects/5599578510327808,https://sammy1997.github.io/GSoC_work_submission/index
30, Android Debugger for PDE ,This proposal aims to build a Java or JavaScript (Electron) based android debugger for PDE. The debugger architecture will follow Java Platform Debug..., Manav Jain , Mentor  Rupak Das , Organization  The Processing Foundation ,/archive/2018/projects/5602519891836928,https://manavmjjain.wixsite.com/home/blog-1/gsoc-18-final-evaluation
31, Functional test framework for the Haskell IDE Engine and Language Server Protocol Library ,"The Haskell IDE Engine is a Haskell backend for IDEs, which utilises the Language Server Protocol to communicate between clients and servers.
This...", Luke Lau , Mentor  Alan Zimmerman , Organization  Haskell.org ,/archive/2018/projects/5604500005978112,https://lukelau.me/haskell/posts/lsp-test/
32, [Wikimedia Commons app] Allow users to browse Commons from app ,"About the project
This project is aimed at providing an option to browse/search the Wikimedia Commons using the app.
Why this feature is needed?
...", Ujjwal Agrawal ," Mentor  Nes, Nicolas Raoul ", Organization  Wikimedia Foundation ,/archive/2018/projects/5610278616039424,https://phabricator.wikimedia.org/T188597#4490754
33, Post-exploitation interface module to make it easy for  anyone anywhere ,In many cases once you have exploited a device you don’t know exactly what to do or how to go on. Maybe you have many payloads available and after..., Albertor , Mentor  wvu , Organization  Metasploit ,/archive/2018/projects/5613215165710336,https://gist.github.com/AlbertoCoding/743f0edecb36ccc93eef541bcbdea652
34, Implement a Plug Flow Reactor Model with Surface Chemistry ,"In this proposal, the governing equations and boundary conditions of the plug flow reactor with surface chemistry are discussed (Details see Section...", Yuanjie Jiang ," Mentor  Kyle Niemeyer, Richard West, Bryan Weber, Steven DeCaluwe ", Organization  NumFOCUS ,/archive/2018/projects/5613849881346048,https://github.com/yuj056/yuj056.github.io
35, LibreOffice customization and creation of legal Templates for LibreOffice ,I would like to contribute by making a ready to use customized UI for the LibreOffice suite that achieves a familiar with MS Office 2013 environment..., Christos Arvanitis ," Mentor  Kostas Papadimas, Theodoros Karounos ", Organization  GFOSS - Open Technologies Alliance ,/archive/2018/projects/5615296345800704,https://gist.github.com/arvchristos/64a4c37bc9060e27ad82fb6258ad9dbf
36, Proposal for Systers Portal ,The Systers Portal is a platform for Systers communities to post and share information within and with other communities. It includes features like..., Abhijit Kumar ," Mentor  Prachi Manchanda, Yatna Verma, Poojitha Nandigam ", Organization  Systers Community ,/archive/2018/projects/5615555386015744,https://gist.github.com/abhi20161997/4f30efba3e6f0a8d33468a062b5180c5
37, Port LibVMI to Xen MiniOS ,"In this project, the core functionalities of the LibVMI will be ported to Xen MiniOS. After ported, Xen MiniOS will have the basic capabilities of...", Lele Ma ," Mentor  Steven Maresca, Tamas K Lengyel ", Organization  The Honeynet Project ,/archive/2018/projects/5616388878106624,https://tinyvmi.github.io/quick-start-windows/
38, Improve the Linux/DRM GPU scheduler to feed one entity into multiple run queues ,All the GPU drivers have a scheduler component that schedules the job received from the applications on the GPU hardware. Recently the amdgpu’s..., Nayan Deshmukh , Mentor  Christian König , Organization  X.org Foundation ,/archive/2018/projects/5618182563823616,https://ndesh26.github.io/gsoc/2018/08/07/My-GSoC-Summary/
39, Discover: fwupd integration ,Currently Discover does most of the general job required for a typical plasma user but it lacks firmware/kernel upgrade on devices.This project will..., Abhijeet Sharma ," Mentor  David Edmundson, Aleix Pol ", Organization  KDE Community ,/archive/2018/projects/5622974405148672,https://community.kde.org/GSoC/2018/StatusReports/AbhijeetSharma
40, Dynamic Learning ,Collaborative platform of teachers and programmers to improve teaching of STEM subjects with the use of interactive simulations and animations...., Jithin KS , Mentor  Saber Khan , Organization  The Processing Foundation ,/archive/2018/projects/5629805013762048,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/jithinks_gsoc_2018.md
41, VLC Crashes Server (CrashDragon) ,"CrashDragon, the product of my last year's GSoC project, should be extended and major memory leaks should be fixed. New features which turned out to...", ToddShepard , Mentor  Simon Latapie , Organization  VideoLAN ,/archive/2018/projects/5632457692938240,https://code.videolan.org/videolan/CrashDragon/blob/master/README.md#gsoc-2018
42," Optimize Krita Soft, Gaussian and Stamp brushes mask generation to use AVX with Vc Library ",Krita digital painting app relies on quick painting response to give a natural experience. A painted line is composed of thousands of images placed..., Iván Yossi ," Mentor  Dmitry Kazakov, Boudewijn Rempt ", Organization  KDE Community ,/archive/2018/projects/5634165009547264,https://community.kde.org/GSoC/2018/StatusReports/ivanyossiIv%C3%A1n
43, [AIRAVATA-2717] [GSoC] Resurrect User-Defined Airavata Workflows ,"Apache Airavata used to support user-defined workflows using the XBaya interface, to drag and drop application components to a workspace and define...", Yasas Gunarathne ," Mentor  Suresh Marru, Dimuthu Wannipurage, Eroma Abeysinghe ", Organization  Apache Software Foundation ,/archive/2018/projects/5636168544681984,https://medium.com/@yasgun/gsoc-2018-with-apache-airavata-user-defined-airavata-workflows-39f0e79234ee
44, Enhancements To Open Event Orga Application ,Open Event Orga Application is a client-side application for Open Event API designed for Event Organizers. The app provides functionality to Create..., Priyanshu Khandelwal ," Mentor  Mario Behling, Arnav Gupta, Areeb Jamal, Niranjan Rajendran, the-dagger ", Organization  FOSSASIA ,/archive/2018/projects/5636635823702016,https://gist.github.com/Masquerade0097/0046ed69b891b0daca6787fb99361762
45, Payment Gateway And Mobile Money Integration ,"Mobile money is rapidly transforming financial inclusion by providing more immediate, impactful, affordable, and secure financial services to the...", Sanyam Goel ," Mentor  RAHUL GOEL, Steve Conrad ", Organization  The Mifos Initiative ,/archive/2018/projects/5637869485948928,https://gist.github.com/Sanyam96/8374c7094e6ca4fa4c6f67ec836adeb1
46, NetworkX.rb ,NetworkX.rb is the library for analyzing graphs and complex networks. It is based on the popular python library NetworkX., Nilay Pochhi ," Mentor  Athitya Kumar, Mridul Seth-1 ", Organization  Ruby Science Foundation ,/archive/2018/projects/5638186843766784,https://npochhi.github.io/npochhi/2018/08/13/GSoC-Completion/
47, Neural Collaborative Filtering ,"Recommendation systems are widely used in various online and offline platforms, collaborative filtering being the most commonly used method for...", Haritha Sreedharan Nair , Mentor  Marcus Edel , Organization  mlpack ,/archive/2018/projects/5639066305429504,http://mlpack.org/gsocblog/Haritha2018Summary.html
48, Open Event ,"The  Open Event  Project offers event managers a platform to organize all kinds of events including concerts, conferences, summits and regular...", Saurav Tiwary ," Mentor  Aayush Arora, SaptakS, poush, Mario Behling, Dilpreet S., Nguyễn Hồng Quân, Afroz, Abhinav, Areeb Jamal, Niranjan Rajendran ", Organization  FOSSASIA ,/archive/2018/projects/5639603444776960,https://gist.github.com/srv-twry/3e39aa7bcb344da386fd32b8552eff3e
49, Add different level of user authentications in streams ,"Add different level of user authentications in streams, improve stream creation flow in UI and add new option to make creation of incoming webhook...", Yashashvi Dave , Mentor  Vishnu K.S , Organization  Zulip ,/archive/2018/projects/5640238160412672,https://gist.github.com/YJDave/df46f970f27b3e051ec64efc31e5b6fb
50, Make a module that will handle all the PDF generation requirements of the software autonomously. ,"Currently the software uses a lot of exteranal libraries like HTML2PDF, MPDF, FPDF and TCPDF. My aim for the project is to make a custom PHP library...", 2208Abhinav ," Mentor  Nilesh Prasad, Tony McCormick ", Organization  LibreHealth ,/archive/2018/projects/5641462360309760,https://gist.github.com/2208Abhinav/b0d5b41ce51646e936d76c139e867946
