Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, GRASS GIS module for Sentinel-2 cloud and shadow detection ,"Optical sensors are unable to penetrate clouds leading to related incorrect reflectance values. Unlike
Landsat images, Sentinel 2 datasets do not...", Roberta Fagandini ," Mentor  Roberto Marzocchi, Moritz Lennert ", Organization  OSGeo ,/archive/2018/projects/6151540461010944,https://lists.osgeo.org/pipermail/soc/2018-August/004177.html
2, OAuth Module Enhancements and SMART Apps Support ,"Enhance the OAuth2 module by migrating to annotation-based configuration, integrating the EHR launch flow for SMART applications, add support for...", Prabodh Kotasthane ," Mentor  Harsha Kumara, Sanatt Abrol ", Organization  OpenMRS ,/archive/2018/projects/6157606162792448,https://pkatgithub.github.io/GSoC-2018-Final-Evaluations/
3, Design network agnostic communication protocol ,My goal is to design a new protocol for qaul.net. The current protocol is very heavily coupled to olsr which is used for all networking tasks. To..., Katharina Sabel , Mentor  Math Jud , Organization  freifunk ,/archive/2018/projects/6160409165824000,https://blog.freifunk.net/2018/08/13/gsoc-2018-qaul-net-changes-and-experiences-final-report/
4, Proposal-Draft: Calendar Visualization and Filtering ,"Kibana Visualize app needs a new calendar visualization similar to Kibana heatmap, which provides single-day or multi-day events markings in varying...", Aaron Zhao ," Mentor  Daniel Schneiter, Tim Roes, Thomas Neirynck ", Organization  Elastic ,/archive/2018/projects/6162528463749120,https://github.com/aaronoah/kibana_calendar_vis
5, Convert interactive rebase to C ,"git is a modular source control management software, and all of its subcommands are programs on their own. A lot of them are written in C, but a...", Alban Gruin ," Mentor  Stefan Beller, Christian Couder ", Organization  Git ,/archive/2018/projects/6165469845258240,https://github.com/agrn/gsoc2018
6, Proposal to implement Bayesian Covariance Estimation for Kalman Filter based Digital Carrier Synchronization in GNSS-SDR ,"This document, submitted to the GNSS-SDR open-source software defined radio project as part of the 2018 Google Summer of Code (GSoC) program,...", Gerald LaMountain ," Mentor  Carles Fernandez-Prades, Jordi Vilà-Valls ", Organization  GNSS-SDR ,/archive/2018/projects/6167449959399424,http://geraldlamountain.com/gsoc2018/
7, Markov Logic Networks in Python: PracMLN ,"Markov Logic Networks (MLNs) are a generalisation of first-order logic and probabilistic graphical models, thus forming a powerful mechanism of...", Kaivalya Rawal , Mentor  Daniel Nyga , Organization  Institute for Artificial Intelligence ,/archive/2018/projects/6173228569460736,https://kaivalyar.github.io/gsoc18-pracmln/posts/final-gsoc-report/
8, Introducing modern JS features and tools ,"The javascript code is written in ES5 exposing many of the variables and functions globally and the package manager is not used for the modules.
So I...", Piyush Vijay ," Mentor  Maurício Meneghini Fauth, Deven Bansod ", Organization  phpMyAdmin ,/archive/2018/projects/6176165119131648,https://medium.com/@piyush3079/gsoc-final-blog-for-code-submission-6ca7181f9d9e
9, Advance features in daru-view ,"Daru-view aims to create interactive plots and tables in Ruby using various adapters available like GoogleCharts, HighCharts, Nyaplot and DataTables....", Prakriti Gupta ," Mentor  Shekhar Prasad Rajak, Athitya Kumar ", Organization  Ruby Science Foundation ,/archive/2018/projects/6176799834767360,https://32teethglitter.wordpress.com/2018/08/07/work-product-gsoc-2018/
10, TSCN exporter for Blender ,Currently dedicated asset formats (such as collada  and glTF) is used as an exchange to import 3D asset from modeling software into Godot engine...., Jiacheng Lu ," Mentor  Juan Linietsky, sdfgeoff ", Organization  Godot Engine ,/archive/2018/projects/6178246299222016,https://gist.github.com/Jason0214/4f2cb74f8659315bd254d94246958d28
11, API extensions and fixes for the p5 backend ,"Last year, as a project under the Google Summer of Code, I created
  p5 --- a native Python implementation of the Processing
  API. The goal then was...", Abhik Pal , Mentor  Manindra Moharana , Organization  The Processing Foundation ,/archive/2018/projects/6178505339437056,https://p5.readthedocs.io/en/latest/releasenotes/0.5.0.html
12, Improving p5.js WebGL/3D mode ,The project aims to implement missing primitives in p5.js WebGL mode., Adil Rabbani , Mentor  Stalgia Grigg , Organization  The Processing Foundation ,/archive/2018/projects/6179338831527936,https://adilrabbani.github.io/blogposts/SummerWithProcessing.html
13, Improvement and Extension of Data Transforms in Vega-Lite ,Implementation of some of the useful transforms from Vega currently not present in Vega-Lite, Souvik Sen , Mentor  Kanit Wongsuphasawat , Organization  The Vega Visualization Tools by the UW Interactive Data Lab ,/archive/2018/projects/6181132517244928,https://gist.github.com/invokesus/b8990be8c78a0c0d93b1e757edd3e198
14, Event Recording Feature ,"At present, Terasology has a very limited amount of types of automated
testing, which includes standard unit tests, environment-based tests and some...", Iaron da Costa Araújo ," Mentor  Cervator, Arav Singhal, Daniel H, Aresh Mishra ", Organization  MovingBlocks ,/archive/2018/projects/4962146240692224,https://iaronaraujo.wixsite.com/meusite/blog/google-summer-of-code-2018-final-report
15, Improve Test Coverage and Test Performance ,"This project focuses to improve yt's test framework. At present, yt's Python code coverage is only 25% (unit and answer testing) and the test runtime...", Abhishek  Singh ," Mentor  Kacper Kowalik, Nathan Goldbaum, Colin Marc ", Organization  NumFOCUS ,/archive/2018/projects/4966182234882048,https://gist.github.com/git-abhishek/3bcccb4de59afcf53f499785ffa981d5
16, Neural Networks for Similarity Learning ,"Reseachers and Industry experts alike turn to gensim for easy-to-pick up and production ready code. Recently, Deep Learning techniques have taken the...", Aneesh Yogesh Joshi ," Mentor  Mandar Deshpande-1, Ivan Menshikh ", Organization  NumFOCUS ,/archive/2018/projects/4967403280662528,https://github.com/aneesh-joshi/Similarity-Learning-Evaluation-Scripts
17, Adding Type Annotations to Ruby Syntax ,"I would like to add type annotations to Ruby, per the ideas list. These annotations will serve as documentation and hopefully a way to implement...", nicholaslyang , Mentor  Tony Arcieri , Organization  Ruby ,/archive/2018/projects/4968218317815808,https://github.com/ruby/ruby/compare/trunk...NicholasLYang:type-annotations
