Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Extension & Library Manager ,"A user-friendly dialog that allows easy discovering & installing of NetLogo extensions and .nls libraries. 
We hope, in this way, to assist the...", Idloj , Mentor  Jason Bertsche , Organization  The Center for Connected Learning and Computer-Based Modeling ,/archive/2018/projects/5723088213770240,https://gist.github.com/Idloj/9ee47f3f2d6057f06cffcd482a99c4d0
2, Proposal for RoboSherlock GSOC 18 ,"This project targets at enabling the current RoboSherlock to work in form of parallel pipeline, which also includes merging results of different...", Shixin Li ," Mentor  jawo, Ferenc Balint-Benczedi ", Organization  Institute for Artificial Intelligence ,/archive/2018/projects/5725403872231424,https://gist.github.com/MaidouPP/36370d985431ef93d9085604cd640b8b
3, Support Groovy implementations in the  Netbeans IDE plugin ,Apache Syncope allows customization of its behaviour using Groovy scripts this is done so that the Syncope behaviour can be customized at runtime. It..., Rohan Julka , Mentor  Andrea Patricelli , Organization  Apache Software Foundation ,/archive/2018/projects/5726348362383360,https://gist.github.com/rohanjulka19/1773172d06c289af5c7e1bb191613e27
4, Implementing Kernel Address Sanitizer (KASan) in the NetBSD kernel ,Port and Integrate the Kernel Address SANitizer(KASan) in the NetBSD kernel for amd64. Add a new kernel option that will compile the kernel with..., Siddharth , Mentor  kamil , Organization  The NetBSD Foundation ,/archive/2018/projects/5728676100440064,https://github.com/R3x/src/tree/kasan
5, Open Api To Hydra Parser ,A parser for converting Open Api specification to HYDRA Api Documentation to increase users and ease of migration between platforms ., Vaibhav Chellani ," Mentor  Shekhar Prasad Rajak, Kristian Koci ", Organization  Python HYDRA ,/archive/2018/projects/5729564890234880,https://medium.com/openapi-hydra-parser-gsoc2018/gsoc-2018-summarised-c4c137423ec1
6, An Application for OpenHealth ,I want to contribute to Stony Brook University Biomedical Informatics by developing a webapp for OpenHealth. This involves implementing an online..., Yue Cao , Mentor  Jonas Almeida , Organization  Stony Brook University Biomedical Informatics ,/archive/2018/projects/5730192894984192,https://github.com/mathbiol/gdcfun
7," Improvements for Newt, a Cytoscape.js based SBGN editor ","Newt is a free, web-based, open source viewer and editor for pathways in Systems Biological Graphical Notation (SBGN). It is written with a series of...", Ahmet Çandıroğlu ," Mentor  Ugur Dogrusoz, Alexander Mazein ", Organization  National Resource for Network Biology (NRNB) ,/archive/2018/projects/5731568492478464,https://docs.google.com/document/d/1b0ifeWThTduHsaTv0E6HlqS5u2Ay-mb1GXe-p9ILf8s/edit?usp=sharing
8, Eclipse CDT: Integration with the Language Server Protocol ,This project will improve the CDT for eclipse by using cquery or clangd language server for getting source code analysis of a C++ project., Manish Khurana , Mentor  Nathan Ridge , Organization  The Eclipse Foundation ,/archive/2018/projects/5732808731394048,https://gist.github.com/ManishKhurana11/f940b82c8cebe04ee1bb91ebb2ac861d
9, Addition of Greek language to Spacy.io ,"I propose the addition of Greek language in spacy.io and the implementation of an extra feature of sentiment analysis for the Greek language.
On the...", Ioannis Daras ," Mentor  Panos Louridas, Markos Gogoulos ", Organization  GFOSS - Open Technologies Alliance ,/archive/2018/projects/5733636452122624,https://nlpbuddy.io/gsoc
10, rTrawl ,"Trawl processes are continuous-time processes exhibiting autocorrelation. They are determined by a Lévy seed and trawl function, which can be viewed...", Dries Cornilly ," Mentor  Brian Peterson, kboudt, Peter Carl ", Organization  R project for statistical computing ,/archive/2018/projects/5734309889572864,https://cdries.github.io/GSoC2018/
11, Development of a RCU Binding for Lua tables ,"Lunatik is a programming environment based on the Lua language for kernel scripting. By allowing kernel scripting, a user may create scripts in Lua...", Caio Messias ," Mentor  Pedro Tammela, Ana Lucia de Moura ", Organization  LabLua ,/archive/2018/projects/5736202426646528,https://github.com/caioluiz/lunatik
12, Implementing Yara rules in Honeytrap ,"Yara is a pattern-matching DSL developed to describe malware families; in this project, it is used to describe malicious actors interacting with a...", CapacitorSet , Mentor  Remco Verhoef , Organization  The Honeynet Project ,/archive/2018/projects/5737442330017792,https://capacitorset.github.io/gsoc18/
13, WSO2 Identity Server Userstore using Web Services to get claims ,WSO2 Identity and Access Management Server is open source popular identity and access management server throughout the world plus WSO2 Identity..., Isuri Anuradha , Mentor  Panagiotis Kranidiotis , Organization  GFOSS - Open Technologies Alliance ,/archive/2018/projects/5737739018305536,https://github.com/eellak/gsoc2018-wso2
14, Binding Generator for Scala Native ,Scala Native provides bindings for several C and POSIX APIs out of the box. To help complete and maintain the list of supported APIs as well as..., Liudmila Kornilova , Mentor  Jonas Fonseca , Organization  Scala ,/archive/2018/projects/5738940401188864,https://github.com/kornilova-l/scala-native-bindgen
15, Full Bayesian Inference for Hidden Markov Models ,We create an R Package to run full Bayesian inference on Hidden Markov Models (HMM) using the probabilistic programming language Stan. By providing..., Luis Damiano ," Mentor  Brian Peterson, Michael Weylandt ", Organization  R project for statistical computing ,/archive/2018/projects/5740238420836352,https://luisdamiano.github.io/BayesHMM/
16, Proposal for Saumya Shah - Probate Parsing ,Free UK Genealogy will be launching a new project to expose genealogical information from wills and probate books. These books record the date and..., Saumya Shah ," Mentor  Ben W. Brumfield, Vinodhini Subbu ", Organization  Free UK Genealogy ,/archive/2018/projects/5742387179552768,https://github.com/FreeUKGen/ProbateParsing/wiki
17, Implement power panel in gnome-usage ,gnome-usage is a tool for informing users about system statistics and performance. This project aims to extend gnome-usage by implementing the power..., Aditya Manglik ," Mentor  gicmo, Felipe Borges ", Organization  GNOME ,/archive/2018/projects/5742960490577920,https://embeddedintelligence.wordpress.com/projects/summer-of-code-2018-with-gnome/
18, Improvements To FOSSASIA’s Open Event Server and Android ,"The Open Event Project offers event managers a platform to organize all kinds of events including concerts, conferences, summits and regular meetups....", Mayank Vaidya ," Mentor  Nguyễn Hồng Quân, SaptakS, poush, Abhinav, Dilpreet S., Aayush Arora, Afroz, Mario Behling, Areeb Jamal, Niranjan Rajendran ", Organization  FOSSASIA ,/archive/2018/projects/5743868070854656,https://gist.github.com/mayank8318/60103c5e91d55fa175309dba1a518bdc
19, Liu Jiahui's applicantion for gnome-logs ,Logs could currently update the view when new log messages are added to the journal., hello_world_0 ," Mentor  Jonathan Kang, David King ", Organization  GNOME ,/archive/2018/projects/5744863563743232,https://docs.google.com/document/d/1J4W60tzViyv6vS5UJzgVeW6CcCa_2HmksjpaP5zrUb0/edit?usp=sharing
20, Multilingual Neural Machine Translation System ,"The aim of this project is to build a single Machine Translation system using Neural Networks (RNNs-LSTMs, GRUs,Bi-LSTMs) to translate between...", Vikrant Goyal ," Mentor  Karan Singla, shrutigullapuram, mpac, Francis Steen ", Organization  Red Hen Lab ,/archive/2018/projects/5746569068412928,https://github.com/RedHenLab/Neural-Machine-Translation
21, Music Blocks Widget Improvement ,"I will be designing pitch tracker, integrating software keyboard and fixing bugs for music blocks.", Ritwik Abhishek ," Mentor  Sachiko Nakajima, Devin Ulibarri, Kieren MacMillan ", Organization  Sugar Labs ,/archive/2018/projects/5747286126624768,https://musicblocks18.wordpress.com/
22, Implement missing features in nftables ,"As of Linux kernel 4.15, nftables provides around 80% of the iptables feature-set. The idea is to work on implementing missing or new features on...", ffmancera , Mentor  Arturo Borrero Gonzalez , Organization  Netfilter project ,/archive/2018/projects/5747672405245952,http://ffmancera.net/netfilter-work-gsoc
23, DIPY workflows and Quality Assurance ,DIPY is a highly versatile and widely used python package for analyzing diffusion MRI images. There are several modules for performing many common..., Parichit Sharma ," Mentor  Eleftherios Garyfallidis, Serge K. ", Organization  Python Software Foundation ,/archive/2018/projects/5748809699164160,https://blogs.python-gsoc.org/parichit-sharma/2018/08/14/summary-of-my-project-work-in-gsoc-2018/
24, Optimize multithreading in Krita's Tile Manager ,This project is about improving Krita overal perfomance by introducing lock-free hash table for storing tiles and improving locks described in..., Andrey Kamakin ," Mentor  Dmitry Kazakov, Boudewijn Rempt ", Organization  KDE Community ,/archive/2018/projects/5750159526854656,https://community.kde.org/GSoC/2018/StatusReports/AndreyKamakin
25, Firedata - Implementing Web Functionalities for Shiny and OpenCPU ,This project aims to integrate Firedata into a wide array of statistical web applications. We thereby not only add additional authorization functions..., Paul ," Mentor  Robin Kohze, Dr. Samuel Schmidt, Bert Jehoul ", Organization  R project for statistical computing ,/archive/2018/projects/5750197846016000,http://www.paulspen.de/fireData/
26, To Do: Make Todoist and Todo.txt integration shine ,The project aims at improving the Todo.txt and Todoist plugin and to make them production ready. The Todo.txt parser will be improved to implement..., Rohit Kaushik , Mentor  Georges Stavracas , Organization  GNOME ,/archive/2018/projects/5752256343310336,https://wiki.gnome.org/Outreach/SummerOfCode/2018/Projects/RohitKaushik_ToDo
27, Visual Detection Mechanisms in Mobile Robots. ,I think about how to improve the RoboComp system by adding visual detection mechanisms to the mobile robots. This provides to the robot all the..., CristinaMG ," Mentor  Pablo Bustos, Ramon Cintas ", Organization  RoboComp ,/archive/2018/projects/5755683257450496,https://github.com/ljmanso/objectDetection2
28, Unit Tests for LuaRocks ,The goal of this project is to produce a unit test suite for LuaRocks in order to improve the code coverage and to increase the maintainability of..., George Roman , Mentor  Hisham Muhammad , Organization  LuaRocks ,/archive/2018/projects/5388394699948032,https://gist.github.com/georgeroman/46a1c29be36d3f1d4e543e0a6d2f051c
29, Convert rebase  and it's options to C ,Many components of Git are still in the form of shell and Perl scripts. This has certain advantages of being extensible but causes problems in..., Pratik Karki ," Mentor  Stefan Beller, Christian Couder ", Organization  Git ,/archive/2018/projects/5389615745728512,https://github.com/prertik/GSoC2018
30, Improvements to GHC's handling of conditionals. ,"Improvements to GHC's Code Generator
Improved code layout
In the current approach there is no way to incorporate additional control flow information...", Andreas Klebinger ," Mentor  Joachim Breitner, José Calderón, Ben Gamari ", Organization  Haskell.org ,/archive/2018/projects/5390430782881792,https://gist.github.com/AndreasPK/c4a6d8b5f199215ea7747d98d0f65de4
31, Enhancements to NetLogo Web Project ,The project aims to have new and necessary features to be made available on the web version of NetLogo. The current web project serves the limited..., Diparth Shah , Mentor  Jeremy Baker , Organization  The Center for Connected Learning and Computer-Based Modeling ,/archive/2018/projects/5392965283348480,https://gist.github.com/diparthshah/fcf15a3a7b680a0d5cf4937ce46f4e39
32," Hello, is it me you’re looking for? updating hello.p5js.org ",The goal of this project is to modernize the hello.p5js.org website through the development and implementation of a new trailer featuring diverse..., elgin , Mentor  Evelyn Masso , Organization  The Processing Foundation ,/archive/2018/projects/5393282238513152,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/elginmclaren_gsoc_2018.md
33, Improving raytracing performance by improving libbu ,Improve parts of BRL-CAD's raytracer by removing unnecessary work and using better-suited data structures., caen , Mentor  starseeker , Organization  BRL-CAD ,/archive/2018/projects/5394466307309568,https://cezarelnazli.github.io/final.html
34, Improving OMEMO support in dino: Blind trust before verification and encrypted groupchats ,"Dino currently has limited support for the OMEMO end-to-end encryption protocol. It supports one-on-one chats, but lacks a system to manage trust and...", sdhand ," Mentor  Marvin, fiaxh ", Organization  Conversations.im ,/archive/2018/projects/5394978347941888,https://github.com/dino/dino/pull/413
35, GLSL Editor for PDE ,The goal of the project is to implement a GLSL editor for the Processing Development Environment as a contributed tool. This tool will enable users..., Izza Tariq , Mentor  Andres Colubri , Organization  The Processing Foundation ,/archive/2018/projects/5396650231070720,http://www.izzatariq.com/final-gsoc-report
36, Mapping Criminal Activity ,I'm making a criminology gateway which would make data more accessible to those with the proper clearance by creating a web application that is easy..., Davis Joseph , Mentor  Suresh Marru , Organization  Apache Software Foundation ,/archive/2018/projects/5397332929544192,https://github.com/datjosep/airavata-sandbox/tree/master/gsoc2018
37, Alternative smart executors ,HPX allows users to parallel their for-loops. The user can change values of chunk size and prefetching distance with existing execution policies...., gabriel laberge ," Mentor  Patrick Diehl, Marcin Copik, Zahra Khatami ", Organization  STE||AR Group ,/archive/2018/projects/5398502368608256,https://gist.github.com/gablabc/a7ad9445bd84b4ad793b2ee9942513c7
38, React-based UI Component Library: A game-plan for user experience  design overhaul of MusicBrainz ,"MusicBrainz is aiming for a user experience overhaul. To keep design and development in sync, by thousands of contributors over the years, we need a...", Chhavi Shrivastava , Mentor  Michael Wiencek , Organization  MetaBrainz Foundation Inc. ,/archive/2018/projects/5399260832989184,https://gist.github.com/chhavijustme/8feddbe5016365e2d6757a3605607fb9
39, [Cutter] Implement Debugging and Emulation support ,The idea is to implement a debugging view in Cutter which allows to run/rerun the current binary with multiple r2 dbg/io plugins., mandlebro ," Mentor  Antide Petit, Florian Märkl, Maxime Morin ", Organization  radare ,/archive/2018/projects/5400364169822208,https://gist.github.com/fcasal/84bf2268dd1f0b225b2e9212d0854f52
40, Enable building of gRPC Python with Bazel ,"gRPC Python currently has a constellation of scripts written to build the project, but it has a lot of limitations in terms of speed and...", Naresh Ramesh , Mentor  Nathaniel Manista , Organization  gRPC ,/archive/2018/projects/5400971639259136,https://github.com/grpc/grpc/blob/master/summerofcode/2018/naresh.md
41, Create Environmental Science Libraries in Python using the Workflow Paradigm for HPC ,"The objective of the proposal is twofold:- 
Build a Python library based on the workflow paradigm which would facilitate stream watershed delineation...", Aarif Shaikh , Mentor  Ryan Berkheimer , Organization  Earth Science Information Partners (ESIP) ,/archive/2018/projects/5408782842593280,https://aarifsk.github.io/foss/python/2018/08/14/GSocC-Final-Report.html
42, Improving bannertopdf filter to use QPDF instead of Poppler APIs ,The bannertopdf filter in cups-filters uses unstable and unsupported Poppler APIs which makes the code unable to build. The filter should be..., Sahil Arora ," Mentor  Till Kamppeter, Jay Berkenbilt ", Organization  The Linux Foundation ,/archive/2018/projects/5412668647145472,https://github.com/OpenPrinting/cups-filters/wiki/Google-Summer-of-Code-2018-%7C-The-Linux-Foundation-%7C-Improving-bannertopdf-filter-to-use-QPDF-instead-of-Poppler-APIs
43, Group Theory ,The project mainly aims in improvising the Group Theory part of the combinatorics module. The project is mainly divided into 3 phases. The first..., Ravicharan Nudurupati ," Mentor  Kalevi Suominen, Aaron Meurer, Valeriia Gladkova ", Organization  SymPy ,/archive/2018/projects/5419636560494592,https://github.com/sympy/sympy/wiki/GSoC-2018-Report-Ravicharan-:-Group-Theory
44, LibVMI extensions: Bareflank hypervisor support ,"Hypervisor (Virtual Machine Monitor) is a software that runs one or more virtual machines. Other than virtualization in cloud, they are also used in...", Boddu Manohar Reddy ," Mentor  Tamas K Lengyel, Rian Quinn ", Organization  The Honeynet Project ,/archive/2018/projects/5421432192368640,https://github.com/boddumanohar/gsoc2018
45, Open Event Android Project ,My Google Summer of code project was basically to create an android app which will show a general list of events created and published by the event..., Sanyog Ghosh ," Mentor  Mario Behling, Arnav Gupta, Areeb Jamal, Niranjan Rajendran, the-dagger ", Organization  FOSSASIA ,/archive/2018/projects/5421926650478592,https://gist.github.com/dreadpool2/e1b01b0b2cba2ebb6e6716bb93905cb4
46, EAT(EAP Additional testsuite) ,Our project come in category of Testing which is   EAT(EAP additional Testsuite)   by which we can Test infinite software project versions .The best..., koderproxy , Mentor  Panagiotis Sotiropoulos , Organization  JBoss Community ,/archive/2018/projects/5424596912177152,https://github.com/koderproxy/GSoC-2018---EAT---JBoss-Community
47, Improve UI protocol/API to facilitate consistent GUIs in embedding applications ,"This project aims to improve the existing UI protocol to let other applications embed Neovim instances to provide ""vim mode"" like features. The...", Utkarsh Maheshwari , Mentor  bfredl , Organization  Neovim ,/archive/2018/projects/5425846814769152,https://utkarshme.github.io/blog/progress-at-the-end-of-gsoc-with-neovim
48, Adding methods to cobrapy for improved constraint-based metabolic modelling. ,Constraint-Based Reconstruction and Analysis (COBRA) methods for Genome-wide Metabolic Networks (GEMs) have proven to be essential for the varied..., synchon , Mentor  Moritz Beber , Organization  Open Bioinformatics Foundation ,/archive/2018/projects/5430800522674176,https://medium.com/@synchon_mandal/gsoc-2018-with-open-bioinformatics-foundation-dc201bf945b9
49, ChainKeeper ,ChainKeeper is a web application to explore and analyze block-chain data for users. This proposal consists of technical details and implementation..., Sajitha Liyanage ," Mentor  Dulini Atapattu, Ruwan Geeganage, Oshan Chanitha Viduranga, Charitha Elvitigala ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/5432066665611264,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Sajitha_Liyanage-Chainkeeper.md
50, Enhancing Boost.Intrusive Library ,This increases the scope of Boost.Intrusive library by adding more data structures into the collection.Every data structure is capable of solving a..., Hari sai charan challa , Mentor  Rishabh Arora , Organization  Boost C++ Libraries ,/archive/2018/projects/5433723650572288,https://gist.github.com/Harisaicharan/68b5efb0e1946b103aad9d1fb3d44a1f
