Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
13, Packaging and Updating Android SDK Tools ,"Debian-derivatives are already a preferred platform for Android developers, and stretch already includes the core Android SDK tools, enough to build...", Chandramouli Rajagopalan ," Mentor  殷啟聰 | Kai-Chung Yan, cdesai, Hans-Christoph Steiner ", Organization  Debian Project ,/archive/2018/projects/4818630244040704,https://salsa.debian.org/snippets/124
14, Rucio : Billion-row scalable and flexible metadata ,Rucio produces large amounts of metadata for it’s files and datasets which is stored in a central Rucio server. However there is a fixed set of..., Asket Agarwal ," Mentor  Vincent Garonne, Cedric Serfon, Martin Barisits, Mario Lassnig ", Organization  CERN-HSF ,/archive/2018/projects/4819316230848512,https://gist.github.com/asketagarwal/d32cfb4d582da57d929534fbb6601d23
15, Implementing integration plugins in RocketMQ for HBase and Beam ,"This proposal aims at designing, implementing and evaluating plugins that integrate RocketMQ with both the HBase data store and the Beam data...", Sergio Esteves ," Mentor  Xinyu Zhou, von gosling ", Organization  Apache Software Foundation ,/archive/2018/projects/4822558528503808,https://gist.github.com/sesteves/9c37e23f7e0b79cfb6be1f7ee6a31acc
16, ODK 2 Services - Push Notifications ,The primary aim of the project is to create an android application for field workers that would receive push notifications sent by their supervisors...., Aditya Laddha , Mentor  Jeff Beorse , Organization  Open Data Kit ,/archive/2018/projects/4826369305346048,https://medium.com/@laddha.adi/gsoc-2018-with-open-data-kit-d2379fb3050c
17, Automated Malware Relationship Mining ,"Since last year, Holmes-Processing has acquired a large dataset of labeled malware samples, which can be used for deep learning based malware...", ctsung ," Mentor  Huang Xiao, Bojan Kolosnjaji ", Organization  The Honeynet Project ,/archive/2018/projects/4826665792307200,https://www.holmesprocessing.com/gsoc/#portfolioModal8
18, Bassa - Implement a mechanism to download files from local server ,Bassa is an automated download queue for enterprises use. If a software can download all your files in the background without keeping it open then..., vivonk ," Mentor  Padam Chopra, Ayantha Randika, Milindu Sanoj Kumarage ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/4827480829460480,https://github.com/vivonk/GSoC/blob/master/GSoC-2018/Nirmal_Saraswat-Bassa.md
19, Upgrade to Rails 5 ,In this summer I want to work on upgrading the code of plots2 repository to rails 5.0 and rails 5.1. The project would have many challenges to..., Sourav Sahoo ," Mentor  Emmanuel Hayford, jywarren ", Organization  Public Lab ,/archive/2018/projects/4830015329927168,https://publiclab.org/notes/souravirus/08-09-2018/gsoc-2018-rails-5-upgrade
20, Variational Autoencoders on GPUs for particle physics applications ,Deep Learning relies heavily on a large number of linear operations. Data parallelism is a consequence of this property of Deep Learning.GPUs are..., SiddharthaRao Kamalakara ," Mentor  Saurav Shekhar, Lorenzo Moneta, Kim Albertsson, Omar Zapata ", Organization  CERN-HSF ,/archive/2018/projects/4830332285091840,https://medium.com/@srk97/gsoc-2018-vaes-iii-summary-c18d0478111d
21, Hair Rendering II - Hair shader and binary format ,"The project aims to add three main components to the appleseed render to improve the hair and fur pipeline. Firstly, the addition of per vertex...", Girish Ramesh , Mentor  François Beaune , Organization  appleseedhq ,/archive/2018/projects/4831516353888256,https://docs.google.com/document/d/1PwRI3yieYznrLBfh0sA5sI6AHinuv7MV7mva0EspN6o/edit#
22, Implement Geospatial Data Viewer in pgAdmin4 for PostGIS ,"pgAdmin is the GUI management tool for PostgreSQL. The latest version pgAdmin4 is web-based and written in Python and jQuery with Bootstrap, using...", Xuri Gong ," Mentor  Frikan Erwee, Victoria Rautenbach ", Organization  OSGeo ,/archive/2018/projects/4832028394520576,https://trac.osgeo.org/postgis/wiki/GeospatialDataViewerInPgAdmin4ForPostGIS_FinalReport
23, Improve Fedora Android App - Backend ,"Fedora has an android app which lets a user browse Fedora Magazine, Fedora Ask, Fedocal etc within it. This app is build using the Ionic Framework,...", Amitosh Swain Mahapatra , Mentor  Sumantro Mukherjee , Organization  Fedora Project ,/archive/2018/projects/4833700277649408,https://communityblog.fedoraproject.org/gsoc-project-report-improve-fedora-app-backend-amitosh/
24, GH Pages for Systers ,"In this project I aim to design and develop the main systers.io , celebrations and the slack inviter web pages. I will use Bootstrap to develop the...", Anumeha Agrawal ," Mentor  Tharangi, May, Rupinderjit Kaur, Kanika Modi ", Organization  Systers Community ,/archive/2018/projects/4834382976122880,https://medium.com/@anumehaagrawal29/google-summer-of-code-2018-final-submission-1e5b8478edc5
25, Emotion detection and characterization in video using CNN-RNN ,"This project aims to develop a pipeline for emotion detection using video frames. Specifically, we detect and analyze faces present in the video...", Devendra Yadav ," Mentor  Mehul Bhatt, Abhinav Shukla, shrutigullapuram, skrish13, Jakob Suchan ", Organization  Red Hen Lab ,/archive/2018/projects/4835552415186944,https://github.com/DevendraPratapYadav/gsoc18_RedHenLab/
26, Improving the Post-exploit / Meterpreter functionality ,Creation of a Meterpreter session Graphical User Interaction (UI) including visual listing of commands available and post modules that can be used..., Rahul Dhawan , Mentor  Op3n4M3 , Organization  Metasploit ,/archive/2018/projects/4836310879567872,https://gist.github.com/rahuldhawan291/23e0432a9d8725dcc5b33d9239ad979c
27, Implement OGC Catalog Service for the Web(CSW) ,This project focus on building about the server side of the Catalog Service for the Web(CSW) is base on OGC Catalogue interface standards use the..., PHUONG HAO NGUYEN THI ," Mentor  Charith Elvitigala, Martin Desruisseaux ", Organization  Apache Software Foundation ,/archive/2018/projects/6480593474813952,https://phuonghaonguyen.blogspot.com/2018/08/i.html
28, Pure-Go XRootD client implementation ,This project aims at implementing a pure-Go BSD-3 client library for XRootD using Go builtin features for concurrency and scalability., Mikhail Ivchenko ," Mentor  Sebastien Binet, Sébastien Gadrat ", Organization  CERN-HSF ,/archive/2018/projects/6484663090544640,https://gist.github.com/EgorMatirov/66fe626b1f6849d511c21322445fc1e0
29," Google Summer of Code 2018: Live histogram, waveform, vectorscope ",The AXIOM Beta features a small program called cmv_hist3 that calculates raw histogram value from current image in real time processing pipeline. The..., Iti Shree ," Mentor  Sebastian Pichelhofer, a1ex, Bertl, g3gg0 ", Organization  Apertus Association ,/archive/2018/projects/6487202087305216,https://nmdis1999.github.io/
30, A checker for dangling string pointers in C++ ,"The C++ std::string class provides a c_str() method that returns a raw pointer to a string's inner character buffer. When a std::string is destroyed,...", Réka Nikolett Kovács ," Mentor  Gábor Horváth, George Karpenkov, Artem Dergachev ", Organization  LLVM Compiler Infrastructure ,/archive/2018/projects/6487597828276224,https://rnkovacs.github.io/gsoc2018/
31, Building a Report Generator for LibreHealth's EHR system ,"LibreEHR system currently has standard reports for various system features (Clients, Financial, Visits, Inventory, Services, Insurance, Procedures)....", Tigpezeghe Rodrige K. ," Mentor  Priyanshu Sinha, Art Eaton ", Organization  LibreHealth ,/archive/2018/projects/6488995773022208,https://tigrodrige.wordpress.com/2018/08/06/gsoc-2018-final-submission/
32, Owasp-Nettacker Enhancements ,"OWASP-Nettacker currently is a project with less functionality compared to other network penetration testing tools like Nmap, Nessus. In this...", Pradeep Jairamani ," Mentor  SriHarsha, Ali Razmjoo Qalaei, Abbas Naderi ", Organization  OWASP Foundation ,/archive/2018/projects/6495701290713088,https://docs.google.com/spreadsheets/d/1zeDXPZnSeCAZIbBy9R8cCNfVYL8gKT0Ocg-nSlFoh_g/edit#gid=1422232123
33, DRAKVUF : Process Injector Enhancement ,DRAKVUF allows to inject a binary directly into a running virtual machine. The current implementation uses either CreateProcessA() or ShellExecuteA()..., Mathieu Dolmen ," Mentor  Tamas K Lengyel, vpb ", Organization  The Honeynet Project ,/archive/2018/projects/6496586389520384,https://mdolmen.github.io/GSoC/
34, Qtest Driver Framework ,"Testing is very important in software development, it allows developers to find bugs and evaluate software quality. For instance, regression testing...", Emanuele Esposito , Mentor  Paolo Bonzini , Organization  QEMU ,/archive/2018/projects/6499721380102144,https://github.com/esposem/GSoC-2018
35, Transition to astropy time ,SunPy uses python datetime module for handling almost all time related things. datetime is not the best choice for astronomy related projects due to..., Vishnunarayan K I ," Mentor  Punyaslok Pattnaik, Nabobalis ", Organization  OpenAstronomy ,/archive/2018/projects/6500738213609472,https://medium.com/@appukuttancr/the-end-of-gsoc-261e9afa66ac
36, HAhRD: DeepReconstruction ,One of the challenges faced in Particle Physics Experiment after the collision of particles in LHC is the reconstruction of the events.This includes..., Abhinav Kumar ," Mentor  ARNAUD CHIRON, Artur Lobanov, Gilles Grasseau, Andrea Sartirana, Florian Beaudette ", Organization  CERN-HSF ,/archive/2018/projects/6501701494243328,https://github.com/BigBang0072/HAhRD/wiki/GSOC-18-Work-Summary
37, Improving DetectionSuite to support more datasets and Frameworks with Segmentation Tools ,"JdeRobot's DetectionSuite is primarily used for fair comparision of different Deep learning models on any framework or dataset preferred.
This...", Vinay  Sharma , Mentor  Francisco Rivas , Organization  JdeRobot - Universidad Rey Juan Carlos ,/archive/2018/projects/6510258612600832,https://docs.google.com/document/d/1-G6qkuOka-Wt2XbG0LnA80SvXUlHnTw7JJz_qolSafs/edit?usp=sharing
38, Type Inference ,Implement a basic type inference based on function arguments/return types and callgraph, sivaramaaa ," Mentor  Anton Kochkov, deroad ", Organization  radare ,/archive/2018/projects/6511408388767744,http://radare.today/posts/type_inference/
39, CLISP - Integrate the SICL compiler into CLISP ,This project aims to incorporate components from Robert Strandh’s SICL compiler called Cleavir into CLISP. Adding Cleavir would open up the..., Charles Zhang ," Mentor  Sam Steingold, Bruno Haible ", Organization  GNU Project ,/archive/2018/projects/6514294606790656,https://gitlab.com/karlosz/clisp/tree/master/src/cleavir
40, Dependently Typed Core Replacement in GHC ,"In recent years, several works (Weirich et al., 2017; Eisenberg, 2016; Gundry, 2013) have proposed to integrate dependent types into Haskell....", Ningning Xie , Mentor  Richard Eisenberg , Organization  Haskell.org ,/archive/2018/projects/6515515652571136,https://xnning.github.io/papers/gsoc-report.pdf
41, [GSoC proposal 2018] Emoji Twitter bot for Commons images from NYPL fork ,Wikimedia Commons is a Wikimedia Foundation project and an online repository of images videos and other media files. A Twitter bot is a type of bot..., Perside Rosalie ," Mentor  Ariel Glenn, Derick Ndimnain Alangi, Dereckson ", Organization  Wikimedia Foundation ,/archive/2018/projects/6516330689724416,https://docs.google.com/document/d/1PXT7VLS85NoyB3rYQCVm6jv6JOfKFgm9Zy3bgw_zCmM/edit?usp=sharing
42, Reporting of CHAOSS Metrics ,Writing Python code to query GrimoireLab Elastisearch databases and obtain from it the metrics relevant for the report. Possible technologies to..., Keanu Nichols ," Mentor  Sean Goggins, Jesus Gonzalez-Barahona ", Organization  CHAOSS: Community Health Analytics Open Source Software ,/archive/2018/projects/6518865190191104,https://kmn5409.github.io/keanu-nichols/gsoc/2018/08/10/gsoc-Week-14.html
43, Sorting Algorithms Benchmark and Implementation ,"Implement the project idea sorting algorithms benchmark and implementation (2018)
Candidate sorting algorithms:

Introsort
Timsort
Dual-pivot...", Kefan Yang ," Mentor  Andrey Borodin, Atri Sharma ", Organization  PostgreSQL ,/archive/2018/projects/6519182145355776,https://gist.github.com/Strider-Alex/253ff5b3bff8c48a6c98bdcd97ff4cbb
44, Common app template to Go Social - React Native ,Community of today used to use mobile phones to make their life easier and Community based mobile applications are famous among them. There are..., Dinith Minura ," Mentor  Namal Jayasuriya-1, Milindu Sanoj Kumarage, Nithila Vithanage, Charitha Elvitigala, Raveen Perera ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/6519248314695680,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Dinith_Minura-GoSocial_Common_template.md
45, ROS Package for Robot Work Cell Discovery ,This proposal aims to create a ROS package which will allow any arbitrary robotic manipulator to intelligently explore and map it’s work cell..., Aaditya Saraiya ," Mentor  Alex Goins, Levi Armstrong ", Organization  Open Source Robotics Foundation ,/archive/2018/projects/6520366214152192,https://github.com/ros-industrial/workcell_explorer/tree/kf_branch1
46, Own Idea: Implementing a subset of Concurrency namespace ,"The project is to implement a subset of Concurrency namespace, which provides classes and functions that give you access to the Concurrency Runtime,...", meng hua ," Mentor  Alex Henrie, Piotr Caban ", Organization  The Wine Project ,/archive/2018/projects/6520878254784512,https://gist.github.com/Dreamanne/a00f29ad84b89da2270d5f79baa506e8
47," Porting Microsoft's CoreCLR, CoreFX, and PowerShell to FreeBSD ",PowerShell is a widely used administration tool in Windows Server workloads. This project aims at porting it to FreeBSD in order to make it easier..., Mateus de Morais ," Mentor  David Naylor, David Chisnall ", Organization  FreeBSD ,/archive/2018/projects/6522550137913344,https://reviews.freebsd.org/D16707
48, Lesson Translation Dashboard ,A lesson translation dashboard for oppia's audio translators. This dashboard will help audio translators to do translation in a much better way...., Sandeep Dubey ," Mentor  Anmol Shukla, Tony Jiang ", Organization  Oppia Foundation ,/archive/2018/projects/6523232836386816,https://dubeysandeep.github.io/blog/GSoC-Final-Report
49, GooKeeper Implementation ,The aim of this project is to bring SuperSnark’s brilliant game design to life - GooKeeper!  In GooKeeper the player has to setup and maintain a..., Shreyas Iyer ," Mentor  SuperSnark, Mandar Juvekar, Josh Zacharias, Aresh Mishra, arpan98 ", Organization  MovingBlocks ,/archive/2018/projects/6524215712808960,https://gist.github.com/l0ftyWhizZ/121194027c49b2b11a4997b0e3e822bb
50, Improve Whitelisting infrastructure for Vulture ,"The following has been proposed to facilitate the user experience with whitelisting in Vulture:

Create a command line tool which takes in sip files...", Rahul Jha (~RJ722) ," Mentor  Jendrik Seipp, The Compiler, Abdeali Kothari ", Organization  coala ,/archive/2018/projects/6524402275450880,http://projects.coala.io/GSoC/2018/StatusReport/RahulJha
