Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Eye Tracking GUI Integration ,My proposed Project consists of developing a GUI with Unreal Engine for Eye Tracking and any adjacent work involving the aforementioned tehnology., Mircea-Tudor Chifor ," Mentor  Asil Kaan Bozcuoğlu, Andrei Haidu ", Organization  Institute for Artificial Intelligence ,/archive/2018/projects/4889211521990656,https://gist.github.com/SysOverdrive/60da3aa7c88ca3714bb372e90a862cce
2, [Analytics] Improvements to Wikistats 2.0 front-end ,Wikistats is the public statistics website of the Wikimedia Foundation. Its main purpose is to add context and motivate our editor community by..., Sahil Khokhar , Mentor  Marcel Ruiz Forns , Organization  Wikimedia Foundation ,/archive/2018/projects/4889884959440896,https://medium.com/@sahilkhokhar505/google-summer-of-code-2018-wikimedia-foundation-fab7a988afdc
3," Improve Experience of Ticketing and Subtickets, Develop a Venue Custom Map and Enhance Organizer Features ","Implement ticketing system for meetups.
Improving sub ticketing experience, i.e. once they get their conference/meetup tickets they can sign up for...", Pradeep Gangwar ," Mentor  Mario Behling, Dilpreet S., Aayush Arora, Abhinav, Niranjan Rajendran, Harshita Gupta ", Organization  FOSSASIA ,/archive/2018/projects/4891777496514560,https://gist.github.com/pradeepgangwar/a63a55bc14d05849264ee8407ef23dbe
4, Cross-Intermine Search Tool ,"Currently, we have around 30+ mines (and still growing) all around the globe. All mines have
their own separate APIs and their own separate portals....", Aman Dwivedi ," Mentor  Nadia Yuidna, Yo Yehudi ", Organization  InterMine ,/archive/2018/projects/4893017399885824,https://medium.com/@dwivedi.aman96/gsoc18-with-intermine-final-evaluation-1c8f58d0d62
5, Live metadata output ,In this project I will try to write a codebase to allow new scrobblers or listeners to be attached to Mixxx more easily. I will also write a proof of..., davidhm , Mentor  Daniel Schürmann , Organization  Mixxx DJ Software ,/archive/2018/projects/4893314088173568,https://mixxx.org/wiki/doku.php/live_metadata_output
6, Processing for ARM devices (such as Raspberry Pi) ,A set of highly detailed project-based tutorials that teach users how to use Raspberry Pi and similar devices with Processing development environment., Maks Surguy , Mentor  Gottfried Haider , Organization  The Processing Foundation ,/archive/2018/projects/4898535560445952,https://msurguy.github.io/GSOC2018-processing-pi/
7, A FEniCS wrapper in Julia ,"We continue work done on a FEniCS wrapper in Julia. We further optimize it, and add more functionality, so users can access a richer API, and solve...", Yiannis Simillides ," Mentor  Timo Betcke, Mike Innes, Jack S. Hale, Christopher Rackauckas ", Organization  NumFOCUS ,/archive/2018/projects/4902861196492800,https://github.com/JuliaDiffEq/FEniCS.jl
8, Sugarizer School Box ,1) Making an image for Raspberry Pi that could be flashed on a sd card that could automatically start a sugarizer server at boot and displays..., Aman  Sharma ," Mentor  Rishabh Thaney, Michaël Ohayon, Hrishi Patel ", Organization  Sugar Labs ,/archive/2018/projects/4903247475113984,https://amansharmablogblog.wordpress.com/2018/08/09/final-project-submission/
9, Bilingual dictionary enrichment via graph completion ,"Graph representation is very promising because it represents a philosophical model of a metalanguage knowledge. Knowing several languages, I know...", Evgenii Glazunov ," Mentor  Mikel Forcada, Kevin Brubeck Unhammer, Francis Tyers ", Organization  Apertium ,/archive/2018/projects/4905772915884032,https://github.com/dkbrz/GSoC_2018_final
10, Rapid Annotator ,With Red Hen Lab’s Rapid Annotator we try to enable researchers worldwide to annotate large chunks of data in a very short period of time with least..., Vaibhav Gupta-1 ," Mentor  Vera Tobin, Peter Uhrig, Peter Broadwell, Kai Chan ", Organization  Red Hen Lab ,/archive/2018/projects/4907831413178368,https://github.com/guptavaibhav18197/rapidannotator
11, New Web UI For Apache Fineract CN ,This project is about designing a new web user interface for institutions with Group lending facilities using Apache Fineract CN which will be..., Pembe Motia ," Mentor  Kamga Mkounga, Awasum Yannick ", Organization  Apache Software Foundation ,/archive/2018/projects/4911608904024064,https://gist.github.com/pembemiriam/f588107c092b686e394ed3866730b489
12, GraphSpace: Git for graphs ,"GraphSpace is a web-based platform where collaborating research groups can use a user-friendly interface to create, interact and share networks....", Daniyal ," Mentor  Aditya Bharadwaj, Jing Cui ", Organization  National Resource for Network Biology (NRNB) ,/archive/2018/projects/4912008201764864,https://gist.github.com/jahandaniyal/b7a98094b0f3988de25e7ba89f716fca
13, Ruby Matplotlib ,"There exist several plotting libraries for Ruby, but none of them is as readily usable as either Matlab's plotting system or the Matlab-inspired...", Arafat Dad Khan ," Mentor  John Woods, Sameer Deshmukh, Pjotr Prins, Prasun Anand ", Organization  Ruby Science Foundation ,/archive/2018/projects/4914153269493760,https://github.com/Arafatk/magick-rubyplot
14, Idea: Enhancements for ipptool ,Ipptool is a program that allows sending IPP requests to a specific printer or server in order to test it or to receive printer information in the..., Lakshay Bandlish ," Mentor  Smith @ PWG, mdannyb, Ira McDonald, Aveek Basu ", Organization  The Linux Foundation ,/archive/2018/projects/4914234068566016,https://github.com/lbandlish/Google-Summer-of-Code-2018-The-Linux-Foundation
15, Helping cabal new-build become just cabal build ,"While much of the functionality required to use the new-* commands has already been implemented, there are not-insignificant parts of the design that...", Alexis Williams ," Mentor  Herbert Valerio Riedel, Mikhail Glushenkov ", Organization  Haskell.org ,/archive/2018/projects/4915097491210240,https://typedr.at/posts/what-i-did-on-my-summer-vacation/
