Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Integrate Pocket Paint into Pocket Code ,"During the Google Summer of Code I would like to integrate Pocket Paint into Pocket code.
There is quite some refactoring overhead before this can be...", Thomas S , Mentor  Bernadette Spieler , Organization  Catrobat ,/archive/2018/projects/4510268637839360,https://gist.github.com/ThomasSchwengler/87ad2383f70ed7eb8e3dd0172d724509
2, Improve Enigmail User Experience ,Enigmail is a seamlessly integrated security add-on for Mozilla Thunderbird. The main idea behind this project is to improve Enigmail UI so that..., Khushil Mistry , Mentor  Patrick Brunschwig , Organization  Mozilla ,/archive/2018/projects/4513703537934336,https://docs.google.com/document/d/13aZVWeGZtk0d0-TSLv1aNq90Szezys07gGdRpuPNn7E/edit?usp=sharing
3, Improve Cask Integration ,The goal of this project is to improve the integration of Casks and Homebrew-Cask commands into Homebrew by removing redundant code that is used by..., Markus Reiter ," Mentor  JCount, mikemcquaid ", Organization  Homebrew ,/archive/2018/projects/4514338253570048,https://github.com/Homebrew/brew/issues/4661
4, Math Aware Search for Xapian ,Searching for mathematical information in documents facilitates learning.  Students can search for unfamiliar math equations. A researcher can look..., Guruprasad Hegde , Mentor  Gaurav Arora , Organization  Xapian Search Engine Library ,/archive/2018/projects/4515784718024704,https://trac.xapian.org/wiki/GSoC2018/Maths/Work%20Product
5, Composite Label Indices & Alerts rule testing ,"Alerting is an important feature in monitoring when it comes to maintaining site reliability, and Prometheus is being used widely for this. Hence it...", Ganesh Vernekar , Mentor  gouthamve , Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2018/projects/4516877250330624,https://ganeshvernekar.com/gsoc-2018/
6," Extend wikipedia plugin for JOSM, especially with regard to wikidata ","Adds extended validation for wikidata/wikipedia tags, all integrated with the standard JOSM validator.
The plugin will show the main information that...", Florian Schäfer , Mentor  Michael Zangl , Organization  OpenStreetMap ,/archive/2018/projects/4518670936047616,https://wiki.openstreetmap.org/wiki/JOSM/Plugins/Wikipedia/GSoC_2018#Work_product
7, Fedora IoT: Atomic Host Upgrade Daemon ,"Fedora IoT effort is the latest of Fedora’s objectives. Its goal is to “create a Fedora Edition for Internet of Things, which will make Fedora the...", Christian Glombek ," Mentor  dustymabe, Jonathan Lebon, Peter Robinson ", Organization  Fedora Project ,/archive/2018/projects/4521532860661760,https://medium.com/@c.glombek/fedora-iot-gsoc-2018-final-report-c7a048dc8e80
8, Government Gazette NER & Metadata Extraction ,Manual and ML modules in Python for NER and Metadata extraction of responsibility assignments (RespAs) to organizations of public administration..., Chris Karageorg Kaneen ," Mentor  Theodoros Karounos, Iraklis Varlamis, Sarantos Kapidakis ", Organization  GFOSS - Open Technologies Alliance ,/archive/2018/projects/4524335863693312,https://github.com/eellak/gsoc2018-GG-extraction/
9, Reverse Engineering Radiator Bluetooth Thermovalves ,"Radiator valves have become increasingly important in recent years, especially in some countries where they have been made mandatory by law. This led...", Sergio Alberti , Mentor  Andrea Trentini , Organization  Debian Project ,/archive/2018/projects/4526455161618432,https://gitlab.com/sergioalberti/gsoc-blereverse/blob/master/GSoC-2018/README.md
10, Alternatives to Neighborhood-Based Collaborative Filtering ,"The overall objective of this project is to improve the current CF module in mlpack to provide better rating prediciton, fast execution, and flexible...", Wenhao Huang , Mentor  Mikhail Lozhnikov , Organization  mlpack ,/archive/2018/projects/4529396543127552,http://mlpack.org/gsocblog/alternatives-to-neighborhood-based-cf.html
