Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Queue Interface ,The aim of this project that is to develop a Redis based queue interface which could be an alternative to the disk queue., Mehul Prajapati , Mentor  Kokan , Organization  The syslog-ng project. ,/archive/2018/projects/6460813808238592,https://github.com/mehul-m-prajapati/gsoc-queue-interface
2, Crowd Alert Web ,A web app that allows users to access crowd alert platform without downloading the app from app store. Results a great first time experience for..., Joydeep Mukherjee ," Mentor  Bruno Woltzenlogel Paleo, Chirag Arora ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2018/projects/6467399335280640,https://medium.com/@joydeep1701/google-summer-of-code18-with-aossie-803d544e129e
3, Instructor Interface for Plagiarism Detection ,Plagiarism Detection is among the significant and crucial tools provided by Submitty. I would like to work on improvising the current Plagiarism..., Tushar Gurjar ," Mentor  Evan Maicus, Barbara Cutler, Buster Holzbauer, Master_Odin ", Organization  Submitty ,/archive/2018/projects/6579818627858432,http://submitty.org/developer/GSOC2018_TusharGurjar
4, A modern tool for data exploration based on JuliaDB and WebIO ,"We will combine the JuliaDB.jl package, for tabular data manipulations in Julia, with WebIO.jl and InteractNext.jl to build a user-friendly web-based...", Pietro Vertechi ," Mentor  Mike Innes, Shashi Gowda, Christopher Rackauckas ", Organization  NumFOCUS ,/archive/2018/projects/6580627356778496,https://piever.github.io/simpleblog/post/sputnik5/
5, Speech recognition for the Flux model zoo ,"Details of deep learning models and their performance are, unfortunately, often published without accompanying implementation code. Those models that...", Matthew C. Kelley ," Mentor  Mike Innes, Christopher Rackauckas ", Organization  NumFOCUS ,/archive/2018/projects/6582163948437504,https://maetshju.github.io/finalupdate.html
6, Computer Vision using Flux.jl ,"Currently, FluxML/model-zoo has very few examples demonstrating the usage of Flux. In this project, I propose to implement several Convolutional...", Avik Pal ," Mentor  Mike Innes, Christopher Rackauckas, Viral B. Shah ", Organization  NumFOCUS ,/archive/2018/projects/6584740928815104,https://avik-pal.github.io/blog/2018-08-13-Adding_Newer_Features_and_Speeding_up_Convolutions_in_Flux/
7, Importing NeuroML morphologies into Brian ,"Brian is a free, open source simulator for spiking neural networks. It is written in the Python programming language and is available on multiple...", kapilkd13 , Mentor  Marcel Stimberg , Organization  INCF ,/archive/2018/projects/6587385420709888,https://gist.github.com/kapilkd13/dd6ea54af8091441832e536cd48bb758
8, Google Summer of Code Proposal to improve Zulip Mobile ,"Very often even if an application has a robust backend, the user interface is often the factor that decides whether  it will be taken up or not by...", Aswin G ," Mentor  Saumya Bhatnagar, jainkuniya ", Organization  Zulip ,/archive/2018/projects/6587682310324224,https://medium.com/@agzuniverse/gsoc-work-product-submission-683c65ef3c82
9, Import the Xen grant-table bus_dma(9) handlers from OpenBSD ,Xen uses the grant table interface to grant foreign domains access to page frames and to do ownership transfer. Each domain maintains its own grant..., Pratyush Yadav ," Mentor  Edward Napierala, ghostrider ", Organization  FreeBSD ,/archive/2018/projects/6591711056756736,https://wiki.freebsd.org/SummerOfCode2018Projects/ImportXenbus_dmaFromOpenBSD
10, Mentorship System ,New Android Application that allows women from the Systers community to mentor other women during a period of time. This can help new women getting..., Isabel Costa ," Mentor  Roopal Jain, May, Dilushi Piumwardane, Murad ", Organization  Systers Community ,/archive/2018/projects/6592097335377920,https://gist.github.com/isabelcosta/413e5a58529b7be9cdb57dddc08fec01
11, Soundcom(React-native-app) ,SoundCom is an mobile application which can transmit data through sound waves., Piyush Singhal ," Mentor  Rox Luk, Charitha Elvitigala, Lasith Niroshan, Deniz Karakay ", Organization  Sustainable Computing Research Group (SCoRe) ,/archive/2018/projects/6599012299833344,https://github.com/scorelab/GSoC/blob/master/GSoC-2018/Piyush_Singhal-Soundcom.md
12, Mapping and Planning for obstacle avoidance ,Autonomous waypoint navigation has been an integral part of the Ardupilot project for a long time. This approach works well when the multicopter is..., Ayush Gaud ," Mentor  Randy Mackay, Jaime Machuca ", Organization  ArduPilot ,/archive/2018/projects/6600458764288000,https://github.com/ArduPilot/OctomapPlanner
13, Building high-resolution 3D models of brain vasculature ,"In this project, we seek to develop 3D meshing and visualization techniques that are better adapted to the complexity of vascular structures.", Laura Bilicz ," Mentor  Pilou Bazin, Chris Steele ", Organization  INCF ,/archive/2018/projects/6603083928829952,https://drive.google.com/open?id=1z3sw0qLPmtf1oC5eUV5OKwKcjmnnZ6RY
14," Enhance AAA system, implementing Admin panel, adding features to susi accounts, webclient and UI/UX of SUSI.AI ","Enhance the AAA(Authentication, Authorization, Accounting) system of SUSI.AI by enhancing accounts.susi.ai and implementing Admin panel of SUSI where...", Praduman ," Mentor  Orbiter, Isuru Abeywardana, Dravit Lochan, Madhav Rathi, Chetan Kaushik, Saurabh, Mario Behling ", Organization  FOSSASIA ,/archive/2018/projects/6615905211514880,https://gist.github.com/PrP-11/8dbc5b6f3181e6888a09f2a5eb42e29c
15, LuaRocks-GUI ,"LuaRocks is a package manager for Lua. This project will provide a web based GUI front-end for LuaRocks that would allow users to search for rocks,...", jiteshpabla , Mentor  Thijs Schreijer , Organization  LuaRocks ,/archive/2018/projects/6618388709244928,https://bystanderguy.wordpress.com/2018/08/10/gsoc18-with-luarocks-final-submission/
16, WebRTC into Godot & Peer-to-Peer multiplayer the Godot way ,Godot's high-level multiplayer approach makes it uniquely easy to create client-host and true peer-to-peer (P2P) models of multiplayer gaming. ..., Brandon Michael Makin ," Mentor  mhilbrunner, Fabio Alessandrelli ", Organization  Godot Engine ,/archive/2018/projects/6620865563197440,https://gist.github.com/BrandonMakin/3ee48b4da19521307f5f5703a183a03d
17, Accessing SPH data and interpolating onto grids ,yt is a package for analyzing and visualizing volumetric data. The current infrastructure of yt is designed to deal with adaptive mesh refinement..., Ashley Kelly ," Mentor  Nathan Goldbaum, Matthew Turk ", Organization  NumFOCUS ,/archive/2018/projects/6622115465789440,https://gist.github.com/AshKelly/9f45a6271a5f76d0b5441fb94005b2da
18, eBPF Implementation for FreeBSD ,"This project proposes eBPF implementation for FreeBSD. It will have very basic functionality such as maps, interpreter, JIT compiler for x86-64 and...", Yutaro Hayakawa ," Mentor  Hiroki Sato, Ryan Stone ", Organization  FreeBSD ,/archive/2018/projects/6624189331013632,https://wiki.freebsd.org/SummerOfCode2018Projects/eBPF
