Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Native-Metaprogramming Reloaded ,"The goal is to continue on an ongoing work, utilising the Trees that Grow technique, to introduce native-metaprogramming in GHC....", Shayan Najd ," Mentor  Alan Zimmerman, Ben Gamari ", Organization  Haskell.org ,/archive/2018/projects/6329812272545792,https://github.com/shayan-najd/HsAST/blob/master/Report
2, Towards building the first Semantic Role Labeling system for Sumerian ,Semantic role labeling (SRL) is a task in Natural Language Processing which helps in detecting the semantic arguments of the predicate/s of a..., Bakhtiyar Syed ," Mentor  Niko Schenk, Ilya Khait ", Organization  Cuneiform Digital Library Initiative ,/archive/2018/projects/6336913732534272,https://github.com/cdli-gh/Semantic-Role-Labeler
3, Autolev Parser (using ANTLR v4) ,Autolev(now superseded by MotionGenesis) is a domain specific language used for symbolic multibody dynamics. The SymPy mechanics module now has..., Nikhil Pappu ," Mentor  Ondřej Čertík, Jason Moore ", Organization  SymPy ,/archive/2018/projects/6339390586486784,https://nkhlpappu.wordpress.com/2018/08/11/gsoc-2018-autolev-parser-using-antlrv4-final-report/
4, Honeypot Detection Tool ,The goal of this project is to create a tool that can scan a system for features which would let an attacker know prematurely it is a honeypot. This..., Vlad Florea ," Mentor  Marcin Szymankiewicz, Adel Karimi ", Organization  The Honeynet Project ,/archive/2018/projects/6339855986458624,https://github.com/vladalexgit/checkpot/blob/master/GSoC.md
5, Develop cyTRON/JS: a backend and a cytoscape.js visualizer for cancer progression models ,This project aims at developing a tool which should provide an interactive visualization of the cancer progression models produced by the R library..., Lucrezia Patruno ," Mentor  Daniele Ramazzotti, Marco Antoniotti ", Organization  National Resource for Network Biology (NRNB) ,/archive/2018/projects/6343925602189312,https://github.com/BIMIB-DISCo/cyTRON-js
6, The sample platform (/ continuous integration) project ,The sample platform has been a good way to test regression tests. The main aim of the project is to make sample platform fully finalized (at least..., Satyam Mittal , Mentor  canihavesomecoffee , Organization  CCExtractor Development ,/archive/2018/projects/6345185168457728,http://ccextractor.org/public:gsoc:2018:satyam
7, SNARE/TANNER ,SNARE is a web application honeypot sensor attracting all sort of maliciousness from the Internet. The web page is generated by cloning a real web..., Viswak Hanumanth G K ," Mentor  Evgeniia Tokarchuk, Lukas Rist ", Organization  The Honeynet Project ,/archive/2018/projects/6345594196983808,https://github.com/mushorg/tanner/wiki/GSoC-2018-Work-Product-Submission
8," Enhancing the SUSI AI bots, server and creating a web bot plugin for SUSI AI ","The goal of this project is to enhance the currently present SUSI AI bots, create a chatbot of SUSI AI for Twitch and create a web bot plugin for...", Divyanshu N Singh ," Mentor  Mario Behling, Orbiter, rishiraj824, Ali Ayub Khan, peaceofcode ", Organization  FOSSASIA ,/archive/2018/projects/6346860339920896,https://gist.github.com/DNS-404/84c8c52f966f3aa2aaf32d4f62b43ff0
9, Eclipse SmartHome meets IOTA’s Tangle distributed ledger: accumulating data through Tangle for the SmartHome in exchange of IOTAs. ,"Eclipse SmartHome is not an end user product per se, but rather a framework used to build end user solutions on top. ESH therefore serves as an...", Théo Giovanna , Mentor  Henning Treu , Organization  The Eclipse Foundation ,/archive/2018/projects/6348258284666880,https://giovannatheo.github.io/esh-iota/
10, Guaranteed Root Finding and Global Optimization with Intervals ,"Interval arithmetic provides a way to perform computations with continuous sets of real numbers or vectors, for example to bound the range of a...", Eeshan Gupta ," Mentor  Mike Innes, Dpsanders, Christopher Rackauckas ", Organization  NumFOCUS ,/archive/2018/projects/6348517324881920,https://eeshan9815.github.io/blog-gsoc/final-report/
11, Mac OS X PCP Installer ,"The proposal explains how the project ""Mac OS X PCP Installer"" will be completed in the required duration with all the dependencies, requirements and...", Parth Verma ," Mentor  tallpsmith, Nathan Scott ", Organization  Performance Co-Pilot ,/archive/2018/projects/6349166401814528,https://gist.github.com/Warewolf96/341e40d5115b227b1a56f007d670e069
12, Build tool SPDX file generators ,Support a continuous integration (CI) generation of SPDX files by creating a plugins or extensions to build tools. These plugins or extensions will..., Ndip Tanyi ," Mentor  Krys Nuvadga, Uday Korlimarla ", Organization  SPDX ,/archive/2018/projects/6354963802357760,https://github.com/ndip007/spdx-build-tool/wiki/Build-tool-spdx-file-generators-(GSoC-2018)
13, Python Client Expansion ,Python Client is a software intended to make use of the data warehouses of InterMine in a more efficient manner. It is composed of a number of client..., Nupur Gunwant ," Mentor  Julie Sullivan, Rachel Lyne ", Organization  InterMine ,/archive/2018/projects/6355185932697600,https://medium.com/intermine/google-summer-of-code-final-report-c60f44651872
14, Implementing new parsers ,In this project I aim to implement new parsers for MOLCAS and TURBOMOLE. They will be a part of the cclib.parser module and will be implemented along..., Kunal Sharma ," Mentor  Adam Tenderholt, Karol Langner ", Organization  Open Chemistry ,/archive/2018/projects/6369521124245504,https://gist.github.com/kunalsharma05/c95b1d53ed1bcdf347fb0cbf43d0c014
15, FALCON ,"googledoc
Timeline:
Before 5/22/2018:
Get familiar with ROOT.
Get in touch with community.
Have a preliminary to-do list of possible optimizing...", Hanlin Tang ," Mentor  Sergei Gleyzer, Omar Zapata ", Organization  CERN-HSF ,/archive/2018/projects/6373557118435328,https://docs.google.com/document/d/1ih76CKmj2pA0aYA5LLG98v-4ejYpe_P1lPaF_jbhVX0/edit?usp=sharing
16," [#1Lib1Ref] Build a ""worklist"" tool for campaigns and in-person editing events ","In this project, a tool will be developed that will basically enable people to collaborate during campaigns and in-person editing events. It'll act...", Megha Sharma ," Mentor  James Hare, Guilherme Gonçalves ", Organization  Wikimedia Foundation ,/archive/2018/projects/6374778164215808,https://docs.google.com/document/d/1I3htDwicfIABW3gJWBNsLjPucqSFYFxn72euFSHtZXo/edit?usp=sharing
17, WebVLMC (Remote UI for VLMC) ,"In this document, we propose a web app for the VideoLAN’s non-linear editing software, VLMC. The basic idea is to have a web frontend for VLMC, while...", Alper Çakan ," Mentor  Hugo Beauzée-Luyssen, Gautam Chitnis ", Organization  VideoLAN ,/archive/2018/projects/6375593201369088,https://code.videolan.org/GSoC2018/alpercakan/gsoc2018-work-product-repo
18, Create Custom Lists. ,This project adds a new feature to Worldbrain's MEMEX a web extension. The feature enables users to add Custom Lists. A List is a collection of pages..., Subrat Sahu , Mentor  Jonathan Poltak Samosir , Organization  WorldBrain.io - Verifying the Internet ,/archive/2018/projects/6378510826340352,https://medium.com/@ssubrat098/google-summer-of-code-final-evaluation-ad7176601e19
19, Backend Improvements and New Feature Additions ,"Amahi is a personal/home networking, storage and app server with features allowing users to access their files and apps remotely using android and...", Chirag Maheshwari , Mentor  cpg , Organization  Amahi ,/archive/2018/projects/6380140766429184,https://gist.github.com/csoni111/a016a2d0eb6152eeac52b7694f46cd4c
