Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, [digiKam] Project: Supporting Twitter and One Drive services in digikam export ,"digiKam supports images export to many services.
This project aims to add Twitter and OneDrive to digiKam export services.", Tarek Talaat , Mentor  Mohamed Anwer , Organization  KDE Community ,/archive/2018/projects/5121243036516352,https://community.kde.org/GSoC/2018/StatusReports/TarekTalaat
2, Gsoc Proposal: Amahi 11 ,"In this project, my work will mainly focus on working as a full stack developer for Amahi. I will implement new API endpoints which can be consumed...", Sukhbir Singh ," Mentor  Rodney Runyon, cpg ", Organization  Amahi ,/archive/2018/projects/5124827589378048,https://sukhbir-singh.github.io/blog/2018-08-05/gsoc-2018-final-submission-report
3, Improve multi-threading support for CERN’s Allpix-Squared project using dependency graphs ,Allpix-Squared is a free and open-source simulation framework for silicon tracker and vertex detectors written in modern C++. Its goal is to..., tmplt ," Mentor  Simon Spannagel, Daniel Hynds ", Organization  CERN-HSF ,/archive/2018/projects/5127307865882624,https://github.com/allpix-squared/allpix-squared/pull/1
4, Language Server Plugin in Xi ,Xi-Editor currently has a support of plugins but the Plugin API is quite small. The current plugin API has support for implementing things like..., Pranjal Paliwal ," Mentor  Colin Rofls, Vitali Lovich ", Organization  Xi Editor Project ,/archive/2018/projects/5127649919762432,https://gist.github.com/betterclever/88ca87b3d8809804cadff92b714e4392
5, LMNN (via Low-Rank optimization) & BoostMetric Implementation ,"Many cognitive techniques, such as recognition and categorization are assumed to have need of establishing
similarities between perceptual or...", Manish Kumar , Mentor  Ryan Curtin , Organization  mlpack ,/archive/2018/projects/5229063895515136,http://mlpack.org/gsocblog/Manish2018Summary.html
6, Machine learning features in Scilab : An autobiography ,"The project aims to enhance machine learning features in SCILAB, for SCILAB and by SCILAB. The main concentration would be to integrate deep learning...", Soumitra Agarwal ," Mentor  Aashay Singhal, Mandar Deshpande ", Organization  Scilab ,/archive/2018/projects/5243621217402880,https://soumitraagarwal.github.io/Scilab-gsoc/
7, Fabrik ,"Fabrik is an online collaborative platform to build, visualize and train deep learning models via a simple drag-and-drop interface. It allows...", Ram Ramrakhya ," Mentor  Deshraj, Karan Desai, Utsav Garg, Ayush Shrivastava ", Organization  CloudCV ,/archive/2018/projects/5247657211592704,https://medium.com/@ramramrakhya81/gsoc18-with-cloudcv-3a238e1fc994
8, JavaScript support ,"My proposal is based on getting full support for JavaScript within the RoboComp framework. For this, the current state of generation of written...", José Alberto Andújar ," Mentor  Nicolas Gonzalez Flores, Luis V. Calderita ", Organization  RoboComp ,/archive/2018/projects/5248878257373184,https://github.com/Joanes04/Robocomp-ZeroC-JS
9, Move the apt.llvm.org CI to OBS ,"LLVM uses a Jenkins instance and Jenkins-Debian-Glue to build LLVM, Clang, clang extra tools, compiler-rt, polly, LLDB and LLD packages for the...", Reshabh Sharma , Mentor  Sylvestre Ledru , Organization  LLVM Compiler Infrastructure ,/archive/2018/projects/5249693294526464,https://resharma.github.io/GSoC-18-LLVM/
10, Move VLC build system to Meson Build ,"Currently VLC is built using the autotools build system, which is hard to write, extend and maintain. Therefore the goal of this project is to port...", ePirat ," Mentor  Steve Lhomme, tguillem ", Organization  VideoLAN ,/archive/2018/projects/5252610919497728,https://epir.at/2018/08/13/gsoc-2018/
