Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Commit content inspection project ,This project is about adding a verification process for the pull requests made to coala. There are many special types of commit messages that should..., Kriti Rohilla ," Mentor  Sebastian Latacz, Guyzmo, Rafid Aslam, Saurav Singh ", Organization  coala ,/archive/2018/projects/5785308331245568,https://projects.coala.io/GSoC/2018/StatusReport/kriti21
2, digiKam : Web Services tools authentication with OAuth2 ,"digiKam is a desktop application for photos management. Providing a wide range of plugins for exporting photos to web services (e.g dropbox, flickr,...", Thanh Trung Dinh ," Mentor  Maik Qualmann, Gilles Caulier ", Organization  KDE Community ,/archive/2018/projects/5786216448393216,https://drive.google.com/open?id=1_LBx6FGwFaVwZq5ZnpEM2hWnWSJAxeC3RgWhfb39TkM
3, Adding support for video decoder modules using GDNative. ,"Godot has support for video playback through VideoPlayer API, which while useful, is constrained to
using one of the two supported formats (Theora or...", Anish Bhobe ," Mentor  Thomas Herzog, Hein-Pieter van Braam ", Organization  Godot Engine ,/archive/2018/projects/5792013848936448,https://gist.github.com/KidRigger/0749d01dc0a7b850dd1483f901427774
4, Adaptive image plane sampling proposal ,"Current implementation of adaptive sampling needs to be overwriten so that it is more efficient, easier to use for any user and more robust regarding...", Kevin Masson , Mentor  François Beaune , Organization  appleseedhq ,/archive/2018/projects/5797050771832832,https://github.com/oktomus/gsoc-2018/blob/master/appleseed-final-report.md
5, Introduce Libiscsi pool ,"Currently there is an iSCSI storage pool in libvirt. However, all the management communication is done by spawning iscsiadm binary. The aim of this...", Clem ," Mentor  Pavel Hrdina, Michal Prívozník ", Organization  libvirt ,/archive/2018/projects/5806571170824192,https://docs.google.com/spreadsheets/d/1s2rhAwCvNu8DUJx1wIf4SC_FOZxYxLzAbMah2fn2hdo/edit?usp=sharing
6, Open-event-orga-app ,The open-event-orga-app is an app for organizers with the help of which any Event Organizer out there can create events and manage them. The app has..., Sridhar Jajoo ," Mentor  Mario Behling, Arnav Gupta, Areeb Jamal, Niranjan Rajendran, the-dagger ", Organization  FOSSASIA ,/archive/2018/projects/5810607165014016,https://gist.github.com/sridharjajoo/72e414f64a1f71fd1d0aa95a7e5e948e
7, [fenics] Maximizing performance on modern architectures with data-level parallelism ,"In the solution process of problems discretized using FEM, the assembly of element level tensors to the global matrix often contributes a significant...", Fabian Löschner ," Mentor  Jack S. Hale, Jan Blechta ", Organization  NumFOCUS ,/archive/2018/projects/5811828210794496,https://flgsoc18.wordpress.com/2018/08/06/final-review/
8, More detailed integration of AcousticBrainz with MusicBrainz ,"A tight integration with MusicBrainz database would be very helpful in AcousticBrainz 
because it would allow us to better understand our data by...", Rashi Sah , Mentor  iliekcomputers , Organization  MetaBrainz Foundation Inc. ,/archive/2018/projects/5812643247947776,https://blog.musicbrainz.org/2018/08/12/gsoc-2018-more-detailed-integration-of-acousticbrainz-with-musicbrainz/
9, Effects Customizations ,Refactor Mixxx's Effects and implement import/export effect chain presets., Kshitij Gupta , Mentor  Be Wilson , Organization  Mixxx DJ Software ,/archive/2018/projects/5815494703579136,https://www.mixxx.org/wiki/doku.php/effects_customization
10, Model Fitting using Microstructure Imaging of Crossing (MIX): DIPY ,"Diffusion MRI measures water diffusion in biological tissue, which can be used to probe its microstructure. The most common model for water diffusion...", Shreyas Fadnavis ," Mentor  Rafael Neto Henriques, Mauro Zucchelli, Maryam ", Organization  Python Software Foundation ,/archive/2018/projects/5815560872919040,https://blogs.python-gsoc.org/shreyas-fadnavis/2018/08/10/the-gsoc-experience-and-project-summary/
11, Add dialyzer task to Elixir ,Dialyzer is a discrepancy analyzer that ships as part of the Erlang VM. There are two projects that adds Dialyzer support to Elixir applications:..., Gabriel Gatu ," Mentor  José Valim, Sean Cribbs ", Organization  Beam Community ,/archive/2018/projects/5817190813007872,https://github.com/gabrielgatu/mix-dialyzer
12, Add multi-factor authentication to Rubygems. ,Currently gem command line tool and rubygems.org does not support any OTP authentication other than original email and password. This project tries..., Qiu Chaofan ," Mentor  sonalkr132, André Arko ", Organization  Ruby ,/archive/2018/projects/5818862696136704,https://gist.github.com/ecnelises/9654e59877aa336977c1409ef540e2a9
13, Monitoring and traceability of jobs  using ElasticSearch - DIRAC ,The DIRAC Interware can handle hundreds of thousands of “jobs” daily. LHCb (the “beauty” experiment at the LHC) is DIRAC’s main user and developer...., Yash Srivastava ," Mentor  Christophe Haen, Zoltán Máthé, Federico ", Organization  CERN-HSF ,/archive/2018/projects/5820528271032320,https://radonys.blogspot.com/2018/08/my-gsoc-experience-with-cern-hsf-summer.html
14, Eclipse Vert.x: Apache Cassandra client ,"Vert.x is a toolkit for building reactive applications on JVM. It also has a lot of extensions for working with different services, for example with...", Pavel Drankou , Mentor  Thomas Segismont , Organization  The Eclipse Foundation ,/archive/2018/projects/5822576634888192,https://docs.google.com/document/d/1hX2Xhso89qOuudD775D87jb1IseuCw3z-Spa2VDewc8/edit?usp=sharing
15, Regression Test Suite for Audit Framework ,"FreeBSD has an audit subsystem which is responsible for monitoring a variety of security-relevant system events, such as user-logins, configuration...", Aniket Pandey , Mentor  gnn , Organization  FreeBSD ,/archive/2018/projects/5826052001628160,https://github.com/aniketp/AuditTestSuite
