Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Image Sequencer v2 ,Image Sequencer is a sequential image processing library completely written in javascript which currently supports Node.js and the browser. It has..., tech4gt ," Mentor  Ujjwal Sharma, gretchengehrke, Mayank Kashyap, jywarren ", Organization  Public Lab ,/archive/2018/projects/5678125207781376,https://gist.github.com/tech4GT/92cabeb44c3f8464c501651e2d4f381e#file-gsoc_2018-md
2, Spark3D: Extend Apache Spark to support 3D Spatial Datasets ,"A large amount of 3D data is generated in High Energy Physics & Astrophysics experiments. To process this data efficiently, one would need...", Mayur Bhosale ," Mentor  Christian Arnault, Julien Peloton ", Organization  CERN-HSF ,/archive/2018/projects/5678205671309312,https://mayurdb.github.io/gsoc2018/
3, Lone Pseudoranger: Orbit position data analysis and interpolation (3D) ,"Enabling orbit determinator to predict orbits using real time data. It will be done using 5 steps:

Finding a set of Keplerian elements that...", Arya Das ," Mentor  Alexandros Kazantzidis, AerospaceResearch.net, Nilesh Chaturvedi ", Organization  AerospaceResearch.net ,/archive/2018/projects/5678807906254848,https://aerospaceresearch.net/?p=929
4, Reference Sequence Retrieval API ,"This proposal consists of the development of a compliance test suite for Reference API servers with validation and checks for URLs, status codes,...", Somesh Chaturvedi ," Mentor  Matthew Laird, Andrew Yates-1 ", Organization  Global Alliance for Genomics and Health ,/archive/2018/projects/5679977345318912,https://gist.github.com/someshchaturvedi/4b7cc34fa794da5bb7c438941326e164
5, Enhancing Libva-Utils with VP8 and HEVC Encoding and Temporal Scalability for VP8 ,"With the proposed GSOC 2018 project I'd like to contributing to an up-to-date libva-utils, by adding VP8 and HEVC encoding as well as VP8 temporal...", Georg Ottinger ," Mentor  Xu Guangxin, Sreerenj, Víctor Jaquez ", Organization  Intel Media And Audio For Linux ,/archive/2018/projects/5680735809699840,https://sommerof2018.wordpress.com/2018/08/03/gsoc-final-report/
6, A Swatches Docker for Krita ,"This project intends to create a swatches docker for Krita. It's similar to the palette docker that's already in Krita today, but it has the...", Michael Zhou ," Mentor  Boudewijn Rempt, Scott Petrovic ", Organization  KDE Community ,/archive/2018/projects/5681839146532864,https://community.kde.org/GSoC/2018/StatusReports/MichaelZhou
7, Click To Dial Popup Window for the Linux Desktop ,"An application (invoked as a MIME handler) with a GUI that can place a phone call, display details about the country in which the phone number is...", VishalGupta ," Mentor  Thomas Levine, Keith Larrimore ", Organization  Debian Project ,/archive/2018/projects/5682274280407040,http://vishalgupta.me/debdialer/GSoC/FinalReport
8, TRAINS EMISSION CALCULATION AND BETTER ERROR DETECTION ,"I propose to implement Trains Emission for Carbon Footprint Extension, currently, it is implemented only for 5 sources(of France), I intend to...", Naveen Jain ," Mentor  Nakul Havelia, Vaibhav Sharma, Bruno Woltzenlogel Paleo ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2018/projects/5682446615969792,https://gist.github.com/nveenjain/ac5ab34dffbf2e281aeedf5d0b15bfe3
9, Proposal for Internet Archive ,I would like to help expand the current Google Home Actions for the Internet Archive. I believe that the introduction of voice prompts would make..., Dave Barry , Mentor  Ievgenii Krevenets , Organization  Internet Archive ,/archive/2018/projects/5684192989937664,https://docs.google.com/spreadsheets/d/1-Ujft-n7l4dV0Z8TXJfqgVkTqjB_1jm-RmB0W_xr9LQ/edit?usp=sharing
10, Renovation of MasterOfOreon ,Renovation of Master of Oreon is an extensive refactor of the current Master of Oreon module. The vision behind MOO is to create a game-play scenario..., Naman Tiwari ," Mentor  Mike Kienenberger, iojw, Aresh Mishra, arpan98, Scott Moses Sunarto ", Organization  MovingBlocks ,/archive/2018/projects/5686147871145984,https://naman-sopho.github.io/2018-08-07-GSoCWrapUp/
