Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
12, SDHCI MMC Driver ,This project is intended to give support for PCI devices with class 8 and subclass 5 according to SD Host Controller Specification. SDHCI are more..., B Krishnan Iyer ," Mentor  Alexander von Gluck IV, Philippe Houdoin ", Organization  Haiku ,/archive/2018/projects/5144371838058496,https://github.com/haiku/haiku/blob/master/docs/develop/kernel/sdhci_mmc_driver.md
13, Checking graph isomorphism using the Weisfeiler-Lehman algorithm ,"Currently SageMath checks for graph isomorphism through an internal package with a corresponding method, called isomorphic and contained in...", Dario Asprone , Mentor  Dima Pasechnik , Organization  Sage Mathematical Software System ,/archive/2018/projects/5145057824866304,https://healty.github.io/
14, Arabic Speech Recognition and Dialect Identification ,The project proposed aims to implement an Arabic speech recognition model using training data from the MGB-3 Arabic datasets to perform speech..., Ahmed Ismail ," Mentor  Ashry, mpac, Mark Turner ", Organization  Red Hen Lab ,/archive/2018/projects/5146445703282688,https://ai-zahran.github.io/jekyll/update/2018/08/12/Arabic-ASR-and_DI.html
15, metricsgraphics - zooming and brushing ,MetricsGraphics is a great data visualization library. We hope to add natively support brushing and zooming feature (this part can also be used to..., wangjie , Mentor  William Lachance , Organization  Mozilla ,/archive/2018/projects/5147144910536704,https://gist.github.com/cnwangjie/1a9fe6293b6d900a3a1a84a09f2d9dbf
16, SUSI Analytics ,"Analytics tool to showcase conversational analytics/statistics using the data received from SUSI server.
Deliverables -

A PWA using ReactJS to...", anshumanv ," Mentor  Dravit Lochan, Isuru Abeywardana, Orbiter, Madhav Rathi, Chetan Kaushik, Saurabh, Mario Behling ", Organization  FOSSASIA ,/archive/2018/projects/5148362265329664,https://gist.github.com/anshumanv/9d8abcdc70a39779510edddcb4af6dbe
17, [SYSTEMML-2083] Language and runtime for parameter servers ,"The project aims to provide a compiler extension and runtime for a new ""paramserv"" built-in function. In the context of large-scale machine learning,...", Guobao LI , Mentor  Matthias Boehm , Organization  Apache Software Foundation ,/archive/2018/projects/5148916517437440,http://edgarlgb.github.io/Gsoc-project/
18, Automated regression tests against real-world projects ,A regression testing tool is created to ensure that new problems and unexpected behaviors will not be introduced to PMD project after fixing an issue..., Binguo Bao ," Mentor  Juan Sotuyo, Andreas Dangel ", Organization  PMD ,/archive/2018/projects/5149325545963520,https://gist.github.com/djydewang/37aa8b99fb56889dc4b570aaa62d541a
19, Add Continuous Scan and Thorough Product Addition using OCR in Native Android Application ,This project aims to introduce a continuous scan feature in the Open Food Facts native android application. This will make the process of scanning..., Huzaifa Iftikhar ," Mentor  Stéphane Gigandet, Pierre Slamich ", Organization  Open Food Facts ,/archive/2018/projects/5150591688900608,https://github.com/openfoodfacts/openfoodfacts-androidapp/tree/master/PROJECTS/GSOC-2018-huzaifa
20, Optimize and Integrate Standalone Tracking Library (SixTrackLib) ,"The project targets optimizing the data structures and source code of a standalone tracking library, SixTrackLib, written in C. The aim is to...", Somesh Singh ," Mentor  Giovanni Iadarola, Riccardo De Maria, Martin Schwinzerl ", Organization  CERN-HSF ,/archive/2018/projects/5152248673861632,https://github.com/ssomesh/sixtracklib_gsoc18/tree/master/
21, Nearly antipodal points distance accuracy improvement ,Nearly antipodal points refer to the most geographically distant points on a sphere i.e. the points are diametrically opposite to each other...., Adeel Ahmad ," Mentor  Vissarion Fysikopoulos, Adam Wulkiewicz ", Organization  Boost C++ Libraries ,/archive/2018/projects/5152398595063808,https://adl1995.github.io/google-summer-of-code-2018-final-evaluation-report.html
22," rOceans: an R Package for integrating spatial trends in biodiversity, human stressors, and conservation efforts ","rOceans will be an R package that serves as a platform for integrating multiple spatial datasets on marine biodiversity, human-driven stressors, and...", Ignasi Montero Serra ," Mentor  Katie Kaplan, Eneko Aspillaga, Narayani Barve, Vijay Barve ", Organization  R project for statistical computing ,/archive/2018/projects/5152897750794240,https://github.com/monteroserra/rOceans
23, Recurrent Neural Networks applied in the time-series classification over a high resolution data ,"The increasing number of sensors orbiting the earth is systematically producing larger volumes of data, with better spatiotemporal resolutions. To...", Evandro C Taquary , Mentor  Lewis McGibbney , Organization  Earth Science Information Partners (ESIP) ,/archive/2018/projects/5153329663442944,https://github.com/ESIPFed/GSoC/wiki/ISSUE-10-Reporting
24, VLCMediaLibraryKit Integration ,"Overview
The overall goal is to integrate VLCMediaLibraryKit to VLC-iOS and remove the usage of the old MediaLibraryKit.
Technologies

Objective-C...", Soomin Lee ," Mentor  Carola Nitz, Hugo Beauzée-Luyssen ", Organization  VideoLAN ,/archive/2018/projects/5154009878888448,https://code.videolan.org/GSoC2018/bubu/GSoC/blob/master/README.md
25, Implementing Essential Deep Learning Modules ,"Over the years, Deep Learning has become a promising field of work, attracting attention from the most prominent Machine Learning researchers of the...", Shikhar Jaiswal , Mentor  Marcus Edel , Organization  mlpack ,/archive/2018/projects/5154292944076800,https://github.com/ShikharJ/GSoC-2018-Work-Report
26, Webpack dependencies with WebAssembly ,"The performance issue, or bundle time speed-up, is a common challenge for modern JavaScript/web bundler. As one of the most powerful module bundlers...", Jevan Chan ," Mentor  Tobias Koppers, Sean Larkin, Even Stensberg ", Organization  webpack ,/archive/2018/projects/5155044764680192,https://gist.github.com/jevancc/0c578d88cf3da7deab9ab9c82c05f605
27, A Major Update for HUGE and SAM ,"With the recent progress in the theoretical field of sparse learning problems, current R packages are lagging behind the cutting edge research. We...", Haoming Jiang ," Mentor  Xingguo, Tuo Zhao, Jason Ge ", Organization  R project for statistical computing ,/archive/2018/projects/5155206429933568,https://gist.github.com/HMJiangGatech/2dae8641c8c663efa8cf03b3aa4072f7
28, Automatic builds with clang using OBS ,Debian package builds with clang are performed from time to time through massive rebuilds of the Debian archive on AWS. The results of these builds..., Athos Ribeiro , Mentor  Sylvestre Ledru , Organization  Debian Project ,/archive/2018/projects/5156542835851264,https://athoscr.me/blog/gsoc2018-8/
29, Granular Temporal Data Management ,"The Cuneiform Digital Library Initiative (CDLI) aims to collect, maintain and make available images, text, and metadata of all artifacts inscribed...", Sameer Sengar ," Mentor  Jayanth, Saurabh Trikande, Emilie Page-Perron ", Organization  Cuneiform Digital Library Initiative ,/archive/2018/projects/5158695151337472,https://github.com/cdli-gh/database-schema/blob/master/README.md
30, Proposal for Project VI: Enhance Users ,"The project asks for a com_users component that adheres to the current coding standards and that is extended with two views, one with the list of...", Alexandra Ciobica ," Mentor  zero24, Benjamin Trenkle, Nuno Lopes, Allon Moritz ", Organization  Joomla! ,/archive/2018/projects/5158768568434688,https://github.com/joomla-projects/gsoc18_enhance_users/blob/staging/README_GSoC_Enhance_Users.md
31, VLCKit Testsuite proposal ,Establishing a test suite around VLCKit in order to achieve ABI stability throughout future release and updates., Mike JS Choi ," Mentor  Carola Nitz, Felix Paul Kühne ", Organization  VideoLAN ,/archive/2018/projects/5158917281677312,https://deadbeef.me/2018/08/gsoc
32, Implement a new Plasma metaclass in PlasmaPy ,PlasmaPy is an open-source Python package and aims to provide a set of common functionality used in plasma physics. Currently it implements a Plasma..., Ritiek Malhotra ," Mentor  SolarDrew, Nicholas Murphy ", Organization  OpenAstronomy ,/archive/2018/projects/5159989614215168,https://gist.github.com/ritiek/505b696436182a4b3da027787c831edc
33, OpenWLANMap App ,"The goal of this project is to develop a new OpenWLANMap wardriver app to replace the old one, which is not working anymore in order to save and...", Thi Huyen (Lilli) Cao , Mentor  Jan-Tarek Butt , Organization  freifunk ,/archive/2018/projects/5160138260348928,https://blog.freifunk.net/2018/08/14/openwlanmap-app-final-update/
34, Species range maps in R ,The species range maps project is motivated by the importance of information about species distribution for processes of conservation planning and..., Marlon E. Cobos ," Mentor  Narayani Barve, Vijay Barve, Alberto Jiménez Valverde ", Organization  R project for statistical computing ,/archive/2018/projects/5162453918810112,https://github.com/marlonecobos/rangemap
35, Interactive Exercises for Turtle Blocks ,Interactive Exercises for  Turtle Blocks having illustrative examples and exercises for Turtle Blocks providing introduction to Programming in Logo..., Vaibhav Aren ," Mentor  Walter Bender, Jaskirat Singh, P Seetarama Raju ", Organization  Sugar Labs ,/archive/2018/projects/5163398408962048,https://vaibhavdaren.wordpress.com/2018/08/10/gsoc-2018-final-report/
36, Implement Parallel Dijkstra’s and Bellman-Ford algorithm by the Parallel BGL ,"Graph Algorithms like Dijkstra’s single source shortest path algorithm are widely applied in many routing applications, but for the Large-scale...", Sourabh Garg ," Mentor  cvvergara, Daniel Kastl ", Organization  OSGeo ,/archive/2018/projects/5166614936813568,https://lists.osgeo.org/pipermail/soc/2018-August/004182.html
37, Julia package for Minecraft API ,A package which uses the Minecraft Pi API and corresponding mod for Java version to build cool stuff. Accompanied with documentation and tutorials to..., Aditya Puranik ," Mentor  Avik Sengupta, Christopher Rackauckas, Mike Innes ", Organization  NumFOCUS ,/archive/2018/projects/5168618539057152,https://github.com/JuliaBerry/PiCraft.jl/pulls?utf8=✓&q=is%3Apr+is%3Aclosed+author%3AEllipse0934+updated%3A%3C2018-08-12+
38, Distributed Big Data Analysis with TDataFrame ,The main objective of this project is to make it easier for researchers/developers to submit distributed jobs for analyzing datasets using TDataFrame..., shravan97 ," Mentor  Enrico Guiraud, Enric Tejedor Saavedra, Diogo Castro, Prasanth Kothuri, Danilo Piparo, Javier Cervantes ", Organization  CERN-HSF ,/archive/2018/projects/5169858777972736,http://shravanmurali.com/PyRDF/
39, Game / saved world / module preview image content ,"From my perspective, we could redo some game menus and improve user's experience. The general idea is to provide more opportunities to manage module...", Siarhei Shalyhaila ," Mentor  Martin Steiger, arpitkamboj, Cervator, Rostyslav Zatserkovnyi, iojw, Scott Moses Sunarto ", Organization  MovingBlocks ,/archive/2018/projects/5170686498701312,https://ar0ne.github.io/gsoc/
40, Command line replacements for GNU Binutils ,"A lot of GNU binutils have their equivalent in the LLVM project. As the majority of people are already accustomed to the GNU ones, it would be great...", Paul Semel , Mentor  Eric Christopher , Organization  LLVM Compiler Infrastructure ,/archive/2018/projects/5171359936151552,http://paulsemel.org/posts/command-line-replacements-in-llvm-binutils/
41, Tatar and Bashkir: developing a language pair ,"The tat-bak language pair already exists in Apertium, but is now in the nursery state. The aim of my project is to develop this language pair,  fill...", Anna Zueva ," Mentor  Ilnar Salimzianov, Jonathan W, Francis Tyers ", Organization  Apertium ,/archive/2018/projects/5173252473225216,http://wiki.apertium.org/wiki/Tatar_and_Bashkir/GSOC_2018
42, Redevelop FreeType's documentation using markdown ,"The goal of this project is to redesign and fully automate the documentation methods for FreeType, and make it easier to update and manage the...", Nikhil Ramakrishnan ," Mentor  Ankit  Dhankhar, Werner Lemberg ", Organization  FreeType ,/archive/2018/projects/5174492376596480,https://gist.github.com/nikramakrishnan/416e34ea126287446df7764b2ebba8ca
43, Pitivi UI Polishing ,The current UI of Pitivi serves well to its aim of being an intuitive and flexible application for newbies as well as professionals but a little bit..., Harish Fulara , Mentor  aleb , Organization  GNOME ,/archive/2018/projects/5174789064884224,https://harishfulara07.wordpress.com/2018/08/13/gsoc-2018-final-report-pitivi-ui-polishing/
44, Multi-tab select in Firefox ,The purpose of this project is to allow the selection of several tabs in Firefox and thus perform specific actions on them at once. These actions..., Abdoulaye Oumar Ly , Mentor  jaws , Organization  Mozilla ,/archive/2018/projects/5177288467415040,https://bugzilla.mozilla.org/show_bug.cgi?id=1458007
45, Plotting of live MQTT data ,"Currently LabPlot has some support for the plotting of live data, which can be read from file/named pipe, TCP socket, UDP socket, local socket and...", Ferencz Kovács , Mentor  Fabian Kristof- Szabolcs , Organization  KDE Community ,/archive/2018/projects/5180010537156608,https://community.kde.org/GSoC/2018/StatusReports/FerenczKov%C3%A1cs
46, Add GeoJSON interoperability to QtLocation ,The goal of this project is to make QtLocation interoperable with GeoJSON (https://tools.ietf.org/html/rfc7946). This translates into adding support..., Julian Sherollari ," Mentor  Paolo Angelelli, Eddy, Shawn Rutledge ", Organization  The Qt Project ,/archive/2018/projects/5180918117433344,"https://codereview.qt-project.org/#/q/owner:%22Julian+Sherollari%22+,n,z"
47, Fretboard: A/B Testing Framework for Android ,"This proposal is about developing Fretboard: an A/B testing framework for Android written in Kotlin, taking as foundation the Switchboard fork used...", Fernando García Álvarez , Mentor  Sebastian Kaspari , Organization  Mozilla ,/archive/2018/projects/5181913610321920,https://mozilla-mobile.github.io/android-components/2018/08/10/fretboard.html
48, Kolmogorov's Blossom V algorithm for solving minimum weight perfect matching problem in general graphs ,"This project is focused on developing an implementation of the Kolmogorov's Blossom V algorithm for minimum weight perfect matching, which is a known...", Tymofii Chudakov ," Mentor  Joris Kinable, Dimitrios Michail ", Organization  JGraphT ,/archive/2018/projects/5183619114991616,https://medium.com/@timofey.chudakov/gsoc-2018-minimum-weight-perfect-matching-jgrapht-669ae59a1e
49, Add statistics and machine learning functions to Boost.uBLAS ,"Boost.uBLAS employs numerous compile-time optimizations which improve the performance of matrix operations. However, there is no implementation of...", Dattatreya Mohapatra ," Mentor  David Bellot, Mohd Sharique ", Organization  Boost C++ Libraries ,/archive/2018/projects/5184336173203456,https://github.com/BoostGSoC18/ublas-stats/wiki/GSoC-Report
50, Learn Astropy ,"Learn Astropy is a website for the Astropy Learn ecosystem which consolidates Astropy documentation and associated examples, Astropy tutorials, and...", Manan Agarwal ," Mentor  Kelle Cruz, Adrian Price-Whelan ", Organization  OpenAstronomy ,/archive/2018/projects/5184722451824640,https://medium.com/@manan_agarwal/gsoc-diaries-4-02-wrapping-up-66346255bc6c
