Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, A new web interface ,"The purpose of this project is to replace the current web interface, chorus2, which is written in Coffeescript. In order to maintain active...", Alexander Ionkov , Mentor  Kolja Lampe , Organization  Kodi Foundation ,/archive/2020/projects/6352912357261312,https://github.com/xbmc/elm-chorus
12, Improve Parallelism-Aware Analyses and Optimizations ,"Parallelism is used to improve performance. In sequential languages, parallelism is introduced with parallel constructs. However, it doesn’t come...", Stefan Stipanovic ," Mentor  Jon Chesterfield, Johannes Doerfert ", Organization  The LLVM Compiler Infrastructure ,/archive/2020/projects/6353920667942912,https://docs.google.com/document/d/1kLauQ34abH6S3fqMdamuywliLiKQ0wHkBM67VVJ9AwE/edit?usp=sharing
13, Tor Project: OONI Explorer - Social Media Sharing ,OONI Explorer doesn't have a good social media sharing system in place. User's share their findings from the explore by taking screenshots. My..., Krona Emmanuel ," Mentor  Arturo Filastò, Pili Guerra ", Organization  Digital Impact Alliance (DIAL) at UN Foundation ,/archive/2020/projects/6356623209005056,https://gist.github.com/kronaemmanuel/ae1ebafa039a3361fb422462109ae035
14, Computer Vision Based PPI Tool Version 2.0 ,The Poverty Probability Index (PPI) is a poverty measurement tool for organizations and businesses with a mission to serve the poor.  A PPI survey..., Yash Khare ," Mentor  Rahul Goel, Nayan Ambali ", Organization  The Mifos Initiative ,/archive/2020/projects/6356815610118144,https://gist.github.com/yashk2000/b471cf090b739d901bf723a1741c9b40
15, Generalize mypyc IR to Make non-C Backends Possible ,"Mypyc now employs an IR that is tightly bound to C, which makes potential experiments with new backends impractical and also breaks the layering...", Xuanda Yang ," Mentor  JukkaL, Michael Sullivan ", Organization  mypy ,/archive/2020/projects/6358477695352832,https://th3charlie.github.io/gsoc2020/
16, rclone WebUI plugins ,This proposal is an extension of the previous development of the web interface for the rclone cloud sync tool. The main focus is to bring..., Chaitanya Bankanhal ," Mentor  Carlos Fernandez Sanz, Nick Craig-Wood ", Organization  CCExtractor Development ,/archive/2020/projects/6358944873709568,https://gist.github.com/negative0/1031219533ef7e8199b08495be1f32d5
17, Port Nautilus Properties Dialog to Use GtkBuilder ,"This Project is about using GtkBuilder to Construct the properties dialog for Nautilus.
The result of this project would be that design Improvements...", Apoorv Sachan , Mentor  António Fernandes , Organization  GNOME ,/archive/2020/projects/6359472651370496,https://cocoonfly.wordpress.com/2020/08/30/gsoc-final-project-report/
18, Build GSMA Mobile Money API Connector for Mifos Payment Hub ,As part of our DIAL-funded project to integrate Mifos with the open source Mojaloop payments platform the team from DPC consulting built out a..., Subham Pramanik ," Mentor  Avik Ganguly, Manoj VM, Sanyam Goel ", Organization  The Mifos Initiative ,/archive/2020/projects/6367235938975744,https://gist.github.com/SubhamPramanik/905ea87b83dd0b6af62af18ca0c0c1ea
19, Building an efficient Test Suite and Improving the Zulip Desktop App (Electron) ,"My primary objective of this project would be building an efficient electron test suite (e2e and karma unit tests), Revamping the UI including some...", MANAV MEHTA ," Mentor  abhigyank, Akash Nimare ", Organization  Zulip ,/archive/2020/projects/6369347787816960,https://gist.github.com/manavmehta/4acf7bf3720f6e87bf24ec5295c1cb84
20, Metadata searches using Fido ,Federated internet data obtainer (Fido) is a very powerful query and fetch interface when it comes to its flexibility and versatility with different..., Abhijeet Manhas ," Mentor  Cadair, Nabobalis ", Organization  OpenAstronomy ,/archive/2020/projects/6373058639560704,https://github.com/abhijeetmanhas/abhijeetmanhas/blob/master/GSoC2020-Fido-WorkProduct.md
21, Ruma procedural macro refactoring and more ,Rust's procedural macros can be one of the more complicated and difficult to read sections of any codebase. A well-implemented and easy to use macro..., Devin Ragotzy ," Mentor  Philipp Mandler, Jonas Platte ", Organization  Matrix ,/archive/2020/projects/6374890510221312,https://www.ruma.io/news/gsoc-ends-2020/
22, Liquid Galaxy Presentations Tool ,The presentation tool idea is to create an interface that is capable to create different sets of data configuration to be displayed on a Liquid..., Karine Pistili ," Mentor  Marc Gonzalez, Andreu Ibanez, María Luz Mosteiro ", Organization  Liquid Galaxy project ,/archive/2020/projects/6375757422526464,https://github.com/LiquidGalaxyLAB/Presentation-Tool
23, Python-Julia Implementation Testing ,My project will be developing a test suite that compares the output produced by the Julia and Python implementations of GerryChain. This test suite..., Matthew Sun-1 , Mentor  bsuwal , Organization  MGGG Redistricting Lab ,/archive/2020/projects/6397745373380608,https://gist.github.com/matthewkol186/81fec49c502e9dc257dc6b50f52fd748
24, IKEv2 Interop testing with OpenBSD ,IPSec standards are produced and maintained by Internet Engineering Task Force which are implemented by many software including Libreswan. OpenIKED..., Ravi Teja CMS ," Mentor  Paul Wouters, Tuomo Soini ", Organization  The Libreswan Project ,/archive/2020/projects/6403027881164800,https://libreswan.org/wiki/IKEv2_Interop_testing_with_OpenBSD
25, Enable Modules on Windows ,ROOT has several features that interact with libraries and require implicit header inclusion. This can be triggered by reading or writing data on..., Vaibhav Garg ," Mentor  Vasil Vasilev, Bertrand Bellenot ", Organization  CERN-HSF ,/archive/2020/projects/6406031539699712,https://gist.github.com/gargvaibhav64/1fd2095e5229bd898a6edbb6a3830dc4
26, Ingesting the Canadian Common CV ,The Canadian Common CV (CCV) is a tool that allows Canadian researchers to input their resume in a standardized format. It is used by multiple..., Harshit Maheshwari ," Mentor  Simon Chénard, David ", Organization  Canadian Centre for Computational Genomics ,/archive/2020/projects/6406033418747904,https://gist.github.com/hmharshit/22663905ca08ed79e0a053ae773f45d6
27, CircuitVerse Platform Improvements ,"My GSoC'20 Project targets to achieve the following :

Crafting UI designs and Redeveloping all CircuitVerse's web application frontend screens.
To...", Aayush Gupta ," Mentor  Satvik, Nitin Singhal, Aboobacker MK ", Organization  CircuitVerse.org ,/archive/2020/projects/6407062096969728,https://blog.circuitverse.org/posts/aayush_final_report/
28, JPEG 2000 Decoder improvements ,"FFMPEG has a native JPEG2000 decoder. However, the decoder is incomplete and does not support all types of JPEG2000 files. The aim of this project is...", Gautam Ramakrishnan , Mentor  michaelni , Organization  FFmpeg ,/archive/2020/projects/6407186080595968,https://docs.google.com/document/d/1V4ICZF4E125QwwEmYwX6XVuXxBL3wpw6eVr4-vkya9Y/edit?usp=sharing
29, Porting Wintermute 3d engine to ResidualVM ,"ScummVM contains a port of the Wintermute lite engine, which is only capable of 2d graphics. The original Wintermute engine also offered some 3d...", Gunnar Birke ," Mentor  somaen, Paweł Kołodziejski ", Organization  ScummVM ,/archive/2020/projects/6408981007826944,https://gunnar.syzygia.de/index.php/2020/08/26/wrapping-it-up/
30, Fuzzing the network stack of NetBSD in a rumpkernel environment ,Carry out fuzzing of various layers and protocols of the Network stack of NetBSD using rumpkernel environment in order to improve the stability of..., Nisarg Joshi ," Mentor  Maciej Grochowski, Christos Zoulas, kamil ", Organization  The NetBSD Foundation ,/archive/2020/projects/6410974778621952,https://github.com/NJnisarg/fuzznetrump
31, RDF-to-Text using Generative Adverserial Networks ,"We envisage the usage of GANs for this problem statement will result in fluent and adequate verbalization of the input RDF triples from DBpedia,...", Niloy Purkait ," Mentor  Diego Moussallem, Thiago Castro Ferreira, Mariana Dias da Silva ", Organization  DBpedia ,/archive/2020/projects/6414516516028416,https://github.com/dbpedia/RDF2text-GAN
32, replace shell `patchelf` and `readelf` with ruby equivalents ,"Refactor keg, keg_relocate and elf.rb modules to use rbelftools and patchelf.rb instead of calling shell commands.
Patchelf.rb is doesn't work well...", rmnull ," Mentor  Misty De Méo, Shaun Jackman, William Woodruff ", Organization  Homebrew ,/archive/2020/projects/6419861770600448,https://gist.github.com/rmNULL/1eccdc43874a661c90b49ded02699e11
33, Audio Filters in VLC ,This project aims to add audio upmixing filters in VLC., Vedaa ," Mentor  Alexandre Janniaux, Thomas Guillem ", Organization  VideoLAN ,/archive/2020/projects/6425135587786752,https://dvedaa.github.io/posts/gsoc-2020
34, FHIR Integration ,The goal of the project is to integrate FHIR Standard API’s that will help in exchanging healthcare information electronically. This will allow the..., Yash Raj Bothra ," Mentor  Dixon Whitmire, Rob Hausam, Brady Miller, Ken Chapple, SJPadgett ", Organization  OpenEMR ,/archive/2020/projects/6425396607713280,https://www.open-emr.org/blog/gsoc-2020-work-product-fhir-integration-in-openemr
35, Enhancing  Simulator User Interface ,"I have always been passionate about projects which are related to web & designing, which is undoubtedly the primary motivation for me to work with...", Samiran Konwar ," Mentor  DevL0rd, Nitin Singhal ", Organization  CircuitVerse.org ,/archive/2020/projects/6427919666118656,https://blog.circuitverse.org/posts/project_4_final_report/
36, uarray: Expand unumpy overall coverage ,This project intends to expand the overall coverage of the unumpy API. unumpy is an API for array computing built on top of the uarray library that..., João Ferreira ," Mentor  sameer deshmukh, Peter Bell, Hameer Abbasi, Prasun Anand ", Organization  Python Software Foundation ,/archive/2020/projects/6430739010158592,https://docs.google.com/document/d/1Qi1PmqZhrWqWGiqtQZSNZrybLAj-1yHFvVcjS0ejtsc/edit?usp=sharing
37, Refine Modernized UI for OpenEMR ,"In this proposal, I aim to improve the UI interface and upgrade codebase on OpenEMR, include the installation page, focus on improving UI interface...", Guan-Wu Su ," Mentor  Robert Down, Brady Miller, tywrenn ", Organization  OpenEMR ,/archive/2020/projects/6435955650592768,https://www.open-emr.org/blog/gsoc-2020-work-product-modernize-openemr-user-interface/
38, Increase support for circular and discrete variables in ArviZ ,This Google Summer of Code 2020 project aims to increase support for circular and discrete variables in the ArviZ library. ArviZ currently provides..., Agustina Arroyuelo ," Mentor  Ravin Kumar, Osvaldo Martin, Ari Hartikainen ", Organization  NumFOCUS ,/archive/2020/projects/6436002761015296,https://agustinaarroyuelo.github.io/jekyll/update/2020/08/23/GSoC-with-ArviZ-2020-Final-Evaluation.html
39, Redesign Landing Page ,"I’m in my last semester of the bachelor’s degree “Software Development and Business
Management” and trying to improve my skills and experience.
I’m...", Julia Herold ," Mentor  Vesna Krnjic, Annemarie, ThorstenB ", Organization  Catrobat ,/archive/2020/projects/6440102709952512,https://github.com/juliajulie95/Catroid/blob/gsoc-documentation/gsoc-documentation.md
40, Swift Processing Library Development ,I propose to work on the open issues and also bring the Camera functionality and 3D primitives to Swift Processing., Juan Lee , Mentor  Jonathan Kaufman , Organization  Processing Foundation ,/archive/2020/projects/6450370903015424,https://docs.google.com/document/d/1siwGaA-DuH-Zmn2wtCh3-q0hZO0_T3EnFvYJ7jro6Rc/edit?usp=sharing
41, SLEIGH Disassembler Backend ,The goal is to integrate SLEIGH as a disassembly backend into radare2. This will make it possible to directly support all architectures that are..., Jiaxiang Zhou ," Mentor  Florian Märkl, deroad ", Organization  Radare ,/archive/2020/projects/6454287913189376,https://blog.fxti.xyz/2020/08/31/GSoC2020-SLEIGH-Plugin/
42, Jailhouse support to AGL ,Realtime capabilities are an important part of the requirements of automotive systems. One approach is to partition your CPU using a partitioning..., Parth Dode ," Mentor  Jan-Simon Moeller, VStarWalt ", Organization  The Linux Foundation ,/archive/2020/projects/6456694739042304,"https://lists.automotivelinux.org/g/agl-dev-community/topic/gsoc_final_report/76533799?p=,,,20,0,0,0::recentpostdate%2Fsticky,,,20,2,0,76533799"
43," Measures, Downbeats, Bars and Phrases ","The project aims at improving the audio track analysis features to compute information such as downbeat, time signature, measures, and phrases....", Harshit Maurya ," Mentor  Uwe Klotz, Be Wilson, Jan Holthuis ", Organization  Mixxx ,/archive/2020/projects/6461287703248896,https://github.com/mixxxdj/mixxx/wiki/Measures-Downbeats-Bars-And-Phrases
44, Web: Implement new OAuth Provider and refactor Google Sign-In ,"I am interested in the Implementation of the new OAuth provider and refactoring of Google Sign In.
I will implement the new OAuth (HWIOAuthBundle)...", Josip Letica ," Mentor  Matthias Müller, Bernadette Spieler, HFinch, ThorstenB ", Organization  Catrobat ,/archive/2020/projects/6472630242115584,https://leno12.github.io/GSoC2020/
45, Towards the completion of multiple dataset task ,"By the end of GSoC 2020 time period, I will make the difficulty range of some of the Activities wider by adding different difficulty level datasets....", Shubham Mishra ," Mentor  Timothée Giet, AkshayCHD, Johnny Jazeix ", Organization  KDE Community ,/archive/2020/projects/6473982317953024,https://community.kde.org/GSoC/2020/StatusReports/ShubhamMishra
46, Implementation for Common Voice Kiosk Mode ,The common voice project crowdsources voice clips from volunteers in multiple languages towards the creation of an open source dataset to aid in..., Nana Anikuabe , Mentor  phire , Organization  Mozilla ,/archive/2020/projects/6474750781554688,https://github.com/mozilla/common-voice/tree/gsoc/web/src/components/demo-pages
47, Community Dictionary ,Community Dictionary (ComDict) is a crowdsourced online dictionary for multiple languages. Each head term in the dictionary is defined only in..., Asitha Indrajith ," Mentor  Shehan Dhaleesha, Akarshani Amarasinghe, Danushka Herath ", Organization  SCoRe Lab ,/archive/2020/projects/6475158769893376,https://github.com/scorelab/GSoC/blob/master/GSoC-2020/Asitha-Indrajith-Community-Dictionary.md
48, Apps-CLI: Hot reload apps during development ,"The project aims to improve/add the functionality of hot reloading during development, creation of templates for repeated code on the user end, and...", Ritwiz Sinha ," Mentor  Rodrigo Nascimento, Shiqi Mei, Douglas Gubert ", Organization  Rocket.Chat ,/archive/2020/projects/6476856489934848,https://gist.github.com/ritwizsinha/3660c2459117504ca859fb071fd39058
49, POSIX Compliance ,Portable Operating System Interface (POSIX) is a set of standards that are defined by the IEEE society. It defines various APIs along with..., Eshan Dhawan ," Mentor  Joel Sherrill, VARoDeK, Aditya Upadhyay ", Organization  RTEMS Project ,/archive/2020/projects/6571478377562112,https://medium.com/@eshandhawan51/google-summer-of-code-2020-posix-compliance-66fca3e18bd7?source=friends_link&sk=9cc3323c701de0138b9bb56c00ace173
50, Implementation of SVML in SIMDe ,This project will be aimed to create an API-compatible open-source implementation of Intel's proprietary SVML which would be portable to other..., Himanshi Mathur ," Mentor  Jun Aruga, Evan Nemerson, Michael R  Crusoe ", Organization  Open Bioinformatics Foundation (OBF) ,/archive/2020/projects/6576740249370624,https://medium.com/@himanshi18037/final-work-product-gsoc-2020-5fba8744cbcf
