Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
16, WAL-G performance improvements ,"The goal of the project is to make two enhancements of archival and restoration tool WAL-G.
The first one is to improve the performance of the backup...", Daniil Zakhlystov ," Mentor  Andrey Borodin, Georgy Rylov ", Organization  PostgreSQL ,/archive/2020/projects/5476125284761600,https://usernamedt.me/google-summer-of-code-2020-at-postgresql/
17, gRPC ,"Implement Authentication, Security and Streaming in gRPC for R Package", Shehab Hosny ," Mentor  Gergely Daroczi, Neal Fultz ", Organization  R Project for Statistical Computing ,/archive/2020/projects/5478677938176000,https://gist.github.com/Shehab7osny/68f08397d8894582560077b174a0dce9
18, V3 Rewrite with Symfony ,"GNU social is a communication software used in federated social networks, however, it relies on outdated and unmaintained libraries. To this end,...", Hugo Sales ," Mentor  Diogo Cordeiro, XRevan86 ", Organization  The GNU Project ,/archive/2020/projects/5483698721390592,https://go.diogo.site/gsoc2020_v3_be
19, Integrate ML module for LabelLab ,"LabelLab  allows the user to upload images and label them using bounding boxes and polygons. Currently, there is no way for the user to build models...", Lakshyajeet Dwivedee ," Mentor  Oshan Mudannayake, Udesh Kumarasinghe, Hirantha_Rathnayake, Tushar Varshney, Sumedhe Dissanayake ", Organization  SCoRe Lab ,/archive/2020/projects/5485976262017024,https://github.com/scorelab/GSoC/blob/master/GSoC-2020/Lakshyajeet-Dwivedee-Integrate-ML-module-for-LabelLab.md
20, moja global: Interactive Visualization Tool for GCBM ,"A tool for producing interactive visualizations from data generated by the Generic Carbon Budget Model (GCBM).
For the moja global sub-org, this...", Abhineet ," Mentor  Guy, koukas ", Organization  Digital Impact Alliance (DIAL) at UN Foundation ,/archive/2020/projects/5487467823628288,https://gist.github.com/abhineet97/a06c10b195e8a7fe019bac59b51fb0f3
21, Unify ways to move code or check if code is safe to be moved ,LLVM transformation passes use code motion in different types of transformations. All these passes have some embedded code motion safety checks and..., Rithik Sharma ," Mentor  Whitney Tsang, Bardia Mahjour, Ettore Tiotto ", Organization  The LLVM Compiler Infrastructure ,/archive/2020/projects/5488234206855168,https://docs.google.com/document/d/1W6Q2mh4kV38aNVm9V49COGIHTVw6z4JK2tsVNj6yGiU/edit?usp=sharing
22, Improvement of Random Sample Consensus in OpenCV ,Random Sample Consensus (RANSAC) is an important and popular robust algorithm. It is widely used in many computer vision tasks such as 3D..., Maksym Ivashechkin ," Mentor  Riba Edgar, Vadim Pisarevsky ", Organization  OpenCV ,/archive/2020/projects/5489588363067392,https://github.com/opencv/opencv/pull/17683
23, Extending p5.js Friendly Error System ,"The Friendly Error System in p5.js helps beginners with common errors, transforming
error messages into a simpler form and checking for common...", Akshay Padte , Mentor  Stalgia Mark Grigg , Organization  Processing Foundation ,/archive/2020/projects/5492392406286336,https://gist.github.com/akshay-99/14d0325231c6a66ee8940f02dcfdaeac
24, Mobile App ,"This project is divided into two parts, building an API over the already built ruby app and building a new cross platform mobile app for...", Nitish Aggarwal , Mentor  Aboobacker MK , Organization  CircuitVerse.org ,/archive/2020/projects/5493708310446080,https://blog.circuitverse.org/posts/gsoc_2020_mobile_app_report/
25, Probots and GitLab to GitHub Integration ,The Project is based on automating the workflow on CiviCRM-core using GitHub probots and node-gitlab. It also deals in integrating GitHub codebase..., Kartik Kathuria ," Mentor  Eileen McNaughton, Saurabh Batra ", Organization  CiviCRM ,/archive/2020/projects/5501949916479488,https://civicrm.org/blog/kartik1000/probots-and-gitlab-github-integration-final-phase-completion
26, NetDevice up/down consistency and event chain ,"There is some inconsitency among the working of NetDevices and IP Interfaces. Ideally when a NetDevice changes it state, it should get reflected in...", Ananthakrishnan S ," Mentor  Joe Dizhi Zhou, Tommaso Pecorella, Zoraze Ali ", Organization  The ns-3 Network Simulator Project ,/archive/2020/projects/5502409377316864,https://ananthu-dev.github.io/net-device-consistency-gsoc-2020/
27, Computer Vision Based PPI Tool Version 2.0 ,The Poverty Probability Index (PPI®) is a poverty measurement tool for organizations and businesses with a mission to serve the poor.  The PPI is..., Mehul Arora , Mentor  Lalit Mohan Sanagavarapu , Organization  The Mifos Initiative ,/archive/2020/projects/5508293281185792,https://gist.github.com/humbletechy/43e7322913af561fdd7db5d4962d59a7
28, Android Interactions ,In this project i will be focusing on adding some more type of interactions which will result usage of android app along with them i will adding one..., Pulkit Aggarwal , Mentor  Ben Henning , Organization  Oppia Foundation ,/archive/2020/projects/5509495737810944,https://gist.github.com/aggarwalpulkit596/84c23a09cd4244624092f2967b0eae38
29, Website Porter ,There is a need for creation of such a website that is Python Extensible as the new models are needed to be added for plotting which are not..., Shashank Jain ," Mentor  Steven White, Austin Baird ", Organization  BioGears ,/archive/2020/projects/5512390679986176,https://shashankjain12.github.io/GSoC2020-BioGears/
30, Wrap Open-License Zero-Knowledge Proof Library ,"Zero-knowledge proofs have an important role to play in the future of verified machine learning prediction. However, no deep learning framework has...", ArchitG , Mentor  José Benardi de S. Nunes , Organization  OpenMined ,/archive/2020/projects/5514052765220864,https://gargarchit.github.io/blogs/Blogs/GSoC.html
31, Metadata Upload  Interface ,"The project aims at creating and developing a usable, self-explanatory and distinct frontend user interface for BETYdb-YABA application that will be...", Prakher Prashank ," Mentor  Kristina Riemer, David LeBauer-1 ", Organization  PEcAn Project ,/archive/2020/projects/5514519943577600,https://osf.io/v7f9t/wiki/GSOC%202020%20Report/
32," Implementing GitLab Data Collection Worker and Mapper to bind the responses of GitLab API, Github API & the Augur schema ",The project aims to develop a Gitlab collection worker closely tied up with the Github collection worker using mapper files to bind the intended..., Abhinav Bajpai ," Mentor  Sean Goggins, Carter Landis ", Organization  CHAOSS ,/archive/2020/projects/5515047721238528,https://gist.github.com/abhinavbajpai2012/710f2acc609c09e389a42fe2870df105
33, Mifos Open Banking Framework & Application ,Open Banking is seen as the Future of Fintech as it is revolutionising the way we manage our money. Mifos Open Banking Application would re-energise..., Ankur Sharma-1 ," Mentor  Shivansh Tiwari, Naman Dwivedi ", Organization  The Mifos Initiative ,/archive/2020/projects/5522811008843776,https://gist.github.com/ankurs287/4ef7c3de462073bf36bd5247479cb176
34, Porting Syzkaller to ReactOS ,Syzkaller is an unsupervised coverage-guided kernel fuzzer by Google. The final deliverable for the project would be a new and unsupervised fuzzing..., Suraj K Suresh ," Mentor  Victor Perevertkin, Timo Kreuzer ", Organization  ReactOS ,/archive/2020/projects/5528633709428736,https://github.com/reactos/syzkaller/tree/reactos
35, PublicLab: Editor repair and fortification ,"PublicLab.Editor is a general purpose, JavaScript modular library for rich text posting,
which provides an author friendly minimal, mobile/desktop...", Keshav ," Mentor  Emily Ashley, Jeffrey Yoo Warren, Sudipto Ghosh, Jainsubhahu, Rishabh_Shukla, Debasish Sahoo, Ananya Arun, Govind Goel ", Organization  Digital Impact Alliance (DIAL) at UN Foundation ,/archive/2020/projects/5530465580089344,https://publiclab.org/notes/keshavgarg234156/08-30-2020/gsoc-2020-report-publiclab-editor-repair-and-fortification?_=1598801396
36, Android Field Operations ,Android Field operation application based on Mifos X is a robust core banking platform that is developed for field officers using which they process..., Shashank Priyadarshi ," Mentor  Tarun Mudgal, Abhilash Gunasegaran ", Organization  The Mifos Initiative ,/archive/2020/projects/5531332492394496,https://gist.github.com/robustTechie/85e9fde225be7926a77b1dd08c9906d1
37, BTF (Best Trace Format) generation on RTFParallella (Real Time Framework Parallella) ,"Tracing is an elegant and efficient way of obtaining runtime information on a system. Advanced
scheduling concepts are used in multicore processor...", Anand Prakash , Mentor  Lukas Krawczyk , Organization  Eclipse Foundation ,/archive/2020/projects/6129499801911296,https://github.com/anand6105/GSoC2020.git
38, Add additional package metadata and lockfile parsers ,"ScanCode is an opensource software and detects licenses, copyrights, package manifests & dependencies and more by scanning code. This allows to...", ROHIT POTTER ," Mentor  Jonathan Yang, Steven Esser ", Organization  AboutCode.org ,/archive/2020/projects/6129972617412608,https://gist.github.com/rpotter12/836d52deb6a92c72e3232a18bc179d29
39, Visual Scripting Submodules ,Adding modularity to the Visual Scripting system for adding in-visualscript programmable submodules/nodes that can be used across the same or..., Swarnim Arun ," Mentor  iFire, kidrigger ", Organization  Godot Engine ,/archive/2020/projects/6133041539317760,https://gist.github.com/swarnimarun/06c223018b41e5dfd3012d0ff7e2c38e
40, Reaching Director 2 Support in ScummVM ,"We will bring the ScummVM Director engine up to (MacroMind) Director 2 compatibility, with progress measured by Spaceship Warlock. Major tasks in...", Nathanael Gentry ," Mentor  Eugene Sandulenko, Arnaud Boutonné ", Organization  ScummVM ,/archive/2020/projects/6138386793889792,https://gist.github.com/npjg/61c31ccdb870910e3a5d1ad666868801
41, Media Ip Streaming ,The BeagleBone AI is equipped with a high amount of processing power due to the Dual Core ARM Cortex-A15 chip as a main computing unit and its..., Niklas Wantrupp ," Mentor  henrix, rma, Drew Fustini, Indumathi Duraipandian ", Organization  BeagleBoard.org ,/archive/2020/projects/6143660611076096,https://niklaswan.github.io/GSoC-Overview/
42, Extend InferenceData Capabilities ,"ArviZ is a Python package for exploratory analysis of Bayesian models, intending to provide backend-agnostic tools for diagnostics and visualizations...", Piyush Gautam ," Mentor  Ari Hartikainen, Oriol Abril Pla, Osvaldo Martin ", Organization  NumFOCUS ,/archive/2020/projects/6143921631002624,https://percygautam.github.io/gsoc/final_eval.html
43, Custom Menus ,The project goal is to add an editor menu for the quick favourites in the preferences and to give the possibilities to create more personal menu and..., Alexia Legrand ," Mentor  Campbell Barton, Dalai Felinto ", Organization  Blender Foundation ,/archive/2020/projects/6149264033447936,https://wiki.blender.org/wiki/User:Tempo/GSoC2020/Final_Report
44, p5.js accessibility and canvas descriptions ,This project aims to continue the p5.js accessibility efforts by merging the text output and table output functionalities of the accessibility add-on..., Luis Morales-Navarro , Mentor  Kate Hollenbach , Organization  Processing Foundation ,/archive/2020/projects/6154480673882112,https://github.com/processing/p5.js/blob/main/contributor_docs/project_wrapups/luismn_gsoc_2020.md
45, CAMEL-13934 camel-minio - Component to store/load files from blob store ,"I have decided to select the project,
camel-minio - Component to store/load files from blob store(https://issues.apache.org/jira/browse/CAMEL-13934)...", Nayananga Muhandiram ," Mentor  Denis Istomin, Andrea Cosentino, Zoran Regvart ", Organization  The Apache Software Foundation ,/archive/2020/projects/6158627733241856,https://medium.com/@nayanangamuhandiram/my-final-submission-of-gsoc-2020-camel-minio-component-for-apache-camel-d2318e2eaa4f?sk=7bc78b4689cf4eef88a713f3e1a6ccdf
46, Credit Bureau Integration Phase 3 ,Credit Bureau Integration Phase 3 will aim to extend the modules and also to create a base infrastructure., Rahul Pawar ," Mentor  Rahul Goel, Manoj VM, Nikhil Pawar ", Organization  The Mifos Initiative ,/archive/2020/projects/6168895926304768,https://rrpawar96.github.io
47, Create a sample for notebook to Kubeflow deployment using TensorFlow 2.0 Keras ,Kubernetes is already an industry-standard in managing cloud resources. Kubeflow is on its path to become an industry standard in managing machine..., Yash Jakhotiya ," Mentor  Ce Gao, ChanYiLin, Yuan Tang ", Organization  Kubeflow ,/archive/2020/projects/6175219762331648,https://yashjakhotiya.github.io/blog/open-source/mlops/2020/08/23/gsoc-kubeflow.html
48, Falcon: Fast Simulation using Deep Generative Models ,"Prior to the HL-LHC operation, detector simulations undergo further developments in order to adapt to the increasing amounts of events. Current...", Ali Hariri ," Mentor  Emanuele Usai CERN, Sitong An, Darya Dyachkova, Sergei Gleyzer ", Organization  CERN-HSF ,/archive/2020/projects/4965683756007424,https://github.com/ahariri13/FALCON
49, Reproducible computing with nteract play ,"This project aims to support reproducible computing using nteract and Binder—the ability to start an interactive session via a unique URL, with...", Raman Tehlan ," Mentor  captainsafia, Matthew Seal ", Organization  NumFOCUS ,/archive/2020/projects/4967515626668032,https://ramantehlan.github.io/blog/post/2020/gsoc/final-report/
50, Implementation of additional transformations for spirv-fuzz ,This proposal aims to describe a set of transformations to implement for the spirv-fuzz tool. It provides a high-level overview of the..., Vasyl Teliman ," Mentor  Paul Thomson, Alastair Donaldson ", Organization  Android Graphics Tools Team ,/archive/2020/projects/4968382538973184,https://gist.github.com/Vasniktel/e36fd3ec914a2b28498472a5083c0090
