Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Development of modules with new UI/UX ,"Development of 16 modules for the DONUT platform for better UI/UX. To simplify the configuration, these predefined modules will have the most common...", Lakshya Khera ," Mentor  CapedCrusader23, Devesh Verma, Jaskirat S., Vaibhav Aren ", Organization  JBoss Community ,/archive/2019/projects/6567045829754880,https://github.com/codeuino/Social-Platform-Donut/tree/gsoc
2, Project: neo4j integration ,The project will be focused on development of extension for neo4j graph database for querying knowledge graphs storing molecular and chemical..., Evgeny Sorokin ," Mentor  Christian Pilger, Greg Landrum ", Organization  Open Chemistry ,/archive/2019/projects/6567101345562624,https://github.com/rdkit/neo4j-rdkit/tree/966391ae6e4d96defa6710f7f296560ce6c46184
3, Fact-Bounty - Implement a backend for a crowd-driven Fact-checking platform ,"Fact Bounty is a crowd driven fact checking platform. With the growth of the social media ecosystem, came the issues of misleading news and rumours....", Anmol Bansal ," Mentor  rox, Sameera Horawalavithana, Oshan Ivantha ", Organization  SCoRe Lab (Sustainable Computing Research Lab) ,/archive/2019/projects/6567340706103296,https://github.com/Anmolbansal1/gsoc-report/blob/master/report.md
4, Add functionality to store an unresolved merge-state ,Merge conflicts are part of every version control system structure. There can be situations in which some changes are necessary for a piece of..., Navaneeth Suresh ," Mentor  Pulkit Goyal, Sushil Khanchi, Sangeet Kumar Mishra ", Organization  Python Software Foundation ,/archive/2019/projects/6568086956670976,https://medium.com/@themousepotato/google-summer-of-code-2019-report-mercurial-55325a9bf2cb
5, ETL pipeline development for TCGA data from GDC Portal ,The Genomic Data Commons (GDC) Portal serves as a large-scale genomic data repository hosting data from NCI cancer genome projects in standardized..., Zachary Heins ," Mentor  Avery Wang, Angelica Ochoa, Kyle Hernandez, Zhenyu Zhang ", Organization  cBioPortal for Cancer Genomics ,/archive/2019/projects/6012388719984640,https://gist.github.com/zheins/4bd6767b3a49d588343f27082503fbb5
6, Package Loomio for Debian ,"Loomio is a decision-making software designed to assist groups with the collaborative decision-making process. It is a free software web application,...", utkarsh2102 ," Mentor  Abhijith PA, Raju Devidas ", Organization  Debian ,/archive/2019/projects/6014695855620096,http://utkarsh2102.tk/debian/2019/08/26/farewell-gsoc.html
7, Deeper Nextcloud Integration ,This project aims to improve the existing Nextcloud integration within Rocket.Chat. Seamless authentication and improving the UI and UX of the file..., Utkarsh Barsaiyan ," Mentor  Roeland Douma, Tasso Evangelista, Guilherme Gazzo ", Organization  Rocket.Chat ,/archive/2019/projects/6018040427184128,https://gist.github.com/ubarsaiyan/0284a21fe6e3044bc0a1e2c81aa01563
8, ipptool test suite for IPP System Service ,ipptool is used for development and debugging of IPP-related software and for PWG self-certification for IPP Everywhere printers for driverless..., Aakash Lahoti ," Mentor  Smith Kennedy, Ira McDonald, Danny Brennan ", Organization  The Linux Foundation ,/archive/2019/projects/6018291884097536,https://github.com/aakashlahoti/Google-Summer-Of-Code-2019-The-Linux-Foundation
9, Plugin Programming Guide with Examples ,"This project will improve the GitBook of syslog-ng by adding a chapter for plugin programming, with sections dedicated to the various types of...", Victor Ma , Mentor  Laszlo Budai , Organization  syslog-ng ,/archive/2019/projects/6019431409385472,https://github.com/balabit/syslog-ng-gitbook/pull/68
10, Improvements on GNU social's network systems ,"GNU social is a communication software used in federated/decentralized social networks. In order to archive such decentratization, some communication...", Bruno Casteleiro , Mentor  Diogo Cordeiro , Organization  The GNU Project ,/archive/2019/projects/6021217092370432,https://go.diogo.site/gsoc2019_network
