Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, LibQMatrixClient end-to-end encryption support ,Adding end-to-end encryption to libqmatrixclient for future support in Qt/libqmatrixclient-based client like Quaternion., Alexey Andreyev ," Mentor  uhoreg, Alexey Rusakov-1 ", Organization  Matrix.org ,/archive/2019/projects/5016123207057408,https://github.com/quotient-im/libQuotient/wiki/_GSoC-2019-E2EE-final-evaluation
2, SPDX Specification in PDF and HTML ,"The 2.1 SPDX specification source files exist in markdown and now generates an HTML version
The goal in this GSoC will be to find an approach to...", Rouhiyyeh ," Mentor  krys Nuvadga, Jack ", Organization  SPDX (Software Product Data Exchange) ,/archive/2019/projects/5017088366739456,https://github.com/salicodes/wp-spec/blob/master/readme.txt
3, Feature Completion and Standardisation of SUSI.AI Web Projects ,"I worked on merging the susi_skill_cms, account.susi.ai and chat.susi.ai into one consolidated susi.ai repository and integrating redux, upgrading...", Harsh Jindal ," Mentor  meets2tarun, Anup, Damini Satya Kammakomati, Michael Christen, Norbert Preining, Praduman, Divyanshu N Singh, Akshat Garg-1, Francois Cartegnie, Felix Yan, AkJn, Deepjyoti Mondal ", Organization  FOSSASIA ,/archive/2019/projects/5018988973654016,https://gist.github.com/harsh-jindal/05000bab7bb25ceda56fc0860daa7f6e
4, Build tools that bridge OpenAPI and gRPC ,"Creating APIs should be as easy as writing a “Hello World” program. Therefore, the Google APIs team is
working on different tools to accomplish that...", Lorenz Hofmann-Wellenhof ," Mentor  Noah Dietz, Tim Burks ", Organization  API Client Tools at Google ,/archive/2019/projects/5019228334194688,https://medium.com/@lorenzhofmann.w/6-useful-things-i-learned-from-gsoc-1738c7471a90
5, CiSE layout as a Cytoscape.js extension and an automated layout web service for popular Cytoscape.js layout extensions ,"Automated layout web service with an integrated converter, to change the format of the data, would be of great use for people who want to quickly and...", Perman Atayev , Mentor  Ugur Dogrusoz , Organization  National Resource for Network Biology (NRNB) ,/archive/2019/projects/5027226301497344,https://docs.google.com/document/d/1NLE2xN0osMkIo87wyt4w8yuOcVRCIdEV4Ibo_R7vTVI/edit#heading=h.khe6rjdq3912
6, p5.touchgui ,p5.js is a wonderfully accessible way for students and creative minds to both learn computer programming and create interactive art and experiences...., L05 , Mentor  Yining Shi , Organization  The Processing Foundation ,/archive/2019/projects/5029533437132800,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/L05_GSOC_2019.md
7, DFFML: Implementing Labeled and Versioned Datasets and Efficient Data Storage ,This proposal aims to add support to include labeled and versioned dataset from the same source and also to build an efficient storage system that..., Sudharsana K J L ," Mentor  Terri Oda, unrahul, kcwells, pdxjohnny ", Organization  Python Software Foundation ,/archive/2019/projects/5033129465610240,https://gist.github.com/sudharsana-kjl/6930e40acb91b2e5255acbd04666706b
8, Edit Previews for non-release type Musicbrainz Entities ,Converting the current template toolkit setup to ReactJs and then adding edit previews for non-release entities in musicbrainz for something similar..., Anirudh Jain , Mentor  Michael Wiencek , Organization  MetaBrainz Foundation Inc ,/archive/2019/projects/5034268990898176,https://blog.metabrainz.org/?p=7510
9, Task distribution logic for GA4GH Cloud APIs ,The Global Alliance for Genomics and Health aims to provide end-to-end solutions for clinical data use cases. The sensitive nature of data in the..., Vani Singh , Mentor  akanitz , Organization  Global Alliance for Genomics and Health ,/archive/2019/projects/5037401347457024,https://gist.github.com/vaniisgh/02af3ab8233fb7b6ac9314df0c3716f7
10, Improve Cycles/EEVEE For Procedural Content Creation ,The project hopes to refactor and add Cycles/EEVEE nodes to improve the workflow of technical/shading artists. This is done by providing; more..., Omar Ahmad ," Mentor  Jacques Lucke, Brecht Van Lommel ", Organization  Blender Foundation ,/archive/2019/projects/5037979842641920,https://developer.blender.org/T68823
