Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Cruise Website integration and Improving DevOps ,This task focuses on improving DevOps for Carbon Footprint Web Extension along with adding new features so that new users can benefit from the..., Aayush Dutt ," Mentor  Nakul Havelia, Varun Chitre, Naveen, Bruno Woltzenlogel Paleo, Thuvarakan ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2019/projects/5114126257356800,https://gitlab.com/aayushdutt/CarbonFootprint/blob/enable-disable-crusie/doc/GSoC/2019/aayush.md
2, TensorFlow Datasets - Implement new features in TFDS for users and developers ,"Main goal of this project is extending available datasets, offering some additional features to Tensorflow Datasets that can make TensorFlow users'...", Recep Ahmet SARITEKIN ," Mentor  Etienne POT, Marcin Michalski ", Organization  TensorFlow ,/archive/2019/projects/5117138421940224,https://us.github.io/gsoc-final/
3, Boosting data race detection by extinguishing state explosion ,[Nakade et al. 2018] proposed to model check Habanero programs using only one program run. This project aims to further reduce state space being..., Egor Namakonov ," Mentor  Eric Mercer, Pavel Parízek ", Organization  The Java Pathfinder Team ,/archive/2019/projects/5119022520074240,https://bitbucket.org/byu-vv/jpf-hj/pull-requests/1/
4, Injecting function-calls to Linux through a hypervisor ,This project is of type Improving an existing tool that includes cleaning up the existing codebase and adding the process injection support for Linux., Ayush Dosaj ," Mentor  Tamas Lengyel, Bálint Varga-Perke ", Organization  The Honeynet Project ,/archive/2019/projects/5121264878878720,https://dos98.github.io/gsoc19/
5, Recurrent Neural Networks for ChainerX ,"In this project, I propose to add Recurrent Neural Networks to ChainerX. RNNs are a very integral part of deep learning research. ChainerX is faster...", Aniket Didolkar ," Mentor  Crissman Loomis, Nishino Daisuke ", Organization  NumFOCUS ,/archive/2019/projects/5123441420664832,https://medium.com/@adidolkar123/gsoc-2019-summary-building-rnns-for-chainerx-cbe0bcfa13ab
6, Implement Event based Seeding and Multi-Threading ,"Pursuing the goal of running Allpix-Squared simulation’s events -independent by nature- in parallel, have led to the identification of performance...", Mohamed Moanis Ali ," Mentor  Simon Spannagel, Koen Wolters, Daniel Hynds ", Organization  CERN-HSF ,/archive/2019/projects/5124542089920512,https://gitlab.cern.ch/allpix-squared/allpix-squared/merge_requests/227
7, antiSmash submission redesign ,"antiSmash run multiple instances of the submission page, depending on whether people want to analyse bacterial or fungal sequences, or run the...", Jeevan , Mentor  Dr. Kai Blin , Organization  Open Bioinformatics Foundation ,/archive/2019/projects/5125077937422336,https://github.com/antismash/2019-gsoc-webui
8, Parallel implementation of Java Pathfinder Project ,"One of the major challenges faced when applying model checking is the state space explosion, due to which it becomes impossible to detect errors in...", Manish Thakur ," Mentor  Alexander Kohan, Cyrille Artho ", Organization  The Java Pathfinder Team ,/archive/2019/projects/5228194599272448,https://manish3499.github.io/parallelization-of-JPF/
9, JSON Web API for BookBrainz ,The project is aimed to design and implement the JSON API to programmatically query the BookBrainz database. Since the existing backend of BookBrainz..., Akhilesh Kumar , Mentor  Monkey , Organization  MetaBrainz Foundation Inc ,/archive/2019/projects/5230095206187008,https://blog.metabrainz.org/2019/08/25/gsoc-2019-json-web-api-for-bookbrainz/
10, FreeCAD Configuration Management Proposal ,FreeCAD is a powerful tool with worldwide usage but suffers a shortage of developers. This proposal aims to encourage new developers to adopt FreeCAD..., Zach ," Mentor  Chris Holman, Kurt Kremitzki ", Organization  BRL-CAD ,/archive/2019/projects/5231080817295360,https://docs.google.com/document/d/1KDdqSJ7ThTGkhdS6tdX2K5HTkEHG4KXzO6KDjs8aXiQ/edit?usp=sharing
