Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, GSoC 2019 Proposal of Linear Algebra: Tensor core ,"Add more functionalities like NumPy-like operators, lazy-evaluation, code generation, etc. to tensor module, especially to array module", kangzhiq ," Mentor  Sartaj Singh, Francesco Bonazzi ", Organization  SymPy ,/archive/2019/projects/6619268605542400,https://github.com/sympy/sympy/wiki/GSoC-2019-Report-of-Tensor-Core:-Linear-Algebra
2, Adding Magick back-end support and iruby integration to Rubyplot. ,"Rubyplot only supports GR back-end, my project is to extend this support to Magick back-end, adding plot function to Rubyplot and integration with...", Alish Dipani ," Mentor  Shekhar Prasad Rajak, Athitya Kumar, Sameer Deshmukh ", Organization  Ruby Science Foundation ,/archive/2019/projects/6622714041729024,https://alishdipani.github.io/gsoc2019/2019/08/22/Wrapping-up-GSoC-2019/
3, Developer Web Interface for ReactOS with Server-side JavaScript ,Developer Web Interface for ReactOS will be a single Interface which can address all developer needs from easily watching commits to triggering tests..., Ayush Kumar Sinha ," Mentor  Victor Perevertkin, Colin Finck, Víctor Martínez Calvo ", Organization  ReactOS ,/archive/2019/projects/6623578471006208,https://github.com/reactos/developer-web-interface/tree/GSoC_2019
4, Rejuvenating Documenter ,"Documentation, essential for any software project, needs to be as easy as possible to write and publish. For Julia packages, you can use the...", Morten Piibeleht , Mentor  Sebastian Pfitzner , Organization  The Julia Language ,/archive/2019/projects/6625285267521536,https://mortenpi.eu/gsoc2019/submission/
5, Coding Tutorial Game for Female Teenagers ,A game to introduce female teenagers to Catrobat's programming learning app. The game's users will have the opportunity to learn how to code with the..., Stefania Mak ," Mentor  Bernadette Spieler, Vesna Krnjic ", Organization  Catrobat ,/archive/2019/projects/6625333971779584,https://github.com/Catrobat/LunaAndCatTutorialGame
6, Synchronizing Lyrics to Audio with Syllable Nuclei Detection ,"This project aims to develop a novel method of automatically synchronizing the lyrics of a song to its corresponding audio, i.e. a line from the...", Chris Wang , Mentor  Aadi Bajpai , Organization  CCExtractor Development ,/archive/2019/projects/6628732431761408,https://github.com/SwagLyrics/autosynch
7, Annotating NewsScape with FrameNet 1.7 and Expanding FrameNet with BabelNet and Deep Structured Semantic Models ,This project sets out to achieve two goals. The first objective is to update the annotation system for Red Hen’s NewsScape dataset to FrameNet 1.7..., Yong Zheng Xin ," Mentor  Inés Olza, Tiago T Torrent, Cristóbal Pagán Cánovas, Javier Valenzuela ", Organization  Red Hen Lab ,/archive/2019/projects/6628996119265280,https://github.com/yongzx/GSoC-2019-FrameNet
8, CLocal Azure Project Proposal - GSoC 2019 ,CLocal Azure will be an easy to use emulation engine for the users of azure cloud services. In this project the users will be able to test/mock the..., Lakindu Gunasekara ," Mentor  Rumesh Hapuarachchi, Sammani Palansuriya, Rajika Imal, Nimesha Nishadi ", Organization  SCoRe Lab (Sustainable Computing Research Lab) ,/archive/2019/projects/6629940475199488,https://github.com/scorelab/GSoC/blob/master/GSoC-2019/Lakindu-Gunasekara-CLocal-Azure.md
9, Improving WebGL functionality of p5.js ,"WebGL is a web version on OpenGL, i.e a 3D engine. It allows you to make 3D materials in the browser, using JavaScript. It is rendered using the GPU...", sanketsingh24 , Mentor  Adam Ferriss , Organization  The Processing Foundation ,/archive/2019/projects/6631950519894016,https://github.com/processing/p5.js/blob/master/developer_docs/project_wrapups/sanket_gsoc_2019.md
10, Create a subpage for statistics and charts related to a hashtag search ,There are various Wikimedia projects that are edited by volunteers around the world. Hashtag Search is a tool that allows users to search for uses of..., AdityaJ , Mentor  Sam Walton , Organization  Wikimedia Foundation ,/archive/2019/projects/6634604323143680,https://medium.com/@adi2007jain/google-summer-of-code-2019-final-report-f20c5f3863b1
11, Light Paths Visualization and Viewport Unification ,"Light path recording is a unique and potentially extremely valuable tool in appleseed; however, it is currently relatively limited in capability of...", Gray Olson ," Mentor  oktomus - Kevin Masson, Esteban Tovagliari ", Organization  appleseedhq ,/archive/2019/projects/6635569482825728,https://www.grayolson.me/blog/posts/gsoc-2019/
12, Improve Google-Drive support for GVfs ,"Currently, the Google-Backend for GVfs supports only a subset of operations allowed by Google-Drive on the web-interface. The major problem with...", Mayank_Sharma , Mentor  Ondřej Holý , Organization  GNOME ,/archive/2019/projects/6637470089740288,https://msharma.in/gsoc%202019/GSoC-Final-Report/
13, Nested Timelines/Projects ,The project will seek to implement Nesting feature in Pitivi. Users will be able to select several clips and nest them into a single clip which can..., Swayamjeet swain , Mentor  thiblahute , Organization  Pitivi ,/archive/2019/projects/6638455700848640,https://swaynethoughts.wordpress.com/2019/08/25/gsoc-2019-final-report/
14, Grafana Dashboards refactoring ,"The aim of the proposal is to convert existing Grafana dashboard's static JSON files to Jsonnet files, which will help dynamically generate JSON as...", Mrinal Dutta ," Mentor  Roman Novikov, Vadim Yalovets ", Organization  Percona ,/archive/2019/projects/6639378514837504,https://drive.google.com/open?id=0B8ce6EiZ0rGUYWM3N3BjVGR0dmU0ZFZNY2VUY2pCUDBoLWVv
15, Add new math.h and complex.h functions as built-ins. ,GCC has support for built-in functions in C99/C11 standards along with features of IEEE standards. These functions do appropriate calculations..., Tejas Joshi ," Mentor  Martin Jambor, Jan Hubička ", Organization  GNU Compiler Collection ,/archive/2019/projects/6642860592463872,https://gist.github.com/Joshi-Tejas/a87bde3b7bef1aa256a7e687cafe1b80
16, Build CHAOSS Risk and Growth Maturity and Decline Metrics in Augur ,"The project aims are to implement Risk metrics and other metrics within the Growth-Maturity-Decline CHAOSS metrics and use cases using Augur,...", Bingwen Ma ," Mentor  Sean Goggins, Matt Germonprez ", Organization  CHAOSS ,/archive/2019/projects/6646571444207616,https://blog.bing0ne.com/p/gsoc-final/
17, Ksat: Visualizing multi-dimensional evolution on system and subsystem level ,Optimization of complex systems is one of the biggest challenges in engineering. A system can be considered complex when its consisted of more..., Themistoklis Spanoudis ," Mentor  Andreas Hornig, AerospaceResearch.net, Manfred Ehresmann ", Organization  AerospaceResearch.net ,/archive/2019/projects/6650127358361600,https://aerospaceresearch.net/?p=1812
18, The Apolo Library: Building Piping and bash syntax in a light-weight environment ,"Lua is a tiny language that can do a lot. As a scripting language, it can be embedded into larger projects, used in IoT devices for its lightweight...", Connor McPherson , Mentor  Romário Rios , Organization  LabLua ,/archive/2019/projects/6651359124783104,https://kingoftheconnors.gitlab.io/apolo/
19, Machine Learning on Health- Keeping Telemetry for Cubesat Awareness and Diagnostics ,The project aims to analyze a satellite set of telemetry to understand links and dependencies among different subsystems. The project should be able..., Aditya Malshikhare , Mentor  crespum , Organization  Libre Space Foundation ,/archive/2019/projects/6654187562074112,https://hackmd.io/@lEkJZbL-QBKNnUlxfp-O2w/B1TNM3oNr
20, Observatory Dependency Decoupling ,PANOPTES Observatory Control System (POCS) use different hardware components and scheduler which are closely connected to main Observatory class...., Demezhan Marikov ," Mentor  wtgee, James Synge ", Organization  Project PANOPTES ,/archive/2019/projects/6657530858569728,https://gist.github.com/ImmortalRabbit/3b03f9f66cafe149244355e14a5e51ff
21, GSoC 2019: Improving Mind The Word ,"Mind The Word is essentially a very reliable browser based extension, which helps the users to learn and practice languages. This project aims to...", Harkishen Singh ," Mentor  Chirag Vashist, Bruno Woltzenlogel Paleo, Thuvarakan ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2019/projects/6658700247302144,https://gitlab.com/aossie/MindTheWord/blob/master/docs/GSoC/2019/Harkishen-Singh.md
22, Extend current processing methods with column-oriented processing via Arrow ,This proposal will develop object-class methods to transform on-disk Flatbuffer data (row oriented) into Apache Arrow format (col-oriented) in..., Ashay Shirwadkar ," Mentor  Jeff LeFevre, Noah Watkins ", Organization  Center for Research in Open Source Software at UC Santa Cruz ,/archive/2019/projects/6662499464642560,https://github.com/uccross/skyhookdm-ceph/wiki/Google-Summer-of-Code-2019-Report
