Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Workflow for linking External datasets ,The requirement of the project is to create a workflow for entity linking between DBpedia and external data set. Entity linking is a process of..., Jaydeep Chakraborty ," Mentor  Krishanu Konar, BEYZA YAMAN, Luca Virgili ", Organization  DBpedia ,/archive/2019/projects/4837547543363584,https://github.com/dbpedia/linking
2, Data Visualization library for Swift ,Swift for TensorFlow is a Swift library that helps develop and train ML models. Data Visualization can be helpful when exploring a dataset. It helps..., Karthik Ramesh Iyer ," Mentor  Brad Larson, Marc Rasi ", Organization  TensorFlow ,/archive/2019/projects/4838049433780224,https://cgknowhow.tumblr.com/post/187240999459/gsoc-19-final-report
3, Testing framework for Jupyter notebooks ,SWAN (Service for Web-based ANalysis) is a cloud data analysis service developed and powered by CERN that provides Jupyter notebooks on demand. It is..., Divya Rani ," Mentor  Jakub Moscicki, Diogo Castro, João Vicente, Enric Tejedor, Enrico Bocchi ", Organization  CERN-HSF ,/archive/2019/projects/4839789902168064,https://github.com/Divya063/TestingFramework
4, Poor Man's Rekognition ,Imagine a machine that can understand who was the main villain of Avengers: Endgame or what kind of relationships did Daenerys and John Snow have?..., thelastpolaris , Mentor  Johannes Lochter , Organization  CCExtractor Development ,/archive/2019/projects/4843814705954816,http://fedoskin.org/2019/08/24/gsoc-2019-poor-mans-rekognition/
5, Nullness Checker Case Study on Bazel Build tool ,"As seen on Bazel’s Issue Page, Bazel suffers from numerous NullPointerException( NPE ). These NPEs come out at runtime as RuntimeException causing a ...", the1derer ," Mentor  Suzanne Millstein, Michael Ernst ", Organization  Checker Framework ,/archive/2019/projects/4853611576688640,https://docs.google.com/document/d/1dV8IlCO1eS8kxrucGrl9SMGi6jZkVHUIdI2rMVNraOk/edit?usp=sharing
6, OpenCl Accelerated FDTD Solver for gprMax ,"The aim is to add new feature of simulating GPR models based on OpenCl which willrun on heterogeneous computing units. PyOpenCl, a Python wrapper...", MANISH AGRAWAL ," Mentor  Craig Warren, Antonis ", Organization  gprMax ,/archive/2019/projects/4854715383283712,https://spacevstab.github.io
7, Improve Sugarizer Server Dashboard ,"The goal of my project is to improve the existing Sugarizer-Server Dashboard. My proposed enhancements include:

A profile for teachers.
Extend...", Nikhil Mehra ," Mentor  Lionel Laské, Tarun Kumar Singhal ", Organization  Sugar Labs ,/archive/2019/projects/4856147033456640,https://github.com/llaske/sugarizer-server
8, MapMint - porting from Python 2.x to Python 3.x ,At present the MapMint project is running on Python 2.x whose support will soon end in 2020 and MapMint is unable to take advantage of the..., Fenil Mehta ," Mentor  Gérald Fenoy, Rajat Shinde ", Organization  OSGeo ,/archive/2019/projects/4859857885200384,https://github.com/fenilgmehta/mapmint/wiki/GSoC-2019---Final-Report
9, Web Pipeline For Kinetic (ODE-Based) Models ,Ordinary differential equations are widely used for modelling biological networks and processes of kinetics. The idea of the project is to create a ..., Mohamed Shadab ," Mentor  Robert Moore, Achilles Rasquinha ", Organization  Computational Biology @ University of Nebraska-Lincoln ,/archive/2019/projects/4861160250146816,https://github.com/HelikarLab/ode-app
10, Refactor RSK and implement new insertion rules ,The Robinson-Schensted-Knuth (RSK) correspondence is a generalization of the famous Robinson-Schensted (RS) correspondence and plays an important..., Chaman Agrawal , Mentor  Travis Scrimshaw , Organization  SageMath ,/archive/2019/projects/4862615841406976,https://github.com/ChamanAgrawal/GSoC19_Report
11, CC Vocabulary and CC Search ,"CC Vocabulary is a design system, a collection of UI components, available both as CSS stylesheets and minified JS, as well as Vue components, that...", Dhruv Bhanushali ," Mentor  Hugo Solar, Sophine Clachar ", Organization  Creative Commons ,/archive/2019/projects/4863495437287424,https://opensource.creativecommons.org/blog/entries/vocabulary-so-long/
12, Saved States Manager for GNOME Games ,An attempt at implementing this feature https://wiki.gnome.org/Design/Playground/Games/Snapshots, Andrei Lişiţă , Mentor  Alexander Mikhaylenko , Organization  GNOME ,/archive/2019/projects/4866286562050048,https://yetisgnomeadventure.home.blog/2019/08/20/gsoc-2019-final-submission/
13, Revamp scipy.fftpack ,"Creating a new SciPy submodule, scipy.fft that supercedes the current scipy.fftpack module. This module uses a newer, faster and more accurate FFT...", peterbell10 ," Mentor  Gregory Lee, Eric Larson ", Organization  Python Software Foundation ,/archive/2019/projects/4867136965574656,https://gdoc.pub/doc/e/2PACX-1vR6iXXG1uS9ds47GvDgQk6XtpYzVTtYepu5B8onBrMmoorfKHhnHbN0ArDoXgoA23nZrcrm_DSFMW45
14, Upgrade android-client field officer app to v6.0. ,"Planned features:
[OPTIONAL]  Scheduler Jobs UI.
Continued refactoring and performance improvements. 
Improve UI and workflows.
Implement TOTP based...", Dylan Robson ," Mentor  RAHUL GOEL, Courage Angeh ", Organization  The Mifos Initiative ,/archive/2019/projects/4869513827319808,https://gist.github.com/DylanRobson/5353817529f37d477f3b480dc0166343
