Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, An Extended Version of “A Concise Handbook of TensorFlow” And A Library of Extended Keras Layers for TF 2.0 ,Usability and 3rd cutting-edge models are two main factors that are especially concerned by academic area. This project concentrate on enhancing both..., snowkylin , Mentor  Tiezhen WANG , Organization  TensorFlow ,/archive/2019/projects/5460192307707904,https://snowkylin.github.io/blogs/gsoc2019.html
12, Tree-regularized convolutional Neural Network (tCNN) for microbiome-based prediction ,"One important characteristic for microbiome data is the number of microbiome is far larger than small sample size (n>>p), resulting in a...", Ye ," Mentor  Li Chen, Jun Chen-1 ", Organization  R project for statistical computing ,/archive/2019/projects/5466230813622272,https://github.com/alfredyewang/tCNN
13, Scrapy: Integrate Cerberus ,"Spidermon is a recommended tool for monitoring spiders created using Scrapy. Currently, our user can choose between two libraries for item validation...", vipulgupta2048 ," Mentor  Júlio Batista, Renne Rocha ", Organization  Python Software Foundation ,/archive/2019/projects/5471827642548224,https://github.com/vipulgupta2048/mygsoc
14, Implementing automatic white matter parcellation in Nighres ,Nighres is an open-source Python package that enables high-resolution neuroimaging data to be easily and efficiently processed. Diffusion MRI is an..., Leevi Kerkelä ," Mentor  Pilou Bazin, Julia ", Organization  INCF ,/archive/2019/projects/5476562709774336,https://github.com/kerkelae/GSoC2019/blob/master/report.rst
15, Improvements to Zulip’s Desktop app ,"My main objective of the proposed project would be to improve Zulip’s electron-based client application by adding a test suite, bug fixing and adding...", Vipul Sharma-1 , Mentor  Abhigyan Khaund , Organization  Zulip Open Source Project ,/archive/2019/projects/5480081814716416,https://gist.github.com/vsvipul/a22818db200c98910f2b1bc1cdf5179f
16, Enhancing the 2D Arrangement Demo ,"The 2D Arrangement package can be used to construct, maintain, alter, and display arrangements in the plane. Once an arrangement is constructed, the...", Saurabh Singh , Mentor  Efi Fogel , Organization  CGAL project ,/archive/2019/projects/5488134609960960,https://github.com/CGAL/cgal/issues/4185
17, Effect Plot and PCA Visualizer ,YellowBricks is an open source python data visualization library aiding both exploratory data analysis and machine learning tasks. As my Google..., Naresh Bachwani , Mentor  Adam Morris , Organization  NumFOCUS ,/archive/2019/projects/5489186272968704,https://naresh-bachwani.github.io/
18, New features for Kapitan ,"This proposal consists of a few tasks that implement new features for Kapitan which I believe will add value to the software.
Task 1: dependency...", Yoshiaki Nishimura ," Mentor  Pawel Sarbinowski, Adrian Chifor ", Organization  Kapitan ,/archive/2019/projects/5491913862414336,https://yoshi-1224.github.io/gsoc-submission/
19, Implementing behavioral analysis for Android ,"Being an open-source operating system, Android is more vulnerable to attacks. This project is about adding support for automated malware analysis of...", muhzi ," Mentor  Jurriaan Bremer, RicoVZ ", Organization  The Honeynet Project ,/archive/2019/projects/5491925589688320,https://gist.github.com/muhzii/a65334123880d808f33dc01a24c0e5fa
20, Make notification counts update without page reload ,"This project will involve:

Updating the notifications count via a polling mechanism. 
Writing the code and user preference to temporarily display...", SHIVANSH BINDAL ," Mentor  Kosta Harlan, Roan Kattouw ", Organization  Wikimedia Foundation ,/archive/2019/projects/5493176582799360,https://gist.github.com/shivanshbindal9/6c66380bf1dc4df820c9f0cf40e2816b
21, Bringing Boost.Astronomy to review-ready state ,"In this project I would like to focus on implementing the following things:

Implement Boost::unit with Boost::astronomy::coordinate to provide a...", Sarthak Singhal ," Mentor  David Bellot, Ruchika Joshi ", Organization  Boost C++ ,/archive/2019/projects/5493368698699776,https://gist.github.com/sarthak2007/e4cc8b1d5aad194030ba4bfa183a87ef
22, git-bug ,"git-bug
git-bug is a distributed bug tracker imbedded in git.

Current state
Currently the project provides a large set of tools and functionalities...", Amine Hilaly , Mentor  Michael Muré , Organization  coala ,/archive/2019/projects/5494265222791168,https://projects.coala.io/GSoC/2019/StatusReport/A-Hilaly
23, OWASP OWTF-Web Interface Enhancements ,The current web interface of OWTF is non-functional and some of its pages are not yet implemented. This project is about implementing a full..., Mohit Sharma ," Mentor  Viyat Bhalodia, Andres Morales, Abe, Singhal ", Organization  OWASP Foundation ,/archive/2019/projects/5496814134886400,https://medium.com/@ms892075/gsoc-19-owasp-owtf-web-interface-enhancements-f848dde711c
24, Design and Create CLion plugin for CPAchecker execution ,CPAChecker is a framework which can be used as a software verification tool for C programs. We can use CPAchecker locally by command line interface..., Tharsanan Kurukulasingam , Mentor  Thomas Lemberger , Organization  Software and Computational Systems Lab at LMU Munich ,/archive/2019/projects/5497678564163584,https://gitlab.com/sosy-lab/software/cpachecker-intellij-plugin
25, Better Periodic Boundary Handling ,"Molecular simulations are predominantly ran under periodic boundary conditions, i.e., upon leaving one face of the simulation volume, you re-enter in...", Ninad Bhat ," Mentor  Oliver Beckstein, Richard Gowers, Micaela Matta, Jonathan Barnoud ", Organization  NumFOCUS ,/archive/2019/projects/5499385360678912,https://ninadbhat.github.io/gsoc-posts/2019/08/blog-post-5/
26, Hazelcast Jet execution engine support for Apache Gora ,"The Apache Gora™ an in-memory data model and persistence for big data. Gora provides a generic API to work with different datastores. Data storing,...", Lahiru Jayasekara ," Mentor  Madhawa Gunasekara, Kevin Ratnasekera ", Organization  The Apache Software Foundation ,/archive/2019/projects/5499434064936960,https://github.com/apache/gora/pull/175
27, Platform React JS Migration ,The goal of this project will be to move the existing functionality of the angular code over to react. The new components will be using web standards..., Nidhi Kumari , Mentor  Anna Iosif , Organization  Digital Impact Alliance ,/archive/2019/projects/5499605259649024,https://docs.google.com/document/d/1iYXjbz3gQ0Wq8jc5QYBCjw2ZhSVi6XSNPs52_otL1J0/edit?usp=sharing
28, Operating-system fuzzing with a hypervisor ,This project deals with extending DRAKVUF for fuzzing the operating system using hypervisor and libinjector in DRAKVUF. libinjector will be used to..., Ajinkya Rajput ," Mentor  Tamas Lengyel, Bálint Varga-Perke ", Organization  The Honeynet Project ,/archive/2019/projects/5502832524918784,https://the-elves.github.io/Ajinkya-GSoC19-Submission/
29, Asynchronous Cached File Access for Godot Engine ,"This project aims to add a more flexible asynchronous file system cache server as an engine module. It will cache any IO operations, and provide more...", Raghav Shankar ," Mentor  Ariel Manzur, HP ", Organization  Godot Engine ,/archive/2019/projects/5503096212422656,https://github.com/WarpspeedSCP/godot-cacheserv
30, GNU Guix - Guix Deploy ,"Add tooling to the Guix package manager for configuring and building local ""copies"" of remote systems and transferring those copies to their...", Jakob L. Kreuze , Mentor  Christopher Webber , Organization  The GNU Project ,/archive/2019/projects/5504040568356864,https://lists.gnu.org/archive/html/guix-devel/2019-08/msg00127.html
31, Tiled Textures Support For Adreno 3XX Gallium Driver ,"The project sets to add tilling support for the Adreno 3XX gallium driver, figuring out the
various layouts for different types of textures, when to...", Khaled Emara , Mentor  Rob Clark , Organization  X.Org Foundation ,/archive/2019/projects/5506050613051392,https://gitlab.freedesktop.org/ekhaled1836/mesa/snippets/658
32, Adding traditional Machine Learning algorithms to Swift for Tensorflow ,"This project aims to add traditional machine learning algorithms to the Tensorflow for Swift library. We aim to implement Logistic Regression,...", Victor Antony ," Mentor  Dan Zheng, Richard Wei ", Organization  TensorFlow ,/archive/2019/projects/5508704416301056,https://vantony1.github.io/S4TF/
33, Static Serving ,"Currently, Oppia is serverside rendered using the jinja templating engine. This poses some performance issues since each time a page is being loaded,...", James John James , Mentor  Vojtěch Jelínek , Organization  Oppia Foundation ,/archive/2019/projects/5509669575983104,https://medium.com/@jamesjay4199/google-summer-of-code-19-at-oppia-foundation-ce18bf34eb8c
34, JavaScript Polyfills ,"I believe improving JS polyfills is an important project becasue it can offer a major part of the use base features they need and, maybe, influence...", Valentin Ionita , Mentor  Tavmjong Bah , Organization  Inkscape ,/archive/2019/projects/5511570182897664,https://gitlab.com/vanntile/inkscape-gsoc-application
35, Nuitka support for PyPI top 50 ,Nuitka is a Python compiler written in Python. It is a seamless replacement or extension to the Python interpreter and compiles every construct that..., Taofeng(Tommy) Li ," Mentor  Vaibhav Tulsyan, Kamran Ghanaat, Kay Hayen ", Organization  Python Software Foundation ,/archive/2019/projects/5511809543438336,https://github.com/tommyli3318/Nuitka-website/blob/GSoC-final-posting/posts/tommy-gsoc-summary.rst
36, Upgrading hs-web3 library ,Impement a WebSocket layer to hs-web3 and use this WebSocket Functionality to upgrade the current web3 modules and implement an IPFS-Api module using..., amany9000 ," Mentor  Alexander Krupenkin, Thomas Dietert ", Organization  Haskell.Org ,/archive/2019/projects/5512555794006016,https://github.com/airalab/hs-web3/pull/93
37, Prometheus - Optimize queries using regex matchers for set lookups & Postings compression ,"A common use case for regex matchers is to use them to query all series matching a set of label values, e.g. up{instance=~""foo|bar|baz""}. Grafana's...", Zhiqi WANG , Mentor  Ganesh Vernekar , Organization  Cloud Native Computing Foundation (CNCF) ,/archive/2019/projects/5513478607994880,https://docs.google.com/document/d/1pMWbiZrnVQmwg9KtyJo6sepTH6wdPnLe1DiZRC2WI0w/edit?usp=sharing
38, Extending ModelPolisher to a universal model annotation tool ,ModelPolisher is a model annotation tool for the BiGG Models Knowledgebase. Annotations enhance the reusability and interoperability of biological..., Kaustubh Trivedi ," Mentor  Matthias König, Thomas Zajac ", Organization  National Resource for Network Biology (NRNB) ,/archive/2019/projects/5516960685621248,https://kt-gsoc19.blogspot.com/2019/08/final-report-gsoc-2019.html
39, Round-trip integration between GitHub/GitLab issues and git-issue ,"Git-issue is a minimalist issue management system based on git. It strives to be simple to use, decentralized, and in line with existing Unix...", Vyron Drosos ," Mentor  Kostas Papadimas, Diomidis Spinellis, Alexios Zavras (zvr) ", Organization  Open Technologies Aliance - GFOSS ,/archive/2019/projects/5519807510740992,https://medium.com/@vyrondrosos/round-trip-integration-between-github-gitlab-and-git-issue-39d0ebe39dd1?sk=5b173812115e90ab05d17e2af8230f1f
40, SPDX Specification in PDF and HTML ,The primary objective of the project is to generate both HTML and PDF versions of the SPDX Specification from markdown. The HTML and PDF version will..., Nitish Sharma ," Mentor  krys Nuvadga, Jack ", Organization  SPDX (Software Product Data Exchange) ,/archive/2019/projects/5520671537364992,https://gist.github.com/nitish81299/ea39d79594339581650b025343690a9e
41, Detox++ ,"The aim of the project is to dive into the internals of Shogun, refactor and clean old code, and apply modern C++ principles. This includes:
...", Ahmed Essam ," Mentor  Fernando Iglesias Garcia, Viktor Gal, Sergey Lisitsyn, karlnapf ", Organization  shogun.ml ,/archive/2019/projects/5524227451518976,https://medium.com/@theartful.ae/gsoc-19-with-shogun-project-review-c3cebddd1c
42, InterMine Schema Validator ,"As Intermine is providing integrations with different biological data sources, Intermine has to work with different file formats to read data for the...", deepak ," Mentor  Julie Sullivan, Rachel Lyne ", Organization  InterMine ,/archive/2019/projects/5525459217940480,https://medium.com/intermine/google-summer-of-code-2019-final-report-27728a397337
43, Spasht Agent ,"Clearly Defined is a collection metadata of licences, copyrights and the source codes. Clearly Defined clarifies data on open source components, and...", Vivek_Kumar ," Mentor  Gaurav Mishra, Shaheem Azmal ", Organization  FOSSology Project ,/archive/2019/projects/5527519191629824,https://github.com/vivekaindia/fossology/wiki/GSoC-Final-Report:-Agent-Spasht
44, RTFParallella (Real Time Framework Parallella) ,A framework to implement real time software on Adapteva Parallella platform, Mahmoud Bazzal ," Mentor  Harald Mackamul, Lukas Krawczyk ", Organization  The Eclipse Foundation ,/archive/2019/projects/5528287655231488,https://github.com/mahmood1994ha/RTFParallella
45, Implementing biodiversity data checks for the bdchecks package ,"Background
bdchecks is an infrastructure for performing, filtering and managing various biodiversity data checks using R. Data checks are a key to...", Povilas Gibas ," Mentor  Thiloshon Nagarajah, Vijay Barve, Tomer Gueta ", Organization  R project for statistical computing ,/archive/2019/projects/5531630951727104,https://github.com/bd-R/bdchecks
46, Carbonfootprint for IOS and UI improvements ,Carbonfootprint is available on android play store and this project tries to make this app more accessible by implementing its IOS counterpart and..., himanshu chhabra ," Mentor  Rohit Gupta, Madhav Gaba, Bruno Woltzenlogel Paleo, Thuvarakan ", Organization  AOSSIE - Australian Open Source Software Innovation and Education ,/archive/2019/projects/5532800340459520,https://gitlab.com/aossie/CarbonFootprint-Mobile/blob/master/doc/GSoC/2019/HimanshuChhabra.md
47, sentometrics ,"The transformation of textual data into time series variables, and their subsequent use in an econometric analysis is an important and emerging...", Andres Algaba ," Mentor  David Ardia, Keven Bluteau, Samuel Borms ", Organization  R project for statistical computing ,/archive/2019/projects/5536338722422784,https://drive.google.com/open?id=1aVWoscC84IqohvOQ6_crkQiAhctwuvv5
48, Fedora Gooey Karma ,This is a GUI client for the fedora QA team for rating updates., iamzub.in , Mentor  Sumantro Mukherjee , Organization  Fedora Project ,/archive/2019/projects/5536599557799936,https://pagure.io/fork/imzubin/fedora-qa/fedora-gooey-karma
49, ASCII art to Purr Data diagram conversion ,The goal is to work on a GUI interface where the user can either type or paste in ASCII art for a Purr Data diagram and have it converted to a..., Aayush Surana , Mentor  Jonathan Wilkes , Organization  Purr Data ,/archive/2019/projects/6126421980741632,https://git.purrdata.net/aayushsurana98/purr-data/commits/ascii-art-to-purr-data-diagram
50, Enhancing Syzkaller support for NetBSD ,Improve support for NetBSD kernel fuzzing in Syzkaller kernel fuzzer and add support for fuzzing other kernel subsystems., Siddharth Muralee ," Mentor  Cryo, kamil ", Organization  The NetBSD Foundation ,/archive/2019/projects/6126495280398336,https://github.com/R3x/syzkaller/tree/netbsd-gsoc-19
