Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
11, Closing Credits Clip Generator ,The ultimate goal of the proposal is to develop a feature that provides users the ability to effortlessly add closing credits to their edited video...., Rhythm Narula ," Mentor  Alex Băluț, Thibault Saunier ", Organization  Pitivi ,/archive/2023/projects/4LQURy8D,https://medium.com/@rhythm.narula26/gsoc-pitivi-project-crafting-closing-credits-clip-generator-5454088a570d
12, Zephyr on R5/M4F ,"Current SoCs frequently feature heterogeneous remote processor units in asymmetric multiprocessing (AMP) setups, which may be running several Linux...", Prashanth S ," Mentor  Nishanth Menon, Dhruva Gole, Vaishnav Achath, lorforlinux, Kumar Abhishek ", Organization  BeagleBoard.org ,/archive/2023/projects/MyuaawJq,https://gist.github.com/slpp95prashanth/4f09493037d564d54e9de331ee24377e
13, Resonate - A Social Voice Platform ,"The objective is to develop an open-source, social voice platform that promotes collaboration and community engagement. To achieve this objective,...", Chandan S Gowda ," Mentor  Bruno, jddeep, Subhangi Choudhary ", Organization  AOSSIE ,/archive/2023/projects/tOFRXbVO,https://gist.github.com/chandansgowda/022262ad5d8cb61e4c2949cbb16fe6c5
14, Fixing manifest parsers for SBOM generator ,The spdx-sbom-generator tool helps generating SBOM information complying with the SPDX standard and relies heavily on the parsers project. This GSoC..., Rahul Tiwari ," Mentor  nnk, puerco ", Organization  SPDX ,/archive/2023/projects/cOOOA6XX,https://gist.github.com/ba11b0y/a9c7e76f5cace805340edc739ceb0f18
15, Enhancements to the ECEB App Based on User Study ,The Essential Care for Every Baby (ECEB) mobile application is designed to offer clinical decision support to healthcare personnel who provide..., Akash Srivastava ," Mentor  sunbiz, Dr. Sherri Bucher ", Organization  LibreHealth ,/archive/2023/projects/BYWQVsDW,https://akashsrivastavagsoc.blogspot.com/2023/08/final-report-gsoc23-project.html
16, Postman Add-on for ZAP ,"The aim of this project is to develop an add-on for the OWASP ZAP that enables the import of Postman collections into ZAP. Currently, ZAP supports...", Vitika Soni ," Mentor  Rick M, thc202 ", Organization  OWASP Foundation ,/archive/2023/projects/OlBxaE5X,https://www.zaproxy.org/blog/2023-09-25-postman-add-on/
17, IMPROVING MAIL INTEGRATION IN KALENDAR ,The aim of this project is to improve Mail Integration in Kalendar by implementing the following goals: 1) Adding email composition 2) Implementing..., Aakarsh MJ ," Mentor  Carl Schwan, Claudio Cambra ", Organization  KDE Community ,/archive/2023/projects/5r2LyurQ,https://community.kde.org/GSoc/2023/StatusReports/AakarshMJ
18, Dynamical Systems with Multiple Functions ,"Sage does not have support for dynamical semigroups, which are dynamical systems involving multiple functions. This project aims to create a class...", Dang ," Mentor  BenH, Alexander Galarraga ", Organization  SageMath ,/archive/2023/projects/OCowCmCj,https://drive.google.com/file/d/1uesZJcV3PCd-v2j27cluIds2VpFGrYQe/view?usp=sharing
19, The Sample Platform Project ,"This proposal outlines several key areas for improvement in the Sample Platform, which is CCExtractor's platform for managing tests, uploading...", Tarun Arora ," Mentor  canihavesomecoffee, thealphadollar ", Organization  CCExtractor Development ,/archive/2023/projects/AZXlLugd,https://github.com/CCExtractor/sample-platform
20, Graph Construction for Charged Particle Tracking using Point Cloud Networks ,"Graph neural networks (GNNs) have shown great potential in solving the complex problem of charged particle tracking, which is an essential task in...", Jian Park , Mentor  Kilian Lieret , Organization  CERN-HSF ,/archive/2023/projects/bL22MDFU,https://gist.github.com/jnpark3/f30662b6948cd7e1a346da76c8116daa
21, Development of a Modular and Composable Variational Inference and Normalizing Flow Library for Julia ,We propose to create a modular and composable library for variational inference and normalizing flow methods that emphasizes GPU compatibility and..., Zuheng (David) Xu ," Mentor  Xianda Sun, Tor Erlend Fjelde ", Organization  The Julia Language ,/archive/2023/projects/IE6teU9f,https://github.com/TuringLang/NormalizingFlows.jl
22, Make GNOME platform demos and create offline documentation viewer for Workbench ,"Workbench is an application that lets you experiment and tinker with GNOME technologies. An important feature of Workbench is the ""Library"" which is...", Akshay Warrier ," Mentor  Sonny Piers, Andy Holmes ", Organization  GNOME Foundation ,/archive/2023/projects/AYtTvdlp,https://akshaywarrier.medium.com/gsoc-2023-final-project-report-78c70210bdcc
23, Interface to interact with Brickschema ,While Industry Foundation Classes (IFC)—the leading international standard for exchanging building data—offers generic descriptions for smart..., Riley Wong ," Mentor  Thomas Krijnen, Moult ", Organization  BRL-CAD ,/archive/2023/projects/bSgYCNuV,https://gist.github.com/rileywong311/c5dd453740ac7e80107398032698b081
24, Internationalization of Apertium Tools ,"This project aims to internationalize Apertium tools so that they can be localized easily to other languages, which makes usage of Apertium tools...", Ahmed Siam , Mentor  Tino Didriksen , Organization  Apertium ,/archive/2023/projects/0lVWglOx,https://ahmedsiam.com/gsoc-2023-report-internationalization-of-apertium-tools
25, Interactive Quiz Game for Beginner Coding Education using Luna&Cat IDE ,The principal objective of this GSoC project is to conceive and develop an educational game that will serve as an interactive and captivating medium..., Sufeen Shaikh ," Mentor  Maria Seiser, Sarina Gursch ", Organization  International Catrobat Association ,/archive/2023/projects/MQ4HCoij,https://share.catrob.at/pocketcode/project/f2c8723b-b9fa-49aa-89cc-7a5b7ea44663
26, [Mpi4py in DaCe] Add support for Mpi4py in DaCe ,"In this project, my job is to extend the existing Dace Distributed framework to support MPI4PY syntax. This will mainly involve extending the...", Fu-Chiang , Mentor  Alexnick , Organization  Scalable Parallel Computing Laboratory ,/archive/2023/projects/mgWvuiH2,https://hackmd.io/@SkwBoWWbTd6IQU2UaDPlvw/r1M_oSH16
27, Enhance CMA-ES ,Covariance Matrix Adaptation Evolution Strategy (CMA-ES) is an evolutionary strategy which updates the covariance matrix of a normal search..., Suvarsh , Mentor  Marcus Edel , Organization  mlpack ,/archive/2023/projects/8OY3OEEn,https://docs.google.com/document/d/1v3YDuYgO4iW2FKMdtpjkEjGUtgkf35lOi-DdSWk689w/edit?usp=sharing
28, Bug Logging Tool ,"The primary objective of this proposal is to: 1. Enhance the user interface for new designs in Tailwind, thereby optimizing the user experience. In...", Swapnil Shinde ," Mentor  Aryan Ranjan, DonnieBLT ", Organization  OWASP Foundation ,/archive/2023/projects/FrMdpNvR,https://gist.github.com/AtmegaBuzz/512a85827b5cc993e35c274dcbada669
29, Integrating ftbench into FreeType's Build Structure: A Performance Benchmarking Automation Project ,The goal of this project is to improve the ftbench program in FreeType's build structure for easier performance testing. The current manual process..., Ahmet Göksu , Mentor  Werner Lemberg , Organization  FreeType ,/archive/2023/projects/WTILl9LD,https://gitlab.freedesktop.org/freetype/freetype/-/tree/gsoc-2023-ahmet-final
30, Motion Capture in WebXR: a search for the uniqueness in replaying live performances ,Live performances and concerts promote a sense of uniqueness. It happens for two main reasons: the relationship between the artist and the public;..., Fanny ," Mentor  Christian Frisson (SAT), Rochana, Manuel Bolduc, Christian Frisson ", Organization  Society for Arts and Technology (SAT) ,/archive/2023/projects/ZjzzYxSd,https://sat-mtl.gitlab.io/collaborations/google-summer-of-code/posts/2023-contributions/caciliefanny/motion-capture-in-webxr/
31, Build & Run SingleSource Benchmarks with ClangIR ,ClangIR is the newest attempt to tackle the lack of a higher-level intermediate representation for C++. Said representation would greatly benefit the..., Vinicius Espindola ," Mentor  Bruno Cardoso Lopes, nathanlanza ", Organization  LLVM Compiler Infrastructure ,/archive/2023/projects/Yofn8VfG,https://github.com/llvm/clangir/pulls?q=is%3Apr+author%3Asitio-couto
32, Improving Site Performance and Implementing Subject Tags ,"The objective of this proposal is to enhance the user experiences for readers of Open Library through a two-prong approach. The first prong,...", Jayden Teoh Jing Xiang , Mentor  Mek Karpeles , Organization  Internet Archive ,/archive/2023/projects/9Tzc7AuO,https://blog.openlibrary.org/2023/08/25/google-summer-of-code-2023-supercharging-subject-pages
33, Commons Android app: Make upload more reliable ,Wikimedia Commons is an Android app that enables users to upload and view pictures from their Android phone/tablet on the Commons server. This..., Ritika Pahwa ," Mentor  Kaartic Sivaraam, Nicolas Raoul ", Organization  Wikimedia Foundation ,/archive/2023/projects/S9pg398q,https://medium.com/@RitikaPahwa4444/commons-android-app-make-upload-more-reliable-cb99ac2893ff
34, Guided RC Code Walkthrough and Tutorial ,Description- This Project is related to a Code tour using Visual Studio Code Tour Extension and the main focus of this project is to make the..., AdityaSingh-02 ," Mentor  Sing Li, Kevin Aleman ", Organization  rocket.chat ,/archive/2023/projects/UAKFA26X,https://github.com/AdityaSingh-02/Gsoc-23
35, Enhance the kotlinx-benchmark library API and user experience ,"This proposal focuses on enhancing the kotlinx-benchmark library API and user experience, fostering community growth and collaboration in Kotlin...", HenokW , Mentor  Abduqodiri Qurbonzoda , Organization  Kotlin Foundation ,/archive/2023/projects/nvBREuSR,https://gist.github.com/wldeh/cf92dcd0550b640145732e55d883fe57
36, Reverse Program Synthesis for Backward Reachability Analysis in CPAchecker ,"CPAchecker now supports reachability analysis, which can search for a path from the initial program location to the error location. This project is a...", Jia Sun , Mentor  Po-Chun Chien , Organization  Software and Computational Systems Lab at LMU Munich ,/archive/2023/projects/GUaldtJG,https://www.sosy-lab.org/gsoc/2023/reverse-cfa
37, Robotics Academy: Migration to ROS2 Humble ,The Robotics Academy is a framework designed for learning robotics and computer vision through a collection of robot programming exercises...., Pawan Wadhwani ," Mentor  Pedro Arias-Perez, L. Roberto ", Organization  JdeRobot ,/archive/2023/projects/4YgccDJg,https://docs.google.com/document/d/1W8xshqFpJaKTpQBIe25jm_SIzLjIuAfEs3bNddo2zKU/edit?usp=sharing
38, AI Code Completion for Apache Beam Java SDK. ,"Currently, Beam has code completion plugins for Python and Golang SDKs in JetBrains IDEs. For example, Pycharm has a plugin called Alabaster that...", Saadat , Mentor  Pablo E , Organization  Apache Software Foundation ,/archive/2023/projects/rXHePT06,https://docs.google.com/document/d/e/2PACX-1vThb7Ig7i7SbjLNGSVpqeyYNiWf93E37U7PiX2dyYBiQfr5iyxaFJ88_TJXXpEpycjZC7REaIi5BNju/pub
39, Improving Automatic Reviewer Assignment using  Large Language Models For NBDT Journal ,"Matching papers to reviewers based on topics is a crucial task for the Neurons, Behavior, Data Analysis, and Theory (NBDT) journal. However, the...", Subhankar Panda ," Mentor  Titipat Achakulvisut, Daniele Marinazzo, Björn Brembs ", Organization  INCF ,/archive/2023/projects/4PUfTQfh,https://medium.com/@neutrino334455/gsoc-2023-improving-automatic-reviewer-assignment-using-large-language-models-for-nbdt-journal-a-11e0068b7a0d
40, Libfabric Implementation of rFaaS ,"RDMA can be implemented with many different network backends, including InfiniBand, RoCE and Soft-RoCE, TCP/IP and UDP via iWarp, Cray GNI, and...", Matt Nappo , Mentor  Marcin Chrapek , Organization  Scalable Parallel Computing Laboratory ,/archive/2023/projects/nAscRfXB,http://mattnappo.com/archive/gsoc/
41, OpenCV IDEA: Lightweight Optical Flow Model ,Optical flow is the problem of estimating the motion of objects in an image or video sequence. Optical flow is pivotal to many computer vision..., Aser , Mentor  FYtao , Organization  OpenCV ,/archive/2023/projects/eteD6MMy,https://github.com/Aser-Abdelfatah/Google_Summer_of_Code_2023_OpenCV_Optical_Flow_Summary
42, Improving Zulip Terminal ,The main goal of this project is to improve the user experience of Zulip Terminal by porting features from Zulip web which are not already..., Vishwesh Pillai , Mentor  Hari Prashant Bhimaraju , Organization  Zulip ,/archive/2023/projects/f5jvspBT,https://gist.github.com/theViz343/dcfe54ffaafdcb0f637200b77958df41
43, Implementing backward bounded model checking in CPAchecker ,Backward bounded model checking is a technique for program analysis that aims to solve the error location reachability problem by searching for..., Bas Laarakker , Mentor  Nian-Ze Lee , Organization  Software and Computational Systems Lab at LMU Munich ,/archive/2023/projects/BqBmUDig,https://www.sosy-lab.org/gsoc/gsoc2023.php
44, Constraint-based Point Set Denoising ,"Many applications of point set surfaces work with noisy point sets, requiring a denoising operation to reconstruct the original surface. This project...", William Wen ," Mentor  Sven Oesau, Martin Skrodzki ", Organization  CGAL Project ,/archive/2023/projects/8ltgdTWo,https://github.com/CGAL/cgal/issues/7748
45, Tor’s SnowFlake: Revitalising Snowflake's Landing Page for a Better User Experience ,Snowflake is a pluggable transport that helps users bypass censorship and access the Tor network. It uses webRTC technology to create a peer-to-peer..., SoniAshish ," Mentor  Raya راية, donuts ", Organization  The Tor Project ,/archive/2023/projects/zQRvTgia,https://gist.github.com/ashishsoniii/d139cd9b427d340342ef1ff04fae8960
46, Adding a “capabilities database” to the FreeType auto-hinter ,"It is easy to render fonts well on screens with high pixel density. However, straightforward algorithms run into problems when rendering with few...", gerzytet , Mentor  Werner Lemberg , Organization  FreeType ,/archive/2023/projects/s3CapZKT,https://gitlab.freedesktop.org/freetype/freetype/-/tree/gsoc-craig-2023-final
47, Addition of support for NWChem to the ccinput package ,The necessity of having an application for the automated generation of input files for computational chemistry codes is evident. The ccinput is an..., Žarko Ivković ," Mentor  Raphaël Robidas, Claude Legault ", Organization  Open Chemistry ,/archive/2023/projects/8EJMdhl3,https://gist.github.com/zarkoivkovicc/c3c54b1dcba202d03cb06c12b0f0f356
48, Sugarizer Vue.JS Core ,"The aim is to reimplement the Sugarizer Core architecture using Vue.js components, in order to update and improve the current implementation that...", vinayak nayar ," Mentor  Lionel Laské, Nikhil Mehra ", Organization  Sugar Labs ,/archive/2023/projects/pGTPicND,https://www.vinayaknayar.in/blog/gsoc-final-evaluation-report/
49, VLC iOS UI Revamp ,"I aim to revamp VLC's iOS User Interface and make it easier to use. This includes incorporating native Apple API's such as Local File access,...", Avi Wadhwa ," Mentor  Felix Paul Kühne, Diogo ", Organization  VideoLAN ,/archive/2023/projects/AdIxIXTF,http://aviwadhwa.com/VLC%20iOS%20Upgrades
50, Contributor Dashboard Admin Stats Table ,"A redesign of the admin page for the contributor dashboard. The new design will include a table view of all contributors, with important statistics...", Kshitij J Patil ," Mentor  sagangwee, Qinghao Yang ", Organization  Oppia Foundation ,/archive/2023/projects/MJCgQ0DY,https://medium.com/@kshitijpatil1098/my-google-summer-of-code-2023-journey-with-the-oppia-foundation-bfb90f5df981
