Id,Title,Description,Contributor,Mentor,Organization,Archive,Github
1, Improve netjsongraph.js for its new release ,"The goal of this project is to improve the netjsongraph.js visualization library, which has not been released yet. This project aims to improve the...", Vaishnav Nair ," Mentor  Federico Capoano, Moritz Warning ", Organization  OpenWISP ,/archive/2022/projects/wUawVPHg,https://medium.com/@vaishnavnair365/improve-netjsongraph-js-for-its-new-release-project-report-b87002fcfe34
2, RFI Mitigation ,This project explores the use of image analysis in a two-dimensional spectrum to detect RFI (Radio Frequency Interference) in large amounts of..., Pratham Shah ," Mentor  Claudia Comito, Hans ", Organization  Forschungszentrum Jülich ,/archive/2022/projects/lPOgRLTX,https://gist.github.com/shahpratham/73478f6f26873fe2f10c4446e3ab89d0
3, Graph Neural Networks for End-to-End Particle Identification with the CMS Experiment ,"Graph Neural Networks for End-to-End Particle Identification with the CMS Experiment: The goal of the project would be to develop, train, test, and...", Jai Bardhan ," Mentor  Ana Maria Slivar, Bhim Bam, Colin Crovella ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2022/projects/5rp25PJB,https://medium.com/@JaiBardhan/google-summer-of-code-2022-with-ml4sci-e2e-top-mass-regression-using-graph-neural-networks-3268a091660b
4, Music Blocks v4 Code Editor ,Music Blocks v4 aims to create an educational programming language for kids. This programming language moves a sprite(rat icon) around the canvas as..., Suraj Kumar , Mentor  Anindya Kundu , Organization  Sugar Labs ,/archive/2022/projects/sgxtDFa5,https://github.com/surajkumar-sk/GSoC-MusicBlocks-v4-code-editor
5, OpenLane/SKY130 Demos and tutorials ,"OpenLane and SKY130 users are encountering a lot of trouble with current documentation. Even I, experienced software/VLSI developer, struggled with...", Arman @armleo Avetisyan ," Mentor  Indira Iyer Almeida, Vitor Bandeira, Kareem Farid ", Organization  UC OSPO ,/archive/2022/projects/pGBagjdk,https://github.com/The-OpenROAD-Project/OpenLane/pull/1351
6, AnalySim ,"Editing CSV/Displaying CSV files CSV file viewing and sorting for AnalySim datasets, that can be sorted and filtered. I will study how to create and...", Joseph Ongchangco ," Mentor  Anca Doloc-Mihu, Cengiz Gunay ", Organization  INCF ,/archive/2022/projects/F73MdsR5,https://docs.google.com/spreadsheets/d/14rvyiRsgaHQgqq7GVw0ScuBHbxpiUBpfs2JrFWTiGRM/edit?usp=sharing
7, Support for new sampling methods and new model formats in dingo ,Package dingo is a python package that analyzes metabolic networks. It relies on high dimensional sampling with Markov Chain Monte Carlo (MCMC)..., KONSTANTINOS PALLIKARIS ," Mentor  Vissarion Fisikopoulos, Apostolos Chalkis, Ioannis Psarros ", Organization  GeomScale ,/archive/2022/projects/UKcKOkcC,https://github.com/GeomScale/dingo/pull/40
8, Geant4 - Performance Data Visualization using d3.js ,The project aims at monitoring performance and improving the data visuals used to represent the performance report for Geant4 which is a toolkit for..., Harshil Jani ," Mentor  Guilherme Amadio, Bernhard Manfred Gruber ", Organization  CERN-HSF ,/archive/2022/projects/ZypcqQVM,https://gist.github.com/Harshil-Jani/c6778653973ccabcb397c170e56f6ddc#file-gsoc-report-md
9, End-to-End Deep Learning Reconstruction for CMS Experiment ,One of the important aspects of searches for new physics at the Large Hadron Collider (LHC) involves the identification and reconstruction of single..., Purva Chaudhari ," Mentor  ML4SCI, Emanuele Usai, Ana Maria Slivar, NickP ", Organization  Machine Learning for Science (ML4SCI) ,/archive/2022/projects/zT2XkLRX,https://github.com/Purva-Chaudhari/RecoE2E
10, Fast Exact Gaussian Processes ,"Currently, exact inference for Gaussian processes within PyMC makes heavy use of Cholesky decompositions that have a cubic asymptotic time...", Conor Hassan ," Mentor  Chris, Bill Engels ", Organization  NumFOCUS ,/archive/2022/projects/Q25GbRRz,https://conorhassan.github.io/fastpages_blog/jupyter/2022/09/10/GSoC-submission.html
11, 13.1 Integration of automated model testing and parameter fitting for neuroscience applications ,"Biologically detailed models are useful tools in neuroscience, and automated methods are now routinely applied to construct and validate such models...", Martin Blazsek ," Mentor  Szabolcs Kali, Sára Sáray ", Organization  INCF ,/archive/2022/projects/CTly5kTa,https://gist.github.com/blazma/d47dc510ab95e6445ed8ab74b51c3dd0
12, Cross-validate vulnerability coverage of VulnerableCode. VulnTotal Project! ,VulnerableCode is a unique project that collates FOSS vulnerability data from numerous sources. This VulnTotal project will help cross-validate the..., Keshav Priyadarshi ," Mentor  TG1999, Hritik V, Shivam Sandbhor ", Organization  AboutCode ,/archive/2022/projects/8ICEBzfO,https://keshav.space/gsoc-report
13, Casbin for Rust ,"With the efforts of Casbin Community, the Rust version of the Casbin is now ready for production. Casbin-RS can provide access control with blazing...", Siddhesh Kanawade ," Mentor  Yang Luo, Yisheng Chai ", Organization  Casbin ,/archive/2022/projects/vDpvoKOO,https://gist.github.com/SiddheshKanawade/b00617440bce177d2222eeab4e1d91fe
14, Hackage - Package Rank ,"hackage-server as of yet does not support more advanced algorithm for sorting relevant packages (at the moment user rating is used), this proposal...", KubanekO , Mentor  Gershom , Organization  Haskell.org ,/archive/2022/projects/ZePmlfr6,https://kubaneko.github.io/posts/2022/PackageRank
15, Development of a smart CI workflow to test analog block functionality and performance in OpenFASOC ,"OpenFASOC, an automated SOC generator, is enabling chip enthusiasts to develop circuits/macros with a software approach. Circuits must not only be...", saicharan00112 , Mentor  msaligane , Organization  CHIPS Alliance ,/archive/2022/projects/W2BvbA5Q,https://circuitsandchips.com/2022/10/24/openfasoc-continuous-integration/
